y,x0,x1,x2,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
1,0.366374615207232,0.1903347122751266,0.2098578847124599,-0.9981971946150212,-0.6049653187907711,-0.8937038570035153,-0.28784780537459353,0.45704867938523547,0.25386169688845955,-0.10108153575979392,0.13700468940787436,0.9279391791250854,0.32740228636302354,0.8407761767160323,0.325112032450682,-0.9852648067867797,-0.7599362008790002,0.48964150735039136,0.3025189380498819,-0.810248204706745,0.271266901447055,0.2753951897236439,-0.16456775713650526,-0.6395380300928708,-0.01887722327046628,0.03753967094346531,-0.44904036306360035,0.37060255056814173
0,0.8893570988510319,0.05387876324128,0.0811793922300265,-1.2775268825590116,-0.8491520820897857,-1.0464547028813074,-0.27908107063974413,0.4593491108071975,0.3991782803652342,-0.427888967496274,0.07079533878730244,1.1262552330970976,0.3591784208150766,0.6651864470059349,0.15140874909380542,-1.0649953249939625,-0.9715433963904997,0.8463906922823266,0.5425405052565976,-0.8282095752127077,0.47857125745319706,0.13587253791152745,-0.3650138941355739,-0.7493429925482633,-0.34246808717391813,-0.0833770098691415,-0.4562433804327852,0.02037945642102887
1,0.0333767065212958,0.402415653132729,0.0760737394556765,-0.9562637501417292,-0.40940031761380286,-0.944591638212673,-0.31502062813961634,0.4547403342335233,0.32868847555718017,-0.04965039555343412,0.019249008354289842,0.8832964268095495,0.45590340860265405,0.956454439671254,0.3656388853560262,-1.1573264570315924,-0.8423023521296314,0.25588869067135256,0.07194604407417626,-0.9805883795871893,0.352541422860186,0.4917102252818821,-0.14448806287548366,-0.7276674229151012,0.21262437664024064,0.20807972923077156,-0.44147929870109104,0.3533017954328753
0,0.1384848981103582,0.0656933264490932,0.8571242557368551,-0.5941098946108421,-0.5717383328623469,-0.2536174894855218,-0.3500676334413809,0.3712560750314682,-0.011553388461649092,0.06042264573075884,0.07793516220486169,0.6754222226076468,0.2095256429593623,1.0001910918606287,0.4673530384810631,-0.8986347155965374,-0.26805770211116553,0.767746102709292,0.16620211341310215,-0.6283896480884882,0.0715451827327208,0.1299461320973161,0.027055466883363785,-0.40436376689707226,-0.2943501697103407,-0.13969169334840087,-0.6278312377769159,0.8129642800784538
1,0.0541409335852872,0.2022461067948061,0.4952626934637983,-0.8126287805471055,-0.5139417717216561,-0.6300057236439697,-0.34412179737058435,0.3606876515926012,0.11995439962236383,-0.03577687468122155,0.14166881743433948,0.7634911573345101,0.3446082156826271,1.0332258928971285,0.46833910421716013,-0.9816068297771382,-0.6000043869067606,0.44927245994644555,0.19203545145935408,-0.8081128267915745,0.24393045100375338,0.3082538206426261,-0.013619447350680759,-0.5657988613606865,-0.045367995751968614,0.07328773576337518,-0.4996586673908131,0.5963797297817922
1,0.4831178072307757,0.0275691391107814,0.0710252743513829,-1.0616630687534276,-0.6116056534517427,-0.9131472405799832,-0.3525628419945217,0.42595322549620607,0.33494163261821924,-0.2243134894944663,0.12528367927199863,0.9187309025355266,0.41442039707883244,0.7430298855843779,0.28753190526119465,-0.9079676335732217,-0.8528212899275998,0.5195520476964208,0.4232844718172443,-0.7645559756341032,0.3804872933738708,0.1986689922659277,-0.16505218371861238,-0.771297669312196,-0.0733167110191284,-0.05461659204171381,-0.4368046932994801,0.3420736676191853
1,0.902778590820869,0.1569461921979191,0.4435696988486886,-1.134346591437285,-1.0242544079814127,-0.9194918653306002,-0.16377202819999492,0.4910138803519828,0.3206882545508081,-0.34009133356365645,0.10422701887895425,1.2525343492051264,0.08820605879516202,0.7840831797319162,0.21065974251641786,-1.0768438576589718,-0.8428642270291332,1.045440485508288,0.41435360575758484,-0.7065363965615812,0.22246899133885376,0.16662633105846017,-0.45454636479048566,-0.4145727362964069,-0.47948099627475177,0.02172789303286574,-0.4996445035354672,0.0746236163710102
0,0.3898883606306801,0.3750507915816772,0.913765756846997,-0.6123111178896,-0.7759444919895464,-0.4669890601716654,-0.18778621138179552,0.6202708291056991,-0.14874563135867774,0.19733782305024244,0.0291616476924918,0.9095939810156736,-0.11922445398841595,0.9881788490122801,0.3464492971079762,-0.9267002212012714,-0.24681565488988014,1.0308923955976317,0.1480843406345021,-0.80691410324489,-0.22296531092045585,0.3058526849630246,-0.1449337185474985,-0.11584555802875904,-0.2405040394647021,-0.1366188131466779,-0.6295614121105404,0.388197433838233
0,0.4539407213680486,0.2287465216302928,0.4658998933747186,-0.9210861557034526,-0.7481563934979236,-0.7930319513918994,-0.2265428421402272,0.5034395092947763,0.14063700846777255,-0.0468702855786862,0.16834505931531077,0.9714305742643542,0.1598145345313446,0.8822823741210598,0.351367425603204,-0.964680602188947,-0.6375840131694422,0.6723476548202166,0.2995231745363172,-0.7865747539192177,0.10715291144383363,0.25727195697642646,-0.21974740470839338,-0.43363746009168447,-0.15343218771649264,0.0041504792345124965,-0.4850208028914769,0.3698207233789164
0,0.8164014085308753,0.5747366619225232,0.6599661576145998,-1.032886284186057,-1.0980434210325816,-1.0461876073765477,0.13290254829744583,0.6443467849208391,0.08423448691933474,0.0007556322868994686,0.12531421022485267,1.3681500702923424,-0.23304312390797424,0.9605205563038054,0.2108821486982562,-1.1841838127967723,-0.61882502031177,1.1508021353122997,0.22436071705769856,-0.9519574007523055,-0.20835782940218697,0.4631168611866938,-0.44558941809482244,-0.06235801915697563,-0.20647218473426232,-0.06615831421983259,-0.5459684211070057,-0.26665057209138016
0,0.7897952831936538,0.7131412396108445,0.2736900187842407,-1.2612288347686647,-1.001892784553514,-1.3356184509164766,0.20937101992225554,0.5946534595683949,0.22161260671803415,0.05085223488454267,0.17938130279632927,1.3961997919631859,0.008992807154159857,0.9046991475804665,0.11475501274893021,-1.4567898745331938,-0.7809055473903479,0.8688943246648541,0.1970238135078883,-1.1953254881306625,-0.0513022849945405,0.568014761669956,-0.500418407208366,-0.4093373883146155,0.06014441282467389,-0.07451960050909948,-0.4780984372829892,-0.4434036180476108
0,0.9433098981162936,0.0757123398570654,0.1063442902026198,-1.3128738271510092,-0.8921327920199532,-1.0655391340957794,-0.25994614849474423,0.4593841797710846,0.41191018344253727,-0.4592106372580187,0.05917708911629422,1.1790778741654075,0.3383429776743926,0.6733795835633812,0.1297527514941272,-1.1157502850978203,-0.9891283461840248,0.9117052324219291,0.5366244588790942,-0.8298611174444824,0.49121852052972503,0.1319242603568034,-0.40090408845159214,-0.7308447487747448,-0.3955049023205841,-0.06332609451954255,-0.4612801644767014,-0.03599279481069066
1,0.8112978423949457,0.0431910730593667,0.6197953393857812,-0.916254658273041,-1.019950999243101,-0.6796183183286424,-0.21840005246380423,0.47259090269986315,0.2663576117269646,-0.29547911477233324,0.09673311851872998,1.1560793142004715,0.05099160858603512,0.780073388105099,0.29959135658853375,-0.9300154690918114,-0.720579029176272,1.0483708367496039,0.40539866256372753,-0.5799231960089049,0.098257568929388,0.10001315294444216,-0.4079598217047423,-0.329794520414273,-0.551246250626204,-0.007432858063510243,-0.5162081388313371,0.3085911503796483
0,0.1922850584017477,0.0906855526643735,0.2764284610542425,-0.9154319604661966,-0.5280336616058025,-0.7552759471643133,-0.3707244486170917,0.3643378502993952,0.24837688675821398,-0.11921943300340639,0.1500792862352729,0.8265639255808557,0.400862881425351,0.9087258632615552,0.4082099735825902,-0.9400649333656096,-0.7398216152035365,0.4136441832867241,0.2862350370791216,-0.7454116472232561,0.30918983580323806,0.24957022051266162,-0.052787830263498974,-0.6870042706589069,-0.030508228045639664,0.04933540073717549,-0.4534848572983618,0.5304132282782538
1,0.5949533174870577,0.2741450458192518,0.2509717017518711,-1.0880907231730925,-0.7683486247599743,-0.9951984106510782,-0.1776064637527927,0.5233948598167101,0.23895730319816524,-0.10855354120817337,0.1459801652710546,1.0675381050464667,0.2100354128249329,0.8015428374764061,0.25435860981398334,-1.0577061071621983,-0.7645386097089163,0.6719005041472744,0.3341495024861566,-0.8515279237990543,0.2107213814283159,0.2835894824790276,-0.2932946522631013,-0.5350134525269173,-0.10130745776054813,0.007064036837386372,-0.4643886446760019,0.18246855057690986
0,0.8524916452998046,0.1761039816416861,0.3035963016348564,-1.1870729438311762,-0.9418742069162482,-0.9962767155170598,-0.1790278866212743,0.4955688249083709,0.3206796749467991,-0.2993512488829782,0.1188060602461072,1.1984417448219944,0.17223115620212834,0.7567847013466855,0.19481262173744146,-1.0911715531093484,-0.864959299818449,0.9204776709741913,0.4280048855457008,-0.7786642318251974,0.2851846242115292,0.18902558898380242,-0.40742026385038943,-0.5211873954309921,-0.3554384704906977,-0.006287813439425612,-0.48046602599457533,0.06063294719169057
0,0.6244382858875578,0.7542563828146288,0.5153817988955927,-1.0219850249211018,-1.0164947409240512,-1.159478659139532,0.17424674161931958,0.654794746555032,0.0340564454016337,0.20393450295832566,0.2128738827536259,1.3008810351874316,-0.1731820203484645,1.030734363515835,0.21548327366421022,-1.2806117070003185,-0.6686068696424697,0.8741836255508739,0.2003943233060977,-1.2655328019078886,-0.27292842329545935,0.6349396573366956,-0.4206826478433505,-0.21957148085862238,0.08824124707197223,-0.11255685915146435,-0.48283386617363006,-0.3246140798993722
0,0.9619397022192072,0.9867780998300588,0.0168999954838122,-1.497296230992189,-1.0950571710761814,-1.6822796472421464,0.5537609261700733,0.4779350436889535,0.4293349873416575,0.09299389952890462,0.19399123212297642,1.6606016866450377,0.20575998905978612,0.914264044961769,-0.11639283004739814,-1.9726953550722675,-0.8977023975865606,0.9355174600621428,0.07249855415376877,-1.5092491879098862,-0.14272945539639714,0.7529340176731725,-0.7036208324037623,-0.7470593880455852,0.2032421131560398,-0.2062692597675616,-0.47777314503349566,-1.1093073750725784
0,0.5964521608568999,0.5713155170832728,0.8533123682945917,-0.7430408854889193,-0.9827475343393839,-0.7689420022577137,0.019399108004186344,0.7032952254506276,-0.12972185529310032,0.20284317073807362,0.07196580092916924,1.1665588161391056,-0.3019031022964467,1.0115615829009945,0.2755661415488533,-1.0173543932959483,-0.39099155743261227,1.145731632547648,0.18292899561506312,-0.9724178803734765,-0.3696350484217993,0.4675481580263121,-0.2906444074478305,0.019483366824177034,-0.16519025554713124,-0.14120771411615624,-0.5881061707229106,-0.038864972344621065
1,0.4710583515986238,0.5131594559624376,0.551741464469858,-0.9168071236105989,-0.8345160701707786,-0.9129694822346267,-0.06928487080425338,0.6131676752137457,0.019147155024113162,0.11232249527256308,0.16577941731168572,1.0842343766030131,-0.02086467269549047,0.9745482017892827,0.3137601627607587,-1.0883617200532298,-0.5799512351788,0.7622269294355462,0.21310942132467386,-1.0119836630061259,-0.08521690343488679,0.44846730832459136,-0.2889949764184976,-0.271210817562423,-0.031838706624583366,-0.019998424409117362,-0.4948944392607909,0.11016481397624349
0,0.817739387060852,0.74497945057788,0.919057673707204,-0.7970518073257093,-1.209639866102854,-0.9764259664418616,0.28327597855067266,0.7323867382242731,-0.08985327651643056,0.19435113892041117,0.03153103602332513,1.4528092298176063,-0.5601036994347581,1.0777550724640697,0.17095667131498732,-1.1171795272714808,-0.469662487124198,1.4410158867902554,0.17219203135743633,-1.076486401001388,-0.6084888460679329,0.6085734287510922,-0.38158139759925735,0.20496789345987654,-0.14926015607385287,-0.22155283541918816,-0.6100294394154688,-0.550049278314552
0,0.0589789306061723,0.0131131369909711,0.0078153537024552,-0.9630461580082074,-0.3602548668310937,-0.8099047422235083,-0.4635313565020718,0.3031296880879429,0.38389357929746815,-0.21168989599390756,0.07196879503044198,0.7833143598262197,0.6001019771012606,0.8801830722124953,0.3914716664054252,-0.9507338250062389,-0.8743323751254549,0.28054591822013275,0.25924861185262316,-0.7321134528407001,0.5012602830510531,0.30912603592708693,0.028219660580022114,-0.8820336760774226,0.0844614155011983,0.06247167487500607,-0.44270142737925755,0.507336558822163
0,0.9426524912050364,0.2080737326514956,0.1157061735895295,-1.3471842128078624,-0.9071176530116287,-1.1481056840042934,-0.16702109626873549,0.4969449457455609,0.3828442889059226,-0.3806275840314968,0.06339137094676575,1.245769688960541,0.29186884427507953,0.6957117066182039,0.10328689183370209,-1.2068470926178478,-0.9479556058546924,0.9273353087617434,0.4546043236689423,-0.8623113752727712,0.44966747552231623,0.19032270282898708,-0.4262642015934173,-0.664305370954737,-0.3345824573916518,-0.027841223938058022,-0.4701809485871769,-0.12800840004125505
0,0.4429524227706154,0.6186175957486231,0.3215534631864731,-1.0284536283497216,-0.7798630668311386,-1.0986138324781656,-0.02311054602601202,0.6058901006448126,0.13162391259847908,0.12473907868289998,0.16536030923831221,1.1293226460121848,0.07568446857637072,0.9581047803135777,0.2641582592140393,-1.2319309780569119,-0.7087166226439076,0.6024159938142701,0.17448885413608398,-1.1476665992169544,-0.018813685862694423,0.5393243516141736,-0.3440453275164995,-0.433917476848867,0.1342540344007163,0.02526335574171322,-0.45384356370633444,-0.00380838237654621
1,0.6145494114844658,0.0607680154898567,0.8137785072082108,-0.693700072460063,-0.9088144617595395,-0.44802599370435037,-0.23403795775725295,0.505876658595524,0.11345468041411089,-0.09572653745598855,0.06476195589138692,0.9923366082718456,0.002733106315749398,0.8137862168437937,0.36873820078099906,-0.8517280711570351,-0.44910247542139825,1.02824218546961,0.2999716829968993,-0.5256333307692871,-0.0686844046406887,0.08336634715320534,-0.2748947894407411,-0.21711897296658583,-0.4926649927926965,-0.08254756759958748,-0.5786951450287805,0.5146540264691908
0,0.5619857784463897,0.1270808280990435,0.3835389386088499,-0.9812802583372977,-0.7902152896245045,-0.8207041853835473,-0.25612070193100367,0.4754796370744834,0.22071583214781848,-0.14237639189829535,0.17010681636081465,1.0013326497526736,0.2015928376687963,0.8147713178011095,0.32199022611177347,-0.9411874646105177,-0.7288254083264875,0.7018644587900141,0.3769912524089555,-0.7383604300617242,0.18108540971190837,0.1949783098809143,-0.25317161560113177,-0.510464091989707,-0.21843454553913602,-0.01732630900435956,-0.4710607939074862,0.35157307005571775
1,0.528069850994769,0.8336990707036874,0.8544676515795149,-0.6858315932801903,-1.0916029729305694,-0.9151751119832633,0.16120891269526966,0.7490637163594468,-0.25385052085092485,0.4262681211136645,0.13958484695409834,1.26324826093828,-0.46120039841093396,1.165293852996048,0.22013878128675132,-1.0961523883751971,-0.48662946164077725,1.1407656270551887,0.19368421425411117,-1.3850903111697652,-0.5844650669185952,0.7156316241815351,-0.29515356641949597,0.013151032468885965,0.05806417279649105,-0.2688055534534808,-0.5339645096161075,-0.39079448888258106
1,0.2574260704675029,0.473587531457181,0.1570368983181754,-1.0048765606533432,-0.5643939220605415,-1.027585379821087,-0.19083207526711593,0.5340266779580494,0.2441122017788785,0.021984024884444724,0.08833923840675592,0.990815183753524,0.2939095212004989,0.9183822637260667,0.3041378064773502,-1.1679545479147015,-0.7692955820157764,0.4026148872853349,0.14115456428960418,-1.0254608322284364,0.20044659072223187,0.47229291921174293,-0.23981420554166064,-0.613156818055907,0.16838191008282632,0.12514711542165427,-0.4395819189610445,0.22163240066802062
0,0.0190066768053189,0.5872578575621241,0.4204877022426029,-0.8491401095989376,-0.5886646437350846,-0.8505117465781032,-0.24028950014939246,0.5121033201931883,0.083646768079899,0.11685764460730887,0.11210692661361979,0.9002201115522358,0.21372376575285365,1.121807132686926,0.4161395128918061,-1.1657994880412408,-0.7220211061335776,0.40398220835962745,0.06845759587479201,-1.1778674154196733,0.13255564959813787,0.5780753210955969,-0.17937664588863653,-0.5297003197831015,0.17877029816095724,0.15216368885820575,-0.45294967092212474,0.28984592879758664
1,0.2310546083796816,0.4885609465520345,0.7773329676226349,-0.6892234118603046,-0.7146690920317854,-0.6112332244958246,-0.19779664429912575,0.589036033861623,-0.1497731410990797,0.21400672513896596,0.09794760802267445,0.8984003929364066,-0.02295403463870646,1.0825209006091223,0.3763678075676208,-1.0014150424556723,-0.390795274450493,0.8045626268478637,0.1333955734589511,-1.012635218337392,-0.10920454206731454,0.4376843701172891,-0.13147793552519232,-0.24690115805054236,-0.06680308620231265,-0.06284660232674592,-0.5530300464067415,0.33014655368018575
0,0.5548440102949604,0.4421389414526537,0.0234950899450018,-1.1604339608178995,-0.6666749574074374,-1.1861634248211002,-0.09408835050238994,0.5672539530073321,0.29428466665244607,-0.0542572664537372,0.07910046115446526,1.1180978787542146,0.30828600300178605,0.7709271239187854,0.1791492644735685,-1.2049420312782195,-0.800070140434707,0.5590504368805599,0.23652084014986896,-0.9982387192240371,0.2596111886345143,0.4099144879749425,-0.33495849405230055,-0.6415555189135141,0.08746137347400887,0.034563827786674974,-0.4471524588698966,0.01485722632960743
1,0.6100925104162328,0.0580219293922541,0.7508706003151505,-0.7419185253803503,-0.903258072902084,-0.5073177905622119,-0.24102660053970773,0.49434101136533426,0.1321392111659035,-0.11405315117405154,0.09733037987324136,0.9978263988108939,0.03779275164863642,0.8183707594086834,0.3707233969451762,-0.8581507572687699,-0.5073902229825678,0.9708438016804355,0.323643488477619,-0.5576040326332627,-0.024230567798914124,0.09690517290834598,-0.27826462680680175,-0.2648696753589238,-0.46227631543640957,-0.06978042543740018,-0.5536587490579247,0.4956627988076298
1,0.2448997558770249,0.8496005926282175,0.4071438156624772,-0.8982554037165619,-0.8316935048570935,-1.0890426632340628,0.00741279496351839,0.639027826622508,0.056208560005108425,0.30820279833649944,0.20653935140875535,1.133675624192198,-0.0341514652591991,1.1572843597268998,0.2903465498203743,-1.3059222283339211,-0.7869792939903187,0.544933656980096,0.10724733385141984,-1.4863107856344533,-0.1913494877315223,0.7480214114845993,-0.38691811731072545,-0.4587612395757855,0.27644005052499987,0.017962666325719627,-0.4249862798334726,-0.12732535352391997
1,0.4305999699601037,0.1835917922739611,0.3274348783740137,-0.9720645355601841,-0.6879929716877481,-0.8458298038167147,-0.2651868451462078,0.4712588317662019,0.2091838063165953,-0.09040189601849948,0.1629835768354318,0.9512765805484938,0.2508153034884334,0.8499568717462198,0.3369855540144848,-0.9659127947097398,-0.7159283012370932,0.5813040077411483,0.32259851078299395,-0.7867588362683828,0.20190848658074245,0.2482238501565282,-0.19542189180312122,-0.5529548769343064,-0.10038174985491936,0.015233152097096197,-0.4620675779014791,0.376310503381767
1,0.2763746588549052,0.2933974588029489,0.4658850699895424,-0.8790375044715263,-0.643106764291551,-0.7691594945864403,-0.252088965089365,0.4841531829570067,0.10626331577463101,0.0055015607612050495,0.1549783086465078,0.9007654698001187,0.2081088564756859,0.9557632740577472,0.3889467302965496,-0.9958022437708187,-0.6116240746236213,0.5576263992215735,0.2287789311070962,-0.8539137886584931,0.1273392641001934,0.32226373892603255,-0.14943368162340598,-0.46779546920485987,-0.05157117744662695,0.04399675654727816,-0.4814017043391728,0.4197486205282639
1,0.0929819836611577,0.6186877450760955,0.0144752348937376,-0.9823849959498893,-0.47463786008864906,-1.0941739808854207,-0.20404362798529035,0.5603743529413193,0.35878842116927534,0.05282820635261655,0.00590307208766026,1.0039438933167424,0.378672195385613,0.9771788218340678,0.30576544960590524,-1.3005368140045819,-0.8847967741644979,0.2716884895043159,-0.013345010124948386,-1.1758889869689315,0.22760286400371407,0.6251401830256372,-0.3181937107460855,-0.7216958063246809,0.30301082165345444,0.2253002526960952,-0.4294483343349594,0.16691568632683132
0,0.8750006220480459,0.1745124756605564,0.7290918533956775,-0.9138266125053813,-1.0766248491034134,-0.713626928712769,-0.11479967038386332,0.5337868634955504,0.23436825055319027,-0.27004788892002285,0.04109889958999917,1.2556644616814652,-0.08945040021550334,0.8214607061621533,0.2628700791435538,-0.9881697036206356,-0.6444441352617729,1.2178024153410179,0.32432585796734076,-0.5666615285657202,-0.008247751652465482,0.15464342934640282,-0.45597844724575864,-0.15574603475378795,-0.583909327986965,0.0310900133561225,-0.5667868363814836,0.16922781414958624
0,0.9992508053717414,0.2786519379836685,0.8505015010433762,-0.9214282353665947,-1.1688103117770001,-0.7526663747715331,0.0020352133122484017,0.5660886633273973,0.268024721273176,-0.33466905412722603,-0.07016268224066308,1.4270377855476024,-0.25656306657407457,0.8640514195086264,0.20179776925949647,-1.0624866571595766,-0.611991336157757,1.4825400216094546,0.23971778052746756,-0.5016257808288357,-0.10949115543380439,0.19440339561046316,-0.5267582045626238,0.023155695811550303,-0.6784562250450707,0.08968198627348614,-0.6244407299650033,-0.04257318847641636
0,0.2275728662337932,0.7499747921351843,0.8336391438666858,-0.6138224021229602,-0.8658597852927199,-0.7107985249776965,-0.09439030745286017,0.6862958297783678,-0.29361177315471265,0.41657093757002406,0.11366008129841365,1.027295516429621,-0.23831045518287192,1.2070510573581492,0.30645274876188355,-1.0584377119438515,-0.46119361155135075,0.9175228540003084,0.12361318393655871,-1.3620844047381973,-0.315897686445213,0.6566959778068825,-0.18397706919071125,-0.18843508383730437,0.06852291073946434,-0.1519087995242862,-0.5202077645764852,0.0002322333905344781
0,0.3018512699242558,0.8678933656911129,0.0440047366305437,-1.040601430105945,-0.6987038297825944,-1.2908031321843025,0.05526891354565463,0.6304516714934953,0.33842942211945415,0.23051963435557352,0.12139110372524718,1.1974604895993846,0.18794087761622608,1.032971844550174,0.19470934360109443,-1.4885508974563904,-0.8923455400059099,0.4136111079731892,0.004616414952467009,-1.45524923466897,-0.08246437456770102,0.7708166995749002,-0.5292422181160567,-0.6947051644402025,0.3631433681716845,0.10739348044339395,-0.430697661547716,-0.18434545980760442
0,0.3247578676497995,0.5892310045098857,0.3961843774032548,-0.9471831864740744,-0.7286258912378323,-0.9920379065391798,-0.0961896701385305,0.591219451715059,0.0827912070047771,0.1358357928518975,0.1586920368218219,1.04956745301024,0.08677007388154503,1.0057376472026613,0.31910848878745957,-1.1712158142398077,-0.6746406164764426,0.5621808458384193,0.15858536668350656,-1.131681609298882,-0.006723547287940421,0.529034454403748,-0.281175138553585,-0.422957026485376,0.12464539566571677,0.048794411539966935,-0.45482617772982964,0.11529858778892953
0,0.70488617239839,0.3425149441674319,0.5281946193416517,-1.016153950341899,-0.9413162758120927,-0.9169651747670001,-0.08283388918603286,0.5743289970667155,0.14851683273805827,-0.08064631002950062,0.14838912689399497,1.1715021943902837,-0.003541756308094491,0.8661012316735195,0.26947357861190735,-1.0602721508737425,-0.6590299527976675,0.9234376299931997,0.301466455390441,-0.8146573003979303,0.018998903053404917,0.30055033972063194,-0.37002220609147707,-0.2752955574493532,-0.2508836254087043,-0.007391926901263309,-0.5127939252972065,0.10219582038018016
