y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
0,0.3343147041789684,0.367227465600323,0.8510473037254165,0.629775509857445,0.5514390798216311,0.10624476320044644,0.44840219179927304,0.30969019518359053,-0.5133360820428013,-0.4033472954734395,0.5842340528224808,-0.23626525898934778,-0.5926223916585964,0.4000352058115196,-1.3197686701678364,1.456264057134429,0.5316641281313096,0.2817164014258285,-0.07750290359560873,0.6836735960355464,-0.2459535984009848,-0.7945392775755852,-0.010757387969091196,0.8231559472080491,-0.20763079336167464,-0.5827210896065225,0.8110471396424362,0.7865461466145756,-0.3357461907807784,-0.22169019891395667
1,0.323204479132148,0.906762841744779,0.4995110761003867,0.0929459839442374,0.7332869428366252,0.47601364460860673,0.8374630827676155,0.15473761824631857,-0.4541185714992705,-0.4395205058209346,0.7648562529556507,-0.38632730606569093,-0.6983485753486728,0.16540963217417748,-1.0368495434399896,0.6410759930519976,0.8311081014742165,0.6130845340940269,0.09471901830189484,0.2688360737107897,0.6365471335834526,-1.0085619748444845,0.14367496931282123,0.9813774520425258,0.06906828112208245,-0.5328313609392291,0.925291496766475,0.9991108897111898,-0.2056761777633875,-0.041613353635065735
1,0.1133397159430765,0.6590574716071326,0.1303058264859447,0.9892189719979811,0.2391051202627647,0.3616623457348525,0.601245462592228,-0.006080331582124577,-0.2707369577992087,-0.22000053610929118,1.3385281548336376,0.336869971867145,-0.5236520652944371,-0.17010234093830331,-0.6216198346349213,1.2630256485711615,-0.4932848374873499,0.3112642942907157,0.20955917734762733,0.6047416307216652,-0.4259249906694617,-1.287312258765868,0.5914956191871222,1.1318774386305106,0.31763590009641124,0.1307206325635855,0.5522559040021778,0.5379150922172004,-0.3416947689965506,0.11091546764529582
0,0.7593495969086965,0.8179564765593155,0.2035039826254097,0.174488845008036,0.9642245003234844,-0.3803814185899448,1.0735195662722572,0.2723855487627546,-0.7195655908757003,0.24626413702659747,1.0288133166397249,-0.23226136885120213,-1.2933960755759457,0.03416353394332214,-1.1672005365672276,1.3841212726662122,0.2413815811041434,0.1476090033307185,0.22052677844758448,0.25992789319637194,0.19751218100564222,-1.1634829987644197,0.30242218476452465,1.116707412582201,0.668772917518664,-0.835848479696575,1.1313278304114693,0.13443699385829339,-0.3303547548691008,-0.46780928061216354
1,0.2443225826338594,0.3623369173047952,0.8757850606202333,0.1799842856642977,0.3043240876228842,0.46375186945698654,0.49198714896736834,0.4853916780091518,-0.3194818939226453,-0.5096960133921608,0.212056359703515,-0.4360535684276171,-0.4299684069439702,0.7292869071052207,-1.024079452405934,0.9042231722534815,0.6606485111298275,0.7924281070044392,0.0489430569764163,0.5587460533123282,-0.0041421679365884504,-0.5087662753504072,0.1505007960204446,0.5769170895583593,-0.46993135499453054,-0.732119802933311,0.4487517522777013,0.9558804552204245,-0.30193955611181766,-0.06685182627285005
0,0.9777080325721202,0.6430092677641813,0.2624835540496777,0.0945678827750192,0.4190899284170585,-0.10536968455470974,0.7658053854324579,0.5394937217883341,-0.33229389723446817,0.039351777979379665,0.6335796515784724,-0.15492234425468027,-1.4298462674028012,0.36385479637314905,-1.020999361119088,1.2431649577126882,0.05331869215189842,0.6091974381018704,0.2742701863969653,0.6199548324144907,0.005237381778245885,-0.7686699309108159,0.570389100465491,1.080497294829263,0.4044239438969598,-0.6288293081290183,0.5386080106390129,0.5562560459073216,-0.3998288702116688,-0.9502057747623494
0,0.1640361670081562,0.9724004735608306,0.7334040174114502,0.9865676797400936,0.1396256875736721,0.6245618949280498,0.4947474671201004,0.051378430567409664,-0.5552082318662102,-0.7221652530792007,1.6655318763774596,0.48200279284959324,-0.2750446416445981,-0.7579139952201212,-0.7789392986095883,1.3222878290198117,0.44447195544600426,0.10713246527869481,-0.3968308534709395,0.2171143958402433,0.216063023637478,-0.8743069378661024,0.4010610313086198,0.7500212585948123,-0.2909790120684802,0.6254365973692773,1.20582702054179,0.9478724801353893,0.05633875380090041,-0.24267517349753465
0,0.8696510462793627,0.8985560449244324,0.2270780667711446,0.7665163157317341,0.166361827788361,0.045343800332583124,0.589302557863489,-0.08122230668399423,-0.8184399288141863,-0.4992148203980416,1.278929806952641,0.3264939454219362,-0.8040035640317226,-0.12557344198449605,-0.9396110750610194,1.4564602290441602,-0.5055091739339602,-0.019384039155034095,-0.2462166655489834,0.39651946426077167,-0.12327261691913233,-1.2070149037671458,0.7666581900587908,1.2483057494702676,0.893686357366918,0.05888958050866073,0.9574867143527345,0.3140034730478221,-0.058953535748327394,-1.1289338988533473
0,0.1593319992220968,0.2617388956616012,0.8232960348735165,0.5079739216214009,0.4612095493589516,0.34324414637990763,0.49702901818737494,0.42545895535195843,-0.41070146967131216,-0.39327211977982013,0.41507896327450733,-0.3485316878511275,-0.4630044257974832,0.5795456208680312,-1.2434760876107518,1.221606105571113,0.46316981241375704,0.5294981433275244,0.09731709661257594,0.6288269603653918,-0.2716716955952511,-0.6846907866633257,0.05396641690712606,0.708774799843897,-0.3509648036428033,-0.6814237521608165,0.5161488229538773,0.936188793940948,-0.3483810919377062,-0.15024069947986354
1,0.2744836620549378,0.2254819392154006,0.1609105833788269,0.4003952252228614,0.0297450066897839,0.33148427333259756,0.7148595330216825,0.4995279457643534,0.023284184609014952,-0.23342223841056073,0.6110022571574443,-0.05472482895953465,-0.6384820271715556,0.5670022736688224,-0.6143592846526631,0.8661976167228573,-0.29281676054761846,0.6779855888176148,0.5947665466556522,0.6396662787599936,-0.5594821375822574,-0.6613790232241114,0.6764553044384644,0.9801172979807343,0.20304528891137225,-0.6218309589875286,0.08120513095890594,0.5653963590694329,-0.4699433934538538,-0.07594601795318133
1,0.3545083624112276,0.1675299370187833,0.3270177725283067,0.4720241384012413,0.6343327847259436,-0.05917228753828091,0.6557418735791993,0.4465721636070653,-0.3695659553718062,-0.09271730186482849,0.615439329906582,-0.2841980359762193,-0.811199835352066,0.7070359088896221,-1.0813443176694266,1.1364985264026042,-0.13048462365852803,0.49880774476613177,0.41754801268990543,0.7318602749131928,-0.44082281509790744,-0.8657875302607606,0.2653842788693207,1.109396931236268,0.1544530116071223,-0.8214120325691575,0.36965020364184115,0.6168015518334301,-0.4183867351914238,-0.06380278644092674
0,0.532652736659133,0.3641283937242087,0.0724075636448685,0.0120026327130648,0.3257913723925032,0.18788077082536908,0.8860042955525658,0.6489914829343496,-0.05364821738100176,-0.1268277460526792,0.4924078406002493,-0.17968033811588366,-0.966787225625466,0.6931606112366372,-0.7267919934171011,0.7021670101290804,0.022498658643095526,0.7092735664685027,0.6244404797625783,0.7739343139774039,-0.24691999567590192,-0.7124924652367025,0.5809102567888537,1.0474984539067362,0.1986980969217105,-0.8084378835074475,0.14093686410066247,0.5849129799348528,-0.4119762055789651,-0.0834693204567747
0,0.5225843086349492,0.8455771208121522,0.0080407611594958,0.2762798676524173,0.4312010300050845,0.26130769259075326,0.9615791720064055,0.2643012313766744,-0.3180651302904246,-0.24057237759717948,0.9076149469024484,0.07972428804481389,-0.7968618373647947,0.35725238151428396,-0.7553661823630691,0.861928044318963,0.04223301081727544,0.39124079507809384,0.26687932206418463,0.3986655134400102,0.13805242186545882,-1.105572364676811,0.6804147626697064,1.3212728757576075,0.5004534604091893,-0.4157704676803268,0.527102898686625,0.5916865237436236,-0.2855685511021142,-0.2913765254693906
1,0.802691116891865,0.5803075352557794,0.4114051044860032,0.4448513662741458,0.3250956464727046,-0.0740558582269495,0.5911639623141912,0.2650575999765358,-0.41907461013985153,-0.22339095015082697,0.8105269897827335,-0.013976481817271739,-1.030599322407836,0.360311406700731,-0.9590785979403301,1.365886245347355,-0.05081952093698745,0.40257755381332044,0.07574107335270736,0.63771329692045,-0.22618911106733114,-0.7866020672039992,0.5293325322967443,1.0662403628001607,0.42034875487218576,-0.48131325786367724,0.6534308812101841,0.5133413272859066,-0.36702906728794704,-0.7380302485959613
0,0.5645357792130933,0.574617665260988,0.463927961856623,0.3117017616842156,0.4998136800742826,0.051921523142389195,0.6758257978603023,0.3183186415865435,-0.40152270739551954,-0.27118073471540144,0.6975350997119842,-0.12326623038976886,-0.8641113966293816,0.4291456034816453,-0.9590522548893604,1.1018401898116685,0.2906724480380866,0.5233648733620143,0.18555292034487705,0.5831401539192048,-0.024877550809968254,-0.8276369895089669,0.3594393523213769,1.0334999976253207,0.21427633738049784,-0.6261738167442658,0.6025019350563182,0.6278409066542703,-0.37168714297628136,-0.35057521374734635
1,0.8357405025720978,0.9255424615192956,0.0054521308502292,0.4884440184321333,0.9299310990423448,-0.5397573077792024,1.1921358182536776,-0.03286259150562972,-0.9680147661331991,0.3143761048781689,1.3677080295605584,-0.013583816513357494,-1.1399925914368194,-0.11770518413196075,-1.2038499216001424,1.8382003034539,-0.3018661424417064,-0.4660692382833007,-0.20843685753275337,-0.04235287471896717,-0.1507290919407949,-1.4612784522010234,0.4669917490366187,1.378112916111438,1.079225354650395,-0.5691554817849238,1.3458624670551143,-0.06852361663675174,-0.30720074436223566,-0.5791378772741789
1,0.3501708638132265,0.4940338543714454,0.8870830453404451,0.6387234799959016,0.1689282458952008,0.26110799472754753,0.4890889163150229,0.3177661457888596,-0.33645475606443265,-0.5584938828324081,0.7274784745501804,-0.10884923969454964,-0.4707825916890888,0.25879203706417336,-1.062429561523534,1.3159857232932128,0.4764245849655705,0.39296676233369743,-0.18019941779285809,0.5455767630040322,-0.25918423999750095,-0.5808015775184079,0.2799848842831241,0.6925286249079222,-0.3631745142502112,-0.33881771415981415,0.8032535411543597,0.7885575818204157,-0.2960507028840054,-0.28053192295104057
0,0.0663802849930055,0.6124189811083773,0.880188605745933,0.8762423510288329,0.4920449760998676,0.42064219412316367,0.416742309991464,0.11349918055037939,-0.39943488069719013,-0.5455848091387225,1.0012709054726276,-0.08230163261291892,-0.33085996529008216,-0.24066034992975852,-1.3367724926968734,1.4781660556900962,0.6252494287751236,0.007978462440518832,-0.21101402713243916,0.37937007316873844,-0.20474379938779194,-0.9057464089132946,-0.03065574112616487,0.7145434098673232,-0.45722812623618964,-0.10344126114047628,1.0434723719906158,1.0824402557841648,-0.20003468169985367,-0.022731282031808308
1,0.9896779073001885,0.5622567554945505,0.8084549502259073,0.4609203811115107,0.4781416205852179,-0.43926115653567543,0.38770600565578067,0.39099296545282225,-0.6008353013746648,-0.1759054107759279,0.6698455599172594,-0.1390022866127486,-1.3144582855462228,0.3540860960425942,-1.286176790958219,1.8438256367638484,0.4632156800612245,0.5109373773994261,-0.16056304031561197,0.8031366581990513,-0.019759032611450088,-0.6162816411009218,0.18278470633962104,0.9704066871685196,0.10738904632967168,-0.5405804351371657,1.2143722478022771,0.6077346260065312,-0.48675759364379684,-1.0497538375439563
1,0.0310411751421992,0.6551380949370664,0.9133551864009896,0.3935434459607695,0.4459063542988052,0.7576863982590802,0.4529110436857549,0.16178293971344565,-0.3884581985563272,-0.6708470634860539,0.4945109491849974,-0.3763805634376742,-0.24957658237651686,0.32883484414531194,-1.1631985091276733,0.9141404664658308,0.8915861595009931,0.5590935554076416,-0.14462526683706833,0.2211099505146866,0.21628778616141492,-0.5762455414221579,0.03096394462320038,0.4522851811931409,-0.5425904960500013,-0.5111379495574108,0.7348648326476714,1.263230676073712,-0.13716914068284816,-0.03830072909056709
0,0.6963402843606886,0.3617164691390279,0.7855259770391876,0.0146604710334491,0.6385417261529713,-0.09485514743993283,0.45277663421422226,0.6322276849616233,-0.48383681107246707,-0.14077290747975535,0.1962761669477217,-0.4571527418827225,-1.1349950841379126,0.7749810284466156,-1.0373721525665651,1.2070988701745535,0.82367098857137,0.952052474926707,0.1946559734324649,0.9283961584414271,0.30248114837448975,-0.6281166747902519,0.0972245181859542,0.7387910117811874,-0.17157523249867718,-0.8666400647276482,0.7131096512010264,0.6431170823467068,-0.4084341562494336,-0.32295027563786977
1,0.5862856666493446,0.036271557379257,0.5543294145524009,0.000418960212219,0.5343423832880468,-0.02770230955853994,0.5261970934465562,0.778086545217932,-0.34607083439018277,0.03884464020438162,0.2636061604657465,-0.40892727910284776,-1.0957348241139568,0.9637901122602739,-0.972016840779596,1.0736657060098413,0.34303311281985943,0.9424258456970449,0.4494795952167499,1.0052479189161867,-0.11460261601682972,-0.573763134392241,0.2509822152486616,0.8360357040448743,-0.16445204771542737,-0.8701343882706758,0.2640513363588818,0.6678259138135478,-0.4121445149567494,-0.16628087915951784
0,0.3889493292642514,0.9079840307775982,0.3231676509384107,0.276751162355452,0.4541310959116884,0.45262082716970375,0.8237844746354808,0.18540509029781788,-0.38740117040407646,-0.429890273526717,0.9389612480230188,-0.0026579297755879045,-0.6436040525496189,0.17745137489287582,-0.8465708894560721,0.791320263164138,0.4012256990620849,0.5171950309330118,0.11187712979106615,0.25833277534024546,0.37193276866085195,-1.0057250429535995,0.46007878581273365,1.1724392246944393,0.22955318303129452,-0.31576255216699084,0.6461314272209829,0.8932227363951268,-0.2508251362015767,-0.258172727701788
0,0.9492059360896614,0.0828453285849055,0.3047815366201071,0.0113261922661214,0.0711539499873412,0.10631655367807137,0.4785050470484459,0.7998490085858972,0.08616609258713563,0.22256385383841834,0.4420409137154717,-0.1973681356917275,-1.392389978786177,0.7375162149380673,-0.7648721631743912,1.3120996249892498,-0.25793205721308365,0.8580873581256013,0.46819632844423564,0.9291457552217611,-0.5697281197137954,-0.331796809226371,0.6402407333351605,0.7488193980220476,0.09348850930896085,-0.6213923251264825,0.009796753471270406,0.7013478108395057,-0.4219315475307605,-0.7376879839756011
0,0.8487328615264668,0.6819841307808091,0.1049097796823526,0.3197650937445329,0.9807500039414184,-0.6283673496516682,1.0942795915440664,0.21313585986504252,-0.7879387503042373,0.4203045985530816,1.0639676510965872,-0.1917734138622142,-1.3785445866928039,0.19061216774449688,-1.2581612250447969,1.753737105804957,-0.24256185514762446,-0.04897393698517727,0.16738581973385788,0.3302178663178554,-0.20428223760396716,-1.1030317468452617,0.3321637964077336,1.1222253159693678,0.8672794097256531,-0.9321976045736682,1.0583654689215978,-0.07816499614021728,-0.40162736906866653,-0.48829281123290236
0,0.5993951377089592,0.6445455005733158,0.5052934281674699,0.669691199702603,0.6294652084148205,-0.1911820248111482,0.6168091089593947,0.04776887934752268,-0.6509506421208575,-0.2471518477794626,1.0732747350656495,0.04565185651482627,-0.8281236740248686,0.06949887033414219,-1.1451237774966407,1.5450554000594336,0.11133339937179723,0.035082283174158325,-0.09817000508334912,0.4822813791412605,-0.24840923038981672,-1.0659107126629248,0.1937308239829124,1.1570009030233324,0.424607529324852,-0.4069353419553518,0.9760831075218909,0.46434776705052777,-0.34638277780113164,-0.42462445167962526
0,0.8640664898476503,0.2096166173778979,0.0362812750606514,0.182864068771915,0.258256978583574,0.022309509654059343,0.6366721522655912,0.6035840872194316,-0.09237406017747753,0.16737893950934846,0.6023558058557981,-0.1530178531867144,-1.3044695659137613,0.7512891781997493,-0.7881472368692575,1.2006358721503971,-0.3946615848620106,0.545164334809031,0.4259778269986372,0.8844484041084015,-0.5529359901714171,-0.6125686826592961,0.6915027154914316,0.9516060162016133,0.43963947499989153,-0.7886160148472188,0.15496802522694003,0.5198701500541703,-0.36937266311820405,-0.5140352992458718
1,0.7671404077076354,0.3666311512158513,0.147577381184125,0.7473528561347806,0.882123604371598,-0.7318999777119132,0.756900131045532,0.010313980969615128,-0.7528285403051789,0.2792941327710789,1.0896944003777806,-0.21229988573054426,-1.1509027751151548,0.45307341931133294,-1.3501872283888454,1.9947160171178162,-0.8087932479739668,-0.2732261185963489,-0.05121083194701969,0.5714157259007691,-0.901801329608671,-1.159320200839626,0.18955267342356175,1.2895236817677125,0.908433264909575,-0.7854783493367955,0.9217251070406868,0.025485432553797843,-0.450794855283581,-0.2412219159786821
0,0.0380831376684968,0.3566354127415236,0.424996833641551,0.3885984858023827,0.5526170762341412,0.3561916315952105,0.7408463335899329,0.3906468803522289,-0.22859216911058644,-0.316869827136661,0.5627551240273458,-0.325018962898426,-0.4981493143143762,0.5714822051919985,-1.0701390104538617,0.8534335492494459,0.1313881481888993,0.7099201872835672,0.5271260774390116,0.5699780519876883,-0.2392532873809113,-0.7647131917068085,0.19287638921301442,0.8976027013500841,-0.0874822957069646,-0.7107977480341784,0.2756508660942395,0.9474292152209419,-0.41530569191301697,0.06916272701582382
1,0.6424574298368334,0.8133778051820136,0.755779288014242,0.2132457300153646,0.0319251847495555,0.37563752418202184,0.47388418735207855,0.33638240389103685,-0.29119238322336394,-0.7866036708557175,0.560631213209079,-0.15843829458365763,-0.5974209211640829,0.1373212854609901,-0.7684129711206565,0.7945707478359105,0.4544862943862926,0.680871094712575,-0.09700665089039982,0.22568533854598488,0.3850469436533259,-0.53413704459312,0.45931368722022126,0.8869919229448341,-0.16500229691464938,-0.3603642237833628,0.7017946978489162,0.9072292149067654,-0.20941327508844512,-0.6853100765776033
0,0.8821642074242867,0.6949889434127432,0.6042988656379983,0.9268368602955724,0.590215618456523,-0.5949757655640191,0.5331066404085646,-0.13168164950299435,-0.9281827187991497,-0.23718292801789892,1.4347842408376972,0.15866744232205032,-1.0516671170806682,-0.2716606944615364,-1.4336809991276864,2.0936866245501644,-0.11898234702893665,-0.3870247969827038,-0.3831356356951633,0.6067606294095151,-0.5221919454128171,-1.1528578246832504,0.07761381285739358,1.240895922325272,0.6551558590094622,-0.11518568225405687,1.569251715970109,0.2509970311341229,-0.40118345666989474,-0.7921384575133918
0,0.2892643063018121,0.0490292918563687,0.2692755460990049,0.7340619732795277,0.028981012721963,0.18404261700859414,0.5973678464863448,0.3914170955345308,-0.10111280438850702,-0.14756571651817743,0.7779761002876208,-0.07486010801495634,-0.7361218412983404,0.44438831306948107,-0.7263307309041812,1.1890921148291156,-0.5461508035010315,0.5511267793595557,0.3897523655679217,0.7854093879470544,-0.8168558958885684,-0.8067299262280723,0.6172078079498275,0.9961885063798023,0.23792493517524357,-0.4777064594717611,0.3278543818843089,0.5092599559058082,-0.5214217569659673,-0.10489611321754821
0,0.8666788129670735,0.1003373035313194,0.7093324493391749,0.8758802821665564,0.129192806847153,-0.35074184808893666,0.35037465004486146,0.22247399622634595,-0.3229079942354733,-0.017257391838578023,0.9573689768611696,-0.24849945331983678,-1.115545108959956,0.6983304959967188,-1.3542720208928836,2.013813415074268,-0.38259733845633564,0.38879942571186094,-0.18568902293001355,1.3331737733548517,-1.0369884282374926,-0.6714313828062817,0.35350243133626225,0.7781403078388138,0.2357178383783645,-0.22684255961692634,1.070264310412645,0.43654815515077616,-0.5327069146675599,-0.669111165365093
1,0.0224573244556225,0.5556570161027502,0.6111691511048488,0.56473237091179,0.8790852189307389,0.3266343040298707,0.5896404875734865,0.008507406558851086,-0.46721972185610794,-0.35697877187594074,0.7347315325140578,-0.3847087229831884,-0.335608369133539,0.1686235840195907,-1.3560757049472887,1.149436089661691,0.3393722413431257,0.29738348875696186,0.2235114140899696,0.383636390368941,-0.036583812539215554,-0.9712350933449057,-0.13591835951131503,0.7619289347947578,-0.041950539654253896,-0.5878292733624649,0.6699322119375799,1.0154857997871278,-0.13950193808304476,0.0817364341860751
0,0.7867194815470024,0.4636158263931741,0.1318265925891626,0.0933449736766088,0.5237006997583556,-0.10616330566881099,0.8498563382982989,0.558986126588891,-0.2781606209520803,0.09795852672937502,0.6244557205957613,-0.18413857321248872,-1.28632042425906,0.6085635001719032,-0.9041295603091257,1.099164149309642,-0.005556587044370051,0.5754932686961353,0.4278439194791552,0.7448126702542752,-0.1805445762011151,-0.7744624750196126,0.5361819607854255,1.064550194366795,0.38597188319922615,-0.8027241811037729,0.39419971235413964,0.4496516431051766,-0.4137784880042495,-0.41880761924459825
1,0.8185074147746634,0.3084735741587114,0.4162490661700637,0.008099588392644,0.319313402698843,-0.009348068248019294,0.609146426413139,0.6884908267758578,-0.13873868312765017,0.02715027082017995,0.4126918212687394,-0.24503294202540213,-1.2516773518201534,0.7079416300629133,-0.8413155369848926,1.13817593302701,0.15916324276634314,0.8652325742179556,0.4134008352106131,0.8579766022655889,-0.19144405296912634,-0.5327948986427776,0.4937789429540273,0.89912610949833,0.05651755160298566,-0.7111642673580054,0.2664188782148351,0.6592652529098431,-0.45177193883594535,-0.5182140246430517
1,0.4115779532663665,0.4550206965158248,0.94270376508372,0.6145393160560024,0.8254143409616368,-0.06379099607826438,0.36050189392629184,0.19103547556495803,-0.7424933001702454,-0.417670207119526,0.5455904532568382,-0.28399682768820034,-0.6291881030447452,0.2313853089530393,-1.5026596955608045,1.6387912838400165,0.811983205458986,0.00354767393089013,-0.19388464064790745,0.679514732947167,0.016643007431627384,-0.8885617659031335,-0.2847354567600056,0.7720094645279293,-0.05982289293859678,-0.710713190642401,1.108270482273389,0.654968116696361,-0.23555281435093103,-0.2657773879741622
1,0.4717628512795658,0.8188187728149122,0.7123272852289536,0.7219229472239188,0.1155356488375289,0.32039577635443,0.5194732698118473,0.10584788407360442,-0.5320734004195927,-0.7165614645400309,1.1575488382242076,0.2149313977757361,-0.48552713770670336,-0.1902662470283191,-0.8465359957837004,1.218473391526726,0.30728055155498946,0.2856678187241463,-0.24292050341904398,0.32677958188757417,0.05688584771655516,-0.7358399088560894,0.4658436804690411,0.8838787210064908,-0.020114967886721187,0.024353400088046685,0.9644005814626309,0.7212133899740041,-0.13451861745467747,-0.5309286430346724
1,0.1435796895199425,0.6238037290005471,0.2606711591671197,0.8164449141822163,0.1108094509677644,0.42670371845905325,0.647427148412141,0.1157668326876491,-0.1984698149591467,-0.3594085722120229,1.1319645547509447,0.2662773601832234,-0.4827757452297632,0.0188945916320545,-0.6412379694811815,1.155208236244675,-0.29468266559670436,0.483829520089707,0.2978372824010375,0.539700620113359,-0.3603622293063024,-0.9469413664501345,0.6074324901924588,0.9829962731080983,0.23395655106643498,-0.018220242656103832,0.40932781766321913,0.603061211246162,-0.3837532153233208,-0.06863027111214898
