y,x0,x1,x2,x3,x4,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
0,0.2535385697297653,0.3244701392682539,0.6720662672655238,0.8172094738208737,0.0508828209398564,0.9177574351679508,0.6640080278545564,0.09478246976359198,-1.1531887344984462,1.0051310610819364,1.4493511286847705,-0.016836337078434647,-0.8731435330549076,-0.6196628004976467,-0.9090587126074867,0.09484315050448403,0.4071886731181115,-0.03894267694082161,-0.1961374284898374,0.3944255896236463,0.20072851388985719,-1.153699746159665,-0.8400665514436461,-0.39206023066623835,-1.3313524581950134,-0.1381016561561651,-0.039055629487209746,0.7906651041550617,0.8004064901535817,0.06608477688617467,0.2963714955758398,0.11947690090759187,0.07301514898730671,-0.18806521417089164,-0.14145840355672482,-0.6754195625497207,0.37242125994362724,-0.3330639304437909,-0.21570909857777984,-1.309464686654933,-0.3594486871653068,-0.9288979022192506,1.3770578613214093,0.3231672011941199,0.33609229699539805,0.39348304393863925,1.344549695599956,0.9865641706957146,-0.22480054122510354,0.3003174708839318,0.35749201496875543,-1.3880049717109124,0.27229112496057933,-0.41604295842535627,1.1128187080187304
1,0.7414806246620541,0.158173509580273,0.9662033729299292,0.7727217518632434,0.40204718415515,0.870023425972631,0.6805304237839638,-0.19114696351889887,-1.5656542783646217,1.1987639927935438,1.7435906234040524,-0.5813746388417611,-0.8607608376922072,-1.3886492820867256,-0.6605964097826382,0.14507004031174645,0.4491064565659622,0.08378757205811875,-0.1390206435672891,0.9651698711357519,-0.6085175954580538,-0.9924854943375346,-1.4124172782001048,-0.574951665370128,-0.5923768112782306,-0.5743308314161364,-0.04357380218169447,0.5301235744841052,1.0293225801195385,0.014072094619531838,-0.22101545415621227,-0.5838507817706169,0.03423351405183654,-0.3273633957975285,-0.15270471004811317,-0.8321790897661979,-0.34360074471659985,-0.45742269607734937,-0.09233153543775931,-1.0027698343366689,-0.08129938341460487,-0.9440496610566289,1.9475421515673446,-0.3419110589429143,0.0741851075340773,-0.0006068390280755242,1.700367201858777,1.2229587299070879,-0.3644643950145342,0.5407542245134304,0.4648299492226129,-1.3089988297759725,-0.3437534487892076,-0.1542651139878585,1.7466618537277099
0,0.1578825320127901,0.8892576561723915,0.3102990153464663,0.9220688047514288,0.8132726105328056,1.1188994743939558,0.9512380970001586,0.2130141332219216,-1.4667320184024815,0.8010085607277286,2.2515366229944673,0.6562184901085162,-0.9012954000825726,-0.24400438323858492,-1.4304252568032876,0.28581241557657144,-0.6440094240465264,-0.035891315369001364,0.03557160509695602,-0.1095858109625518,-0.26411793229898217,-1.4279107353797527,-1.5052647449753374,-0.8769864105838633,-1.662422004519608,-0.6713523322779227,0.14129128351810236,0.8743531805665276,0.000818233684273962,-0.3693938415900932,0.3641528534132879,0.47566493851509695,0.7977145498854864,-0.4977016525258625,0.18109367812575028,-1.7858710790441459,-0.23244047748865151,-1.0050141213176924,-0.7223379308567006,-1.4298227156111478,-0.15673062849249098,-0.4780156868081821,0.8897577495529687,-0.12319563794756981,-0.323875566398102,0.6186978322900819,0.7258282934113209,1.479448315262225,-0.015087080807986375,-0.7113364761105544,0.5339353034543798,-1.0716618487905616,0.26715887556799517,-0.623881576592686,0.9351297890156222
0,0.95533117489713,0.1043554592314268,0.5148973226591482,0.3382221527302639,0.7422443030315758,0.9556224635923121,1.0715828838131716,-0.2771702117401635,-1.592201439612204,0.9691092212104373,1.838088391252225,-0.5607850931944144,-0.7860561636025761,-1.0590573337164095,-0.5837696514376942,-0.565248245396779,-0.047091174831273314,0.07642801998525117,0.806927263680407,0.8782208069997887,-0.9398405866031297,-0.4155334481289629,-1.4261837302379157,-1.051285729479853,-0.06670094799762318,-0.07220704634100114,0.6893480206813793,0.21934996764127487,0.7489594189536655,-0.0008400331948338197,-0.2659021547375217,-0.4061787750178124,-0.22416247629003783,-0.5272479139912695,0.39922812309882066,-0.5291025449165785,-0.29828495048650827,-0.7002985221780382,-0.33556403953965797,-0.8360848232279666,-0.10648276914561533,-0.2711973886027086,1.2604502252949343,-0.9144492525372172,0.025539570752223503,0.5599924973523333,1.4361241551532231,1.4083496067889012,-0.09583884390991113,0.06345532451848007,0.5465273096044743,-0.9129895160526563,0.17013549191207045,-0.1640966389427107,1.7252629172957565
0,0.7122846131575362,0.1777198995990618,0.9380448780841516,0.972502885885792,0.8307062746856649,1.0652222541539564,0.41321890195689687,-0.5610969961688467,-1.948511379812009,1.1973380073100324,2.5186649356556194,-0.7496743529080134,-0.9045977892070522,-1.2983410035324534,-0.6445248120064394,0.4316500727104263,0.1095749299338173,0.167734764628105,-0.1919914063135871,1.1604967047831867,-1.2379366451774954,-1.5407905232525272,-2.0763019572685275,-0.7008192300185875,-0.6858985133513472,-1.2565175843822292,-0.044272256601817814,0.4321734500654392,0.8656564795202834,-0.39375180533212717,-0.06611232174126219,-0.5540519827386754,0.5181554155231387,-0.6740569123486522,0.2644040032871621,-1.4269395905906361,-0.5144311386722853,-0.6180412552664883,-0.39611525164617256,-1.174338221570341,-0.16542742039075164,-0.46747532043925855,1.9679550104641197,-0.41318522489596493,-0.010420705109354222,-0.26081776347508834,1.9608104361301355,1.216491867547548,-0.6303880591897885,0.2518725061796885,0.2243702624372302,-1.3310388562118627,-0.04493088487513307,-0.3158830667184966,1.8959821444220795
1,0.9027165549026088,0.3037451599956452,0.821609160728223,0.4627977247414898,0.7451754465456397,0.8874723115269261,0.9089773706569222,-0.4852867991840503,-1.788943304748581,1.0287532575993938,2.031299808673415,-0.5307095283665956,-0.9847495879274426,-1.1740735428702478,-0.5540322623984125,-0.4172972208693617,0.31849359952018275,0.1072662817086532,0.4301770629586586,1.0632111170830039,-0.9823488713513321,-0.7143835940719514,-1.7159331695802875,-1.1479933962579607,-0.18408854019367982,-0.3546520994173802,0.3726000513640875,0.159459348507704,0.8097973276310179,-0.11660690816311817,-0.22758370522748486,-0.47085689960896804,-0.1039321131150002,-0.4829436402294448,0.3562233623594366,-0.8472625127481079,-0.5192223664666158,-0.6127791199028895,-0.2363572758357167,-0.85853824102058,0.14506104276879306,-0.5189297496018374,1.7673594343649253,-0.8601298703220123,-0.04337081522734342,0.20121225775353807,1.5655106731643365,1.3411860496817436,-0.27393535686327936,0.18500491151447265,0.4599662170432095,-1.1192726465886051,-0.0739443131542961,-0.047655892531380015,1.7187428352009808
1,0.2594844539743304,0.2678203235093737,0.1091872288159249,0.6733645743200164,0.6473978983098704,1.1048264003737422,0.8492813348922276,0.36424176089216276,-1.0029861512799623,0.8043793354539316,1.7434115075627419,-0.10227481073176573,-0.7058602053386583,-0.5076781859696213,-0.7887933464044298,0.04008363478263146,-0.29522115704527047,-0.22809988046925767,0.4535550011919248,0.12743202890644661,-0.10842232864249557,-1.0512768246391406,-0.9286361144967121,-0.8654484205861074,-1.0301004978013355,-0.27439311754290313,0.35933668503259986,0.6507536378636734,0.5471266994363495,0.14503736982681276,0.25893619392350403,0.2350408644940666,0.1680109768012195,-0.5388642781231303,0.20357588151461384,-1.0561216858996378,0.17214858406480005,-0.7227921841369096,-0.43213304266464736,-1.4080406689058207,-0.4476304949325862,-0.23590172556667688,0.6470608928721908,0.08783881961439796,0.41322350377599076,0.6020492277699333,0.9230561250055258,1.2732318699687089,-0.07778551214871662,-0.258586745907812,0.7162680337274886,-1.1628419380788317,0.47426585166167795,-0.545710022153488,1.0437633087408598
0,0.2131929494482343,0.1511211854641035,0.7064748933945494,0.2395199530850922,0.3090585670722934,1.022488106793152,0.8076503639154561,0.09592673907445104,-1.0258616324118,0.7947448921556973,1.3548046625736891,-0.3724028219969569,-1.1993498064946548,-0.5999886952956575,-0.404463830497075,-0.15916193101269716,0.42476035796571404,-0.25132300718917117,0.38324346917202307,0.549125524343517,-0.0661529461211799,-0.812017050476194,-0.8456888887040357,-1.0941674765634835,-0.7615764281838968,0.32614782688633076,0.3235947981697115,0.46924705919033166,0.6508491494514119,0.5619340779235555,0.2939231833911663,-0.06991440834988942,-0.38770680940846247,-0.22495013255189736,0.15048573495951187,-0.7887468755316728,0.1974089875818426,-0.2707164248020283,-0.11653147808441094,-1.0665980984857955,-0.44486350422092585,-0.7828360299400793,1.3227360535820587,-0.10441460162377132,0.6425252158570744,0.43197625211745044,0.866078683898697,0.8165530082377279,-0.23050513922692445,0.17638000501393788,0.4059430879166596,-1.1285607977805276,0.309165671663827,-0.3667870746971818,1.2695336764896656
1,0.932205324411568,0.83828074472866,0.534495479387895,0.8943536825873661,0.8859842126124816,1.0686958052260473,1.2374583678938775,-0.7036967829634718,-1.721116689075492,1.0549835677916852,2.521584958126935,0.19417941543472256,-0.49740777530408903,-0.7723122245494294,-1.421544719080289,0.11687676942024991,-0.26743821011460434,-0.046816080470100024,0.30822288428161904,0.3213949125682425,-1.3496990163535378,-1.2099723452796354,-2.4219894537474844,-0.5755842981370854,-0.6378665331051809,-1.1140305951168705,0.1916737259488954,0.2563139027860875,0.23480476639244294,-0.864697519565162,-0.21904184703758706,-0.23514015270075594,0.7937912656741863,-0.8164873589337057,0.2898337766004558,-1.5959778966020448,-0.8272569099520871,-1.0089337405062768,-0.7510670633736735,-1.0294171992350463,0.11888232115620691,-0.6542309668587364,1.229253306188787,-0.5014401905324537,-0.7719058273814874,0.2813139010579905,1.7345555167997815,2.0167331663538577,0.549505486168865,-0.16878377697413285,0.9292377323133307,-0.8740343496570403,0.012480460690267883,-0.24789729905513452,1.1795549044248108
1,0.455249694237498,0.4582415989938838,0.1855739016524848,0.1004812087577378,0.4273147784434424,0.9008427562165002,1.0659882226743704,0.15645879938113558,-0.6443492630866838,0.5318019490506767,1.2140683496978328,-0.02260027134662556,-0.8891562504801047,-0.51598139264928,-0.7879315095908693,-0.4488378272877611,-0.14889591243541261,-0.1813682446016458,0.7242253956256649,0.17497085876300728,-0.10480769548414567,-0.6299932202067158,-0.82553713337836,-1.1633613011058568,-0.9343669656259225,0.39210236007145394,0.4426720691592815,0.5165010074796914,0.5600939464572491,0.3650214462044146,0.3572230684800189,0.13592748980151426,-0.37527674467048105,-0.37230958084257687,0.2775447183483666,-0.8735303562980208,0.009452961371197475,-0.68002262827096,-0.20776085451634344,-1.2481485071195046,-0.3877717693137801,-0.3838030638310241,1.0080111489598897,-0.10936684070433476,0.5198815165463966,0.8075359873513666,0.8063587635346524,0.9848082979733387,0.1585500350284022,0.02908766242991046,0.8084813872353042,-0.9888387044983307,0.34083446882991725,-0.43270682764138657,1.0189015850949386
1,0.600225936619307,0.2847327540696133,0.4876316903169663,0.4089331173905629,0.1001161876091701,0.9469043395573428,1.005254587866584,0.1342416362350439,-0.9154743257321469,0.7735836816186332,1.205776432984261,-0.24441362414406378,-0.7305274452245651,-0.821343625120842,-0.8925528221463687,-0.26478373170670505,0.2969844272945944,-0.12334054243191617,0.39318600074371446,0.4422483259487349,-0.01855112003081399,-0.6200074193155337,-0.8335027570495515,-0.7209770512868633,-0.8840557487117559,0.2652272207113716,0.2771174088596795,0.6945319857732394,0.7925966113679922,0.29135802058293453,0.09987703273536232,-0.13963747844080437,-0.340107309564346,-0.19171438947719838,0.03107855063642623,-0.5855836372100407,0.10914035012871409,-0.4389610775037217,-0.18784138615306487,-1.1546361442853361,-0.4322918572436652,-0.6969717662964283,1.1845696932747685,-0.06782805104058584,0.38445736694502847,0.6944270711325792,1.0817100177132222,1.0278504349632311,0.050120198345408734,0.2785610990089884,0.6394637790772028,-1.0339762620748525,0.2024873995657754,-0.37394187593691075,1.078033411047826
1,0.7092773631867482,0.4693360523962135,0.9372494132972664,0.9213725865756452,0.2464540668759591,0.7993413087498091,0.7556619788115011,-0.18586006852462483,-1.4358802836053053,1.1982734035783908,1.6124261510450593,-0.211703189089457,-0.775466106377377,-1.2359961414237741,-1.0736976243808656,0.3885565755607229,0.4879391036358261,0.07644644941059887,-0.4987584311602352,0.5768478405135163,-0.3449087859310661,-1.308263467247743,-1.459034043735687,-0.09805057005562604,-1.0842866977954753,-0.8372522445894611,-0.23843393339040847,0.6535126706268921,0.9587492995932446,-0.18061058821838358,-0.08482298935338098,-0.416284569955563,0.3066332029743046,-0.39374308076510994,-0.2799217340918372,-0.9377274762492274,-0.2665792069862148,-0.3756899875818366,-0.17265124410604046,-1.1475784978198118,0.1740179027022239,-0.9942610257150293,1.929889530398504,-0.037856887280121966,-0.11883911343506823,-0.06250547655667568,1.9486776346471126,1.3232348164594283,-0.02395799980349263,0.7036626918933578,0.6138072069706361,-1.4444213390769767,-0.4439477424512265,-0.14541277318863166,1.3911339433676895
0,0.9200706583435192,0.5788085083538534,0.0270835770822169,0.5612342318368051,0.3202755734436274,0.8201630344683889,1.6054444704791335,0.27541643182852465,-0.6969520968520276,0.6386986446771715,1.2755373789093074,0.09000269144692598,-0.3157562699974125,-0.8228351729754638,-1.2622483430296598,-0.4170308224448061,-0.22822800517822803,-0.09556110801780648,0.8344027368760383,0.2562789086231436,-0.29329552554737753,-0.5716808538154874,-0.8200074609750531,-0.7478914587868971,-1.025919801327102,0.014587760817568015,0.5608756962965864,0.8159383234429843,0.49560891836484894,-0.13371622753822224,-0.14132587146709236,-0.09626540038125407,-0.10651577000723059,-0.4694238807721667,0.09915849171515476,-0.7028253667090059,-0.15058562548295915,-0.8730421344380953,-0.6952911703933317,-1.3569021861947483,-0.4106229851679094,-0.45389872355290795,0.6937588204154832,0.043755303229390384,-0.1398408782962242,0.7584422536373278,1.3896250617264865,1.8740429863919392,0.5310918925674126,0.3653130194849792,1.2926537654899783,-0.8567318927650202,0.14681788172365354,-0.22431531251471454,0.9539492551358332
0,0.8458764676123669,0.06954716358249,0.0695064632711848,0.6927103067089307,0.7862556024909585,1.3259902220527437,1.008349128652525,0.06495400331387641,-1.3455145052705166,0.9604488389905026,1.9234906081520742,-0.417019314256744,-0.3598755427368008,-0.8706481858036987,-0.6195189235718026,-0.12504487288253616,-0.6082327040214696,-0.3254993562086271,0.8299483507870802,0.315361316154876,-0.895913091748133,-0.6980852914942806,-1.2883135699740347,-0.7523004489261481,-0.3853184045668135,-0.4909510116736928,0.6533708441343694,0.48530379820461916,0.5903040781893962,-0.11732566720229792,-0.1330267505418543,-0.3532816258698695,0.17633556472834694,-0.6159830492852971,0.2494080863654764,-0.7420941904031132,-0.10241236360792313,-0.890314019941976,-0.6391766067395673,-1.1283140593388916,-0.4963228981549137,-0.06883685515039487,0.5393093616422602,-0.3332597778422128,-0.09243465942937557,0.6510148231762316,1.555113353308609,1.8169075934022287,0.14625090134713128,-0.15328629348837922,0.9676135177044315,-0.9619256237527274,0.3737526207628855,-0.4496916202156464,1.5432548917323972
1,0.1962787394741643,0.2706196890384582,0.6866274426122293,0.4201790828012487,0.8331994622103678,1.2214087342338233,0.8595177826960116,-0.1487227111555423,-1.4474995182278911,0.7915934052077199,2.091919177152926,-0.4588419349929063,-1.3066731864047645,-0.5326008211601752,-0.29797470664931913,0.06563577903335162,0.1596846351661768,0.04149394903995236,0.24782438203966375,0.631111611147009,-0.29418329442317775,-1.1558809922375117,-1.2379676800504056,-1.238073899351857,-0.8715273800997221,-0.15152437887949477,0.48672652547967216,0.40589055447191613,0.4358471827413547,0.26598359561965423,0.2756924209321464,0.18022259044948064,-0.07225912493105169,-0.5081074303918339,0.5289474806920625,-1.1585443191036864,0.17688038836711786,-0.4956551947990142,-0.4533944464923467,-1.3172597568566715,-0.167006554018804,-0.32875879791896817,1.3157297148080147,-0.2394139587459245,0.5951449686899339,0.15739655158459728,1.0067599341740645,1.0643858576432386,-0.6220904194698709,-0.08077574275292966,0.4423851446966119,-1.2452192463122786,0.3833538811579389,-0.33254961561990265,1.2793833020381509
1,0.0936622418159981,0.7197738492110056,0.5124037861607179,0.9567052484566948,0.9017372729881497,1.1822627340330358,0.7556251799138537,-0.03726309672968968,-1.7073397418715566,0.9822210732886222,2.484161974379266,0.24963925718949004,-1.0743427178627425,-0.3205060827705645,-1.1626209056816557,0.5762109946109769,-0.41017721078576613,0.0493404285957951,-0.15542618213411055,0.043541974029712105,-0.28183429892925715,-1.6586330421727347,-1.7878941330403548,-0.764222509774307,-1.5799790118909756,-0.9803844335787145,0.13221711971260675,0.8521595261533138,-0.09226699584693748,-0.28535972459879466,0.41607731063033065,0.3634188170252246,0.9164216794196904,-0.6466717042351914,0.4028283984807527,-1.8342219331359648,-0.006336057212364957,-0.7355750734548845,-0.7505426057516749,-1.4435490407099785,-0.26866373882995526,-0.2696952175913097,1.0016291381823117,-0.12229527674336937,-0.06818213321390848,0.39191677442558476,0.8230036932835937,1.27640877025912,-0.415614765647509,-0.6623546384605475,0.3973108962274928,-1.2839306862126194,0.3332182408512497,-0.6921829122414361,1.0710116028504093
