y,x0,x1,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
1,0.4479792995496078,0.7283192811684097,-1.3419188475190365,-0.6186641233411357,1.0023548283778567,-0.09781596527744638,0.06282542299083736,0.5069736530456112,-0.11232494026294121,-0.25001881691268224,0.0927925072745276,0.29555268573189986,0.3549387771273833,-0.7119980304923763,0.5104544865483198,-0.817893558774985,0.8133734298151816,0.9853824557854739,0.9234538478683306,-1.2629661522365683,0.7212190302992836,1.3041138317159675,0.7540531742885564,-0.5304184517411908,-0.6715328424105509,-0.78471868785994,-0.5584629231101941
0,0.809299724392994,0.6785472949363611,-1.3563508045995516,-0.5777334477239241,1.036200157292288,-0.41283206067817063,-0.05654637907558321,0.6582254973536013,-0.16248639620684865,-0.23207356714636462,-0.1878491657861619,0.575753020834572,0.3608759250638077,-0.912486949246192,0.7651009165728517,-0.8595481236149758,1.0047505437213344,1.4474430362951944,1.0869728392176015,-1.4514900604154521,0.6004412388343698,1.4307118489657242,0.7102419366406575,-0.6275453950809599,-0.649221302042369,-0.8818776589842814,-0.5460591517306546
0,0.7306580054788016,0.2622090138702497,-0.8882064346497731,-0.353833565710303,0.9841050559614254,-0.6490307597762592,-0.05009558302748714,0.8157408537690963,-0.40077452459374974,-0.30309602899403715,0.2594632974514911,0.48032185451561704,0.43912606884387123,-0.6941557079992756,0.6096363595103907,-0.9689391354336702,0.969699493699456,1.2857393880818377,0.9027356248842483,-1.1428363712811243,0.6506259993592545,1.2956799711036706,0.9683676666822393,-0.5832512153427521,-0.6407270457194837,-0.7282327408401691,-0.4572842088318789
0,0.7202730283218024,0.7359142927655238,-1.416594973844676,-0.620569706318035,1.01722363895638,-0.2857571089239398,-0.030122310681327917,0.5741390059237835,-0.1154674842390477,-0.23176093185262295,-0.1513861084846281,0.4875581259491769,0.33486610833552843,-0.8761970142270068,0.6912855251445387,-0.8431510426884014,0.9418059819241713,1.3274154769619457,1.059296600182386,-1.430039074676091,0.6157508352281446,1.4046219857469961,0.701386086293245,-0.6000913574718479,-0.6521981955418332,-0.8740398999520818,-0.5708354919728894
0,0.0237904807034132,0.8818745833108053,-1.4626237962589317,-0.8386373980308054,0.9801795976272795,0.3556722867205734,0.17122649081374575,0.42204887190367224,-0.042386610559193405,-0.1990931313409218,0.1510355874309537,0.06961473900987722,0.30867390860441957,-0.5197933380399153,0.38635494552265487,-0.726259872147029,0.692133966794499,0.5999354287061581,0.8069825221672888,-1.061557075627054,0.8759907609060691,1.1899090508966466,0.6552965976656497,-0.51524374871985,-0.7192703605387394,-0.6806827453519896,-0.5363464796006167
1,0.4529686778804141,0.0580510125735193,-0.7729661935002686,-0.3144745053552809,0.9074080550296376,-0.5699296506501642,0.037032826663653866,0.7425315396632585,-0.44446985331357564,-0.22016214332487524,0.5165925509809245,0.34099347161163296,0.4793801525208768,-0.44328051919424755,0.39801330733253815,-0.9151944842498303,0.9219856772577265,0.9977708673950175,0.6840474179542223,-0.8930192014668851,0.704933456145838,1.140742933079436,0.9889847324869403,-0.545095282073454,-0.6914727789629709,-0.557604430348759,-0.4577299454829764
1,0.1623796982517916,0.5419118055610251,-1.1118489611131461,-0.5266238970172481,1.0430427802954807,-0.10228822055188883,0.16976308726726938,0.5940297597179303,-0.1948541972099464,-0.21051549236170525,0.3706392554420359,0.25635116179394124,0.47365090914686453,-0.4971136952997516,0.38761580310798227,-0.7786586024279295,0.8165689635760305,0.7264091631035209,0.744560730614114,-1.0106037797364191,0.8622480472937539,1.1736589712524046,0.7890439912907778,-0.5118462732892612,-0.742700104935643,-0.6195476021723723,-0.4724048078529051
0,0.9690230111667676,0.0495790551237458,-0.725263517144096,-0.316569875940823,0.978265516271287,-0.9482224915836475,-0.2537581544718355,1.0382422478671944,-0.5494128495742975,-0.29565301092040597,0.18862390150219305,0.5875532186012943,0.458531529789298,-0.7787190615058288,0.7856984977247443,-1.116563910698015,1.030503690528378,1.635286552765055,0.9206908885784759,-1.157000625630975,0.5982566165865195,1.3071188218767908,1.047849506420791,-0.6234500831525782,-0.6461357486529643,-0.7675072104662881,-0.40691830705536813
0,0.9820015277852222,0.9429851393123276,-1.876080264109008,-0.8537579149132752,1.0078328679526845,-0.2914831185214786,-0.14681055422981887,0.5323380486919169,0.05466149976777468,-0.02850027842419689,-0.7956238944286265,0.7625798893952687,0.2622420912378357,-1.101923340382376,0.976964541619066,-0.7781846824609172,1.1385514435755706,1.8380789556739252,1.2507187916846385,-1.7241019891766065,0.4547854811963059,1.5546703187805713,0.3496626791134909,-0.7326696926323946,-0.7031920248141521,-1.0484351157227638,-0.6361821540601729
0,0.7678749041352592,0.1571678477451549,-0.8087727068486518,-0.32590631237151124,0.961428132156645,-0.7302588785984471,-0.09386615272813995,0.8614657640123857,-0.4598472182250183,-0.30165671881250483,0.29848960423467474,0.4822841034853327,0.4427864071146467,-0.6754149846408548,0.6144239750242828,-1.010858810755547,0.9763002690815978,1.3337774365885031,0.8752731425184551,-1.0998724002756366,0.6353427355209298,1.275879671801559,1.0139461987237328,-0.5871360735695309,-0.6388317549276425,-0.7116163491884286,-0.44390305833210536
1,0.5790843562613435,0.0572600731578659,-0.75965018206237,-0.30587456252722506,0.9093904915322274,-0.6442681140126238,-0.023631721007030287,0.7789276415922113,-0.47169408126135776,-0.2558666117325669,0.46724895440872855,0.3770470146993907,0.45934207741102834,-0.5161640776139612,0.45942771907335955,-0.9665353094004661,0.9314037967660834,1.1160918015164147,0.7373193367204687,-0.9487064211184199,0.6688869980599222,1.1822810411012985,1.0260079770658073,-0.555445149259988,-0.6624949332286731,-0.6061543437824012,-0.4540566857955193
0,0.948052416468258,0.2243629352356841,-0.8590612282033249,-0.3554969777700155,1.0163929850329811,-0.8496127852959416,-0.17181095314592265,0.9858449911508457,-0.4565176448331043,-0.2982593834377189,0.0821460307155819,0.6281066457172133,0.45129884986518465,-0.8261694609401363,0.8112486000820043,-1.0352748520628359,1.06000124221144,1.605363596786172,0.9978964668362378,-1.2474014831947065,0.6070967082547171,1.361642409697418,0.9566333574207255,-0.6373748709760964,-0.6422646698900805,-0.8020631149281157,-0.42572960418393224
1,0.0386824254680434,0.6658843036901587,-1.2229844576505018,-0.6391263194911511,1.0539314956731871,0.08923256152060338,0.19336956739965303,0.5450406108127738,-0.1385584433252435,-0.19271741100069986,0.32144780093770303,0.19691068169265138,0.44287589788917914,-0.47957496040554715,0.3776010310036011,-0.7406018856792733,0.7765383768689152,0.6261092785085185,0.7397130660962715,-0.9957603472617547,0.9112670107038231,1.158542988165519,0.7271689542904192,-0.5143699223569024,-0.7557304752226727,-0.6109314761877324,-0.4747647248545852
0,0.9160470448574334,0.7620290311673046,-1.5158713087900122,-0.6566282130001903,1.0445491305517345,-0.4275217251844009,-0.10062052044463898,0.6594816561507941,-0.10610996832760601,-0.16477706510433202,-0.4300640639080164,0.6892113854338009,0.34144142848262327,-1.0098117825580581,0.8886424466152071,-0.8338555158765448,1.0825606017364449,1.6469733755559688,1.1660953936550509,-1.5728921299682894,0.5473795774076673,1.4938899640382082,0.5853941941892952,-0.6782639601379528,-0.6647099807187672,-0.947808305972384,-0.5657528594324929
1,0.3101171702325381,0.445876721316443,-1.0321744417330583,-0.4492239431134209,1.0174075346809826,-0.26381768206891576,0.12941456210314287,0.6342137526931385,-0.25084010669326917,-0.23894936209022719,0.3809009250116353,0.3057589474673076,0.47212963886978704,-0.532446613940737,0.4146995368921168,-0.8246242454088782,0.8517116469585039,0.8473313278285056,0.7725373831040877,-1.0372647934516213,0.7989920949122625,1.2014409263000088,0.8507994178282795,-0.5189510211977684,-0.7124424995699215,-0.6415382637785186,-0.4756930605164196
1,0.3614278868089858,0.1393667219684764,-0.8240928054872635,-0.3401017138825922,0.9403741086687625,-0.4824289599916559,0.09124264421309393,0.7191542300502872,-0.3893768436615404,-0.2091642441878984,0.5131700577794411,0.3281631510049832,0.4956774178038045,-0.4276221345672977,0.3779828898942226,-0.8718123180288789,0.9115822494662772,0.9143491107261147,0.6837642785715876,-0.8958608986595324,0.7479596491246627,1.1342223404747298,0.9390510722858898,-0.5371490353024858,-0.7157506623905547,-0.5535392554825541,-0.4560360557735386
1,0.6521044931800558,0.2335343288722152,-0.8664946395873511,-0.34429824567600187,0.9685766764313147,-0.6082444289819701,-0.018392889166206093,0.7829991351123406,-0.4018192494474919,-0.29382720962921777,0.33439622206502667,0.4328106200523261,0.44600706270480023,-0.6327627575188378,0.544094295924028,-0.9545997449675224,0.9447501642974243,1.1884799173972445,0.8518860750191944,-1.0839567401182086,0.6690473889111309,1.2603685036229944,0.9778631745820257,-0.5665973073852908,-0.648976546698225,-0.6913339424677011,-0.4590350181799196
0,0.2177000784193534,0.6933076840037142,-1.264420942192896,-0.6189624472594462,1.0213227047933522,0.01076519228600313,0.13978727761056345,0.5171532944014958,-0.12882555213827765,-0.227722308596044,0.24496929716777352,0.21629560989891558,0.40418100640439114,-0.5762687416139962,0.4190794473600785,-0.7792925898619282,0.7720292810742674,0.763074241348621,0.8121588606531018,-1.112635821543102,0.8266505572013907,1.2228396600095146,0.7543231848610725,-0.507413810056096,-0.7121682373474391,-0.6921878594285172,-0.5167165889270829
0,0.1147208267741648,0.2865728684133535,-0.9306308687351238,-0.42549492478985385,1.0219549622100457,-0.27300919142647756,0.1859487708152154,0.6865736140656824,-0.28309472721384427,-0.15794922659057598,0.508163776214442,0.2992307641402495,0.5364782835072868,-0.3728089067231009,0.34110747575847206,-0.7804424060532467,0.8920823990698351,0.7273523081139247,0.6512485057270295,-0.8630010607178081,0.8650760684041416,1.0879631628068225,0.8214867863128992,-0.5305572221035633,-0.7895025052712529,-0.5125970769351005,-0.4394619835731695
0,0.5496579100338295,0.5642808549455506,-1.1625994679169496,-0.4932735745789005,1.0161876298437724,-0.3171760519680105,0.043804527028953294,0.6210922452464938,-0.21553514710259758,-0.2760308972408416,0.16861489919041223,0.386393799106249,0.4050868625153091,-0.7111422971669059,0.5450920149601544,-0.8592537647886185,0.8832028614966159,1.0822307447255333,0.9197369925558057,-1.229331648225523,0.7041433864238356,1.3095963548958416,0.8336829787427072,-0.548400472397381,-0.6596255393437629,-0.7602514091454544,-0.5166288799137368
0,0.5459653399764643,0.4888149158130235,-1.0829811231509827,-0.44976503985000743,1.0118755880948218,-0.3744719033484665,0.04710652810355621,0.6563473372442372,-0.2568413021929022,-0.28158970439360514,0.2313306851230068,0.39070826393407887,0.4245946317054113,-0.6785013363557763,0.5298575199556701,-0.8728086798338353,0.8933196531807712,1.0731695000874986,0.8934388363723674,-1.1826565008427767,0.7096877030294514,1.2917039636612637,0.8682000002650656,-0.547395883930053,-0.6610101420238629,-0.7345677093951499,-0.4989644112400096
0,0.8674807493673697,0.8342046426854579,-1.621698987328719,-0.7216607332685627,1.0192422648672224,-0.3078170465229359,-0.09266934199495605,0.5673325927650447,-0.04320456869434523,-0.15007523260951336,-0.45623947270997295,0.6262292873376387,0.2998045150701953,-0.999761390816918,0.8401527385487216,-0.8188181437989355,1.0384295832076578,1.5861895038608511,1.1632830355071575,-1.5825162407977904,0.5370617603376577,1.4829219393981927,0.5499591703365907,-0.6645119802469739,-0.668484092043122,-0.9603667483653927,-0.6008972031138045
1,0.9739556589323224,0.6517810339232015,-1.3591778639156018,-0.5716098432657271,1.0693982659252124,-0.58549912974728,-0.11677076653655798,0.7896852496577077,-0.19662874082508594,-0.18988501115910716,-0.37615958902571467,0.7527122155496249,0.3922570367879309,-1.010920199326999,0.9435546913061924,-0.8656286552116874,1.1292624648681995,1.7187678255866305,1.1631715777863143,-1.543331237093299,0.5626340031242829,1.498216550825615,0.6452727649532634,-0.691749720254662,-0.6606436575206767,-0.9289325933567049,-0.5174196719207601
0,0.2776845592278857,0.3118315512530235,-0.9332564614526565,-0.39964518595191784,0.9983413790770839,-0.33986239373991767,0.13802618104533548,0.6764397200219526,-0.30252071644529505,-0.2147469657578235,0.4629334970760065,0.31260121379223405,0.5006341339156221,-0.45946811987641123,0.38183406860210045,-0.8288801151956724,0.879677229774988,0.8323884701974444,0.7157075434710277,-0.9498653092532287,0.8023175996521351,1.1550658200123274,0.8747025588805574,-0.5246177054418848,-0.7318919322458872,-0.584546841763495,-0.4575143718023979
0,0.924600741693276,0.0028340953310184,-0.698807169672272,-0.30479351648206154,0.9522697223558296,-0.9254643522099625,-0.24699419562733163,0.9987605798849588,-0.5648602703353445,-0.29308163407770854,0.2621890057491106,0.5401166297772387,0.4527542168293409,-0.7302748751632369,0.7234652565017128,-1.119830102553052,1.002407629969055,1.56357810508207,0.8714859946840556,-1.1035264422227071,0.5993727278814004,1.2752170076984561,1.0778601519841182,-0.6081577634994191,-0.6421026429682438,-0.7341997926094451,-0.41374961604401794
0,0.2276337261923775,0.8414752875021622,-1.4458845433425012,-0.7504741245938469,0.9779230064082162,0.17152867082830764,0.11492849166876666,0.42725894855627633,-0.04767553083370654,-0.22171457683069015,0.11011416394010032,0.1474240661564596,0.31756575681510135,-0.6206124210801947,0.4313439722480938,-0.7708180030212427,0.7226570981465269,0.7754342354804974,0.8656748568357151,-1.1819868753190146,0.7915814662643477,1.2474746866188633,0.6934811748925311,-0.5078346274187356,-0.6965275942992951,-0.7505652153501472,-0.5674140007220021
0,0.246229373494658,0.8441689272540777,-1.4532823837269988,-0.7501063335847572,0.9756823894328199,0.16281334499386946,0.10862026702745362,0.42456801143891376,-0.04493235335741065,-0.22296886061672264,0.09844981218701702,0.15262844666551273,0.3135255568294001,-0.631318974877519,0.43704424736734654,-0.7741194943558007,0.7249467524483625,0.7929404262508847,0.8741278536404681,-1.1947789689159292,0.7822413669370814,1.2535747624483886,0.6931939221624552,-0.5087432381145378,-0.6937942177373202,-0.7586572665993698,-0.5719247070549673
0,0.183168341091498,0.7999755019095147,-1.3845907066715233,-0.7178991747761243,0.9969406691192485,0.15015585567721804,0.13543188939373413,0.4564385129001656,-0.07365097936167063,-0.21985606498662663,0.16858502809612266,0.15644694850465962,0.3500603413948937,-0.5874490502895984,0.4173923128500454,-0.7645687111048465,0.7314724809322152,0.7340280619495645,0.8337839029888161,-1.13766037648293,0.8227322356718179,1.2283973485135944,0.7081752356376324,-0.5063318218761047,-0.707210812141909,-0.7175974239130859,-0.5437575535899382
0,0.7492114165124749,0.920587084189987,-1.7300677064910275,-0.8080057589391695,0.9705266451634224,-0.10618189358359538,-0.06978730266581468,0.43458280188938386,0.034114351514245356,-0.15219366084069041,-0.4161647000532938,0.47363431962930946,0.23630914648148907,-0.9459396447232277,0.7261084202529039,-0.8094267582357391,0.9344117054606642,1.4226956895233636,1.132485393604927,-1.5498047601663507,0.5425611708490541,1.4399923688262009,0.5379507381950325,-0.6242718255453285,-0.6708019947260001,-0.9600157204966121,-0.6477574977551543
1,0.7074568753076395,0.4884617889826557,-1.0992441066677754,-0.44858081717387444,1.021600808767383,-0.488067829022305,-0.014970719878482251,0.7178681322209048,-0.2753562625140656,-0.28853704011638986,0.10615253996255186,0.4893980711100136,0.41147257045769936,-0.7748642578849168,0.6418096590489129,-0.9013944540971982,0.9571158313619018,1.2693316964426342,0.9741585058810016,-1.271393455711268,0.656914248594295,1.3490145121904404,0.8597141307675764,-0.584892912813484,-0.6432575186341744,-0.7869932266370586,-0.4977760037243725
1,0.2279268568894479,0.4274349119848811,-1.0177928368494986,-0.45424625497937804,1.0257289380567325,-0.2323048760054009,0.15527799074137372,0.6384171492302194,-0.24842412871709352,-0.21600820730054168,0.41848300408518974,0.2915718884902645,0.49175990708864037,-0.4839124794048187,0.38710529662738463,-0.8047355668567074,0.8507851545979207,0.7845015860608144,0.7341063399123398,-0.9868761136901307,0.8318193328403298,1.1685145639218129,0.8341813503412453,-0.5171976595279378,-0.7368808115521519,-0.6057473550109411,-0.46396785784379346
0,0.0527207219123649,0.9344867044775316,-1.536965741800884,-0.8899399640925405,0.9468326504575217,0.4079880783487916,0.15401181091591806,0.3830916030535938,-0.010796212898328078,-0.20086988280036092,0.09063439810635988,0.03543292762413677,0.26330279284307256,-0.5413924866297007,0.3908630430161495,-0.73104305763871,0.6700045820135465,0.6232747576005992,0.8364500207255439,-1.096440519882674,0.844666487709195,1.2043012335401568,0.636503291405013,-0.5140515008427928,-0.7068706257652267,-0.7143163874834343,-0.5645257821846699
0,0.1320399040369118,0.2656291319729542,-0.9168205592374308,-0.4148284926726027,1.0130395022718262,-0.29518730128220044,0.18019826457231689,0.6907096729784814,-0.29365929025899007,-0.1592237666726749,0.5135759814223726,0.3016700202213389,0.5353516752015535,-0.37160694843839753,0.34095372657613665,-0.7864970473309749,0.8958823154230181,0.7411723119150659,0.6498294357403156,-0.8606898695910372,0.8549314801730219,1.0882972844777015,0.8310553931772744,-0.5311062510065314,-0.7854752606849136,-0.5119312854515693,-0.44098683567091446
1,0.9162673559118484,0.5014166094003297,-1.143027039910581,-0.4679890384238129,1.0548239401992263,-0.6512248771699264,-0.10056247129702837,0.8419961044857537,-0.29292506666421536,-0.25940816222569196,-0.1295333962725476,0.6677237636382453,0.4183110013265017,-0.9149652320765556,0.8457340280645107,-0.9200272001210921,1.0763735590728496,1.584296065647686,1.0868211124254032,-1.4065382314165153,0.6012270747360385,1.4343045566702366,0.7929175855909469,-0.6529982991976367,-0.6446853724282763,-0.8623159746463809,-0.4822367471801303
0,0.8733120481604053,0.9927587225464176,-1.9257695410098121,-0.9048595699272209,0.9611824231168304,-0.12460286490827677,-0.12465314988103571,0.4170114969082146,0.10546204298772954,-0.05976446141469923,-0.696046318468232,0.6003699742213913,0.20280445192705815,-1.0400734270970915,0.8466611252989485,-0.7871387659563756,1.0277065188892216,1.6576357580587238,1.2154822666577978,-1.6714077033049775,0.46316533654974995,1.503096402805213,0.38525880599971746,-0.6852800487128368,-0.6948724827833894,-1.0360410843033723,-0.6758720720216431
1,0.5919895941502863,0.7679005379108365,-1.429076778626929,-0.6474208880908796,0.9994205048536049,-0.15630317742058575,0.009342681111118772,0.5083495628439898,-0.0883155831651572,-0.2392760959591717,-0.060105843520626395,0.3760166939145262,0.32293636187035696,-0.8083099438571133,0.5975168288806328,-0.8292867660959401,0.864830249911887,1.1605044046731128,1.005432141916233,-1.3694201378773738,0.6545325305603533,1.3604076537059369,0.7138842182963651,-0.5631815347835015,-0.6583836277858912,-0.845750754703605,-0.5820369923009919
1,0.5858209234362349,0.8737403864878633,-1.5891992146150375,-0.752552083715984,0.968868835578349,-0.03401073601696035,-0.007006212098431712,0.42742766558005796,-0.009038336663121233,-0.20935534835369782,-0.17546762225041318,0.3366276641410156,0.26362727044790824,-0.8338620161763559,0.5989451114859882,-0.8142291788733924,0.8386638894979749,1.1753713232080192,1.0374490529961615,-1.4203304470489788,0.6245026207382484,1.3705288124852215,0.6413779271291462,-0.5666178623558776,-0.6640823425904453,-0.8868697910888963,-0.6247869061824235
0,0.8935941409388277,0.2929011261003679,-0.9185582094626402,-0.3726964413388779,1.0188236222061025,-0.7640842913692298,-0.12395886386088541,0.9177437424155553,-0.41106226767144916,-0.2994777852240601,0.08647914173750398,0.6020989262457334,0.44109899163195737,-0.815053015204895,0.7695802990740465,-0.9962069901619547,1.0426525234777433,1.5215809010076997,0.9989223085273865,-1.256488635157376,0.6164912755086941,1.363698536635999,0.9317576900553896,-0.6275526334225571,-0.6385339782102138,-0.7976089281023676,-0.44371439598306484
0,0.6057631897640483,0.6331322246313275,-1.2517722262724016,-0.5381241024375287,1.0175527921013456,-0.296685176691159,0.019698775687832935,0.5996173200462576,-0.17870771928548915,-0.2677885747818731,0.06413569153031543,0.41262272720088783,0.378270859619315,-0.7704344101275526,0.5915159968750769,-0.8544564331028096,0.8951592705780319,1.1561234198128747,0.9693964993844271,-1.3013758261097714,0.6761157900236157,1.3432083058797382,0.7936326276960768,-0.5623675455761962,-0.6536408646048282,-0.8012048489625432,-0.5370868262322251
0,0.0192331131369616,0.999621565571096,-1.622007938676067,-0.9790744595809728,0.9063123068972189,0.5254111383751144,0.15402703247020375,0.34289819203469596,0.021383514503765244,-0.1959305213561088,0.034833860334798544,-0.026130389615575594,0.20511199614684975,-0.5276337880427775,0.38252762139927365,-0.722114834019022,0.6415479850097527,0.5947543359431803,0.8525409280020039,-1.0876327940941275,0.8349069253403929,1.2000201753472672,0.6033407086015592,-0.5204815340974133,-0.6988830620875749,-0.725042620862545,-0.5835293062089996
0,0.0052585845458928,0.2985932511304869,-0.9504387461775455,-0.4603942535492243,1.0529196148928401,-0.2104942961486502,0.21396523684441485,0.6951224540831012,-0.25853825167104477,-0.12431206340172594,0.5166207906500088,0.29911170645432195,0.554723405643727,-0.33167663994816676,0.32799632792535016,-0.7472605829347463,0.9035507016565277,0.6638717246037478,0.6249584984864237,-0.8183095722059824,0.9131312423547449,1.0481716395388128,0.777246804536237,-0.5407655411550234,-0.8292197572027975,-0.47048894800543395,-0.4253424564166513
1,0.8726138782120542,0.5049514004285555,-1.1405342741603672,-0.46624955728585205,1.0466018208314658,-0.6097009643794403,-0.08180949702358963,0.8074252898060845,-0.28521950492371756,-0.26805088290838086,-0.0798937929693183,0.6262288703582506,0.41264139549199647,-0.8872772225391575,0.7986240419619695,-0.915695265390554,1.0479653283753598,1.5132818898251348,1.0652348174840003,-1.3809462278314504,0.610870883250292,1.4171094592863052,0.8079938230163383,-0.6374897218744106,-0.6420850451300988,-0.8478256894057734,-0.4887577843697019
1,0.4301816166704951,0.7792635164029024,-1.4055317587178147,-0.6650264809726235,0.9911918705145132,-0.032052809846964195,0.06100246085545011,0.472046723400855,-0.0797518103371029,-0.2414184970769485,0.055116683223844276,0.26797286194284803,0.3309712181514489,-0.7173188540026744,0.5058668836589109,-0.8093931492150013,0.7939204890830995,0.9721155993779781,0.9319205276270174,-1.2781708982742528,0.7174870416175334,1.3052541328415717,0.7272911379402498,-0.5282241708934576,-0.6730635984518241,-0.7980357217391288,-0.5745530050313769
0,0.262514570682519,0.8510257146235356,-1.46605239814717,-0.7545688914685973,0.9720622569186209,0.16062644307193652,0.10225956668387984,0.4193288336281847,-0.03973316000193351,-0.22341092396654152,0.08341636173583265,0.1550148779095487,0.30695054240367103,-0.6417264868426007,0.4423890660439193,-0.7766531276374418,0.7256786021132154,0.8088949250265735,0.8832259849478087,-1.2077830620170946,0.7727748525927252,1.2594156829786987,0.6904480966327805,-0.5098308687271235,-0.6911788868127688,-0.7674496622776543,-0.57753383450283
