y,x0,x1,p00,p01,p02
0,0.2776845592278857,0.3118315512530235,-1.0001048994728527,-0.21647086467063104,-0.33378941198755263
0,0.924600741693276,0.0028340953310184,-0.6739754522597426,-0.1175871192135553,-0.1453084304439231
0,0.2276337261923775,0.8414752875021622,-1.2148063788816297,-0.21045630932136833,-0.7841530396927987
0,0.246229373494658,0.8441689272540777,-1.2109249720375492,-0.2171533088224118,-0.788247636809198
0,0.183168341091498,0.7999755019095147,-1.2131464284936118,-0.19024199961611485,-0.7381420405446185
0,0.7492114165124749,0.920587084189987,-1.1131572359955264,-0.3866465222536213,-0.9757162574742699
1,0.7074568753076395,0.4884617889826557,-0.9595695901688613,-0.24508241119894408,-0.4946162828797423
1,0.2279268568894479,0.4274349119848811,-1.063499100964978,-0.20033831723925283,-0.41582485315741813
0,0.0527207219123649,0.9344867044775316,-1.2819602360919418,-0.1608540064267788,-0.8853016779450715
0,0.1320399040369118,0.2656291319729542,-1.0269676630852071,-0.20611101558180533,-0.32120478613315795
1,0.9162673559118484,0.5014166094003297,-0.9280901046853168,-0.2349964271071086,-0.5497156610180587
0,0.8733120481604053,0.9927587225464176,-1.1100686463238765,-0.45341359627841793,-1.116024027755041
1,0.5919895941502863,0.7679005379108365,-1.0987058612248368,-0.29532467319242983,-0.7508174882918361
1,0.5858209234362349,0.8737403864878633,-1.1346994934687062,-0.32763097379415523,-0.8732206927928686
0,0.8935941409388277,0.2929011261003679,-0.8301131389254164,-0.18627985117201845,-0.36117181499735773
0,0.6057631897640483,0.6331322246313275,-1.0446700903724522,-0.26570954398346064,-0.6124737445282422
0,0.0192331131369616,0.999621565571096,-1.3044404810699555,-0.15920497093821045,-0.9639200782972461
0,0.0052585845458928,0.2985932511304869,-1.0782065656320547,-0.18241227512456487,-0.3640800128177813
1,0.8726138782120542,0.5049514004285555,-0.9359631423674951,-0.24079143169593153,-0.5428115799324439
1,0.4301816166704951,0.7792635164029024,-1.1427292098311448,-0.260503767840394,-0.7360037388207075
0,0.262514570682519,0.8510257146235356,-1.2088612429870789,-0.22381652558357246,-0.7970187782842004
0,0.987402572779424,0.951967487907319,-1.0859868237557384,-0.4446556087662169,-1.0989580411536664
0,0.9989946865055038,0.8470092225653414,-1.055328000460412,-0.3798837077800525,-0.9603331971593941
0,0.3923735642868683,0.4016088485027632,-1.0038285126832258,-0.2228567161417452,-0.3936306750084104
1,0.4210575551572962,0.3324501570996415,-0.9648392564289371,-0.22626104586238344,-0.3438862269036658
1,0.3780238975562541,0.7380530927932767,-1.1420702699010836,-0.23967382927114186,-0.6864525332395142
0,0.4301884762026343,0.5537506979438468,-1.0575996188783967,-0.23110637586965396,-0.5174286399715243
1,0.86263938345312,0.3901360764693671,-0.8833727746949437,-0.2134198702143065,-0.4369377329200826
0,0.050202147814759,0.9436121536660328,-1.2847895841580443,-0.1613609113618824,-0.8959905768085031
1,0.613474041775417,0.7087093544293425,-1.0722173032773092,-0.2835768750847355,-0.6908921106319943
1,0.3577448067418546,0.2337575434987959,-0.9407931869645866,-0.22799986112913234,-0.2788606283226709
1,0.1689489973057624,0.4717014076591229,-1.0983695492626364,-0.1863290374768929,-0.4517351261880166
0,0.828451538599818,0.3013631992367176,-0.8457145837637869,-0.2013939131644968,-0.3569430097891866
1,0.1756396454008251,0.6507634279832043,-1.1644803138573725,-0.18009523837416425,-0.5951644518770663
1,0.4717656691726707,0.956486041881368,-1.1854540163842406,-0.32372395588573843,-0.953515323515424
1,0.6023535267908708,0.7495735975085385,-1.0897879071071301,-0.29227754080458274,-0.732666745290086
1,0.9398777757571252,0.5158522932998112,-0.9317194536418713,-0.23646278670643467,-0.5694397893637553
0,0.8369691161731965,0.3136772882767988,-0.8502566545080351,-0.20209124781210458,-0.36827782960478017
1,0.776439466339714,0.5711835513982538,-0.9819576781456494,-0.26271888073076655,-0.5849509043012489
1,0.5016374281529511,0.233955686896632,-0.8956729220134589,-0.22863063245702894,-0.2768624374970972
1,0.1626662690763638,0.4528803593087537,-1.0927234415727545,-0.18682857084174148,-0.43867386196450237
0,0.3758976900084709,0.4541793896359239,-1.0312246118947588,-0.22055128821835238,-0.43317179892195895
1,0.2484448343162033,0.4672451685588472,-1.0737195722815054,-0.20112217785032455,-0.44394652707830373
0,0.4398467479003608,0.3601100897901905,-0.9715662795889183,-0.22694370743082293,-0.36408586442269547
0,0.0946261885600794,0.32871615006089,-1.0634859617948806,-0.19110251567396955,-0.3649074628271206
0,0.7379131120942618,0.0010211531263769,-0.7151055667359301,-0.1825459887462006,-0.12944251359493264
0,0.6503749558244978,0.628327707236302,-1.0323346960866504,-0.2696582403297715,-0.6156783330658189
1,0.3843323629584371,0.1496236629768339,-0.8948559543607494,-0.23397127242996585,-0.225106948601268
0,0.0054949424517517,0.3162007341369651,-1.084765699031409,-0.17904495928811426,-0.37411783529771697
0,0.6304495684150941,0.6373075452058758,-1.0405384085200113,-0.2694700137621341,-0.6209291377268268
1,0.1768462598364774,0.5114356601766531,-1.1117292872716316,-0.18490768369427352,-0.4808019065019353
1,0.6644816861747657,0.2331418342421879,-0.8491446687448041,-0.21707819527654865,-0.28469971428685786
0,0.8868130095515873,0.7079774179912999,-1.0195959597097544,-0.30859470369165887,-0.7560713023154483
1,0.6272438817218992,0.2744022096713129,-0.8788701665365856,-0.2235083071584462,-0.3116656818175646
0,0.2899289849161796,0.0364624471006926,-0.8793369063780466,-0.24512736245635164,-0.16947339735689335
1,0.8581039108876152,0.3688189992949108,-0.8737414285318189,-0.20947128742026194,-0.41781061502025013
1,0.901566132449398,0.6075624520685943,-0.9770270945205473,-0.27065865782338344,-0.6516068345436241
0,0.2698939047411796,0.855423077312102,-1.2083040897720527,-0.22710759511939516,-0.8025241454162845
1,0.6079834013724316,0.7776043324298736,-1.0983559027545353,-0.3012896713341889,-0.7649445892459784
1,0.7494882858293124,0.5582337948206667,-0.9816205012181094,-0.25939887325817546,-0.5668156928105148
0,0.6824129704434178,0.0038417638466898,-0.7319892989366401,-0.19736432812242527,-0.12929676092361525
1,0.3964841832811592,0.3250280183194385,-0.9689894691835156,-0.22507375153322595,-0.3386096602554639
0,0.2881978652124478,0.0695379887521446,-0.8937049522134541,-0.24171455118038815,-0.18782847778084372
1,0.3864805572301925,0.9436907351165132,-1.203545208685199,-0.2896806493679415,-0.921808591083343
0,0.0267627818487805,0.102173379991987,-0.9984103121582569,-0.2248443963552461,-0.2561671510929612
1,0.3069284487447656,0.3832510617254685,-1.0214763142752195,-0.2143503538705065,-0.38095592676050083
0,0.1911595177080586,0.9150940206191576,-1.2448880183190116,-0.2106718275872545,-0.8657010716165238
