y,x0,x1,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
1,0.4479792995496078,0.7283192811684097,-0.6546440327039947,0.9169392833790138,0.4368239025226206,1.1461166455688598,-1.0549156018917718,0.3804670810792761,-0.11404436467002804,0.35267792219397104,-0.5745398293811902,0.7419588113047557,-1.0362563128932523,0.675903858263413,-0.6244695656846581,-0.5192019475152845,0.013813959849281236,0.37236507373479405,-0.6496062582830502,0.4074649386219094,0.8809468469751843,0.6255936681118212,0.10584289549585564,-0.2499293583253384,-0.3875522825825161,-0.25524220557460353,-0.9547791489076396,-0.6048155113289758,-1.181798804878813,1.099373253908912,-0.5118678536966322,-0.23807802133790867,0.5894237351924021,-0.7643454310552426,-0.044534122263470866,0.32809618758250086,-1.1511789600135889,-0.6932559387681075,-1.2181424607025182,0.20771211617392413,0.6671201392892687,-0.5786220836630219,0.47886675302958165,-0.8550764266749005,0.45853776515428707,-0.9210846033404438,0.17501663825401398,-0.6454003182651659,-0.18112816911021026,-1.324618839855467,0.0461783283910442,-0.49403150346072
0,0.809299724392994,0.6785472949363611,-0.7152347840159698,1.1200161731317682,0.34274840444570426,0.9570293710313629,-1.154197347372273,0.3739728333150132,-0.3556450820111279,0.17132899494802104,-0.9586860994990977,0.6293640877650587,-0.9588760591563805,0.8442476586660252,-0.8308550342642272,-0.4205163538476481,0.14278971632750728,0.515558442603826,-0.8038153379022548,0.21826089088553186,0.8725629843401257,0.7014997141221977,0.2183859594372276,-0.3934916917112061,-0.5016121512769434,-0.18426629955173857,-1.1256116732491157,-0.6185501077076303,-1.113052699312691,1.3224880204574143,-0.7773164641624494,-0.11102382910390661,0.7008659256605447,-0.8600614348832231,-0.23072650246948279,0.2917673024424459,-1.5366956580005693,-0.4221260779172985,-1.2471283838961613,0.20172830493763902,0.7595923260543728,-0.5014394504229522,0.6707226760366318,-1.009996591650733,0.3232454603386029,-1.1060172766314225,0.024523239836146835,-0.7844663845263119,-0.06963264128879142,-1.5251559387231624,0.23223150329403455,-0.5816097667339964
0,0.7306580054788016,0.2622090138702497,-0.9690650778540528,0.9722785449917619,0.25929297692076236,0.8786406208061484,-1.194862935583848,0.539383007242502,-0.030369957622680136,0.14871573246453498,-0.8962503152911144,0.7696741219139882,-0.9946427180985083,0.9589388123087871,-0.3646999465093976,-0.5722340631901893,0.3504410886557789,0.5894879511343168,-0.777558362047429,-0.1267355626221444,0.7935431086792959,0.7416469010149983,0.26129440499984435,-0.3876479766143322,-0.6876040891138115,-0.1410194414039511,-0.810744631598147,-0.6282877514817752,-1.085259990617979,1.173282507302821,-0.7788187662228592,-0.34290995148737674,0.7264930910746116,-0.8640197233418854,-0.3462255810603555,0.32060980263884475,-1.3428488318540521,-0.4159518336762314,-1.111450527071339,0.36334881495540516,0.42234489928886226,-0.22952546744785624,0.5969125005024831,-1.1848196246391716,0.22014221691699637,-1.0468052327838138,0.13504952138216397,-0.5341185322327497,-0.15387909267253252,-1.3802556070127383,0.10676728482956388,-0.9062687834464558
0,0.7202730283218024,0.7359142927655238,-0.6562434225149668,1.0753078971238466,0.3897370353110935,1.041673291599058,-1.1191968087175512,0.3458086112440405,-0.3128715096648641,0.23854949199215242,-0.8605781987804441,0.6513375564906176,-0.9635455185006608,0.7785809202058852,-0.8186544395714821,-0.42474825596467713,0.0827146028311651,0.4680431619804657,-0.7738606200573865,0.3236131147244582,0.8860694210477871,0.6751022740473166,0.19599881387053464,-0.3485509541130645,-0.43848629162157704,-0.2071915839662349,-1.118492015348655,-0.6055451113695495,-1.1379685030478215,1.2668203992393297,-0.7143628216054405,-0.12155930795068509,0.6615661309024372,-0.8353532810563377,-0.1432354845063959,0.320559637915551,-1.4355829733637875,-0.5092228222980403,-1.2506152108222768,0.19658549658940289,0.7715030142158452,-0.5564047121536354,0.6149808492461212,-0.9532732719791894,0.3854184890784335,-1.0551215621228356,0.06927189361838368,-0.7862727039844454,-0.08206924539454585,-1.4744863987566572,0.1743512267877001,-0.52067943630499
0,0.0237904807034132,0.8818745833108053,-0.7561325630125213,0.8251525789516755,0.48072388658951487,1.2594843852932769,-0.843144497435856,0.458061314853873,0.054077864574063814,0.4923068158668322,-0.17527517317031113,0.7503894151443097,-1.1088764050662936,0.4811430787527355,-0.4888395270258985,-0.6920637223885476,-0.08962823165745573,0.24045389296996453,-0.46212135069049426,0.6539117529674705,0.8808986233159822,0.45698803481600386,-0.027371554587024824,0.002198629237454404,-0.23574441202785262,-0.40305643640197364,-0.8780811505657174,-0.5991283228083453,-1.1734485314340033,0.9710190349013974,-0.18376670125407696,-0.2516850085912846,0.48333128203817105,-0.7879662547377707,0.014733512639904647,0.25912561015378943,-0.8051415112791488,-0.9110183713150665,-1.1755135281805453,-0.020150173699632408,0.7013836668831526,-0.8783013800248262,0.3344026303236217,-0.5265413335151666,0.4189196418124775,-0.6963959989087976,0.3786588437323606,-0.6166907325780606,-0.25358233592186774,-1.1377483314109889,-0.04079185461860865,-0.3259067613774756
1,0.4529686778804141,0.0580510125735193,-0.9843624220845061,0.7686231599204695,0.26622020307718247,0.9180214344628616,-1.133498681286241,0.598449013272046,0.239397812524161,0.2831339715520665,-0.7049670637421814,0.8981017054652454,-0.9882819732370884,0.9427786374343315,-0.12064546730888927,-0.7402113563749197,0.3396615358158095,0.5669993596078876,-0.7773384409527447,-0.14306774533089212,0.8043769258873446,0.6943077671801556,0.23031498259780891,-0.28279723376715793,-0.6933000447947871,-0.16562981555649534,-0.6612531993495838,-0.6461902204188749,-1.0277040196722858,0.9895323393123071,-0.6693792207805614,-0.4736722176006113,0.6419167201362531,-0.7536015107921153,-0.29887452523663943,0.42110218438357255,-1.0382826687593627,-0.5761956391754899,-0.9755666953946647,0.49283494023555274,0.20207031479336302,-0.1359500072749392,0.464715630195411,-1.156285234702551,0.2065100589700728,-0.8691271844729989,0.2792529633838146,-0.3007754784821703,-0.22805517488796054,-1.1743463885374565,-0.06700933265584968,-0.9365658062657782
1,0.1623796982517916,0.5419118055610251,-0.7732085481486706,0.7449590312700657,0.3786334251982949,1.0764689726137435,-1.0168295996695316,0.501190205426175,0.10454364421993848,0.39243973787365133,-0.3718957044384074,0.8342069921311629,-1.1111015869190004,0.6934402537514585,-0.3570879363662881,-0.6981452569028038,0.019669887675364178,0.3180588811288639,-0.5659547810368234,0.28857747930569677,0.863432737148638,0.5780371249071644,0.01262449177409797,-0.19182997937658364,-0.46876538544413116,-0.28345724141687345,-0.7513984317024637,-0.664565103248923,-1.153017950655889,0.9470004385525296,-0.3468248818941342,-0.37732710733065233,0.5643678010989807,-0.6704620491656796,-0.10623728807102134,0.28371468325687854,-0.9271699990468849,-0.8003686918668872,-1.1070106543711027,0.2711761472492458,0.4246229590662612,-0.4577607838358798,0.3928477938685125,-0.8361855537223958,0.39567282072815985,-0.8041641431195015,0.23697735632932995,-0.3474406672012647,-0.3096373021514882,-1.1846465201324399,-0.012013857789068633,-0.574194023620122
0,0.9690230111667676,0.0495790551237458,-1.3151557743713864,1.067002994631052,0.1373489612915631,0.7366550287618613,-1.258947290840533,0.7493358371426834,-0.013045599576655615,-0.05966689392203702,-1.1413086737957079,0.6921214978595561,-0.9299630547459111,1.1298237233493948,-0.26541626175688166,-0.6038496940735879,0.62943508376692,0.8248036294287653,-0.8616148863069147,-0.41535540198930077,0.7635171861536902,0.7444235699285312,0.4144513217786179,-0.39032678208262594,-0.8355309020175052,-0.11211040484855941,-0.7834656291372936,-0.6289858277240812,-0.9646777067930377,1.3065795280857058,-0.9339632463909199,-0.3228250980317552,0.765342937897986,-1.0900169514200506,-0.5922799919790321,0.2727479949333317,-1.5754737287529998,-0.1599072447152838,-1.1395273534711523,0.2865949452371407,0.40230945577653626,-0.26290220109811624,0.6859970113963303,-1.2981563020978624,0.013311753629151655,-1.1021662087580197,0.22795400428579304,-0.6527281977853664,-0.052422911784764915,-1.465640446147566,0.25659773291713145,-1.163033432744928
0,0.9820015277852222,0.9429851393123276,-0.5923173397995987,1.321851075725455,0.34541552793488295,0.9548509077819924,-1.1005494367086253,0.26656946094675615,-0.6562071286630241,0.14144560497301975,-1.2400715175689492,0.4100110069922087,-0.7994029715722502,0.8701676648556457,-1.318211622804584,-0.32495245578193527,0.04780528697112739,0.5996822519844733,-0.9976932250035785,0.45263724550542084,0.9660757855708855,0.6143456106085232,0.2985819620584419,-0.36836164994729814,-0.37161707275713884,-0.23441861881417686,-1.5479393874724596,-0.628424888395333,-0.9700544270780866,1.5322072380663225,-0.9370542103185855,0.1763018670347088,0.6836535458720343,-0.9639224493930636,-0.20979110496147624,0.3438409695140284,-1.8319969899695048,-0.3254133310073963,-1.305643223804672,0.049673752487870135,1.074973520099809,-0.8153489522360872,0.8193765892702682,-0.8610301512456919,0.26860970616850866,-1.1370379814876657,0.002488334605665443,-1.0880449548760895,0.10592607481586444,-1.6835893785031315,0.3861861983616692,-0.3276417197819674
0,0.7678749041352592,0.1571678477451549,-1.0640240507722858,0.9711341408054577,0.2309173287591765,0.8488907683480608,-1.2072444824206765,0.5980710109284273,0.021988888265538572,0.1137636939024082,-0.9423822134325284,0.7767358390795801,-0.9732475237086616,1.0072084095565659,-0.28420656517237647,-0.601111207053913,0.43543572085756826,0.6522124222914041,-0.8052371773760353,-0.22055485761926494,0.7806995322263491,0.7439771129221721,0.3084313876838805,-0.37959868071380065,-0.7337688081780651,-0.1272863275729815,-0.7741432130355593,-0.6264455796513838,-1.0494721349941547,1.1785582465488882,-0.8199694398652346,-0.36297988450286434,0.733641592215965,-0.9102315738995094,-0.4026442260409017,0.33275339981378377,-1.3549827904425131,-0.36717697312419195,-1.090468946915433,0.37649692512160865,0.37353404655362427,-0.20298722272920375,0.5986803726355084,-1.2309962549833013,0.1626683071249828,-1.042548601960623,0.18092180944041428,-0.5311893841037394,-0.1341361802427069,-1.3692616833673057,0.10731795198859856,-0.9959807170967506
1,0.5790843562613435,0.0572600731578659,-1.0285214884356724,0.8373447486885607,0.25876419555307534,0.8994714969217498,-1.1643611662209512,0.6083340984999827,0.18634300171971752,0.2204307499001388,-0.7972919077005575,0.8683883453972785,-0.974409030234978,0.9747500328287905,-0.14538043883042134,-0.6948902969338183,0.4000690429434702,0.615816611413178,-0.7979780058267865,-0.1923137177602203,0.7915762891717874,0.7158637144160827,0.27824500670376734,-0.31461400738890294,-0.7146146307373482,-0.13945349134724372,-0.6859107298080749,-0.6341590363626279,-1.0307151151654996,1.0518828027613547,-0.7388643803190751,-0.44180022517959977,0.6776668752536072,-0.8197500035230222,-0.3382915519623465,0.4072153046174629,-1.1414556890688228,-0.4933095584758126,-1.0075834531336842,0.4678101187543501,0.24369761983146065,-0.1431832702643708,0.50101931158521,-1.2051022140215473,0.18414585956724405,-0.9294654389629083,0.2640315309768604,-0.38295605106276004,-0.1843708926204377,-1.233833177053952,-0.021796835359231423,-0.9864173798638082
0,0.948052416468258,0.2243629352356841,-1.1494733405171356,1.1025307947998089,0.16602389987298916,0.7486828202867948,-1.2457895833972905,0.6299785428507828,-0.1419670185056883,-0.014035981799708224,-1.113232727706275,0.6652426380060974,-0.9618369064944751,1.0696258544905044,-0.43625377512594576,-0.5438150397206711,0.4919545814426608,0.7232104199537889,-0.8323403831971465,-0.28293435377924403,0.7768511644427246,0.7595331536871258,0.337387501971503,-0.43048524493173845,-0.7756370551872109,-0.13019182253336986,-0.8713386124750782,-0.6334958944554527,-1.01902545896095,1.3265721601851401,-0.9016291459788972,-0.27820220222875885,0.7760966300944485,-1.0099723534682719,-0.5233491084000983,0.2453895318771275,-1.597212159057482,-0.21262456240787622,-1.1643828124643938,0.2676838366431553,0.4974618419905733,-0.2786411768571895,0.7209620625656435,-1.235983575861962,0.08677800031001166,-1.1368091979557435,0.10818282169854514,-0.6649316913523476,-0.08314703306700312,-1.5082346363798365,0.27078896423787857,-1.0114921041981075
1,0.0386824254680434,0.6658843036901587,-0.7793013059266836,0.7459045028841982,0.4115240987818063,1.1289548506642668,-0.9392565074921675,0.510002518805301,0.10275105107944667,0.43197355527226566,-0.24486706541278244,0.8150219550166982,-1.132523783011182,0.6049140233971776,-0.37935119219977803,-0.7278312581290044,-0.03928792494607723,0.2613104544757712,-0.4991450141096694,0.4255487317103569,0.8747032086770241,0.5116721112039386,-0.03498027208275117,-0.10631244039090082,-0.3869179770712276,-0.33487822612426255,-0.7736394606531495,-0.6599629751833431,-1.1626466136489293,0.9343418868559941,-0.23267525748814316,-0.33524773416691694,0.5302580637683969,-0.6897808605067722,-0.07485525103680052,0.2438742314044121,-0.850288931452138,-0.8653655839062041,-1.1223244300287583,0.1553426122396548,0.4948820862547851,-0.6101931215479299,0.3495910845014626,-0.7026431144129038,0.39586000177953956,-0.7461916079264178,0.2917982277839521,-0.38848359401924365,-0.31309501314442373,-1.150333445329763,-0.01025958276209718,-0.47321833307632283
0,0.9160470448574334,0.7620290311673046,-0.6971768860701407,1.2179832381138118,0.3228362964994222,0.9127359308462812,-1.1537508907762546,0.3503628081047246,-0.4975493314286507,0.1234606263641405,-1.09894969278048,0.5389355307832203,-0.9082659253319523,0.8774710546794655,-1.0225443310886868,-0.37958193086636044,0.1333361403384271,0.5632857881494029,-0.876755247756673,0.2575143840931485,0.8994371894538847,0.6863277668151283,0.24881952526958784,-0.4087258574873427,-0.4826201434761257,-0.1917220983936956,-1.2792363680739556,-0.6278826938416192,-1.0575540137522592,1.4321573064066258,-0.8545978759772943,0.000580128308383894,0.7131707162318792,-0.9069378410176303,-0.27006096945246966,0.2833969275870429,-1.6998474129446495,-0.34170569738187284,-1.277705595846689,0.13854580267525132,0.8786051308243367,-0.5927636954528793,0.7528084234504435,-0.9776185740790557,0.2769548934905567,-1.1473130822186606,-0.014784536949662197,-0.896981491072784,-0.00375139179419737,-1.613795379616329,0.3259903227863685,-0.512557269117422
1,0.3101171702325381,0.445876721316443,-0.784457511440272,0.7808604541734323,0.3543898652065435,1.0337610717538959,-1.0782205075801126,0.4888019071947354,0.08623667507755396,0.3476748755272092,-0.5080584420590422,0.8386609181094713,-1.0812530614838807,0.7683121433411372,-0.3490355598577172,-0.6590461575111451,0.09311260110206311,0.3819201491111988,-0.6311896186325424,0.17248522733118435,0.8458883849786765,0.6386158472743058,0.07513988235976497,-0.2619290897894172,-0.5320489591946915,-0.23531309591061506,-0.7523838173666578,-0.6553010902962927,-1.1437819698647718,0.9837865726314998,-0.4706093799888844,-0.3929805129742098,0.60546137628443,-0.6871226208709802,-0.14313581230605887,0.3196127710229766,-1.0155144827207778,-0.7186270832357459,-1.0976342610489978,0.34604489741203265,0.3955389362328633,-0.34792488978202357,0.4403884264873458,-0.9526461767236195,0.3778497594679057,-0.8681652882344397,0.19555765164352876,-0.36322693039233217,-0.2824342604280592,-1.2257315856571276,-0.010403440805539026,-0.6658647865040037
1,0.3614278868089858,0.1393667219684764,-0.9253575922583058,0.7387066972062448,0.27748913851593326,0.9397497728629555,-1.1104663699351092,0.5700751572917094,0.22835113326071388,0.3215236666040395,-0.6249497088714452,0.8942694835940587,-1.0191487089122582,0.8977899613763708,-0.15688127106457284,-0.7444753385477152,0.2559254808867594,0.49893872014073337,-0.7332259776947732,-0.06471634544856632,0.8169050284186476,0.6738407618869381,0.169119976987155,-0.2714108326218817,-0.6594423101819905,-0.19601464592671033,-0.66694482237988,-0.6583360672024856,-1.052670145370793,0.9573456474806011,-0.5949340625941604,-0.47717531218153675,0.622449723593945,-0.705567054662001,-0.25339380472879164,0.3963595060100279,-0.9912998310574168,-0.6447681837529788,-0.9845705715581551,0.4745635103145633,0.21760942677077585,-0.16895418568301387,0.45147599562632185,-1.0938889722767313,0.2515443396821982,-0.8454848771279453,0.25688774703275885,-0.26476738167056335,-0.26857956624136764,-1.162125367908606,-0.0681146784887238,-0.8601621150263706
1,0.6521044931800558,0.2335343288722152,-0.9511442199619695,0.9182655555166935,0.27289061918068186,0.9047650188649384,-1.1785894323546489,0.5395209592454471,0.0346075020975039,0.19199044973030527,-0.8296272276012296,0.8053480853522649,-1.0020067756839999,0.9409255977241606,-0.3077494703696748,-0.6044509898949137,0.3298019429538066,0.5665959171520338,-0.7649286936328099,-0.11034981399645297,0.796143898513569,0.7306615490135802,0.243881934301306,-0.36426594211105895,-0.6778003038107543,-0.14733812775703756,-0.7710076608020929,-0.6310374005223072,-1.0870390948304618,1.1183892812656027,-0.7394038114455729,-0.3779067220827561,0.7060672393319795,-0.8275016240529772,-0.3129323512500816,0.3451319962821591,-1.2543366665637108,-0.4724900012920894,-1.083409063533653,0.39693389776389043,0.3727807923143273,-0.20818333804502415,0.5564291138899492,-1.172610094001188,0.23869891497277823,-1.0045032216072212,0.16430687247282266,-0.4750872901442247,-0.1791036501818551,-1.3282818792392201,0.054980962588250595,-0.9005437308870713
