y,x0,x1,x2,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
1,0.366374615207232,0.1903347122751266,0.2098578847124599,0.9221072476354142,-0.3863200151162276,0.1698024270518927,0.1346670134678742,-0.25182053652244496,-0.0769194368271339,-0.8239201520559599,-1.2537385798021785,-0.9767093582123078,-0.27349229829931726,1.1249259936649796,-0.34036450848353567,0.605469988779823,0.8152539582677751,-0.3079608029588008,0.5145550556854995,0.5564624259285516,-0.5470957548248452,-0.17230356397957844,-0.6766237070356792,-0.3480798754801577,-0.4321409773640087,0.4529833332461487,-0.45804334261186613,-0.05623396153172373,0.7971867099542997,-1.0034948206361594,-0.6473543246890421,0.25383351378620844,-0.11070496455042717,0.024425805979567387,-0.34311718907178546,-0.9006883884151868,0.0007447415350922346,-0.7718024125303684,0.9564031944146232,0.6541989125733811,-0.11324230512630938,0.0034567055129034606,0.7590738843757818,0.7703101502125591,0.4121791049762407,0.7919187279204286,0.48343990038719564,0.3732729348296207,-0.04552263622968253,0.27134907684140624,0.05768918923680111,0.8462912177101418,0.5123946323626383
0,0.8893570988510319,0.05387876324128,0.0811793922300265,0.7392982314351592,-0.3154459018817884,-0.20059875896001414,0.37623689226885615,-0.552865870972759,0.10373718097911828,-0.8537763973686843,-1.6347148071850128,-1.2511347727563946,-0.2025894667763177,1.1025350546332184,-0.46862954609674884,0.46251405061494566,0.8635836505401981,-0.4125365715226211,0.6557490434544664,0.3914969896593652,-0.9628454454756817,-0.18094234606017207,-0.43619512811452876,-0.5960115862689512,-0.4562636447375731,0.12568867708270823,-0.19076526012549924,0.02269632297354989,0.7751870772504389,-1.2870660863142729,-0.7729328299407167,0.20624235081640444,0.1550169556368633,-0.13647499649775907,-0.4629771235271181,-1.2974494412458728,0.03882984014313622,-0.3545669783830448,0.9777516543792145,0.7397009260192146,-0.1444331268858803,-0.27171593583053494,1.0332579065924996,0.6058892061614751,0.14527902747566038,0.9846199777367239,0.1557233540457514,0.5175712658402991,-0.007261158573513896,0.5627904572284939,0.2687167971678985,0.7070301267851786,0.8816040534279063
1,0.0333767065212958,0.402415653132729,0.0760737394556765,0.8850487299599065,-0.3048332557015989,0.5172669069969512,-0.06133679341108867,-0.11433122466971983,-0.08592625003434867,-0.7646301283029565,-1.0829811389638433,-0.7905285820155618,-0.26897702111243377,1.1907480391049385,-0.26118905931370184,0.775637208740024,0.7625196481070101,-0.17559238730944077,0.5662931490429678,0.5178563539909157,-0.32771791890290547,-0.009780441058349847,-0.8178613137952075,-0.23952456365120975,-0.3875843872184297,0.6243402481938202,-0.65997390652106,-0.2713021014219877,0.7457009937707857,-0.8907752194076293,-0.7772466167892677,0.18132188768598334,-0.3518614264771519,0.06009140756396748,-0.13871200026289657,-0.8701840706900921,-0.14022996744810307,-0.8271780163927841,0.9019955460878561,0.6667718021992239,-0.2445267710924548,0.1008634647181507,0.5037665333816682,0.8858354825537127,0.7079628813701317,0.5352309644135085,0.6475422674425996,0.15597805662006478,-0.06885273497619666,0.2559316839098272,0.07231825010696603,1.119010753658539,0.3549216072737439
0,0.1384848981103582,0.0656933264490932,0.8571242557368551,1.125647094075754,-0.36879264410212564,-0.34536240085824643,0.0863037997262054,-0.3073563190769168,-0.25704390960019097,-0.8787560114078301,-1.3389189306155889,-1.0235937689422778,-0.47148811759760956,1.1199788628551073,0.22780188630727355,0.8424819052725698,0.9517097489669644,-0.2085732608956567,0.5811949445753091,0.7153016206506907,-0.7165586155146421,-0.0886981166060836,-0.8057861616894437,-0.38222314423966774,0.04407181727766536,0.7363966143662156,-0.4928057261610551,0.3541152413362463,1.3830655353767822,-1.4371498922698516,-0.32244235466222604,0.1917404023523003,-0.1129788188528291,0.29100189843457,-0.3511575269128835,-0.47321101314360936,-0.16938236541866783,-1.0494376844660227,1.2055700077234959,0.49918784012735545,0.43493540699964484,0.19551248230555496,0.6930459979619806,0.3572554109371009,0.2592261059937283,1.0905761599174242,0.8389867123971084,0.4841585379012098,0.30101670035172173,0.026436181750540147,-0.171858976571786,0.9440527678683404,0.42229387120065076
1,0.0541409335852872,0.2022461067948061,0.4952626934637983,1.0668277678533131,-0.40955165164798146,0.12365383910841954,0.08037071320766215,-0.16862896802026958,-0.09084672748379985,-0.7571931595684751,-1.1569938193489988,-0.9118601030430147,-0.3789389776293537,1.1756221307371064,-0.0694914702587823,0.7646797284934108,0.8504942599925822,-0.16637200865656895,0.6123006993355676,0.5972265690787893,-0.5015196771791374,-0.1274229722503933,-0.8467904642278684,-0.2151464777878346,-0.23066272128185078,0.6473211648841316,-0.6436332679997787,-0.024044090859952308,1.0521360551471308,-1.0936745756263502,-0.5619437873373216,0.22150580806952275,-0.25539197519761775,0.13649923613767967,-0.3043691655203782,-0.635498413325651,-0.18106249599353494,-0.981373319964556,0.9825404902065997,0.5634097966274294,0.055252731622348714,0.1916043897755873,0.5971928311841087,0.6679474972697255,0.42270274835870947,0.8243731822154242,0.7108585434545318,0.3151396085036037,0.010982998977993182,0.16462092525489538,-0.07934820552621205,1.0097974777555203,0.38283950790270665
1,0.4831178072307757,0.0275691391107814,0.0710252743513829,0.8293336082581949,-0.29108734424423305,0.1366485884063485,0.22264483298228052,-0.3726077416998176,-0.1529774762352122,-0.8872660066011814,-1.2544882922434957,-1.0756803024931254,-0.24114475933736423,1.0144579819141657,-0.42066866883619614,0.5235763925210163,0.7832052853746769,-0.3818756928392863,0.5141920733438932,0.5722581366602165,-0.5871534722429173,-0.19167808197354647,-0.5278621570204263,-0.47507115329488614,-0.4450675350600374,0.2503004528053487,-0.29965783285994113,-0.06126988929432969,0.7517244462964916,-0.9911994196795072,-0.6833631883705856,0.26687231946644924,-0.008079443350749126,0.060274740596386954,-0.3803318099029327,-0.9426869018608384,0.08611532938631922,-0.6743487728447256,0.9800832589833767,0.714047734008735,-0.09849148492515367,-0.029734775873248603,0.8026480910695172,0.8078226471065171,0.36122183968275046,0.8590536356006974,0.32653743545381336,0.432627618918206,-0.017714531995353448,0.38135035090598246,0.03730199059843734,0.7260440991419512,0.5535460722382294
1,0.902778590820869,0.1569461921979191,0.4435696988486886,0.8507071836223496,-0.47960139099771204,-0.5230036764939363,0.35815015189170096,-0.5174885434038808,0.23809690044738446,-0.8858663832143664,-1.8316042007384448,-1.1143129455371241,-0.2974606473635019,1.2829952071915791,-0.41034447372884575,0.5552523088873416,0.9485876411195164,-0.29715211697628996,0.6422125468713532,0.39505024447226966,-1.0969773155361442,-0.10296462539788527,-0.5505921099028706,-0.5354044914215779,-0.32617646106148845,0.4362062609757788,-0.3472582190578324,0.2865533448010202,0.908710297781449,-1.537677395332029,-0.5638061350805725,0.12459948384350607,0.23285449009854986,-0.13488663866125017,-0.5500385239596434,-1.2568440901376148,0.006735537479619951,-0.40864700475566884,1.0934514637558896,0.5459851121734441,-0.044286100672522255,-0.2407917265614203,1.2033633832956574,0.3937750570096094,-0.07272448661542194,1.10346727290637,0.29894065212807663,0.507070497942376,0.09020394985593412,0.43720199159783796,0.32165938638903413,0.7365034200295826,0.880920477106199
0,0.3898883606306801,0.3750507915816772,0.913765756846997,1.2059400780752165,-0.5941114769918002,-0.45508753538014324,0.06271168222174939,-0.34171029408402626,-0.20374525904835283,-0.9565651655763453,-1.6728975378367739,-0.9168569827682496,-0.44724615859648076,1.4867763813483714,0.18044853457388124,0.9997663838030926,1.0707539484107105,-0.13466926236634488,0.38287150675873677,0.5359711182509658,-0.9062011696669399,0.032858025067423996,-0.860684406991993,-0.38703960215185174,-0.1521814408334622,1.07555123115265,-0.5619991919423961,0.5284613134912255,1.1980757907723527,-1.7499526495751312,-0.23066342588164115,0.11772614959385277,-0.06686464187014271,0.16690991751722728,-0.37513080678290733,-0.7338475328189527,-0.26321715428295445,-1.0494618022952211,1.1517650661672723,0.5560693732650323,0.25654618923884953,0.05671681953328417,0.822920903836431,0.3629736279032552,0.23028702401872192,1.0566902930001016,0.911619316120783,0.5950631201024282,0.29163681241224826,0.03409675249748681,-0.023707258082143044,1.0763230270940416,0.6079258018088743
0,0.4539407213680486,0.2287465216302928,0.4658998933747186,1.0160398392042314,-0.5145094901371826,-0.07461566046675716,0.16643066240362436,-0.27686569442025655,-0.011024836570216731,-0.8397130845831934,-1.4249255040468023,-0.9833288087748474,-0.3460871051593087,1.236610848656364,-0.24324435431403352,0.6584817422050283,0.8954805626760949,-0.2563233210880378,0.5049232187270419,0.5386356021676567,-0.6943499218461566,-0.18437248113177065,-0.7348094708502926,-0.3478571656246192,-0.3718012560102802,0.5893283981268387,-0.4943758969645952,0.1457406336779674,0.9233606567823275,-1.2240435319347562,-0.4968032639173611,0.2521498696270771,-0.04783220999893941,0.017827128829815013,-0.41766361851258194,-0.898511609437372,-0.044396771494594534,-0.8115252695907537,1.024157421797414,0.589523750578838,-0.016208692332155814,-0.01467748256389199,0.8746598189514068,0.6164139080024813,0.2600253450010631,0.9190169830200613,0.5604297270113442,0.42336605817304085,0.028454393077343015,0.21249643656214717,0.07228503663737175,0.8678438974592727,0.5773834860260745
0,0.8164014085308753,0.5747366619225232,0.6599661576145998,1.162940184056486,-0.8078612786536248,-0.4642275474618906,0.08269180921502632,-0.3515306612975613,0.10241405169275682,-0.9308364525988881,-2.115576803518791,-0.8353028119830478,-0.3214129487752997,1.7595260769660757,-0.24227694300449346,0.779060091930963,1.048326690324176,-0.07964015657297929,0.4273271463458899,0.2514907601492035,-1.059682597427787,0.12782645305285528,-0.7796383068890161,-0.40593905471278735,-0.4301578662218831,1.158854091005575,-0.5986791666906315,0.33198040976831644,0.6770921392431569,-1.8066221133571394,-0.4398234296003912,0.036041962940969875,0.010267864786454639,-0.27828696037310857,-0.5052416373335977,-1.3706094045646888,-0.23898214034863186,-0.616957045737362,1.0145778969139125,0.6153231201128667,-0.1967284732173484,-0.17905125390422705,1.163547635924785,0.35649298841116717,0.050079251178219514,0.8548392137254568,0.5087678251132098,0.5838531768628823,0.01622792415424453,0.365599544312093,0.35960721780495214,1.0781694538301914,0.9423814041002933
0,0.7897952831936538,0.7131412396108445,0.2736900187842407,1.1049227209656076,-0.7485212097051839,0.0799004972274847,-0.032015833337431236,-0.2085285119214751,0.134857792829813,-0.8064797545851293,-1.9969696719413033,-0.8478927622601768,-0.1873243713965861,1.6462013917039389,-0.34015401470347045,0.5899304779030067,0.8523499383944056,-0.16261341033964163,0.5310463168494869,0.13996654369074626,-0.8217671514038117,0.06393701670456177,-0.7606698308651695,-0.3595727604213655,-0.63404376569117,1.023828953616737,-0.5512537207956092,-0.13925481309360285,0.349577709829065,-1.4524393952332477,-0.725034944824743,0.1147573707831952,-0.21298200336787806,-0.4898719551662062,-0.3870475236909529,-1.6164366994204726,-0.1952273869708376,-0.47633866160050164,0.8518553841213733,0.7918803028590355,-0.5057163885749681,-0.24906567697753518,0.9899220356663161,0.5393835429465016,0.4123207004456612,0.49766226423910226,0.4095385427007026,0.4572569219848933,-0.2458103442708036,0.4899921601005267,0.4935575579279572,1.1852948046627751,0.9574175791684344
0,0.9433098981162936,0.0757123398570654,0.1063442902026198,0.7334544159612109,-0.3248902027456412,-0.2748653268248316,0.38835410463561804,-0.5762902224052274,0.1718178033004324,-0.8361987396093876,-1.713254370229153,-1.2623757302191418,-0.19720601176513722,1.1341176041374927,-0.4706430199339948,0.45854263252392546,0.8780844866133105,-0.4027981450638555,0.692070742461564,0.3553102569317446,-1.035410222486262,-0.1578241755531188,-0.44149172072575543,-0.6018213821057496,-0.4398598195724754,0.14118757972658946,-0.19837071543604556,0.031545202435866025,0.7892304680004082,-1.3488639088810075,-0.7902718975827753,0.1757156508789003,0.17812686938688302,-0.1796488990685226,-0.47260544657084497,-1.3551525239767572,0.01539473498812106,-0.2965429610026918,0.9705094244425994,0.7251539415277699,-0.15380674983071824,-0.3068815701736703,1.0722243855880875,0.5512685302833018,0.10072599043130676,1.0036670722019363,0.14281821609821443,0.5271013962861538,-0.006353238032130757,0.5907378801126991,0.3208835614667433,0.7167973450985309,0.9361089630372922
1,0.8112978423949457,0.0431910730593667,0.6197953393857812,0.8767530915750176,-0.4426025671463774,-0.6327253696310264,0.3782269613367669,-0.5407565405060238,0.11683616351454315,-0.966581879624925,-1.7899301468901985,-1.0935332568592995,-0.4002169754585404,1.203895283703504,-0.2959509996446491,0.634495689378528,0.9410731524822309,-0.28485187320140554,0.60176571931126,0.5111572270355477,-1.0670955753918665,-0.14174837588771017,-0.5249753262750115,-0.606739507869737,-0.17842472091591108,0.44287281596096045,-0.3349970755599455,0.48626797900931273,1.0773943390838672,-1.6182206394993994,-0.3797571842033396,0.15605753881092255,0.29037509948256995,0.04422065487349591,-0.5761133324356059,-1.0368874418155838,0.05858598805990596,-0.5373502608253188,1.252192055429054,0.46627717539892644,0.1475631898091211,-0.15131355068406116,1.222101077341023,0.3285678614822722,-0.15561333328253021,1.2474820562281186,0.40121243233377246,0.5063976800496091,0.26179575034848895,0.31579826445036074,0.2054505052794984,0.6998186245446978,0.7827155948305116
0,0.1922850584017477,0.0906855526643735,0.2764284610542425,0.9561842548515372,-0.3326500861569251,0.18163515571614106,0.1275283062831517,-0.24152393393037136,-0.13058584763907594,-0.8082089685679442,-1.152157494940111,-0.9565097551585429,-0.31846790877491105,1.0638491319711008,-0.2663447138334368,0.6343689061416861,0.7736819531353697,-0.26962004443293813,0.5608952390086277,0.6174843129911576,-0.46995104112614533,-0.16250758401131019,-0.6955899409857559,-0.32966961174670945,-0.3220900672674645,0.45301846300213644,-0.49712251694735365,-0.08375606810920722,0.8983093138515995,-0.9707472963128053,-0.6310839918239662,0.24801499788917797,-0.1431702510124014,0.12189297112039528,-0.3341219569384662,-0.7221515695593337,-0.030700982588537633,-0.8481029560977641,0.971782512551217,0.606475768321043,-0.025278342607534254,0.12190861452184151,0.680728092248489,0.7623751167905717,0.40375570929232724,0.8275574067485789,0.5262462614429927,0.3527482133957555,-0.009426474338898235,0.2610620606389964,-0.044650892717697406,0.8545506845811199,0.40845148615866866
1,0.5949533174870577,0.2741450458192518,0.2509717017518711,0.9256782036676687,-0.48323190828564483,0.009088716237957295,0.1713925115785366,-0.29286357643252003,0.03637761243332559,-0.8332750550347809,-1.4674868548325082,-1.0189859462641657,-0.2565001160462277,1.233800057380607,-0.3848265562327152,0.5710629507056271,0.8768527318036865,-0.3237057155880757,0.5159935290020052,0.4639879703859488,-0.717229344260254,-0.1634292872160718,-0.6601553054838147,-0.3737243290545501,-0.48901139370988744,0.48961187567448194,-0.4203148144874832,0.024315689348664526,0.7489981560077021,-1.151357690440021,-0.637025442440756,0.23860473324710338,-0.04388102283447418,-0.10203565922686077,-0.3948508578687846,-1.1018337765378616,-0.004788349400104151,-0.6560852407840639,0.963910952829382,0.6702390771269692,-0.16531536482567993,-0.1209192916095356,0.9083271950715892,0.6765927180025448,0.3212825666024949,0.8184349269317843,0.4218085250397693,0.42425190653392025,-0.060139379471168514,0.313290398930826,0.18204003247465417,0.8374729649663303,0.6722180422100752
0,0.8524916452998046,0.1761039816416861,0.3035963016348564,0.8470596930242836,-0.46145169555132765,-0.31943779625507185,0.3198844416094989,-0.4638005588244292,0.18484066239977548,-0.8544168762920932,-1.7110346782606158,-1.1336099213045836,-0.25480484111124674,1.241447643518885,-0.4375308634683568,0.5153726895098677,0.9150969137825866,-0.340403295920515,0.6217699117251614,0.39594430130660124,-0.9849812445274762,-0.13863569046084537,-0.5540209167444626,-0.49792176725765713,-0.4183869101545584,0.374933197760988,-0.32293705851994176,0.14369606730189097,0.81929100414048,-1.375165689480051,-0.6454477924696946,0.17021189265400705,0.14551780964621938,-0.1594258442383171,-0.49558083226039684,-1.258616649205895,0.01268029206985579,-0.43338170953070637,1.0154909708316608,0.6267707183078188,-0.11988003076302368,-0.2370357901376786,1.106092657619462,0.5097717620168198,0.07502809540941058,0.9927349833318689,0.2780039992931086,0.4924981167098987,0.007256883366848108,0.44739632919257477,0.29462905489710034,0.7455791812937073,0.8457400749753156
0,0.6244382858875578,0.7542563828146288,0.5153817988955927,1.2398994529402494,-0.8937444697398174,0.08769817997698685,-0.003209157207385918,-0.17862202464249172,0.006862931267103425,-0.8401035203367003,-1.9897869799188483,-0.7588543119293688,-0.2800651455511968,1.7676332470953724,-0.1851767412209357,0.8009512329953565,0.9105661689187512,0.016595153065045425,0.3900247545597026,0.1614579465876082,-0.7303989132365178,0.0689387519895113,-0.8856904004820055,-0.3253103189513903,-0.6354278901978582,1.2821175174420907,-0.7137114571208816,0.05135897427328089,0.4445051519074181,-1.603095175892896,-0.5075028264200243,0.1369815316970589,-0.24261166109233837,-0.34346659806451085,-0.4236789937430505,-1.4245148046774279,-0.284683253244213,-0.7074220164684188,0.8822451639807236,0.7329715394440058,-0.4142367729867202,-0.15538594918136112,0.9145745531357523,0.5366888822119652,0.36465561528660106,0.529753058163566,0.6116084286050929,0.4492213148347906,-0.17902742059640053,0.37296146384062817,0.3572290222417878,1.3206679169247084,0.8517476792297072
