y,x0,x1,x2,x3,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
1,0.8660912917774074,0.0340066929774076,0.0726431625695156,0.4241565698176475,0.7658136640574496,0.27915123427632105,0.8473532997816722,-0.8849260594968115,-0.08678562383753616,-0.4306069225238591,0.3711400599731335,0.2851468796742893,0.28703158525344225,0.16070843900389054,1.0341178860023619,-0.48140209346703017,0.6313485925461582,0.6702042717850287,-0.22062429088928684,-0.967439248515875,1.332217405700257,1.180460878016196,1.1901748385619306,-0.5708983341008983,-1.3079873430051674,0.33393366499326066,0.5917064894812506,-0.7130585571683258,-1.362129023067953
1,0.5988180632175039,0.0865068967810153,0.910884113754026,0.6901232569510644,0.8931940945040938,0.6908465846681404,1.284494958586511,-0.9805108693463024,0.054103288569680066,0.242475524466372,0.4241487872397741,-0.009526087952712991,-0.14985845604888484,-0.24449874633826293,0.7122755235937441,-0.1875842886408951,1.443352069518948,0.3989788236691447,-0.5106920849123515,-1.1404961846903217,1.2330721629993247,1.7998980132053255,1.6483974014280574,-0.23498386663198315,-0.8404063035706523,0.9435592151414014,1.3577192540468306,-1.1004306507432506,-1.681983026269421
1,0.787943199568149,0.3024963843093509,0.5616782497544794,0.957910272585577,0.8933999688297458,0.34569253127127,1.551152479638953,-0.7394195739482897,0.29587991217332077,0.02918714733444215,0.5227076497693076,0.28508732879533305,0.026687868476265267,-0.3808647237360823,0.663357589085401,-0.003798227887889749,1.391498418545371,0.1660363075030798,-0.46990590722884507,-1.227528526649094,1.1671764792295303,1.2389656903220159,1.788621625261089,-0.42653147314657414,-1.6142136655755668,0.9973714231784191,1.0623575949007615,-0.8391688574991336,-1.5542761094574429
1,0.5063324763794408,0.8127140992364243,0.3063786117057028,0.6749983307596459,0.9750430002782188,0.2759318796618766,1.128137847088433,-0.8413800092860977,0.11220953859142759,0.14266060624452018,0.18367169838727523,0.047701912277387744,0.17723115174503268,-0.5013270568247621,0.5129969669532408,-0.20061696736509155,1.1658028250399046,0.37041058881691913,-1.0052978569371742,-0.9853637245814721,0.6341194054249415,0.774078243709337,1.5607233187949716,-0.6913305860897621,-0.8541004701978628,0.8339803459761311,0.3608527374819186,-0.7044819271617375,-0.8041179713949482
0,0.5889907178826749,0.6630800285391314,0.9270706908690444,0.8184998803951216,0.8723270255165482,0.5655680915009436,1.5407013102024774,-1.1990332134866273,0.11343278700076509,0.4639830993509184,0.3864389984204693,-0.044387444520621176,-0.2418223154707366,-0.5924215798912607,0.7376684105225174,0.030842682756649212,1.8171609957768313,0.318211282831117,-1.007191951417004,-1.1343563773794905,1.0463878341079385,1.5370879661113168,1.940872542916713,-0.1963529532669206,-0.7393469967609246,1.2979252089685833,1.2452393199657208,-0.8592039739375009,-1.3965963290723449
0,0.2833973904639995,0.0256998924744641,0.2601806919121746,0.10009682112888,0.7679392605384842,0.2735696862102769,0.7477902026365797,-0.8222511385935344,0.17621152213344066,-0.30708941848808924,0.13983090141079976,-0.03991533600307947,0.3374495488356893,0.17093421597827832,0.8684897207909525,-0.37851121469502724,0.8309710366035361,0.7148295402090432,-0.5766699370326791,-0.748989248110215,0.9075439343219398,1.0824995461327627,0.7922321905713045,-0.7375626232731215,-0.8030262851535841,0.2563082525466998,0.49261507857075576,-0.7573232454297674,-0.9564553640696631
0,0.6188418754766989,0.1911085094783952,0.8896791826274613,0.5277488807744909,0.8615677737950729,0.6983077450781086,1.1847655059901794,-0.9953216828573955,-0.06519960396014282,0.13785444379321604,0.2786296001295275,-0.009828484559398084,-0.06282365186106836,-0.24184537955019741,0.8001105840024548,-0.33493398277638603,1.4194268388694709,0.4329503448183172,-0.49184747644513166,-0.97918872957554,1.2155556085875179,1.8220218526111571,1.6103848477343539,-0.18292903664937366,-0.7143906671607444,0.8349503564217357,1.1737030021129558,-0.8994419963776926,-1.678570791948112
0,0.5507401856972186,0.4924198350925814,0.6921898696144019,0.091596573229438,0.8059658536423104,0.5269595571201634,0.9250544778371872,-0.9770929002004864,-0.14697577521397498,-0.023690994941889896,-0.08865277588797227,0.0461034828185766,0.09426741418673934,-0.06793455042814818,0.8380492885664003,-0.5494586610847914,1.1688113897233647,0.5101960461909284,-0.6846126893960754,-0.7264090529717272,0.9981989139127385,1.425213118677236,1.4818417544175013,-0.16496260019653244,-0.4148648703087298,0.52588508155927,0.5619599645854677,-0.5563473084945603,-1.473748238286328
1,0.6316938331298543,0.5896702127656487,0.8735282821148118,0.5606104584637696,0.8680264012899317,0.6072583858558807,1.2891920886287696,-1.1187931320515339,-0.06624807682429405,0.26018935152644157,0.18413985388927864,0.008522893902223468,-0.08190848891031943,-0.3987789157509917,0.8421090699684826,-0.33259231820374413,1.598802702192887,0.36746246333418875,-0.7616688019662926,-0.9377683502735025,1.108089362687947,1.657884422965284,1.8379063144282062,-0.14247188813024336,-0.5982242867643317,0.9693083533261544,1.0048696904486327,-0.7076282199979177,-1.5417656851835035
0,0.5749376188338744,0.0762072803308017,0.640242959857417,0.1044814360084033,0.8033926391357835,0.576775606272635,0.8988442876633708,-0.9138258696349458,-0.1527774445503161,-0.21696287996925773,0.08540735423784866,0.006027259857826591,0.08219980056012224,-0.05022455767015044,0.8749650415996735,-0.40195663417170435,1.0242563347458793,0.5489078588034513,-0.4212350917847707,-0.691067419045833,1.081313593841419,1.52416145136877,1.163707550804748,-0.3157732155901358,-0.6264382619721738,0.426154599252844,0.695418358453135,-0.6809557672461667,-1.4703392724839899
0,0.05976105184227,0.5754577571186561,0.3613444550207622,0.994649016632723,0.48919971208100577,0.29037462363673405,1.1340519219321128,-0.4953948593802092,0.4827095175504867,0.36356658937300446,0.5014349191304505,-0.1939662610213816,0.21824519661197173,-0.3107493850395478,0.08349037888310432,0.3531055183240316,1.3286189271706994,0.5806076508217479,-1.1446352285061163,-1.3556388438899558,0.343275594984977,0.558379016923105,1.1427591748115074,-0.8917768449663186,-0.9380297989350623,0.9188605289508819,0.7752422613626349,-1.1945985726783155,-0.3098931473213639
1,0.2007685423895214,0.0262996671208586,0.544314674484308,0.041386589740374,0.7721035093529651,0.45926552080991756,0.8243880946142851,-0.8735164475929533,0.06493598520248939,-0.16016233925300888,0.12803588857345416,-0.0986804071356688,0.28658840324246726,0.11168669395982381,0.755930180452827,-0.27084867711622557,0.9734981548053684,0.6567080243772123,-0.6017794857173422,-0.6457796572422781,0.9406978608376125,1.265153551725834,0.8291057903855212,-0.6033311875078399,-0.5859140681379298,0.29815675628349153,0.5941356971771469,-0.8463858793593989,-1.1151868703528667
1,0.7639244046828241,0.6011162383940761,0.0138266596459812,0.8394328229893693,0.9611946790072943,0.10191847130198095,1.1275934483850967,-0.7270854420878046,0.07514975484088776,-0.05647517975347134,0.3084375462168971,0.35149093242376117,0.3792786723259153,-0.3019848187127215,0.5446006343621806,-0.38535608802731636,0.9771540271015942,0.2732950948598382,-0.5923305199678783,-1.0774208427077765,0.8711601663492143,0.8427478027574639,1.7098080707460328,-0.6714789558120428,-1.4677660297206752,0.8078488072799878,0.34814118297058505,-0.7209419527175521,-1.2305108344276998
0,0.941907991355874,0.0932332124664487,0.2316983480803852,0.8449181690643554,0.8699824827165415,0.2622081196168772,1.2714401244745794,-0.6984835107480699,0.0993779258253767,-0.2689065646042067,0.5227115060359698,0.48660372115562706,0.22346957310865329,-0.009706393439916139,0.8350959757363937,-0.22196543038369154,0.9640954848589722,0.3476801483243454,-0.1986436654926585,-1.1859844843589056,1.4375227166375175,1.1525420164642408,1.586121045985144,-0.5572708946766375,-1.7929538684568742,0.6195841941742846,0.8374758943081606,-0.8177172443874409,-1.6088305543887897
1,0.2609143204867653,0.4160144809717465,0.2762038801615312,0.0551061325010289,0.7753549238707872,0.24629846399498836,0.742474275194677,-0.818916231665987,0.1806854973489561,-0.19481887084572003,0.05721756401783398,0.05881483339997235,0.38224215507705617,0.11857190117156739,0.8192542128011505,-0.5041024323390549,0.9040427858015846,0.7252471792253766,-0.8211163792042135,-0.8274632295670511,0.806057238219035,0.9224877171963968,1.0061551967304945,-0.6651206285443487,-0.6597484358333066,0.34136706113671994,0.3218248121658237,-0.6141719105044179,-0.9393978753562232
0,0.3189836873657665,0.3163046684123842,0.7277967819827252,0.6906694643699629,0.6560145168095763,0.4838469607372821,1.1446516677915477,-0.8980710932753873,0.25849239630572973,0.24931811246458677,0.3117192678625747,-0.16710232110559237,0.14495453145272016,-0.2098485270963565,0.5708933956220387,-0.07012260922601803,1.3723700413584798,0.5359263389541782,-0.7576491597001809,-1.094832000959034,0.8862482452760264,1.3253243290091683,1.3129757637724708,-0.5080217276788357,-0.7451740770806926,0.7783743441521715,0.9908548817044668,-1.0491718935018122,-1.0674698385735646
1,0.5041421515955861,0.3156088574116444,0.996927733325025,0.8720318859572097,0.8173572163148031,0.633745819846292,1.4589402125101414,-1.0960512549877497,0.23991046026292762,0.5400024717040484,0.5116817753257514,-0.10941485778773302,-0.2637896912475139,-0.34913694085217106,0.6216946866691468,0.0420763661499553,1.6881376828568482,0.3892349116445361,-0.8430578129954323,-1.3171248522068688,1.1220090253355637,1.6970073136217225,1.8337328693408395,-0.17413325768500623,-0.7959792709615532,1.2386945668769136,1.5286177183155962,-1.17731355294233,-1.5706851094907375
1,0.6929235136078392,0.1066522462302644,0.2172277051313923,0.4448174987088091,0.757972031290721,0.2759413502285731,0.8982346145002934,-0.8398292157993182,0.0667124887330879,-0.3398399754213688,0.24309602839651662,0.1532046915126164,0.30369790350929876,0.02495380122825642,0.9107120694100506,-0.4443911564703499,0.8317823759583574,0.5999454614585648,-0.3329674014388828,-0.9327251610524062,1.1218624085818154,1.1950283138469133,1.1793265398380164,-0.5998327426373902,-1.1662709403451856,0.4136236316909988,0.6078670568539206,-0.7270651899804956,-1.2042530019571256
0,0.6208993357576883,0.6638620471001974,0.9585227050570574,0.2848743602686849,0.9073325975374479,0.678047359932391,1.0926272794969631,-1.188542313075493,-0.2662881386941949,0.2927306109595385,-0.08949862715417173,0.004325806048000051,-0.15845234474083617,-0.23874994318368428,0.8942684733521151,-0.5365299878621609,1.5749482391464933,0.4263069211984846,-0.8112950760454072,-0.7860971786014778,1.1610700646751657,1.790203278303333,1.969624909984706,0.10750910447439649,-0.18439777487063702,0.8682474066234442,0.8905822659225523,-0.6161747841905626,-1.7111873105565636
1,0.9570798880129678,0.6282506658484752,0.3837030123377846,0.4519568236700416,0.9678591411299207,0.46046305020791045,1.2543104197358026,-0.9472060717225138,-0.3622162821494771,-0.04291576497842515,0.2887765620655276,0.40087712531981873,0.13765701960603632,-0.3284719176007464,0.9415653644693646,-0.7455476690102214,0.9965569533064724,0.22653739127947936,-0.478341703174163,-0.669631925950027,1.2133505440044723,1.281112368324243,1.82355125822644,-0.2957857324029351,-1.0317863672326884,0.527505475805505,0.42697418087229083,-0.40077887995222283,-1.7393217157627343
1,0.254409231368419,0.6485287442870628,0.8695956455836288,0.3234485224725389,0.7580825230325446,0.5880304718851315,0.9713468691730204,-1.108746935385362,0.008922498678472009,0.328298790141867,0.025852258087204854,-0.14852460401652062,0.08625735896146097,-0.15902934457162016,0.699794124618978,-0.24005973916096368,1.499658134195402,0.6695555188517707,-1.0542407000437497,-0.9516705236481808,0.9429355950037867,1.409377335802355,1.4525147369189215,-0.2936948016844072,-0.10832718177499147,0.72067084353369,0.7724314597595375,-0.8304625800431379,-1.1159854206238722
0,0.2292893124537797,0.8369236837979942,0.9057728770485176,0.0974717272420457,0.8309155494971406,0.5905562848145619,0.8948135733658064,-1.1652687608510646,-0.10122034774862297,0.3843203441602757,-0.21369047334875044,-0.04950061076283647,-0.028926255181030598,-0.06706879830687514,0.6906023210941137,-0.2801218744142907,1.4908353059977217,0.6864613558060771,-1.2630464548716387,-0.8939937571182497,0.9707550389815653,1.3314656670165679,1.6500903258814723,-0.13892458290707346,0.24275600496663113,0.6496729893842774,0.6288714923118373,-0.7465734781001324,-1.1496336276599315
1,0.430505346503003,0.2573541389060918,0.827013870821561,0.1296130076021266,0.8075419347670644,0.6506776499275683,0.8948316679882413,-0.9988357509640325,-0.12235761747556093,0.018242729719947004,0.0008788215561390402,-0.0707195202899694,0.09188588665165211,-0.05913533952703506,0.7769856649896725,-0.3974633282465636,1.2448445498359482,0.5730105868483457,-0.6030939750662404,-0.7364879521597336,1.0689573543680986,1.6228881887675406,1.3251576138865806,-0.18077481354735775,-0.37654599587342574,0.5606146897630027,0.780638770334679,-0.7567616345888417,-1.5026205808712916
0,0.9357375810485856,0.0022014546163118,0.8978118319187931,0.0638108420955307,0.9603760766550161,0.9829679581854123,0.986706849528259,-0.8709117823821665,-0.6120790650945731,-0.18972987826943613,0.17404212608403702,0.14622654089799478,-0.38073613634822123,-0.13436195597006062,0.994928635399794,-0.5770548947988904,1.1015982559225708,0.4320150985033068,-0.19330901752055382,-0.5741724251079077,1.4854204689268962,2.0888689969837504,1.6582507651796006,0.12646372311679166,-0.5366095158364874,0.5240362674812599,1.0697748944691565,-0.5103358900314234,-2.1663215669588234
0,0.9707678521489984,0.3450508672865253,0.5174591265508774,0.1255410804440671,0.7842503201599671,0.589755934854988,1.0255413159605682,-0.8968898812060426,-0.48237949125745255,-0.20987651659845055,0.17433648144637423,0.3057253665478786,-0.019636101653549214,-0.07446076531655166,1.060166583053638,-0.7894702374023972,0.8697063103689717,0.4110300025545312,-0.31514268435151244,-0.5968150264217115,1.3057156530419045,1.5240234906400412,1.5715989545670859,-0.12724951420827132,-0.821573996317453,0.3330378821532865,0.5658673501792977,-0.3608254915407904,-1.9023458140817935
1,0.0179342347689278,0.3457944782764504,0.7320653091941105,0.8278995732551029,0.4760034745636226,0.4942771069472031,1.1568041063729726,-0.7932551384739461,0.37151406929790476,0.5159348257873332,0.49094407225655035,-0.33942689779827134,0.17504029653045466,-0.12351026856962428,0.27314528441420677,0.19320250096125294,1.4180112502573967,0.6771364451133872,-1.047915848483795,-1.217228023240618,0.7088983498167041,1.0951265004674329,1.1337245789285417,-0.6601033154133905,-0.5915206737701434,0.7402280610849167,1.0643564242748182,-1.3198832805111882,-0.7300024486653116
1,0.6279210646271954,0.1305274278187926,0.6577828493298095,0.4573843622450556,0.7954760567599743,0.5454307496323264,1.0831205688514929,-0.8881922004345483,-0.020233267048311465,-0.09738419358019212,0.238657862711437,0.036849286359556824,0.10349044063771348,-0.1654576590893951,0.8282380199368967,-0.35612978047395244,1.1785296036885808,0.4755135926594579,-0.39630858482496417,-0.8950655272390193,1.1334951248981742,1.5494726840030888,1.357159999041822,-0.3819804685102421,-0.88253164472176,0.6074929407964859,0.8949034351122334,-0.8078135597663112,-1.4456264739019746
