y,x0,x1,p00,p01,p02
1,0.7824300530980297,0.5633361298653788,-0.05522625517041282,-0.4024925716291588,-0.10913994195714813
1,0.5555505486615632,0.1744663389442462,0.27204830488377907,-0.6515827153211363,-0.447337515047362
1,0.9278508464118556,0.4679123930647962,-0.058128265944915034,-0.40847852234201176,0.015200941944942394
0,0.1525658860489621,0.7444022494264694,0.02924090933784322,-0.39061745561786837,-0.4786181837509443
0,0.992469120389516,0.2116670439098561,0.09180727305052223,-0.5328641906300845,-0.012628799055503325
1,0.3686567809180674,0.1246918501242538,0.3409210285616059,-0.6851784650211984,-0.5806175759908752
1,0.4447020696546584,0.7822271851510798,-0.060677556070045734,-0.3505429703820791,-0.32450491899123823
0,0.7396965737628225,0.1123077946697995,0.2552068517957974,-0.6599535582585624,-0.32581904206816226
1,0.0909342960733388,0.4826304204107197,0.1772913840885671,-0.520808126955191,-0.57429081150513
0,0.9869506178838696,0.0492606881511601,0.20550543962917195,-0.6313882468845392,-0.09305290757055784
0,0.875922222464605,0.0613834980605415,0.2401378103887722,-0.6583271528521177,-0.21412741428320708
1,0.3778732132849868,0.0082087218463341,0.4033396464600479,-0.739001691462297,-0.6174987971645753
1,0.6325850567585227,0.1804134657623999,0.24682483471311317,-0.640055038702447,-0.387641167070111
1,0.2657188967069004,0.5949658094998452,0.09346914687789219,-0.45965601600761863,-0.46632214461596666
1,0.1275174655327864,0.5864810262520433,0.11805590441603034,-0.4696305804926664,-0.5283260195059546
0,0.9731297105323404,0.0468105059901855,0.2126488423607254,-0.6376039314896558,-0.11082218773877649
0,0.7817447043014856,0.195253933944918,0.18812922862488599,-0.6060489107870897,-0.2514858807050556
0,0.2967215465040412,0.157334569467971,0.33382040034489296,-0.6705039300199876,-0.6043271567258035
1,0.0989066228908676,0.4292153416407973,0.2055836319272351,-0.5458855175712266,-0.5891815271172125
1,0.629824154378935,0.6716777390049317,-0.0606110371228077,-0.3799581944809487,-0.21556843174794046
1,0.5586846036656765,0.0771129549614574,0.32847607296116293,-0.7006276486040007,-0.4836866968729224
1,0.6117923704282469,0.9491494589686356,-0.22734935881537338,-0.24115022601429342,-0.19388941700128534
0,0.1584088136526924,0.3316999371266889,0.25398442762387186,-0.5905718512477496,-0.6006208970706106
0,0.82076037833788,0.102110905121954,0.23388745520388488,-0.648994336516837,-0.25332164477117247
0,0.3342043861555811,0.5483006425179208,0.10620531888850852,-0.47910759623482024,-0.4458665428808045
0,0.8601542115371971,0.7288880408132513,-0.20637792934510324,-0.28865829953171235,0.013414981549735597
1,0.3630238569019389,0.8346898418322958,-0.066139003023626,-0.33211072552463117,-0.36435655975350234
1,0.4754052916931236,0.1806020426830897,0.2881361770498918,-0.6544177528772002,-0.498113138656344
1,0.9351894795335548,0.3940282497220909,-0.009681758892378158,-0.4480415248576939,-0.004344827480127709
0,0.4326600376486377,0.4200404870545066,0.15796986388995843,-0.5369452196458555,-0.43316708732313985
1,0.8363227853025659,0.368601626972707,0.052276538093706235,-0.4951400720324195,-0.12435950312060534
1,0.4165422877792497,0.0722091187232719,0.36174159585073457,-0.7091797579445284,-0.5741040398947185
0,0.0032987826029046,0.1220274111968685,0.36855464763369655,-0.6808512792892231,-0.7247390385570388
1,0.9235675564156096,0.6614659120356233,-0.19305813084560544,-0.30177192281533877,0.06995146550485681
1,0.3604081636675764,0.1369063022001853,0.33550618376850866,-0.6795453752172032,-0.5803909263760298
1,0.4046707736063718,0.9589941076167288,-0.15035463747246325,-0.26593871128914687,-0.33225485666800364
1,0.4907715360458711,0.7425534922582783,-0.05240923154011877,-0.3652514933052651,-0.30212938771648623
1,0.5177239267650342,0.8940977223106108,-0.15369180996149007,-0.284494243140649,-0.26389355131301306
1,0.4349423803549412,0.1109575198203929,0.3365505094610213,-0.6902723491804319,-0.5492430191640211
0,0.285464214002647,0.8042360533331988,-0.02861195983645989,-0.35338698769135285,-0.40882639976068336
1,0.6573211514459956,0.0689341295130897,0.307021312311472,-0.6953293678080235,-0.4135238734199658
0,0.3971558463920119,0.4809838600950368,0.1308363416589625,-0.508759210200997,-0.4329023759008373
1,0.746145289525103,0.6182767689310402,-0.07555452282686126,-0.38239567088007675,-0.12790946635822853
1,0.405597844857707,0.2424049840982556,0.26759513260821594,-0.6274921850122636,-0.5158773849366118
1,0.2598695156068479,0.6407765526933895,0.0687413972459096,-0.4370678514023511,-0.4563671873944619
1,0.3701219300799927,0.7775087144895277,-0.035249420101394646,-0.36037217720751563,-0.36912779690786857
0,0.7575621882262639,0.3020082265401262,0.12803655061656427,-0.5524813901773042,-0.22963576892962848
0,0.4402144482936192,0.335990587914752,0.20561925199233347,-0.5789149890884219,-0.4596972099545883
1,0.0850848547894771,0.5164666970059353,0.15943831576491915,-0.5048201882720421,-0.5655246907599636
1,0.3815312754418908,0.8670828640825655,-0.0902218018807437,-0.3141330182747178,-0.3504150543103778
0,0.1248503260520864,0.3255666241623107,0.2597974015731,-0.5937015069206669,-0.6156249814537689
0,0.062843301611132,0.1205058044471947,0.37005134028119274,-0.6828820692720311,-0.707533046516347
1,0.3062517528231566,0.3689876809972473,0.2142181675602323,-0.5695649378187285,-0.5214959420502341
1,0.1549390816577855,0.3656140771036494,0.23585088764816015,-0.5747902180478366,-0.5899685147953015
1,0.5029927369862159,0.2938497642206525,0.21484041046054558,-0.5953246286764796,-0.43595987634838335
1,0.3938723748322197,0.0337346178050884,0.38690008761566974,-0.7273610485967658,-0.6002778294470301
0,0.6301966127296941,0.6367894745058957,-0.0385774984170978,-0.3982454473664661,-0.22414675653605384
0,0.7445993164759511,0.2720578920159993,0.15222335807144538,-0.5717803501945664,-0.2541023521144778
0,0.8738562732826947,0.0496388789039575,0.24847302481457034,-0.6655403499423266,-0.22142865918818636
1,0.669165671865183,0.5550347531623716,-0.0016948761270253517,-0.4340095197643827,-0.2155728912221913
1,0.5091769709207302,0.7497946342654418,-0.06324121854980792,-0.35909048457799675,-0.2883488147472287
1,0.5436487657259711,0.886224583575301,-0.15928419869332164,-0.2845411352304005,-0.24642277233152202
0,0.2238051619449573,0.8479295935532486,-0.039322647869716336,-0.3352532712891255,-0.43124808728288067
0,0.13453909266627,0.8530831883610858,-0.02658724502568893,-0.3372150555491772,-0.46737552086456324
1,0.4198953335960195,0.2997894538572416,0.23142624588207636,-0.5983690753753752,-0.4856269183774698
0,0.4137830397616456,0.362932364708017,0.1960250373947327,-0.5671578056502615,-0.4653900971349673
1,0.026052772498992,0.4045235370291298,0.22153441822923217,-0.5586737669300575,-0.6225926153453953
0,0.275509446989757,0.836029485839673,-0.04404538764944385,-0.33807401308272006,-0.4090115645114648
1,0.7449761158565626,0.4833795530153759,0.014208008584630581,-0.4558473330413845,-0.17166364475363255
0,0.8630482656200003,0.0678829482538485,0.24064279436914265,-0.6579715311037067,-0.2248920385875662
1,0.2418692304297469,0.4247522537671522,0.19312792709775645,-0.544607894942509,-0.5323599417725589
0,0.703108605846913,0.1287291288223417,0.2568207486220323,-0.6572900301263539,-0.3510830564170512
1,0.5451588358617853,0.8233407706265967,-0.12154107586357718,-0.3161821717835324,-0.2515510538987352
0,0.8265592087702633,0.0405757813257066,0.2709904814128007,-0.6819955393369748,-0.273921884112261
0,0.8787088760715439,0.9090145543271052,-0.34161251293829664,-0.18792542107754978,0.053148109841296864
0,0.0293635736603302,0.203508551092439,0.32710526212389895,-0.647557049799386,-0.6903867656076765
1,0.6460144536395995,0.9236263911483208,-0.2273679080942493,-0.24700866470127159,-0.16708391009050055
1,0.3080175906323315,0.6479540917342648,0.05477188544064463,-0.4306109825618346,-0.4307989644813781
0,0.6621886066427669,0.5031050240641489,0.03437678789227123,-0.46318830262278077,-0.2384680223439491
0,0.2855262523824269,0.0142022759773122,0.41232268150901596,-0.7346146003102668,-0.6593799397645507
0,0.6617808587385458,0.6001571860006983,-0.027776353979080952,-0.41145105901061113,-0.20822740334723105
0,0.717885581283384,0.9348648783767834,-0.2699994698275027,-0.22470309132594077,-0.10581064402227289
1,0.3860354148977714,0.1385403381211757,0.330205258774083,-0.6783373986692129,-0.5662276817682241
0,0.3468681934366796,0.6615597470999752,0.03789443641954758,-0.42102493977875893,-0.40689760287854443
0,0.3862207927109998,0.4784464908509848,0.13492874560569323,-0.510837178344043,-0.4400517359378132
0,0.3235997590065073,0.0730174918599575,0.37612569082187103,-0.7091597991685993,-0.6218622993599595
1,0.9161290016428753,0.3637370949429186,0.020324243854370403,-0.47234919781572055,-0.03872199298095379
0,0.1589207493730337,0.0546493476449454,0.4013790969428339,-0.71318890466163,-0.6966125749267721
1,0.9084212878012884,0.369628987977475,0.019756832062031764,-0.4716557377205536,-0.045166437518680366
0,0.2688561013542282,0.150430058401925,0.34116137044808853,-0.6736380483344826,-0.6196231705656406
0,0.9592551493111136,0.2654062708235345,0.06917381703714748,-0.513816209973651,-0.029488884972433776
1,0.2142990764310448,0.5571501055601729,0.12331312716944137,-0.48079672603514884,-0.5012091801880155
0,0.5251823960977801,0.6292183536525631,0.004786863044352281,-0.4191843866357273,-0.3052772044685378
1,0.529105133987944,0.973773982018988,-0.2060555953570507,-0.24306854120062912,-0.25431226389582606
0,0.8998624533113347,0.1097459596815451,0.19951853519637355,-0.6240137794729603,-0.16692889879815892
1,0.6977989111280182,0.5857203027582338,-0.03321973663073462,-0.4114772628420522,-0.18135548272020724
0,0.519808195213618,0.589074070839942,0.031164177156913983,-0.4407607029989579,-0.3203873635366559
1,0.500435636982984,0.0102358058815642,0.3799614374922165,-0.7366128413235733,-0.5472881422257605
1,0.6687638826084195,0.3477440093688664,0.13103434781556805,-0.5454136151865736,-0.29035461739717505
1,0.0598193332967746,0.4183368945610458,0.21334012157225568,-0.5516957693428189,-0.6066717310948628
0,0.1393647814608917,0.8641044130623614,-0.03315812851934617,-0.33148315884191887,-0.46415779647896666
0,0.9298380252486788,0.7412546803707237,-0.2532938885602523,-0.255908982229109,0.09422985218206803
0,0.1593310391163539,0.139435849210439,0.35700010224489315,-0.6771041628419974,-0.6682809816919624
1,0.7906395686208159,0.4028946740406983,0.04855114223195247,-0.48860912416859903,-0.15736465267014976
0,0.4807591021844579,0.5180182452771541,0.08645426777469493,-0.4822401075042042,-0.3689177658818866
0,0.631191572955785,0.3448306565609209,0.14567717290091334,-0.553238841823534,-0.32233208828501164
1,0.6440087431936294,0.9225440968879904,-0.22574116300811467,-0.24797253073828324,-0.1687331716809628
0,0.7772856225479692,0.6700706255285762,-0.12452325920358814,-0.34618421150663836,-0.08461191989162349
0,0.3627405833288964,0.3532370243080528,0.21262835663700766,-0.5748947067850002,-0.4978372116322094
0,0.2375467681411097,0.7475174313109474,0.013317428777106875,-0.38481318761607974,-0.4416566078652017
0,0.6863311948692948,0.7342636368370927,-0.12483012937677933,-0.33529744808591105,-0.15450604284765473
0,0.3712410007861232,0.4196518967169255,0.17252358422834,-0.5413861499771117,-0.4689931612748244
0,0.079141671250969,0.9908932968944992,-0.09085064928615806,-0.2708872566016996,-0.4777494840743308
0,0.3636638247220778,0.4512443236579817,0.15586713927916448,-0.5260195383890096,-0.4620455278375851
1,0.5470152887206146,0.2662796776158657,0.21948030581656974,-0.605278641241338,-0.41668458687734267
0,0.2282436788333994,0.3077561533297276,0.2598920424625033,-0.6009300525132156,-0.5802819545811251
0,0.175969785976769,0.6956549341009961,0.052451938972339296,-0.41382505087284965,-0.4798662850600125
0,0.895139400759927,0.966716857661817,-0.3914660147267326,-0.1527503775536069,0.07028504568529503
1,0.113397962590478,0.3609601448723547,0.24146551089236712,-0.577495638772497,-0.6074141929420027
1,0.2553183027050542,0.5650800584501733,0.1122031443765486,-0.4750618264316417,-0.4801076909911361
0,0.2618506863161292,0.8515326887611653,-0.049496446393557575,-0.3311763896709481,-0.4135080054133723
1,0.7260496120709737,0.3672284845157445,0.09766215101544708,-0.5236335216855287,-0.2325546575341275
0,0.6797139528678252,0.1339835615474406,0.2609055262391194,-0.6580701349276254,-0.36866686808978344
0,0.3888090407695256,0.5768182424524978,0.07671670682020867,-0.4607531967239892,-0.40700494102169593
1,0.0036464767455395,0.3724511440636544,0.23857765745697204,-0.5736345335271119,-0.6405919167457128
1,0.586307446021961,0.3298790952261593,0.16931300562341442,-0.5675828652221808,-0.36298161079854047
0,0.3667831355545968,0.637632057614708,0.046794480657070335,-0.43161907816385114,-0.402211489816876
1,0.989940605810374,0.3450154114078709,-0.00111305316075318,-0.4551184896653066,0.04226185548576081
1,0.8201418608933628,0.4135082811320305,0.028950032444497946,-0.4746316107369325,-0.12353600772158543
1,0.0150192462037769,0.5067917215864344,0.1675182756448266,-0.5113651718824944,-0.5925423969267571
0,0.6799836143028256,0.6700095096229886,-0.0804237150420709,-0.37054583908459743,-0.17409451188748304
0,0.8206950191444626,0.2591179765344719,0.1317587616051542,-0.5610060218485221,-0.18575571289724246
0,0.300850158564142,0.0545022392365054,0.3890714131867639,-0.7172028198941762,-0.6389590531631586
0,0.305363231581102,0.0390254879635988,0.3968059638554942,-0.7241678256249172,-0.6421775496576535
1,0.3299367704694311,0.6404360899239413,0.05411641589552958,-0.4329342287987112,-0.42142321956591655
1,0.4955950577570824,0.2385214666014917,0.2494942694250631,-0.6240393891273578,-0.46250972535241663
0,0.9324395531703148,0.6920707356447041,-0.21969690115187007,-0.2815038956031313,0.08746862245602706
1,0.5983141509120293,0.7146987192369677,-0.0751720221076024,-0.3632743253555215,-0.2306530237412625
0,0.439608415912959,0.3723810267450488,0.18436417606183622,-0.5605766970540824,-0.44639714024907245
1,0.3160686240284215,0.6516702578529939,0.050849430716937406,-0.42820856882179653,-0.4257003219524731
0,0.0825774800632936,0.069025872223047,0.39632115889579417,-0.7045375961008282,-0.7177446016653565
1,0.4461993721992948,0.9898533195790412,-0.18280972854647026,-0.24615359362055483,-0.3081208467076175
0,0.2734589965748516,0.1762358320963224,0.326527196030981,-0.6618300167695221,-0.6081968414676376
1,0.3051828022611303,0.4869062380207483,0.14735831885390396,-0.5114706952917614,-0.48072889723442735
1,0.7967568163711682,0.4050921581632781,0.0445326946283503,-0.48576987904238117,-0.15044078788201784
0,0.9331642695487624,0.9690374793937442,-0.41682764696659363,-0.1364192788021185,0.11331176279373956
1,0.1673737166518465,0.5519676966449165,0.13251901439234998,-0.48510742629188996,-0.5227723449183735
1,0.8939239216855813,0.6519799831715846,-0.17055615825763676,-0.3182323674685129,0.03358021530777984
1,0.6065361352709359,0.0041630868144568,0.35889377532280065,-0.733659752359516,-0.47776684615192544
0,0.8345125370726175,0.2409071528539997,0.13834739248816924,-0.5675981717035703,-0.17936562655510754
0,0.7646920678674658,0.2537872801937757,0.15661938507787593,-0.57748015086759,-0.24294676754417288
0,0.8333977029367624,0.0639370724040352,0.2537869687222037,-0.6674052691060987,-0.2570802755610062
0,0.4020735472772551,0.4187825601626662,0.16609134079616955,-0.5398424903678835,-0.45179802448655837
0,0.6056814451383692,0.3830990038958068,0.1302304975510497,-0.5368188241915143,-0.32763050025473467
0,0.195767504509893,0.0055913523013578,0.4246395514582739,-0.7350370651346557,-0.6985699851548981
1,0.8629870479673062,0.3896580364368166,0.02639954523654986,-0.4752239819049623,-0.08764500964897155
1,0.2717512472025867,0.5824148761979643,0.09943283739815824,-0.4656064273529622,-0.46709558154980313
0,0.4168595045133811,0.6446436982645878,0.029255251612539113,-0.4236872389244199,-0.3714180801132809
0,0.1525810341282193,0.7244513772721102,0.04006389019931943,-0.40054818989908914,-0.4828593181542654
1,0.2471295771264605,0.5846700068913082,0.10261562664932132,-0.4657149655957557,-0.47808773650993314
1,0.9205862383320258,0.5047286688092502,-0.08050215460623009,-0.3903123929112276,0.019794989919017614
0,0.1190834457881477,0.8817402427078116,-0.039573870840666714,-0.3236125227581644,-0.46987783460725885
0,0.6686256074005975,0.9672239364887844,-0.2657920997186314,-0.220368671422135,-0.14860708529609318
0,0.59844069626203,0.6387382890289671,-0.02748755865010609,-0.4029475767292584,-0.24875491728901303
0,0.3043349597832571,0.7526742921784154,-0.003988596207747028,-0.3780613066876431,-0.4085826384138095
1,0.6852177302901533,0.3381851310073253,0.1313048827863659,-0.5475766203826132,-0.2801421211068943
1,0.5280139359342017,0.1786038772502576,0.2766935771676226,-0.6518153764829747,-0.4646765884542216
0,0.0247895095206904,0.7711923208016621,0.02767923014142133,-0.3828143947799851,-0.5196497314399402
1,0.8033444134865204,0.4242137424153624,0.028960757528981945,-0.4733647553940372,-0.13653976527372277
1,0.409949363232551,0.8775433233011498,-0.10522118754039786,-0.3060865804505497,-0.3331895186160091
0,0.7768487603869013,0.8772492548695431,-0.26299901733800984,-0.23771375197688493,-0.05288809414573084
0,0.9343705986099964,0.747613551382371,-0.26040123419915695,-0.25065114211048634,0.10068141708930184
0,0.8277916895646906,0.0165315348259823,0.28571433338407104,-0.6950983111564625,-0.28287674376208094
0,0.327714142999866,0.9380209115554798,-0.11447249909225429,-0.2832679467886006,-0.374354536894527
0,0.8586004504417394,0.7150550688570412,-0.1959735475522096,-0.2966107493401128,0.00899684851523333
0,0.7542889499186982,0.9904846595753832,-0.32545007194751613,-0.18740790857039832,-0.07433587796938931
1,0.3609717757004709,0.1038356280234893,0.35372084392135783,-0.6950151241288429,-0.5922642877084867
1,0.8616324152306114,0.621109382000109,-0.13242750012727494,-0.3465535226718822,-0.010272721749718286
1,0.0484504252563892,0.5392528434430104,0.1492110834178182,-0.494978723786918,-0.5712705512411335
0,0.6259529986171687,0.3929058026409499,0.11733032813827383,-0.5284868107315329,-0.30796706465033347
1,0.4002786035948296,0.0796152734239512,0.36052858301328544,-0.7059400830061997,-0.5803374040022707
0,0.9006035512691317,0.0200931725516511,0.2577891657729802,-0.6752791992730597,-0.20550446397488878
0,0.8698812176906922,0.3187274917862661,0.07167292170664738,-0.5133176642125906,-0.10897029676129903
1,0.4749896094933868,0.2131638745551171,0.2693069983337546,-0.6382240696075792,-0.4856480041477303
0,0.7511675860129647,0.2399555589857085,0.1704708433916878,-0.5880161848048095,-0.26142898653016433
0,0.5206024074138725,0.4016003830587905,0.14522172108459908,-0.5381079748549937,-0.3829219990748186
0,0.3057630350981927,0.7906057068608275,-0.025801616700798974,-0.3588462316618147,-0.40097521441992734
0,0.2868388614916706,0.8683363496652161,-0.06475039558003287,-0.3211083563900338,-0.3997028671714974
1,0.6539769786740335,0.7612541796799445,-0.12789270597840324,-0.3282932021658557,-0.17700927774652164
1,0.8248621778812742,0.5964140476895282,-0.09738295520427181,-0.372002745283571,-0.05628298304452993
1,0.6167038900500094,0.9451965072674252,-0.22716105070112802,-0.2421688370031455,-0.1900877624119835
0,0.7545135271504675,0.0456573769867795,0.29173300554882486,-0.6934367882390546,-0.34030700918067025
0,0.8842465352313134,0.8882515376838881,-0.3304759458599673,-0.19645243315282154,0.05865081408504369
1,0.4346902624998993,0.0921312967831612,0.34720126480491736,-0.6993114134538695,-0.5564546210044985
0,0.522027029138006,0.4981078184715489,0.0860646246137291,-0.4878027789574862,-0.34766875263335156
0,0.1422955257028693,0.1915435030069748,0.3304234991030368,-0.6540565004310229,-0.6565307601320682
0,0.9725794862713656,0.8043581404609865,-0.32358889827699033,-0.20408437878010297,0.15499664305577182
0,0.7547527262635757,0.089266243673387,0.2646228227489784,-0.6697370950353198,-0.3218653388050239
0,0.1581551663563114,0.1883705805726765,0.33112852116760716,-0.6556402937554021,-0.6517306881513036
0,0.2949642740525513,0.6829886637730246,0.037689470474853895,-0.41380446633363516,-0.42855864866308124
0,0.752731814666688,0.8032090674899299,-0.20141680679752252,-0.28268830741032047,-0.08306745941326038
0,0.826928296515319,0.9216885256390702,-0.32031020088599876,-0.19959385838014201,-0.0015293049265947545
0,0.1813056221046802,0.3291600004669334,0.25328295707890647,-0.5915016392437914,-0.5923671949016169
0,0.8199516023747454,0.9203980599656534,-0.3154913556858619,-0.20252603362398897,-0.00866103006872862
0,0.3713251681235382,0.3578892036517815,0.20820265059142815,-0.572158415590575,-0.49141986025289697
1,0.6539147125604508,0.0395677322742196,0.3255177277045589,-0.7110001133268147,-0.4279850745559173
1,0.8275877460328579,0.6324124048528246,-0.1233121004081768,-0.3515156001006171,-0.04340908771051924
0,0.702489180864246,0.0145791812201517,0.32655986883764515,-0.7180548024379391,-0.398401578315998
1,0.7087561728467789,0.5272041261632968,0.0003954987576761139,-0.44050148778361203,-0.18994741518575042
0,0.3456783762379262,0.6142935364511486,0.06549851473772474,-0.44503731301624344,-0.4201713084854183
1,0.010356191238632,0.635793181963634,0.0994131217165475,-0.4498108632748207,-0.5559997889680821
0,0.2542142443097673,0.8775025497894726,-0.06208066601775012,-0.31864503341710526,-0.4141913845404783
0,0.7852223608126405,0.2895826275660488,0.12556620370167185,-0.5529051634396505,-0.2082688018456405
1,0.578071308312101,0.8639551985646508,-0.1598688987046803,-0.2901171213327299,-0.22320237898231698
0,0.7389536738226471,0.7594376332368857,-0.16571393392169173,-0.3092298474209628,-0.10263050760833506
0,0.4751141301241058,0.3787011435951789,0.17159838009323827,-0.5544412117447706,-0.42175954645903574
1,0.6054089610528333,0.8270867736680713,-0.14854598504040442,-0.303976578114402,-0.20628363917599396
1,0.9150213903561067,0.5886198876388182,-0.13691142010376234,-0.345335870110359,0.04030583316766431
0,0.0593556247174494,0.9737616729240672,-0.07977578540314237,-0.280299978764713,-0.48472753478527303
1,0.102349633351424,0.4620394102842374,0.18764866246410497,-0.5303144189439531,-0.5769015849680014
0,0.2675066827614094,0.0749183969868776,0.3820193038290173,-0.7075404090906023,-0.6468459114091397
0,0.8561807236148302,0.7518098829424709,-0.22012646080989567,-0.27780223392033954,0.013320228758471123
1,0.5193511178045419,0.700782295077157,-0.03699235088365901,-0.3829223800170349,-0.29153024644349385
1,0.6835371056827084,0.595396431766954,-0.03358312197510284,-0.4094312466973255,-0.19099852296137648
1,0.4443849274014047,0.2319622968704575,0.2653472445147052,-0.6306960424063754,-0.497173602169968
0,0.055571252221978,0.1478263180340012,0.35598448762622054,-0.6713772990089362,-0.7008631499616337
1,0.8582898321482884,0.3973686240585949,0.023218471072001798,-0.47233431648655344,-0.08968175461499521
1,0.52228041146685,0.8840042629111055,-0.14940452159918127,-0.2889081441808879,-0.26146735367765217
0,0.9911918993317164,0.2966290581498141,0.032653885836408644,-0.4830851474642955,0.023263163508541844
0,0.3261336914890709,0.7488418066703422,-0.0071094703850498285,-0.37842827915513877,-0.3981516217675015
0,0.4721788301198015,0.6530229565729793,0.007696034946377526,-0.41355530339278485,-0.33472183316742604
0,0.06476011960957,0.0057012275829319,0.4284459753046342,-0.7289033070899338,-0.742144638714197
1,0.4317835249996608,0.1654483333048506,0.3062670353219569,-0.6640075276452636,-0.5303386945766314
1,0.4678735049783419,0.0007918947813747,0.3917810766237254,-0.7419798015499343,-0.5704736125978743
0,0.9980465048671664,0.8246980505172731,-0.35396993760207907,-0.18171456546681972,0.18894145140860755
0,0.6413476983120628,0.4981770406525969,0.045353816929500954,-0.46973501595912937,-0.2574546997236971
1,0.4483922169700099,0.8870580613427109,-0.12375140234524837,-0.29708845510638926,-0.3093457545634636
0,0.3731039421983441,0.520215575282893,0.11364599141793162,-0.49065736231284734,-0.43359202070885317
0,0.4186834310793268,0.5808190002902919,0.06649703487119372,-0.45614489469796077,-0.3882494516893644
0,0.9074886827577576,0.0315212111368994,0.24785744583591482,-0.6668170633496338,-0.19298040422141466
0,0.6968096575957888,0.2604858793892556,0.17653656458406383,-0.5874334154025893,-0.30164492304538837
1,0.969353543303454,0.3719023710722661,-0.01034290906401005,-0.44772075388482896,0.02783408219415044
1,0.6632395761852848,0.8545712015294938,-0.1916859413291359,-0.2782310329950394,-0.1568371311761686
1,0.7112599355651291,0.3646715403732203,0.10487494600199342,-0.528132472077792,-0.24687408198425906
0,0.2804882408884687,0.0503752736560126,0.39367861662410303,-0.7186435918307199,-0.6495278776392504
1,0.4359827222533782,0.9285604534638316,-0.1436260079542239,-0.2777325131742872,-0.31456747222203735
0,0.422350915551593,0.6164913515612345,0.04436453668023537,-0.4375604015962765,-0.37574635721522254
0,0.859814599898305,0.9431788583135022,-0.35397458929690157,-0.17753576968529994,0.0327089458055404
1,0.050476418741694,0.5700580218856006,0.13267522686473635,-0.48014209218549053,-0.5612514210989389
1,0.4585796749050796,0.3331450205063279,0.20283988718580365,-0.5790003671886141,-0.449443163908865
1,0.5635272309285447,0.0234236067251829,0.35834580235084074,-0.7271072516266406,-0.5009832946968877
1,0.7016001003091248,0.5256327782531262,0.0043322491418809035,-0.44293713561104986,-0.19684585251730224
0,0.4408832337010985,0.4694469073256471,0.12660708273772936,-0.5110876615993682,-0.41068113317841753
0,0.0664956552933624,0.8453265186846537,-0.014276344680726548,-0.34414014195084813,-0.4932225941499982
1,0.6255696092972474,0.170448045561647,0.25496117099248333,-0.6461701354118035,-0.3971946851146856
0,0.0188764062347829,0.7207572664237988,0.054389885655836634,-0.4079600985267354,-0.5321546011374001
1,0.3598744630200033,0.926352133643829,-0.11740565667421529,-0.2864132793293809,-0.3579859612742866
0,0.8681210219575126,0.0227952107652752,0.267748982477432,-0.682203401698411,-0.23905864086843712
