y,x0,x1,p00,p01,p02
0,0.5496579100338295,0.5642808549455506,0.22646543103973082,0.08013762993812112,0.8791437418796251
0,0.5459653399764643,0.4888149158130235,0.26398354031655274,0.11267374642315003,0.827118499005662
0,0.8674807493673697,0.8342046426854579,0.11450839388325808,-0.030953718916145453,1.2125241296933744
1,0.9739556589323224,0.6517810339232015,0.2782986742402104,-0.006797156501008903,1.1107860612660279
0,0.2776845592278857,0.3118315512530235,0.34931754348705235,0.2329663943436683,0.6223598298582464
0,0.924600741693276,0.0028340953310184,0.31608061994260545,0.19009835474400374,0.7225433026879152
0,0.2276337261923775,0.8414752875021622,-0.03796189353208803,0.05504567034271951,0.9303727078261648
0,0.246229373494658,0.8441689272540777,-0.04143088880043685,0.04543460178010365,0.9395809984776077
0,0.183168341091498,0.7999755019095147,0.014563881423002193,0.09163023017027586,0.8900130958748009
0,0.7492114165124749,0.920587084189987,-0.03026619366073491,-0.051842302982619375,1.2253805198700436
1,0.7074568753076395,0.4884617889826557,0.28032931078285034,0.0957264282229576,0.8848495276930918
1,0.2279268568894479,0.4274349119848811,0.3091922971956449,0.20937543915792303,0.6754622113566167
0,0.0527207219123649,0.9344867044775316,-0.16300155292816598,0.1332317573220712,0.901697814312637
0,0.1320399040369118,0.2656291319729542,0.39639316384607315,0.292184965340115,0.543317142778913
1,0.9162673559118484,0.5014166094003297,0.31486552169675464,0.05632622069021037,0.974967078200648
0,0.8733120481604053,0.9927587225464176,-0.06045928497194798,-0.040672568982875905,1.351917710893965
1,0.5919895941502863,0.7679005379108365,0.08308730055795312,-0.008693967524330914,1.0388341699924057
1,0.5858209234362349,0.8737403864878633,-0.03145335588879999,-0.045628036863961476,1.110704272770012
0,0.8935941409388277,0.2929011261003679,0.3393439082451531,0.1330879821353926,0.8372763574685156
0,0.6057631897640483,0.6331322246313275,0.19205370738563143,0.044797134111808225,0.9478945008506227
0,0.0192331131369616,0.999621565571096,-0.27148682571796706,0.14509989306241983,0.9091120751658069
0,0.0052585845458928,0.2985932511304869,0.418815345847768,0.3344145320348156,0.51894790574956
1,0.8726138782120542,0.5049514004285555,0.3046849086612197,0.0657740974849643,0.9592776874565855
1,0.4301816166704951,0.7792635164029024,0.04462870910089106,0.008974224125708143,0.9785742523022869
0,0.262514570682519,0.8510257146235356,-0.05004725338034742,0.0357733711163891,0.9501649761037401
0,0.987402572779424,0.951967487907319,0.05665874780427936,-0.03640104959045677,1.379225376135127
0,0.9989946865055038,0.8470092225653414,0.16509322677836516,-0.04333404660119441,1.2881747075228647
0,0.3923735642868683,0.4016088485027632,0.302165687344252,0.17362654601732563,0.7172167179792704
1,0.4210575551572962,0.3324501570996415,0.32424399054061337,0.19336975099296372,0.6853243156121694
1,0.3780238975562541,0.7380530927932767,0.0817479614467635,0.03853692455602212,0.9306897780584428
0,0.4301884762026343,0.5537506979438468,0.22619144546483358,0.10397021382543788,0.8287119387564682
1,0.86263938345312,0.3901360764693671,0.32754732702374345,0.10902100519587564,0.8805523451649022
0,0.050202147814759,0.9436121536660328,-0.17754183017613068,0.1329458791814134,0.9040224972235674
1,0.613474041775417,0.7087093544293425,0.13894715614491338,0.01303982830966579,1.0050563567602397
1,0.3577448067418546,0.2337575434987959,0.35890195109290063,0.23766755913938784,0.606582770442564
1,0.1689489973057624,0.4717014076591229,0.2950541264648533,0.21590076780488998,0.6829444320699322
0,0.828451538599818,0.3013631992367176,0.333724863323888,0.14690058570754358,0.8149042374287492
1,0.1756396454008251,0.6507634279832043,0.16715006607588961,0.14887702937756725,0.79903918465574
1,0.4717656691726707,0.956486041881368,-0.17246401267557349,-0.061082109400173445,1.1067581555112054
1,0.6023535267908708,0.7495735975085385,0.10214213422567872,-0.002330769816794035,1.0300138104565204
1,0.9398777757571252,0.5158522932998112,0.31633866454074683,0.044486166142041234,0.9950679112829851
0,0.8369691161731965,0.3136772882767988,0.33344172070351275,0.14100821589700152,0.8252142833407974
1,0.776439466339714,0.5711835513982538,0.2595068012412672,0.05581747743073103,0.968143947183222
1,0.5016374281529511,0.233955686896632,0.3412069708609024,0.21328981795837626,0.6581061536793196
1,0.1626662690763638,0.4528803593087537,0.30667884589695843,0.22480456497844217,0.6688101600745711
0,0.3758976900084709,0.4541793896359239,0.2804327782491588,0.15688958080174756,0.7445093618154967
1,0.2484448343162033,0.4672451685588472,0.2858155976212721,0.18809091717410176,0.7078549723540338
0,0.4398467479003608,0.3601100897901905,0.314024753128024,0.17998795503329024,0.7084733810772622
0,0.0946261885600794,0.32871615006089,0.38136190136782366,0.289715756604986,0.5678859241067231
0,0.7379131120942618,0.0010211531263769,0.3310501716214229,0.2370073583308053,0.6396563531938955
0,0.6503749558244978,0.628327707236302,0.20294819142347906,0.04318750898739387,0.9613822918604892
1,0.3843323629584371,0.1496236629768339,0.3712320439862909,0.25495243722095245,0.5722169679472799
0,0.0054949424517517,0.3162007341369651,0.41113655842539265,0.3303259021425568,0.5298375736041457
0,0.6304495684150941,0.6373075452058758,0.1935933384215752,0.0409902440679267,0.9602461032131301
1,0.1768462598364774,0.5114356601766531,0.27001562589659167,0.19883408480330741,0.7110430363586222
1,0.6644816861747657,0.2331418342421879,0.33378672592923925,0.19396489355143381,0.7159339727611559
0,0.8868130095515873,0.7079774179912999,0.2185812575240411,-0.0034071996010909206,1.1169776149836494
1,0.6272438817218992,0.2744022096713129,0.3287080626496369,0.1850513276063333,0.7247660375404457
0,0.2899289849161796,0.0364624471006926,0.40863750446924313,0.295772521949251,0.48341905060120127
1,0.8581039108876152,0.3688189992949108,0.32988273951914565,0.11750938057184859,0.8657971704392401
1,0.901566132449398,0.6075624520685943,0.27554758371291,0.02439767657844423,1.0450929501442452
0,0.2698939047411796,0.855423077312102,-0.05558280381568224,0.031043075643951548,0.95569217228918
1,0.6079834013724316,0.7776043324298736,0.07765917761749996,-0.013325072674738505,1.0525671882254732
1,0.7494882858293124,0.5582337948206667,0.2595587297073135,0.0635930370334412,0.9486298814889879
0,0.6824129704434178,0.0038417638466898,0.336882827961795,0.2444672089460064,0.6188826734830665
1,0.3964841832811592,0.3250280183194385,0.3288448405641739,0.2006577379914368,0.6722746308577245
0,0.2881978652124478,0.0695379887521446,0.4046027692993747,0.290823981170362,0.4977696552669603
1,0.3864805572301925,0.9436907351165132,-0.169308879336254,-0.03969756648748575,1.0564283133634111
0,0.0267627818487805,0.102173379991987,0.4778798693939433,0.362038151555979,0.41442031561439363
1,0.3069284487447656,0.3832510617254685,0.3181255505235608,0.20094267604920696,0.6757612123261163
0,0.1911595177080586,0.9150940206191576,-0.1398842573553149,0.04967344887667864,0.9511279018467116
