y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
1,0.9015942577529796,0.3332742983907805,0.2818330780837161,0.9297873425246912,0.6905922374431475,0.2153788794834964,0.9415589359532772,0.933918899328546,0.1603412493634529,0.5781497920083863,0.16124469595963417,-2.0136137260113096,0.08733433316837735,0.009633131482854641,3.0727711046270354,-0.5921732409232332,3.481786684710353,1.70893706691268,0.6322922598198173,-3.116368350467925,0.4495141421809877,3.470739191639112,0.8335245967180043,0.25419391334388397,-2.319729276281256,-0.4514475461153258,-1.7103594505283273,-0.4873458078249191,0.41530284355585223,-0.5339186297653794,-1.2731530043704877,-1.901982460825664,-4.257571952370008,-0.22606928035741392,-0.7933772334124654
0,0.207771941502655,0.8374422172442235,0.0685836320990277,0.6521087434159107,0.5120501260715306,0.0186577181447979,0.497665340091065,0.0629713366714771,0.799856378500081,0.5165853409933164,0.8539016383143128,-1.4957249877278296,0.8175915578132489,0.7030912156223487,0.3406193419272285,-0.8128518107917366,1.0300604025584958,-0.9113016038600832,-0.377513025417693,-1.5175820604287196,0.9361939444396277,1.132784234756592,-0.9061860714343335,0.11333770350880049,-0.6672012143017618,-1.4937767167980336,1.0679152197718016,-0.9028677340098265,1.1965118588885189,-0.26129680170457575,0.7423761370486802,0.41485169319845816,-2.2660218117321183,0.4421578315650669,-0.17943168940196158
1,0.0889087518012496,0.9531945875945804,0.7855165329841527,0.2436304354456244,0.2156163372892253,0.1196931049944954,0.5004923767311688,0.7000547444696038,0.2773119873593903,0.2599594853558601,0.22145067414741904,-2.4102606984640973,0.956091651942971,0.15642659051276336,0.19630579874944024,0.10350848204068486,1.0745566968500997,-0.7392612458335348,-0.39321042661748107,-1.4361868997577303,1.105166813098278,1.3788989655101507,-0.1475861399409745,-0.35822756650308596,-0.9345066698977778,-1.6409342418302288,0.2207364827245041,-1.0806032123950189,1.0225999605801832,-1.170403385820709,0.9095141948202153,-0.8240440144765228,-0.5423374398372173,0.4978056765465653,-0.927089297648698
1,0.2399431567925193,0.7615272713709929,0.4517461215696966,0.1631294316484194,0.5399710950838353,0.2176680351971182,0.436807974286066,0.4715285435135201,0.6936634209652113,0.6263801378768781,0.26712609449537733,-2.219246100887135,0.5824713494361649,0.527109330377695,0.3088077133561279,-0.23317209451628793,0.7475797704914551,-0.39065848132334646,-0.04470511454089164,-1.473794860132803,0.8638495142321873,1.5749660243957666,-0.6109055644285643,-0.6091048911221966,-0.21695638095918302,-1.536163204112929,0.8810270839257426,-0.975916306318023,1.0373326046079063,-0.5391428156869608,0.689258373395583,-0.3134786296505052,-1.4227271328761182,0.5006772657797263,-0.14690866964419294
0,0.2835589829413842,0.3706251548155028,0.382628857192718,0.2114983520762267,0.4931013613337418,0.415223659635118,0.9254006102633472,0.9046857625843272,0.307569348151924,0.0322316374332791,0.7278639802725,-1.8477460400270194,1.1908919291627789,-0.2979618672598497,1.4510358985350067,0.39738238015532845,1.1892194511917908,0.008146642281462307,0.962038991470163,-1.3494096268858526,0.5434038887299745,1.4334280940221595,-0.21798734276150833,-0.8128919489290811,-0.9986030964470539,-0.48850940428951334,0.21506535357076173,-0.6024834163631211,0.5297342109086759,-0.8941312710738099,-1.0151836922486293,-1.4960441196326153,-1.4223849312892947,0.4600447193071908,-0.4768660874431443
0,0.9028605441194596,0.2066868695096165,0.4358271855504351,0.348418696819363,0.3898387646073771,0.2002212659712344,0.5643865537190199,0.9434006602160098,0.9596519105864508,0.9649022122624036,-1.4850943181513494,-1.6717821521387777,0.5531066508639629,-0.5025534749846811,1.4417355579434812,-0.14137155570624205,0.3818192255953517,-0.5514788759217725,0.008073879256820848,-1.7424206738904602,0.44537717111125164,1.7948053236685881,-1.882955183626615,-2.958252547507174,-0.8824065820234719,-0.9737384712521717,0.39026041547409773,-1.8806234406142257,0.5148539261022949,-1.373723913000529,-0.8126358467952062,-3.1430393060457846,-2.0351057569954665,0.33029020183616575,0.671854977901172
1,0.1752739689307345,0.909736278427632,0.3336021921725796,0.8088213510372215,0.8869280669339694,0.8560111357206016,0.4782441010094531,0.6890942529475901,0.915818705666308,0.3598616786281299,1.945315752696911,-2.587019773316825,1.1023317161765405,2.369710031628826,-0.49906594001491345,0.3141695593250118,3.6985137049244723,-1.2236878131091133,-0.6484020645127923,-1.13287560276614,2.0341890202128887,3.088268225974175,-0.4428796187832714,0.6236714338587204,-1.3167208047147494,-1.4311110417831814,0.18416594191120178,0.13216098005547933,0.9716057642854306,-2.044604967212071,-0.6966039080933302,0.98246563522456,-3.150616298304111,0.004224654739577483,-0.15186126522238233
0,0.8886164107828864,0.7332854253894562,0.623529366528145,0.5470034406635582,0.3607778665823643,0.3537716299004263,0.6007685234685793,0.3349404264324632,0.146730140175445,0.8448395226965552,-0.5122707876851424,-2.1895114265376145,0.5944432590069154,-0.7268724849428172,1.152526102329662,-0.1908311640811497,2.1528374546542675,1.3634923136485182,0.061719267493381316,-2.028491440450536,0.8317015542922739,2.6360386392652377,-0.31455648579652773,-0.6978015508869269,-1.905473057479653,-1.8963307920907913,-0.6444904628719929,-0.8605328806498074,-0.057370362251061985,-1.3568234276756825,0.3639207917097448,0.4453129213975543,-3.0646934656230447,0.6762099638542273,0.3360003961701029
0,0.4848846211340655,0.3673978414863839,0.2105471274486576,0.6088812707937552,0.561226586477059,0.4655475445913883,0.9317714839744912,0.7536120028045185,0.4967424946220564,0.9975915477242162,-0.09128250201721566,-3.1769419277557702,-0.2905989320820176,-0.438909836848579,1.6856456447553916,0.0969882586385829,2.149972779430186,1.9686989950962446,1.202393387236321,-1.8990817742287336,1.1142635469620412,2.3835273394413776,-1.2994179229966833,-0.4378495238837494,-1.3163034809445786,0.1938918312344799,-0.3104219652446055,-0.5598933726050287,-0.9883335317034677,-0.8477599473583523,-0.5824940851925933,-1.2066932639248549,-3.9675306324955852,0.728259252059896,0.48029817152539994
1,0.6835866225443225,0.7635000877601844,0.0745504445399445,0.3619667603959753,0.485852671218146,0.2237686907081443,0.2038267229885806,0.0434799474561652,0.4022893188069342,0.9245387197889228,-0.4622804458223477,-1.4155818841811745,0.6036621515967718,0.598190962046795,1.3652088967607505,0.36072325260988064,0.9494247461698905,0.6498687495047952,-0.3943581049759488,-1.9890253822542876,1.4589992663254787,1.6926797623469811,-0.7463288216845936,-1.2560320762788166,-0.814558144422486,-1.031759746057658,0.6234865817761431,-1.1201029186520715,-0.1349342385655095,-0.44896340307393834,1.0085661258353684,1.0688887860672447,-2.383005304469514,0.7129563151839627,0.3054970661347596
1,0.8624652709771424,0.1832564821773261,0.3963234187742618,0.8064651528629304,0.4540074808547765,0.068572901627109,0.5647486694273917,0.8962782244671131,0.9591180910685986,0.0927895792078308,0.6710907930541279,-0.43962089061247606,-0.1867957315792597,0.5203756265918487,1.2754345409779506,-0.8094364459503458,0.6545094256388427,-2.0727704951424535,0.7230813067824056,-1.3750304639080093,-0.24613981173966232,1.4344777181074078,-0.08224240042371951,-0.8250959465575399,-1.7032744259228223,-0.4287844875527359,0.32513098230101684,-1.166291064595266,0.8262450320248882,-1.014648512916124,-2.1923265978083886,-2.250615547854268,-1.8020208217997153,-0.7223815771292468,-0.09548264865241039
1,0.6745397195793066,0.2838723924598585,0.420880935458116,0.7852266669641768,0.2843790313477229,0.9271831974714478,0.7326753561349378,0.6513642634113945,0.1739983590124899,0.5124705641106031,0.5769172132534374,-1.3382960233306869,0.38224158907757216,-0.6680236056396992,0.6656161959922178,0.35413959074477264,1.5060739145353146,2.029475045278013,0.09032713854915106,-1.3777914443083912,0.8457927385935132,3.9635098592323055,-0.41310621098327976,-0.26983227041245655,-1.9829916434626276,-0.11686184355136375,-0.059159652001956706,-0.6314018615245375,-0.13508711175807636,-2.122207750900436,-0.6219440549119158,-0.27584023406158187,-3.318186921537232,0.24858036095066816,0.28064010835930964
1,0.0065780214790618,0.5377378975120947,0.8975139619573967,0.3659384336568217,0.1721434692007089,0.64772031552643,0.9272265580042578,0.1850657579362045,0.9543717469297444,0.1091242272911343,1.242455798665172,-2.2538491062810313,-0.13983439707331116,-1.1654934019386207,-0.8578346795070955,-2.8483286082533263,-1.2650222112718015,-2.8688438430407235,1.8192149485050038,0.1106092596707972,2.1758165202059083,1.6910450399269377,-1.977149956280989,-0.5305744262923932,-0.20212422215308992,-0.5331778917412832,-0.00497854408219231,-0.39789559543941944,1.74111391955783,-2.9086871644944345,-0.1916211338845515,-1.440684794077717,-0.9710628815045911,1.1999024673920533,0.5508084100616935
1,0.5715678404216834,0.0136806698191033,0.1924253003024157,0.2396926226318776,0.772304447516744,0.2829422380453,0.5152956690279042,0.9433825785185987,0.4019726323612406,0.0182801022883877,0.9914050461010518,-1.3186545666897147,0.6010172348356299,0.7430844998197468,1.731455142633878,-0.4168067358632628,1.2735441781180972,0.15229002387835028,0.7332559651665536,-1.6227546252672778,0.5736775205793154,1.6657146174348045,0.4179150313166169,-1.294798556682145,-0.93055367018881,0.543280314300875,0.795771152967572,-0.8189897612219624,0.39358336930100396,-0.20629565393301819,-0.5227456262231526,-1.092466494143404,-1.649655906758818,0.34275473830361924,-0.05258396058394398
0,0.1066217212385273,0.9418679741544458,0.5164521689099728,0.0968582270032092,0.9051850372332456,0.0223089399047375,0.8012496947539565,0.5663916266660453,0.697590592862164,0.1431547840627866,1.036292529547377,-2.28961022470166,0.4982094121787037,0.42921761988334006,1.0340315550721508,-1.1475816974140929,1.1991040119105585,-1.1603758230596541,-0.3541606937604703,-1.692799323280357,1.1437721870749986,1.7809471552527099,0.22410421574367867,-0.12256750219828255,-0.08961918885704158,-1.9594186777022857,0.20434142321787574,-1.8060065163163892,1.9264936552059033,-0.4419195974274567,1.0172429942836936,-1.0210278543552556,-1.3844648443514669,0.196315034760954,-2.13499879984277
0,0.8087217519589058,0.5276922966584885,0.1536783282695227,0.7671783322703546,0.695161256277371,0.5607449320503215,0.9335723781949592,0.7190126015349181,0.3179618899410756,0.0558603542643072,0.6808211735294767,-0.7537424266642172,0.7301015473677717,1.1776573465184765,2.5982110301326227,0.03055036879755138,2.193554350125338,0.7232553298572578,0.5769541797978105,-1.6013304012148932,0.5179358690122168,2.9171768836401952,-0.04219938815996004,-0.45302360683022097,-2.778681658699075,-1.1835478249110145,-1.1782723310576628,-0.7205063674761836,0.286040786738368,-0.7407247537416303,-1.2875146863765814,-0.39157430682096656,-3.5372255166537654,0.6323114208586592,-0.25751481759540124
0,0.798699972797771,0.8546248533593868,0.6054901074683166,0.6506702021779694,0.0795758341138332,0.5231283065607192,0.7880280758308545,0.856275264680103,0.5838159726619064,0.0232485745674243,0.1555555629797178,-1.530847613407789,0.9459380442889351,-0.7019547922991397,0.9539647198160838,-0.8703415589307016,1.5283817841852552,-0.6934097541551241,0.602132311135627,-1.4372530629051443,-0.13854554479648223,1.1414390857104966,0.10159456087463162,-0.7245246880639497,-2.4642996982071375,-2.2839559274492,-0.966774422277566,-2.0868892470667366,0.30825324742614174,-2.1342620241141863,-0.9971249070918472,-1.3582110684167445,-2.065859215629233,1.2817399045960594,-1.5402426391050512
1,0.5643971279722348,0.9949287932352356,0.95307566165413,0.7177382240259914,0.1787675077217636,0.7413327503264425,0.6307848873158155,0.2865846219393019,0.467461291618592,0.8167761551211001,-0.37375246585975475,-3.0301069375803933,-0.01534729895627428,-0.3787260767791798,-0.6133836612057102,-0.9932523560727199,2.247293719539572,0.04346045730056661,0.05845498818369072,-0.9509845986800002,0.6732446025454564,2.6826629771126496,-0.2597991767457925,-0.004967679779160159,-2.454473662642334,-2.86245629802696,-2.2398252839843167,-0.6570640554407055,0.5156934239035827,-2.344749256693407,1.5173845546917233,0.7408939558096547,-3.706333192851783,-0.31207380305363985,0.4608970212640272
1,0.3806980027384539,0.3591153024717992,0.0267167622746274,0.6465756787229974,0.3383768575497966,0.5136133228716794,0.8695907991611472,0.98703654561057,0.8854685379273359,0.7069950898494843,0.26458507570582984,-1.7141025455505188,0.5279188531928869,-0.365491373446898,0.48601307733951277,0.025235384257894004,0.47217589772094193,-0.5386114695330039,0.6676024095816809,-1.6908152602439657,0.8910877043017461,1.7025985068168272,-2.378340573758994,-1.3860395714895426,-1.5100886903016175,-0.7140998925274229,1.2015238949232345,-1.9492028542345714,0.324817521098333,-1.7309240827208021,-1.8897844380830409,-1.8654206507307605,-2.768640971379243,0.22430441209767074,0.03696015622851696
0,0.0847405754139518,0.1245612309366731,0.0200277011859374,0.0086645836479058,0.8224652826060823,0.351090697270902,0.9086174056652035,0.2505826691347023,0.1158966903712147,0.6081423971949144,1.2822737622648348,-2.459348111478378,0.08842692175219631,0.7112945087217615,0.6022441045229506,-0.2512532589102357,1.2775958851698535,1.1860624103987452,0.8624934543361792,-0.7445636085467835,1.20338095298133,2.135317561109879,-0.5954278399701237,-0.42418931016329825,0.021672528262455762,-0.1973358147418657,0.7706276439212716,0.2647853881607296,0.6989890548437462,0.6216700225007047,0.6717125865427787,-0.2271817394399239,-2.130078679103667,0.7898006689528857,-0.33630471021919545
1,0.2235084725004871,0.4726095012456537,0.88250030347475,0.4037224846669243,0.1072582188654401,0.6282728396910268,0.1528093398076233,0.936944928885546,0.4816051653043421,0.5820418504855234,-0.14536153967553653,-2.301577824885965,0.5127130786051411,-0.431696137871994,-0.1633393309706801,0.495920135909979,0.4454659654350396,-1.367189549661431,-0.18920463336161006,-1.9924279545665764,0.718034028142828,2.0226425495675073,-0.9167661494431536,-1.115233476449016,-0.6329947947976491,-0.5964668132457502,0.7551675062470451,-1.0417447549530627,1.114910358308997,-1.357784500914013,0.013414389085679893,-1.3648871718991344,-0.5642139839313413,0.5681626990878229,0.41185104936725947
0,0.4866110362783684,0.2447390186933612,0.7859295651834385,0.7425869503632343,0.8601272023671555,0.888364494963403,0.765243096181082,0.7412095835785728,0.2370370321386813,0.4660929362157954,1.141766638106856,-2.5304079227711003,-0.5125963241214302,0.8807447015274998,0.03972200244498539,-0.2750710618017448,3.9808370690707515,1.8871392476727127,0.8202478570467853,-2.4184345982879702,0.9985275279665768,3.997571494633617,0.07958148557827363,0.42912550886435724,-1.4661492463941759,-0.17291698128697405,-1.078277039093007,0.9546023764718463,1.244559961749028,-1.594783236052405,-1.1289084941045948,-0.4084095673878497,-4.634421644681291,-0.5681041043432872,0.46456661435752106
0,0.5035254561030257,0.4243640937165215,0.8127973804347248,0.7664621290346876,0.0989434410181834,0.9224779859830922,0.8523274936730527,0.5540674518713458,0.5408997302380818,0.9075256550336868,-0.2220242329253776,-2.0833885407955908,-1.249675363723082,-1.9574868041634528,-0.6114816471466402,-0.5171762670277408,1.1925904070411275,1.9407632340394465,0.8462833915853263,-0.3329687416846968,1.3315331306454903,3.821891848405009,-1.0926514334340578,0.3103429497316468,-1.9734887181265552,-0.2656424610495367,-1.2306938435839319,0.10590025103254569,-0.320314944240304,-2.726853182321614,0.003709128928208655,-0.6090713825887618,-4.233756433753492,0.5874087826429498,2.356467376307987
0,0.6890897467723576,0.8911964914635114,0.1508809160371511,0.2465791836809574,0.2651216432586281,0.2482893800817005,0.9504626139437808,0.3492462067237415,0.561805739597643,0.3024330636425194,0.6984120234331279,-2.1098209948878144,0.6182445541330752,-0.3038261875493912,1.476957479205787,-1.007697947230065,1.1340435911440714,-0.5684244411098902,0.22762935941407353,-1.4342362979333898,0.5191489554181107,1.3698450677868979,-0.6151609425556281,-1.5788499602977772,-1.4992838755825164,-2.5008338125262832,-0.18802594729667424,-1.9715126514524721,0.2968958598567818,-1.6230483719247448,0.2710789543555044,-0.3930609200493162,-2.07386598165247,1.398797225097046,-0.8910995890055784
1,0.5962281868548023,0.8105712669698057,0.4406957668713896,0.1784124668940019,0.202673134873355,0.814725323094082,0.9067257113299968,0.488299080121328,0.1137003302684507,0.3320651609874996,0.5965925048749826,-2.6157069176925116,1.5384396920536003,-0.48374948800997236,0.6841620583086728,0.021808468561225428,1.7523791530538866,0.6305190559736568,0.2354407118022606,-0.8908078893032045,1.0249310582392672,1.9695542378927369,-0.35007198007727536,-1.0019207516033104,-1.4125788777224555,-1.3993511659209665,-0.21007517353457433,-1.2188050418161775,-0.17194861058248764,-2.212930706440628,-0.030185795520262824,-0.07455406427299693,-2.804528594863196,0.9680694916413988,-0.3039967174749946
1,0.2406196982806469,0.1803563059643019,0.9340658420052708,0.0170294681950775,0.8861813873480192,0.0885813570129788,0.5519879443548237,0.7874131016612396,0.098350697240686,0.8905784027172202,0.16761514370815114,-4.321104546995555,0.22792626252873316,0.7821472927140763,1.0857053630567512,0.42513494799282187,2.334520436106409,0.3356277065108014,0.8843260196752745,-2.1561877213270995,0.6022061656377022,2.1266539208200204,-2.020525893490017,0.21629709565669106,0.6778958543659062,0.19419420917325117,0.4409212328109472,0.09713938926481752,0.4617904176931817,-0.08593185951302741,0.017976091651220397,-1.362470504865221,-2.256346195097275,0.44695282488617744,0.28662523992449684
1,0.9605073283830632,0.0904293544239903,0.0233758819779007,0.0201106140796174,0.2538146130072342,0.027046153211734,0.0376138270748337,0.2793851529532571,0.1640727304605365,0.5934998610526064,-0.27493008181740713,-1.0591254054824952,1.0895184078575488,0.21156686248866763,1.7320500425709981,-0.3975068069943272,0.6690807647907648,0.11901598611410182,-0.6804956356412442,-1.079423193212885,0.6788720948336752,1.1740688444008078,-1.0657711736920714,-1.4923133009843368,-0.5443319372137261,-0.3937974507016479,1.272929168983532,-0.5613460123778597,0.2217924056321303,-0.23134367469323816,0.28387458724319786,-0.30489959758877283,-1.124442570532268,0.7920552835696437,0.3622098375949718
0,0.3802810006191094,0.8824685580674292,0.0038864106627474,0.0686747093542013,0.5438402237528307,0.6209327487083061,0.3595893368156574,0.3110638256755347,0.1510762231385551,0.8234975225587422,0.40018125429621676,-3.0201273202779975,0.9408077947822028,1.0279333048542103,0.8723918935067876,1.1290566551362253,1.1821113466217756,1.0889130009817416,0.11111024507665085,-1.7960935643034512,1.517306924844858,1.8496349050189271,-0.7630098472939157,-1.1698838900495598,-0.024455916065725194,-1.1633812335079143,0.4908676265298054,-0.6936168972577116,-0.2076680122396975,-0.91925301180203,0.9089678046224147,1.1117388701210593,-2.3655422479472805,0.6842980000738548,0.0074197963193647735
1,0.4567859940732074,0.6871487772485654,0.0961030233870198,0.0775601482905116,0.2358681713819755,0.6780189348922787,0.9279363011119616,0.3970762296957864,0.6015879336024245,0.6906843999103551,0.18860457711465475,-2.3706548817577606,0.7186163907092842,-0.10410237958803603,0.49820746965763846,-0.547359794988854,0.812719873909133,0.45971672669524455,0.39388738331395234,-1.0119349926633234,0.9993458665102697,1.529073197213209,-1.2688325825227456,-1.574077939451615,-0.8266503800022449,-1.4036828123208507,0.7388451489840178,-0.880974396859133,-0.4900666854458549,-1.7518497474574557,0.04045654769137405,0.06874105033158247,-2.4746027288229286,0.8361499387752448,0.05174173041467186
0,0.0833441060546085,0.9648839551206524,0.594200156776381,0.9893055123253156,0.4258033824550742,0.5704047851361708,0.5743674138386108,0.1917901111259593,0.5468092271130784,0.4467566753750918,1.5359822270966468,-2.9509776403084644,0.669453668339392,0.8770407284126343,-0.6265414909107136,-0.5433232207660942,2.757170304410446,-1.4830028908591066,-0.032748736456513536,-1.007349177160349,1.4682088252955297,2.3248297222098144,-0.37855170232853874,1.0579055669651503,-1.1908714525938722,-1.5132991621061207,-0.7102541891996798,-0.014724707439227084,1.169268733599834,-1.3547673523757937,0.4713726053658303,0.5792011054839313,-2.8825728793297514,-0.46789339181568784,-0.14096452124645253
0,0.4257012282725931,0.6352666027497902,0.1153073221623807,0.755835950302022,0.6361123255869394,0.6509516244041956,0.8492065251982176,0.8315396268923465,0.1843994133506568,0.0694342957958009,0.785542857912899,-1.385046641262366,1.001613454626845,0.4935986379045091,1.5708001152955384,0.7090367357030257,2.343328956652386,0.5499596336831779,0.60802721452135,-1.2403611608306035,0.876325463097846,2.3448130382869214,-0.02543516622202092,-0.2325024224855096,-2.091832573435766,-0.8540811177319965,-0.679692362826267,-0.8720105610448668,0.4389746981662608,-0.539964666373404,-1.0173327435997006,0.011731842057881114,-2.724755086767833,0.24471701381836702,-0.7711463339156757
