y,x0,x1,x2,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
1,0.0913142042569532,0.0170610974909751,0.4390781642806209,-0.25281217000783945,0.37231816155001607,-0.8086809247475966,0.6481179693015768,-0.10739691889307387,1.05964195863146,-0.5050635185995231,-0.1720284800130227,0.7050142065505934,0.31814944993314664
1,0.1439611094499381,0.3381413494284611,0.7506295788970249,-0.42407278034643475,0.39116757016710874,-0.9313797013908821,0.810320683492382,-0.4853088300184418,1.3463942890021132,-0.5090848014367183,-0.17339806447749723,0.807367498060645,0.12902137533914812
1,0.4744859237162194,0.8971985000060806,0.9677543865137715,-0.6636381642965481,0.3231889379466645,-1.073258476165976,1.4163521008051343,-1.5679896197485164,1.372087030980139,-1.3058226520312937,-0.7477126257181675,0.20215542806243772,0.04920397531468292
1,0.6120522364844039,0.8357126504841657,0.7385521892345431,-0.89860310871287,0.3075725319676394,-1.1169005689774356,1.0692963265395294,-1.0353468487395008,1.2563375550908,-1.0649542433123977,-0.7405446661981787,0.15139458939513317,0.33766883889338495
0,0.0117748311783349,0.7132486146762154,0.8140010620968553,-0.6016162219888559,0.45673445107266214,-1.056658205237944,1.1221873572300975,-0.6388624766082367,1.4970657482163392,-0.7958122893896855,-0.38881222100344603,0.816561755660988,0.13571880743490386
0,0.6323315161434448,0.6759575889476775,0.4446484646803106,-0.9414266704165999,0.32650052761634873,-1.0930490910344122,0.6701928519009547,-0.4535202793280376,1.123804708339607,-0.7497234999049301,-0.6908047586404992,0.21857763498000118,0.5711280489759433
0,0.8785028162347578,0.6797873840058277,0.7035092194397681,-1.0189420774907751,0.20425554391701228,-0.967064141474734,0.7949910939338382,-0.9860674643676088,0.9661212176329123,-0.9382230568837076,-0.6373589106375135,0.04126883927754141,0.29167407184003946
1,0.8677843843589166,0.4599520494075058,0.0412830898909669,-0.8779051479573807,0.35807008951732155,-1.0821416353114188,0.18105087755295904,-0.048941093450634354,0.8144928249041493,-0.541107676776306,-0.8290669792284246,0.06252435098575149,0.7551234810548386
0,0.2902711762843596,0.932518419953332,0.1694437121206199,-0.9569669214227753,0.21394403173597323,-1.276399450679559,0.6940962024330436,-0.41138542222184965,1.460372022861269,-0.863693256202759,-0.8203262254877471,0.21998521138037194,0.6744810167135287
1,0.5450833869895235,0.173617332534652,0.1858202478405213,-0.5261361682209503,0.40809752445712805,-0.9646130586128723,0.3951175897465161,-0.10739707820551328,0.8984175704928969,-0.470602920350348,-0.45075654645932034,0.3309443842235094,0.5835069045215333
0,0.3598866764447365,0.5033472306933537,0.8671887439650388,-0.5484603052884155,0.3493243479094628,-0.9639832692919219,0.8945457170988758,-0.8995423006938237,1.3795167299362574,-0.6362397848118033,-0.28802258022132127,0.6227528197623431,0.026047279129096837
1,0.7446174081726152,0.626109863523926,0.700991179112975,-0.8999889353001079,0.29709109164861686,-0.9741204445006918,0.8106017163421415,-0.8708946326432025,1.0799016244560515,-0.8106941936934186,-0.555434045066602,0.18395872115145598,0.30699773892758614
0,0.8235602224480855,0.0030075323537454,0.8674308964794752,-0.44496097539803625,0.3587789665353176,-0.5948054031136233,0.6754455374993253,-1.3223791414783719,0.9836708108123124,-0.20357049649695763,0.19635193300775555,0.12899457190358088,-0.22962157433577707
0,0.6676925233622085,0.6911223814222308,0.711459912403837,-0.8793608775656826,0.3117016770093054,-1.0234479840886028,0.8880719304694974,-0.8819355040298087,1.1637997978175199,-0.8724080101930846,-0.6067024475770856,0.21782281342913298,0.3191328550409387
1,0.0414691832469561,0.8823764324247722,0.5087937705348131,-0.7604415067909143,0.41201379870502935,-1.165236635507364,1.0620529055990335,-0.42107101306585626,1.4523939024379808,-0.8931196192516704,-0.5921877630226388,0.5560402057278492,0.4607836362749172
0,0.0597212020599121,0.8270077639978622,0.3037618696256913,-0.7364059065002436,0.3473622654684369,-1.1508883601206223,0.8382699500793176,-0.22167904535741878,1.3894583593916845,-0.8286573268534395,-0.623555111020575,0.49868839996801195,0.5545161913571613
1,0.6068478805017412,0.2243019944248707,0.8887130835492761,-0.4813408422182443,0.3122812186116456,-0.7987920537740283,0.7524230481037518,-1.1333277070598207,1.192829537172248,-0.38965677306726976,-0.022752108829762474,0.40797225238632023,-0.12155384715853806
0,0.277051095751496,0.7523877116101545,0.308898401108577,-0.7974203571005706,0.3318480261150633,-1.1371688183184299,0.7285625869767103,-0.2575925917720255,1.3069102759929816,-0.7655464903381373,-0.6746924931529643,0.3993295905305711,0.5847802842169313
0,0.8290178963232023,0.994567796600388,0.6867539709956043,-1.112814530468832,0.07831368503728328,-1.289229175190796,1.123317023896732,-1.3097716818009306,1.172066904550612,-1.364779815394939,-1.0095623152500333,-0.21984484739846938,0.42910280031839954
1,0.1985646744500089,0.9355698904127568,0.6017066026350655,-0.8368134811338217,0.40299527081212067,-1.2274275395014036,1.168081930586933,-0.6906842142316665,1.475768614108214,-0.9948907505139194,-0.6822459500644849,0.4001589603484818,0.44149217655159034
1,0.7270650807874349,0.7409139491015617,0.3446346457392847,-1.0653259451955934,0.2595677456545457,-1.1508139539846958,0.5704741331981121,-0.42821756446377635,1.093349481607718,-0.7831112754051067,-0.8265205588622646,0.09987406380418486,0.6611604793121906
0,0.7437094207656304,0.0162473206141189,0.074772004164714,-0.4757470288201054,0.4908157858830942,-0.9101380812700313,0.20975105602652236,-0.11965443956332468,0.717339866496866,-0.3982292627012047,-0.4589784112137071,0.17788153450002628,0.601358721119175
0,0.7831892174615737,0.4926577224779919,0.4987143318465641,-0.9029712539131618,0.35513812882864276,-0.9708712698811708,0.5780856987528981,-0.49545444484044865,0.9522318627262437,-0.6304535750798029,-0.5279991156621238,0.17172723281752178,0.4919613644379826
1,0.1256364231583954,0.8863397561990703,0.6227286047066914,-0.773822546815208,0.43029327482686136,-1.1771169497543312,1.1471091865266951,-0.5944375192813346,1.4683306383371268,-0.9370129904237292,-0.6100816308352303,0.5223648024753513,0.39601235580039024
1,0.4140049258140111,0.2368212943080008,0.7223743598829956,-0.46426047046078267,0.37562227079448335,-0.8939129729085094,0.7278412275513301,-0.6050997937154469,1.2176333477611443,-0.4306249602917288,-0.14146244129803798,0.5750995241871791,0.15073098407925772
0,0.1928011185250724,0.6028769373638857,0.5527603961389083,-0.6362066757582678,0.4017486338181716,-1.027432192428037,0.8410706926250938,-0.31207526811300706,1.3253177867298884,-0.6831268994688804,-0.4664877348053209,0.6270878114144118,0.3844196627573902
0,0.926226307043594,0.6916349062932741,0.0772546659038592,-1.1264217638180287,0.16134999574564837,-1.188731652786238,0.1960288758417627,-0.1431172334511722,0.9558429441142735,-0.6759865478384939,-1.0266942418574434,-0.01797491529318988,0.7722114344233275
0,0.7088533461249807,0.6124336035869206,0.5781442370539968,-0.9159160407540886,0.32971721519164593,-1.0195237442703045,0.717780495147273,-0.6230438320221012,1.0730956276799302,-0.7443204916455066,-0.5883550348684021,0.2076729887634498,0.4462151174436256
1,0.6031147641684715,0.7920689146226911,0.8971366334484868,-0.7531472331347797,0.28278961173670586,-1.004802880059672,1.158959895808737,-1.36101926914446,1.2643734427787796,-1.1138511152173938,-0.6653670281893055,0.19890087310501936,0.09808939584797373
0,0.2408397608543526,0.6048068621195107,0.3610225251199376,-0.6712312749959417,0.36636698517759236,-1.0577563181452954,0.7103148761240399,-0.16953478807556266,1.2460719531546613,-0.6787847244566587,-0.5571332945842861,0.5159033803232087,0.5236035810226571
1,0.3365914358599378,0.2057006767296311,0.1965538093086988,-0.44542144122003585,0.3631504663150924,-0.9695123263940921,0.48227618587505094,-0.034369036409675015,0.995427497616119,-0.5243967937427524,-0.4291532834065633,0.47390117858650693,0.5475776195163438
1,0.0591217767336079,0.3747531323083827,0.7030559549289598,-0.432336088652582,0.40901017505983606,-0.9286585178871941,0.829816760014416,-0.3652120396247378,1.3471837112316583,-0.5417215700332146,-0.21403905981889376,0.8473257595384318,0.18625911007962104
1,0.9876215371923024,0.7418303691733837,0.6370129320394166,-1.1575947413368577,0.08825642879693343,-1.0281907514276698,0.7069873243094008,-0.9222857736583274,0.8745403458684302,-1.0500300278363193,-0.7573131350369876,-0.07151432505833163,0.3500779520648141
0,0.1075835776522615,0.8012654781947566,0.9098483410245836,-0.625749933607652,0.43429714931905816,-1.1047435007602573,1.2686559108514444,-0.9772663953263341,1.524023699679958,-0.9537729637953106,-0.4779122489861009,0.691856271362559,0.05220135708747063
0,0.9392644594496592,0.4761293923190838,0.604394993258505,-0.9806518403268872,0.289033854761765,-0.8737935169068322,0.5847441944079642,-0.7319887279139045,0.8413002881954255,-0.6736226282714985,-0.45905695664009,0.0589196834394947,0.34882989869274306
1,0.3954580159251637,0.4359735758674613,0.5526825824354372,-0.6242853976762387,0.3838994787784267,-0.9793041282246496,0.7144784732054281,-0.3632238227776701,1.1976078524775426,-0.5682143770701684,-0.39333992157707,0.5232337499045351,0.38608364475334245
0,0.946236633715546,0.1951121422637152,0.8850481217535158,-0.6927791055919024,0.239863432155208,-0.552776305631044,0.692259287629441,-1.490332611389119,0.8951501926739655,-0.3667167026226091,0.02441644684991512,0.051460237155406,-0.2254961830636057
1,0.4781661581417238,0.2585990649339688,0.0416173044006453,-0.5185379360423903,0.3758377221061471,-1.0483210337604572,0.35268989560054487,-0.0022245978983773903,0.9322600136877299,-0.5150483473814953,-0.5730423549005589,0.34298468863811116,0.6621797745827888
1,0.5056203086125387,0.1562606309288967,0.3057959386084112,-0.5076468497709551,0.4036651041379444,-0.9255027661671796,0.47794858738653845,-0.176490376870509,0.9492397003779229,-0.4583337962793919,-0.358014460434788,0.3851546827110287,0.5044785876620115
0,0.1003147904162302,0.2087942679677403,0.9057179681198134,-0.2971269516137665,0.3526170970937955,-0.9197170413578588,0.788741377141026,-0.7649652955135227,1.3849834043566678,-0.4299491822017974,0.04157346450928132,0.8869778332868037,-0.12281576801060344
1,0.7237070534503008,0.1470649604628738,0.5008531702731555,-0.6106466008430463,0.43851381249110327,-0.838573128407562,0.5203775019378255,-0.47465736931271774,0.9099616514399645,-0.3878887984836077,-0.22529149286945313,0.23975306029448099,0.37895165685728954
0,0.0703192676808467,0.8206126652091039,0.7186818883452757,-0.6947084509924779,0.4599986053993982,-1.1214256007728411,1.1655919335689868,-0.6059663135730454,1.4787051730002596,-0.8891843840077476,-0.5198586541964874,0.6613729338001462,0.2828064086903456
1,0.6706833377432287,0.2738923219174637,0.3902656935373378,-0.6821656724774499,0.41779402224745144,-0.930968173852751,0.4911157621777511,-0.30662678580165115,0.9289440650041736,-0.4721153202946217,-0.4006139099584229,0.2716327978125219,0.5130305148573076
1,0.5037125490125582,0.0042259722220228,0.6867983768351914,-0.35093715696105726,0.4085191614156272,-0.803283141827104,0.6632288655596873,-0.6291375315429703,1.0905736564082849,-0.31834763816975004,0.01289504980029534,0.4501081065341225,0.1060625172478909
0,0.399390721474347,0.7073285437667728,0.5567812808393388,-0.7999126870504943,0.37300207550916076,-1.0893461276948062,0.8542396985708249,-0.4956667039190028,1.2942972885576451,-0.7798048965054131,-0.6026194956616552,0.4117024069323998,0.44741261557641876
0,0.9467363492111914,0.8667916566590728,0.9355139297793365,-0.9152487591330764,-0.07034072160146221,-0.8803881862437957,1.1891071462763334,-1.896829084813175,0.8868972107493617,-1.5300004178605395,-0.8729389903404592,-0.20692948551876061,-0.06308890202633269
0,0.2099609142818437,0.0650614928990791,0.6679815641847867,-0.29093133780786584,0.3882798141925014,-0.8439138298720368,0.7115866596680851,-0.4018178096910657,1.1848295192542837,-0.41212571491997224,-0.048060081736926885,0.7120896688270433,0.14681871585679349
1,0.2552514787282934,0.0248039654567825,0.6043837542296432,-0.29210075900226307,0.3899507441732806,-0.8307184583276659,0.6774633129836614,-0.3510883244878561,1.1259396985253831,-0.41062819772251913,-0.06829907810299357,0.6497537563608472,0.1971470109723882
0,0.0686707919592231,0.289293929004384,0.7855285557073933,-0.36941934702090273,0.39330941596501195,-0.9149903701367975,0.8144642299321,-0.49907581401905027,1.3590026701854014,-0.4887645048648399,-0.10551865730056456,0.8776018357668006,0.07334021465228785
0,0.1446915690820966,0.2092692678240777,0.1595468497170649,-0.35368446753634336,0.3380929732726605,-0.9567150111852899,0.5287900139337839,0.061599620749853305,1.031968617994736,-0.5798449119493164,-0.41987122812884436,0.5749113966901029,0.5316387773494599
1,0.5221461670073602,0.2784611345104455,0.0805334627174626,-0.5652722228283131,0.38603178449486353,-1.0394961249068877,0.3594301876993138,-0.032664823351392445,0.9269216282320564,-0.5086851259388526,-0.5737351975005204,0.3210047204123898,0.6607953245209154
0,0.9497390257821264,0.789491272045581,0.3296813517274034,-1.242717350981742,0.08717500820670085,-1.1951421070067902,0.4329376271029573,-0.4599946656496452,0.9813297828051476,-0.8846688092183478,-0.9676543267309407,-0.07019302620599138,0.6566360399207519
1,0.5525938278778617,0.0183365121888675,0.9163135846853216,-0.2889997516381647,0.33888496179743177,-0.7600738311466047,0.7185259914540005,-1.161533538808921,1.1862267052111966,-0.2552236499850406,0.19713440467564217,0.42636992312069744,-0.2628335087736825
0,0.8564164454848107,0.445529424732152,0.4273103107141981,-0.922480841548843,0.36585898932222666,-0.9534063798042275,0.4742293699520205,-0.4136342641774954,0.8583334834443951,-0.596488831164336,-0.537792367781053,0.11127960147236592,0.5388300999165746
1,0.2549552533487493,0.0017965212405396,0.563315478742492,-0.2842876108649245,0.3896484879963035,-0.8226770394872255,0.6594376804824528,-0.3074311104347302,1.0947951807874967,-0.41905088195624135,-0.08305056868902162,0.6331231121432915,0.22584069943698004
1,0.9989648405798538,0.8230013195543485,0.4908024420210951,-1.2615789660629715,0.017441842743107797,-1.1782291644655556,0.5836844501929539,-0.715647641973599,0.9370389522545217,-1.056482191142638,-0.9290168202508428,-0.12308772061670055,0.5178983603698732
0,0.8777817553288526,0.3632678874912778,0.3481431819164382,-0.8697726271990737,0.40360529006439666,-0.933331767125993,0.382065924970075,-0.31741169817347464,0.7950148390117997,-0.5332092452781116,-0.5217052152000431,0.0941671869096891,0.5769550955208611
0,0.0004476862295117,0.8661939881236003,0.7640956626488423,-0.6940041776559679,0.48477134475944833,-1.1482823933913084,1.2801419606406645,-0.6736020457551978,1.508572354156798,-0.9400192445325555,-0.5107741372339722,0.7033841979799152,0.25303314012995076
0,0.121337288074971,0.5563682676973423,0.5196517204825595,-0.5808943874084422,0.40379563417895514,-1.0008221185992625,0.8179556302342772,-0.22004896676651295,1.3105114513213247,-0.6537724007844004,-0.4316272956785979,0.6823722325102021,0.38825298293477734
1,0.3912788647289965,0.8966065410235816,0.8517693127805527,-0.7472644246590843,0.3890003373176464,-1.1525621898926592,1.3208878843347693,-1.18205132053108,1.4235558115479798,-1.1553349761397607,-0.710399853370808,0.3010728128039682,0.213784895975248
1,0.6411334200772231,0.9073157231333732,0.9129669048539106,-0.7760598609663267,0.25164123783373066,-1.0678705684246363,1.3458861505149797,-1.5825682606933753,1.2448787695290267,-1.3611567351957474,-0.8250976488816953,0.023282806242181233,0.1332228073897376
0,0.6598272669599704,0.4270119016493144,0.0638903715759531,-0.7464952699377587,0.3769657233502225,-1.0890660490738837,0.310599036498223,-0.05905062552392432,0.9233670924856119,-0.5340630676811924,-0.7169597776052418,0.20859429190656276,0.7310124531623433
1,0.3570633857816289,0.707879972919903,0.0883653955024499,-0.7943636437021915,0.28776959773045085,-1.1814657393773207,0.5149772492163748,-0.12499546265818497,1.2407525002082274,-0.7033763199160217,-0.7565705057948406,0.31345095100431525,0.6993717305037769
1,0.0052851024157177,0.1152041410998601,0.4421319740509554,-0.2817534809490005,0.37734548207245233,-0.8237555018828935,0.6855748163542307,-0.05562037233616344,1.110738478974276,-0.534061858441954,-0.21746184585044762,0.7669930429632047,0.34309835672537375
0,0.9342434244817348,0.036509513878995,0.3114945224126094,-0.6162927015802122,0.5272491912147252,-0.7691976924060578,0.251669129449366,-0.3442981934580376,0.6621507448798007,-0.34395407562985936,-0.2762538488617785,0.04773192818190469,0.49127276580828794
0,0.9911773519137234,0.6163049397775098,0.5836977713887088,-1.111777886112677,0.18471868932021435,-0.9557571376664412,0.5876328294452869,-0.7401982427552928,0.8229853976383746,-0.8573972512005963,-0.6318099874797161,-0.015351675581543716,0.3876820901706029
1,0.825720345877883,0.7278105555355407,0.4614357117446577,-1.099214762577109,0.23671270913175116,-1.11100109768485,0.6196199568361789,-0.5701058547109595,1.0156685189362644,-0.8503449958361591,-0.7868732978482847,0.04556571259145301,0.5748928688161239
1,0.115180563609046,0.6000653299287422,0.0172358909643479,-0.552029766339921,0.3122530552315012,-1.1474792763086827,0.5375492706072875,0.07060425113652112,1.213986369880673,-0.7058280992682671,-0.6338345041243398,0.46693726265353214,0.6540916811597897
1,0.96431333311683,0.4725100788060321,0.8679089794964308,-0.9014933376804805,0.13245164137078674,-0.6746391812515371,0.7765720153528267,-1.4442671585031819,0.8714928721224436,-0.7391068701398734,-0.3242036834922013,0.03804739652637089,-0.09628048416956528
1,0.1373517418828524,0.7924622895140229,0.6086052416974359,-0.7242646932153523,0.4253874331214808,-1.112152210992871,1.0327052700763981,-0.4791204815332998,1.4264156227907963,-0.8421040498840614,-0.5555937407018957,0.5847786375038481,0.3764647564542625
0,0.1249762167479598,0.0610861994670309,0.863987780860974,-0.21816583835934025,0.3704507984669583,-0.8711761633373022,0.7529657155977971,-0.6863834795088672,1.2978675152945935,-0.3797772706007266,0.11306655980933669,0.8345351628945656,-0.1030389874599599
1,0.4087204693415888,0.1802737933210342,0.7726354152576813,-0.4075027860654594,0.3691839125855537,-0.8734006020706728,0.7314182931538952,-0.6947904252535538,1.229953845767608,-0.39212978737230236,-0.06079715921548138,0.5878872709299384,0.06353788491698437
1,0.8800134155320196,0.6198987328339709,0.152864944443934,-1.0522516638287756,0.26149866490800167,-1.1246728090114821,0.2797747501710235,-0.1758184598755576,0.9077487828482927,-0.6578500202590782,-0.8892947060940842,0.0321636662555769,0.7416753029558929
0,0.07553747914362,0.8768957400085284,0.8462014059070779,-0.6836879775314076,0.4702780761421391,-1.1607434623772857,1.3469314129703578,-0.8882452943662503,1.5224350074132675,-1.0103067208360084,-0.5421879341388086,0.6436530925520123,0.17350126556257744
0,0.5234383665454795,0.9117343619997932,0.368845709243789,-1.0653841271839615,0.23584035764533898,-1.254078073305749,0.7927342922821475,-0.6077524465741636,1.3505704013723896,-0.9077790385439763,-0.8742294444912444,0.11436722964851614,0.6434900909594959
1,0.539625002326628,0.1170250614705611,0.1087813456293689,-0.4694609513995676,0.4094927032927939,-0.9693845580097479,0.3446492187406671,-0.06977290439144501,0.8624952924172793,-0.46719307407798444,-0.46482300014427513,0.32152583024624004,0.5984327466928353
0,0.5731230571746431,0.4749660991330632,0.8137109979673617,-0.6558222815258581,0.33130548995788434,-0.9150773568002433,0.8317101840676676,-0.9365680354309904,1.2278316872720132,-0.6237108184978049,-0.32205785695581957,0.4161736994905283,0.10551582703517454
1,0.8905277242216731,0.598883258527323,0.7182621287707005,-0.9809772742900612,0.2248709391374162,-0.9018955824044477,0.7546543142358296,-0.9876220688665895,0.9382668290932523,-0.8381105962823436,-0.5371315368118936,0.06969357985375699,0.24293190979395896
1,0.9334614793215862,0.4385277878693685,0.2626238228225748,-0.95036685610626,0.3647040855791136,-0.9836636953596438,0.2963752576383382,-0.22669780025124778,0.7640797736536147,-0.5861340835269884,-0.6609730477103345,0.03885562054993389,0.6453419777769133
0,0.0030809643364407,0.8101566754491308,0.8577423524321109,-0.6415099414110528,0.47081034205391054,-1.1119310557640554,1.2727175869310143,-0.7909926596500995,1.526563739840198,-0.9135699101575061,-0.4488646423153429,0.7725370890212185,0.11952160012540708
0,0.4687028078521883,0.2456618617943282,0.6005080553883597,-0.5280114968033469,0.3892689935953633,-0.9041932399316884,0.6679557769185392,-0.4517529605019194,1.1304365286894573,-0.44899786222207544,-0.22980845296423652,0.49420557114076874,0.2967478964604805
1,0.9780916712730318,0.513687147437514,0.8440065958716423,-0.9467060054478038,0.1226320291996218,-0.7095988781839923,0.7750797569814716,-1.382626211258221,0.8522201883379261,-0.8021330555331025,-0.38698441318757587,0.02037167158503803,-0.0418391870673729
0,0.2910007161694191,0.1911219588939545,0.0596213836119601,-0.3866637132582255,0.3435916595393559,-1.0089973444190454,0.4245333834279223,0.04685730621778192,0.9705153390402715,-0.5530481781284657,-0.48472115098979707,0.4634414190143852,0.596863683532541
1,0.138903875426627,0.610599700504829,0.2912898318717958,-0.6203302210243494,0.36114186852341024,-1.0591766449429576,0.7022669852556094,-0.08020693517504517,1.25382425643587,-0.6917908631256197,-0.5555049083252481,0.5523339497594031,0.5393868306109459
1,0.3968414014284088,0.4359053777697524,0.4164533862578554,-0.6390302074664539,0.3775374585134875,-1.0000510628845982,0.6364593408037764,-0.22401065353416788,1.138421265757261,-0.5734242128684407,-0.46335014963721544,0.4771122857525451,0.49223545634371013
0,0.6230996902792004,0.5643592194216305,0.6907703516451276,-0.7922170768448596,0.34655768075097343,-0.9775126154810169,0.8013383084872561,-0.7436587917749756,1.160846609032679,-0.7048473092138253,-0.4755193306646914,0.32112998703511275,0.30506047454245044
1,0.371221246392708,0.1318706863412176,0.0681243884558143,-0.39011753650269776,0.36150188233980823,-0.9898332165349676,0.3911914213389329,0.0074889884710046895,0.9244408435318661,-0.521188774500731,-0.46589223800027557,0.4213723342928599,0.5900722269805837
1,0.0574059302032119,0.4087351226732255,0.3300548065602947,-0.45878862338352566,0.37213047294951934,-0.9600785977954005,0.6854028356755423,-0.0006836262370658294,1.186181731364216,-0.6123939808086662,-0.4219013043364356,0.6729457635848892,0.47380742847035795
1,0.12849444193436,0.9810216544291962,0.5573489471787038,-0.8494874792537845,0.3958987986860029,-1.2663870419733962,1.1971140216928082,-0.6715834587061715,1.506550929584259,-1.0136073221060664,-0.6823874141321948,0.40133613990939715,0.47952420313841915
0,0.2170176868351673,0.6789985469935085,0.1183925812730496,-0.6902880176714752,0.31216101681096237,-1.1476590663040085,0.5826250697650296,-0.06480902101198739,1.2541772359014904,-0.7168161578323049,-0.6737375270228166,0.4147836374218,0.6459954165968871
1,0.357276853712247,0.9276883934311744,0.9095342861269752,-0.7020909660565614,0.3957287236658529,-1.1621177079894713,1.441203905364797,-1.33442794312466,1.448230150988628,-1.2422485996787287,-0.7282147809560855,0.29642241578909023,0.1527537941291161
1,0.0472639343304843,0.4969336546733011,0.0980106307366217,-0.46756719498345667,0.3357359355587537,-1.0635397372695063,0.5889851416408599,0.10496917094724544,1.1695347423595535,-0.6759261464938722,-0.5490827503023576,0.5613560632053888,0.5963883907952995
1,0.5902964446705068,0.1987354139334085,0.7277936094592071,-0.5232503830485274,0.37870760057656455,-0.8421163340253134,0.6943932069292654,-0.7452181427658768,1.121434077688772,-0.390511761785004,-0.11073935866062719,0.40619314068341883,0.13395244981145182
0,0.846523176425826,0.4937003060920473,0.3810369328525682,-0.9527417984498255,0.35180935516076667,-0.9942835384707687,0.45518513881435346,-0.3608666118486119,0.8727262906662455,-0.6256449848958893,-0.6121281156736629,0.10529294894710303,0.5878841558392265
