y,x0,x1,x2,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
0,0.6323315161434448,0.6759575889476775,0.4446484646803106,-0.7531662000967705,-0.25959805343762715,1.0967020915539112,-0.2813100414659439,0.43992723721846605,-0.27499380858727507,0.44468219631531447,-0.19757572633830256,0.6664771374118268,-0.6873397337143976,0.07186576959694006,0.9633260355433093,0.11626413358682426,0.5588390184741684,-0.44192694542811456,0.057754462735423485,1.2919610118177798,0.8051379742090257,-0.19006744471626633,0.2470936390881371,0.22160842311280096,-0.7951096475420382,0.044895631212280185,-0.5751787925481411,-1.1266296335742527
0,0.8785028162347578,0.6797873840058277,0.7035092194397681,-0.8324263199128009,-0.6311852370773197,1.4265936278429308,-0.16378141201437718,0.28989067804739854,-0.34635430485343,0.5356604004187493,-0.1363618631918726,0.5602276030883592,-0.4914559510368816,0.01353212581771498,1.0729760073303471,-0.1295591214851678,0.7926066732662281,-0.5631374038531595,0.40903574733509174,1.403250671026198,0.6102882825996658,-0.06738003998017957,0.4572894497410436,-0.10073926272645774,-0.9876444697148521,0.045626976501169696,-0.49976542559592535,-1.2418413774078463
1,0.8677843843589166,0.4599520494075058,0.0412830898909669,-0.8491331126908372,-0.061620497520552854,0.9535248488145305,-0.22126433436988444,0.37516842793107585,-0.3130392575151327,0.4868083202862555,-0.3635847880198223,0.7849938076542426,-0.7887538473669667,0.22795948687238765,0.8307492599259354,0.24989974915502267,0.6507393524090288,-0.5793865202101391,-0.3023452273070067,1.3862707657316051,0.966635230057563,-0.07599246357082143,0.10537991797563889,0.44002689273669715,-0.8540037551928995,0.15762563916073738,-0.5608685647678789,-1.1548259166934092
0,0.2902711762843596,0.932518419953332,0.1694437121206199,-0.8051633767599272,-0.3516745856570729,0.8836029676384582,-0.3778419699225946,0.3621702538900705,-0.430844241308452,0.23225719389189955,-0.18842885115749589,0.7450805818299917,-0.8014534411882,-0.2929924664275253,1.0442277702789298,0.20009442149250734,0.5425953051314781,-0.2493019311516529,-0.18642312678017733,1.304319259151864,0.669451712551365,-0.13213468611199886,0.2426932015551623,0.3835027735694459,-0.5220392426075068,0.009610235935615434,-0.6666193769292036,-1.1114414154201926
1,0.5450833869895235,0.173617332534652,0.1858202478405213,-0.8412026398784315,0.013739805969855181,0.7350375411891836,-0.35416899453890066,0.717727345215405,0.005314820081472314,0.765655858450741,-0.40010753662896104,0.4811022831692011,-0.7299988224880597,0.31598854563358286,0.6897153557952531,0.21737305747849353,0.48456621077867523,-0.7456891560556355,-0.17648598125451861,1.0356989471341667,1.0797612101797844,-0.32933335768514915,0.06454611348567921,0.5273023120185606,-0.5018635447566273,0.11568559394263327,-0.4549242470751076,-0.988938619308325
0,0.3598866764447365,0.5033472306933537,0.8671887439650388,-0.5866916071887517,-0.4122798853544072,1.1860463572393842,-0.34284886587178426,0.5792620397930651,0.036879602957560244,0.7565445943193534,-0.3042698095938922,0.4482858720688694,-0.650367795400129,0.08853730013739776,0.8495735530884704,-0.10391281321570703,0.4576911716509522,-0.6071807580677211,0.40859126070248464,0.635796566030598,0.8094294290510224,-0.3290753517128396,0.44558591743607956,0.3200982460611079,-0.37155042216402695,-0.1181184196395021,-0.427894489249031,-0.9019541528596875
1,0.7446174081726152,0.626109863523926,0.700991179112975,-0.7894597167072278,-0.47672170627627225,1.2884061375757445,-0.24184687031369567,0.4125359050419196,-0.22882189482682294,0.5791573970265843,-0.19512103805392872,0.5166480868311405,-0.5393412592136987,0.083636800801077,1.0193503919544535,-0.06276831093672605,0.6687896804183766,-0.5414436452193063,0.3686906550781911,1.2109812211337894,0.7304539751372662,-0.19175948161717685,0.4164818599095977,0.03950204404297905,-0.8386575892815618,0.02097948540216974,-0.509741144708044,-1.1700571945708638
0,0.8235602224480855,0.0030075323537454,0.8674308964794752,-1.0900339201205764,-0.4396545792327042,1.0565865284364335,-0.2874377562915743,0.5784248838485636,-0.12871593407945517,1.3099662375938121,-0.6428384793464883,-0.17735272399505556,-0.6251153991019518,0.43298018719785125,0.8303579080096223,-0.24477693385801158,1.0117762670126345,-0.915567592330877,0.41418726608006556,0.6906610168086061,0.868760339225318,-0.42083395870831064,0.4541302897141608,0.28925628990622826,-0.577808630168297,0.25183218637537397,-0.08807431910696023,-1.2244403746615848
0,0.6676925233622085,0.6911223814222308,0.711459912403837,-0.72744294102006,-0.46340171516096584,1.3009428914986874,-0.27225016732721113,0.4020613749160937,-0.22268632827759088,0.5259380772600795,-0.15682239562628664,0.5351092398439917,-0.5701164832677944,0.013145049445358516,1.0530594604575785,-0.03713427386179356,0.6158803603493622,-0.4787344611363172,0.3782826840151552,1.2086561753570813,0.7300799336331569,-0.20121372619629452,0.40042335149449637,0.05489606779244724,-0.7658821235710196,-0.0054420991214864205,-0.539041773289967,-1.1256394789172164
1,0.0414691832469561,0.8823764324247722,0.5087937705348131,-0.7934994242667512,-0.4393593418813175,0.9962096331871749,-0.5566239127679316,0.48348003961355285,-0.18690864253118009,0.21883923837461786,-0.02656121608475664,0.6156069937520919,-0.7812352455963459,-0.13933320034227478,0.8748262459919004,0.164879684294696,0.5373524114241168,-0.40797482931809853,0.025211869410343975,1.0323340863727584,0.7131381520332432,-0.2124839316817694,0.339406012492354,0.19710673360660683,-0.4140804342737567,-0.0329999195364997,-0.6994673457699334,-1.0166423752080134
0,0.0597212020599121,0.8270077639978622,0.3037618696256913,-0.8710115867288686,-0.38017650061896685,0.8532365023583058,-0.5611433929538506,0.5096270526010456,-0.20716651501432098,0.3334849019699734,-0.10349727895410352,0.6755659740324007,-0.7096631788454166,-0.15276298618644368,0.7773288325781602,0.15057344664936748,0.4254575791071876,-0.4281297408467289,-0.10924746883181811,1.0442102776500934,0.7452119909663966,-0.22742791409026947,0.3084106076387602,0.33911929797986523,-0.40181524834398497,-0.043984576725173835,-0.6787553311690542,-1.0215213179637752
1,0.6068478805017412,0.2243019944248707,0.8887130835492761,-0.8267688029236911,-0.45988254945627544,1.1064904765521895,-0.24562152999156506,0.6410047084556275,-0.015840562697389267,1.103815868190753,-0.4998753444075546,0.16233387936609228,-0.5623365716540549,0.2871978735427082,0.843312715665241,-0.1644441304730623,0.6635928457391497,-0.75572796170168,0.45732435238749747,0.6337658535846353,0.8518655207878162,-0.42598893794736364,0.43357927680543373,0.3412481078821651,-0.4767795424118204,0.050720733811090574,-0.2450804954418634,-1.049530158994526
0,0.277051095751496,0.7523877116101545,0.308898401108577,-0.7839854053541832,-0.26202707749943493,0.9045542708316334,-0.45535270378550563,0.5046977133917725,-0.21498439800728303,0.4176565357868527,-0.17006307907982832,0.6933590906192028,-0.7332798364623745,-0.07599070938282468,0.831963209165655,0.15882514037094406,0.4048612605397304,-0.4242543594690074,-0.08513322416439198,1.1197998353585554,0.8131912885197964,-0.2283422868728512,0.23386657101871516,0.3450484728296507,-0.5213023650334772,-0.028364434491255544,-0.6281816912617941,-1.0229603606437603
0,0.8290178963232023,0.994567796600388,0.6867539709956043,-0.6190383654817058,-0.798594949685814,1.6012216920187026,-0.11299126704322213,-0.0314179998395678,-0.5641481005992426,0.1753299584801605,0.046304197688837034,0.575153992655792,-0.5457671306370161,-0.40655247233129,1.4691820800659157,-0.0569464376746878,0.9210880731413522,-0.3058501152530049,0.4775225285667646,1.9543239954198321,0.3388745949041728,0.058766187795946306,0.3439176827013492,-0.17214247359111873,-0.9482181909258206,0.10269268647537103,-0.567525752536762,-1.1957815556708755
1,0.1985646744500089,0.9355698904127568,0.6017066026350655,-0.6712976762780843,-0.4435701508707966,1.1234423797328634,-0.4616209544053558,0.398163766740242,-0.26392927302570446,0.17175146563312732,-0.022611423829500602,0.5560904639377522,-0.8357590300553488,-0.21586610951383173,1.056112771607264,0.1849866935816281,0.6141401060584795,-0.32339341791433657,0.1376422980059052,1.1765723468334186,0.6804207455181255,-0.17243147111241772,0.32012975953776823,0.07904300936116075,-0.4795311950962185,0.011609918201530824,-0.681478669227506,-1.0189280863525367
1,0.7270650807874349,0.7409139491015617,0.3446346457392847,-0.7494831259036646,-0.2692151721533168,1.1379712224971745,-0.20721162859380088,0.331003576797094,-0.3990932074928582,0.3603105521997012,-0.18543204890862186,0.7727625975896201,-0.7276596029496959,0.02932192772727493,1.0403825791136103,0.14508225397421617,0.6265854677040195,-0.3771737836780314,-0.03580032668868986,1.461758718557677,0.7468868829583166,-0.0998125357938342,0.21153631367375542,0.24922615058788597,-0.8846812423735192,0.07707840712248358,-0.5818942313578066,-1.167325476219336
0,0.7437094207656304,0.0162473206141189,0.074772004164714,-0.8765244056391253,0.14024229646978562,0.7368331491912636,-0.3178226738204958,0.6643804845910886,-0.028461996844643934,0.7747213369934506,-0.4973153371998137,0.36270285576797445,-0.7918290780335903,0.4171959146830637,0.6918984368623897,0.2643940762215406,0.6988530781888375,-0.7818749487652086,-0.28243396845556573,1.1057229610803014,1.146007584614238,-0.256410750961597,-0.0036957436224529633,0.5720929957692668,-0.5650491341859676,0.2397042702527441,-0.42877155549853385,-1.0382560591119026
0,0.7831892174615737,0.4926577224779919,0.4987143318465641,-0.8401423298573333,-0.27858869666137737,1.0843535394082373,-0.24266278166813976,0.4815656068254002,-0.22803795197286436,0.5602063604014663,-0.29288216081674867,0.5452310073518944,-0.6399292684971164,0.2374442181285595,0.8903090342100295,0.06241137869930924,0.6883162629345008,-0.600344697280517,0.10000904505698789,1.2347139150390498,0.8357452686372951,-0.18931309291648635,0.3093535034677723,0.17254321477686616,-0.8924047883584592,0.11628041941283379,-0.49747914244282304,-1.1834861393859832
1,0.1256364231583954,0.8863397561990703,0.6227286047066914,-0.683166285457513,-0.4318755330177621,1.1108668129962045,-0.5121607389833313,0.4487790934393114,-0.17365858107271423,0.21743386370427195,-0.020604643188343978,0.5783741783133897,-0.8227575427468202,-0.1486115019885286,0.9634568488232873,0.1559782642984381,0.5576362590405647,-0.3894088445956305,0.13498711426753301,1.0469134483126352,0.7198386377373269,-0.20559710446630133,0.3482501961889364,0.1276591321157273,-0.425015285143903,-0.03435419597050131,-0.6770782477439306,-0.9895190966519183
1,0.4140049258140111,0.2368212943080008,0.7223743598829956,-0.7573537354220784,-0.27477870664755316,0.9414282394528354,-0.31226656829745203,0.7071546772966749,0.07437123193671813,0.8686318961866393,-0.41641812617450835,0.3291011029825228,-0.6540219194611235,0.26883166275101184,0.749749131464245,-0.02770515819211126,0.49628324059962153,-0.7297716188615248,0.22073004490259485,0.7453522652636739,0.9068031570144345,-0.37241896040147054,0.2910118256323898,0.42490389747507074,-0.44440908770032894,0.041628372775572145,-0.34938161002186136,-0.9439948681596464
0,0.1928011185250724,0.6028769373638857,0.5527603961389083,-0.7259286009327397,-0.2832009527926436,0.9507425811476117,-0.4892329624746342,0.5960913031089111,-0.0031794091800198153,0.5114484559448672,-0.18528290087607766,0.5936781777093602,-0.687451427337229,0.06069822909671217,0.7353693909919723,0.06266305746636511,0.3725917456857578,-0.5561972736324011,0.09097809512605187,0.8838129116373498,0.8378440097637355,-0.2748708721701411,0.3024978704101085,0.3334706781212597,-0.45876442033976894,-0.0664679458558843,-0.5702702384849014,-0.925746548403929
0,0.926226307043594,0.6916349062932741,0.0772546659038592,-0.7835268226775616,-0.23599166818258244,1.1500487559549546,-0.1132817666461804,0.16696749856617654,-0.5116031950477564,0.31388289943926284,-0.24596490083407532,1.0127978242336098,-0.8344035921713794,0.0523504909900223,1.031500956752056,0.21450800399161832,0.7103893766821057,-0.40743118805628503,-0.31098015650686506,1.6166984838232004,0.754879612922789,0.11353287202734073,0.12688076038738283,0.3990177105421168,-1.0070003028311705,0.14413066842425626,-0.5515849692231161,-1.1597841697224816
0,0.7088533461249807,0.6124336035869206,0.5781442370539968,-0.7819757176049759,-0.34570386611888304,1.1738809787391487,-0.25757773178836646,0.44739791519941874,-0.2357522662799518,0.5191187387545385,-0.21335341894005924,0.5758779330186765,-0.6124243556875523,0.12296223234097997,0.9695973301178957,0.03228155654655085,0.6250493654656484,-0.5169831073927741,0.20228219392918584,1.2458780798634157,0.7822297286361394,-0.19606894640577052,0.3286579953508038,0.1281052422315531,-0.8426389281964158,0.05168714049386275,-0.5330473095816807,-1.1555617355310976
1,0.6031147641684715,0.7920689146226911,0.8971366334484868,-0.5913139024153853,-0.6357174980937086,1.5033079779217802,-0.2992822879234552,0.3144995027802349,-0.1917068572310629,0.573960032690562,-0.09074406610189893,0.4676047485202902,-0.5598291549810307,-0.1685576139185959,1.165162095415296,-0.13670581506349183,0.613023379085294,-0.44187832991056386,0.6573692572028933,1.0658634514210412,0.7146773465091225,-0.21806676976782186,0.5556458073375146,0.0010064012189412302,-0.5287577741714068,-0.09716153392094255,-0.5215562962358579,-1.0317639743151286
0,0.2408397608543526,0.6048068621195107,0.3610225251199376,-0.7891238933372341,-0.22164500124008402,0.8559975776748343,-0.4853635915489297,0.5957656809614295,-0.07355223213424639,0.5307469168044131,-0.2033479723764258,0.647320437884917,-0.6881005772799071,0.041332811911244535,0.7141801601594034,0.12446104849704691,0.3462459903633066,-0.543530771441894,-0.04495891988751384,0.989288911353247,0.8719447874040516,-0.27447571636864276,0.23679687442947525,0.38217633677518215,-0.4800093397708249,-0.04259307900994809,-0.5852035819444362,-0.9598166284934287
1,0.3365914358599378,0.2057006767296311,0.1965538093086988,-0.8409373506407412,-0.039744211145205224,0.6760061406571676,-0.4227052637160102,0.7651598346410818,0.06674446827763685,0.784052442087836,-0.3432813791158821,0.521725450563073,-0.6876120598599149,0.22581274337039273,0.6146339951249989,0.1810458910350107,0.34985684346087387,-0.7563571689966604,-0.16516473459733483,0.954934600029265,1.0280425407167315,-0.3375675733632512,0.07926323329640723,0.554318368770347,-0.3721930638110816,0.049372655303849614,-0.4642137873776397,-0.8879178251897556
1,0.0591217767336079,0.3747531323083827,0.7030559549289598,-0.6810355029291151,-0.3072706596564955,0.9189494414047047,-0.44900090179056124,0.6829368684817984,0.15217496912642317,0.667953581507612,-0.29135653185357513,0.48924155871998715,-0.6724743918808568,0.16826540476899218,0.6121073191276921,-0.065992726375247,0.3621557372606889,-0.709337794044382,0.14166339736311007,0.6153891511933202,0.8344540533435922,-0.3170864300129276,0.35381259347852323,0.5004934038115609,-0.3024113919898667,-0.08906775149557163,-0.44941028645895725,-0.8208720366217478
1,0.9876215371923024,0.7418303691733837,0.6370129320394166,-0.8278509109168324,-0.7468311283810116,1.5339057884458975,-0.07195155126961357,0.1539500695544025,-0.4930054979192599,0.4145948319630392,-0.06881307428955794,0.6916771024614846,-0.519780639498375,-0.08074927821152551,1.1041949952869519,-0.1343413986817111,0.901014104784202,-0.5665404223968117,0.3172447736342081,1.6662200657868664,0.45601889077114754,0.12421324882746003,0.4195807887283196,-0.20083152722099218,-1.1524748353287466,0.09444704013664341,-0.48708638303487345,-1.2674870579563096
