y,x0,x1,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09
0,0.8811906627133073,0.3285899952834357,-0.6575776733063354,0.7327162759883901,0.778408206677921,0.29525875575898763,-1.0658315369722007,1.066316146678241,-0.6923553738580827,1.5582312676172894,-1.204538869222459,-1.054037307174621
0,0.6309121910510347,0.4534001576301044,-0.5800488573642175,0.430203019904669,0.7882115213348982,0.5628756372862859,-0.8896749219189161,0.9269133351183706,-0.43779458378033453,1.4569059894855427,-1.1291694960465473,-1.0962674281782265
1,0.5221311309760934,0.2051917976961258,-0.3708467604367591,0.5087664592872073,0.7319430114184335,0.6658799580529935,-0.891864329335336,0.8920490141317764,-0.44912410026574867,1.2160321959109983,-0.9630217069503597,-1.0844965506954316
0,0.927464189070685,0.8397173275660329,-1.1333493561801817,0.7467567262852978,0.9087102051290238,0.29862403331491094,-1.0531316442671799,1.1256738302672653,-0.5968103309338512,2.21693276661794,-1.6051382366284883,-1.0173376504714822
0,0.3324401506539464,0.0960967993015425,-0.24349570344202928,0.5194195364740549,0.7392926253628787,0.7850791189072901,-0.8818566129893358,0.8695145558206507,-0.37979352242140757,1.0673283146492887,-0.8445783615132911,-1.058008796579001
0,0.904217165553664,0.1762756192033632,-0.5993458149408979,0.8303918437307787,0.7462277213404412,0.28118020311188496,-1.0947292927676773,1.087564216559707,-0.785597695608006,1.4415832683645333,-1.1035989490136702,-1.0340601339154927
1,0.0179768176256309,0.3880415113555339,-0.2773154637356289,0.34006689647176347,0.8168588699137433,0.9231936836518088,-0.7509978604987296,0.9339758189584295,-0.15438693696917752,1.0859078359558594,-0.8058256914636633,-1.048239785388821
0,0.1942817607964985,0.9184628096081152,-0.825672122453243,0.07124400527868666,0.971793623620903,0.8124154456080606,-0.6053681337852476,0.9028584870811055,-0.00494235129731968,1.4039632378470346,-0.8733818908281316,-0.9373101861326706
1,0.7900165960449076,0.3547375646312356,-0.6029140829833982,0.6123849114077032,0.7681674188613565,0.4043311350724648,-0.9923740188222021,0.9967665438556225,-0.5928499667624245,1.5021268398898604,-1.1698070908680538,-1.0743230309705425
0,0.7622141482955985,0.1898624825391135,-0.48866859430283927,0.666644506587198,0.7239725373177229,0.44738328692967344,-0.9912904389329383,0.9763490164134117,-0.6298558222479017,1.3461291134107831,-1.0506683668223344,-1.0646236195653829
0,0.4754627208324989,0.4867455258061874,-0.5348315446237831,0.33421299497067986,0.8040021928509062,0.68773577511645,-0.8232987737960901,0.9014589617038866,-0.3337295517218145,1.3715517314927808,-1.0525649486784587,-1.0979192958539667
1,0.6056840109438334,0.0977660665036571,-0.3509979547448788,0.6064167262514399,0.7075925219097707,0.6026916108500743,-0.937460433817601,0.9040813709092309,-0.5360789683509222,1.1841895180824584,-0.9339822581510586,-1.0681743646078066
0,0.6686836042621508,0.9154170813505152,-1.1112820336892375,0.353327952485288,0.9195633431268907,0.5577593763669065,-0.8062992377061561,0.9541109567537703,-0.34722653124731834,1.942288736444541,-1.3112808327190368,-0.9989492142767217
0,0.4516858797390546,0.3830194640998323,-0.45050144160315614,0.3833738316552884,0.7769137544482695,0.7111727595123503,-0.8370382260103233,0.8954030196276268,-0.3543174853827177,1.2916654280231634,-1.0085111275681786,-1.096891487133692
0,0.0426049454884804,0.050726635856395,-0.13477827028549205,0.5224200931018901,0.780830921554547,0.8932679660481944,-0.8667866035887105,0.8851483992032365,-0.26969923641284166,0.9541367059242721,-0.7189870182070205,-1.0064147100276597
1,0.3884781358805373,0.9306589770336976,-0.9812338528812673,0.13522764496949902,0.9563259969013167,0.7271033189601677,-0.6603560724149455,0.8999514643524665,-0.13157007254138955,1.615020383223436,-1.0248180004045264,-0.9624257425204055
0,0.7020251220375621,0.8289996798356114,-0.9957860743898383,0.383900620755317,0.8970477986274439,0.5088507320036101,-0.8550737617013925,0.962418806615259,-0.3895111268622766,1.8785542186061313,-1.322698874516548,-1.0375194683032285
1,0.7824300530980297,0.5633361298653788,-0.7493768664565232,0.521458715153787,0.8272897730290532,0.4064714730290742,-0.9638224420792536,0.9944376205729254,-0.5166503935898737,1.6836465826131477,-1.2846062804983085,-1.078314253667878
1,0.5555505486615632,0.1744663389442462,-0.368229097472298,0.5399338548524226,0.7236496922321204,0.6407726007585426,-0.9073790860239053,0.8962171679375313,-0.47895448765632476,1.2123519896656854,-0.9596408360709426,-1.0804862857738793
1,0.9278508464118556,0.4679123930647962,-0.7848768352115717,0.752685952225701,0.8310541123576343,0.2281385539687061,-1.1022565729991498,1.1113942293842367,-0.6880835273966011,1.7403910563198786,-1.3359691434704173,-1.05058893886543
0,0.1525658860489621,0.7444022494264694,-0.5963707662105265,0.1356305060301816,0.9097048194652971,0.8412029465165647,-0.6684124140026193,0.9220625444696319,-0.06516993060345606,1.2874143999076733,-0.8800188924964278,-1.020385868466631
0,0.992469120389516,0.2116670439098561,-0.7156195152719967,0.9485766290018546,0.7896204065633928,0.15634000586001867,-1.1838054239912135,1.1890672389141064,-0.8859687163839579,1.5526773113566972,-1.1730364739061672,-1.0136292798067268
1,0.3686567809180674,0.1246918501242538,-0.26982769449806826,0.5103097793866243,0.7371050167822475,0.7665952864482032,-0.8788562117730416,0.8726545900476884,-0.38968709003528346,1.0977362350854916,-0.8699849372208355,-1.0662994892574997
1,0.4447020696546584,0.7822271851510798,-0.806080353843884,0.1925462038805746,0.9011636732620187,0.6894949148069955,-0.7385091819174401,0.9051761977873641,-0.22032404740698897,1.5531541647975862,-1.0759929462980136,-1.044990040717325
0,0.7396965737628225,0.1123077946697995,-0.4335912176771702,0.6876609708451701,0.7071859329057052,0.4778754042932211,-0.9886386083823496,0.9608731623980864,-0.6383050009702562,1.2701405132878114,-0.9904564209478864,-1.0582508278471372
1,0.0909342960733388,0.4826304204107197,-0.3626649890348147,0.2818693652283559,0.8314183888113137,0.8939871076184757,-0.7362111366836324,0.9291315166531601,-0.1488160117447555,1.1521638001186576,-0.8548775152102434,-1.0586843782595787
0,0.9869506178838696,0.0492606881511601,-0.6406434813769053,1.005991273183527,0.7510787370478019,0.1964579001997334,-1.180789183613686,1.1828909368697953,-0.9638192036602078,1.3939976117484139,-1.0370038216362085,-0.9958619366158051
0,0.875922222464605,0.0613834980605415,-0.5185198280481034,0.8485441512310865,0.7152812748969158,0.33413696050245434,-1.0790590198538377,1.0591311248475217,-0.8028722340053662,1.319085103413832,-1.0050243199206033,-1.0263540056111908
1,0.3778732132849868,0.0082087218463341,-0.21767283685275798,0.5736992603080915,0.7271826122235222,0.7573056110338403,-0.9150138683995099,0.8614315138207665,-0.4240955763665667,1.0295722161341545,-0.8147731997216989,-1.0453053599557127
1,0.6325850567585227,0.1804134657623999,-0.407711342114944,0.5762312285593995,0.7201284731434681,0.5756809110238935,-0.9318679864520159,0.9171485155794235,-0.5287100170632946,1.2579845292607785,-0.9920300202183819,-1.078009139624032
1,0.2657188967069004,0.5949658094998452,-0.5262880174005141,0.22630121506236908,0.8507833580117259,0.8062616709434314,-0.740152581145766,0.9100799124569592,-0.18727214267575704,1.2981904884134448,-0.9542455014699316,-1.0719263829702967
1,0.1275174655327864,0.5864810262520433,-0.4501136174605027,0.2206615159450027,0.85808283327351,0.8702845885296215,-0.7135706447258443,0.9275833039330522,-0.12284638303102687,1.209834499244592,-0.8781714897312949,-1.0546145438538448
0,0.9731297105323404,0.0468105059901855,-0.6214924954247569,0.9857698486996191,0.7443643294639082,0.21540499538946511,-1.166348256202558,1.1650561723319313,-0.9436512167637285,1.380360418006182,-1.0298507621106188,-0.999501956508564
0,0.7817447043014856,0.195253933944918,-0.5051338101818216,0.6819772267843652,0.7269355570070909,0.42556024196849274,-1.0023138164595677,0.98853390874542,-0.645857562726669,1.3640615357280146,-1.0626859932263488,-1.0620294018207113
0,0.2967215465040412,0.157334569467971,-0.26151378498317024,0.4809938509316313,0.7499848367510265,0.8059436357727563,-0.8588672747986192,0.8767417070212177,-0.3467916164490617,1.0893822117036707,-0.8596814602348783,-1.0642307442282817
1,0.0989066228908676,0.4292153416407973,-0.3342718884358463,0.3138526600123439,0.817501321075148,0.8940200673470485,-0.7522494782772792,0.9241018257482075,-0.1731517979554898,1.1362041992039857,-0.8530621102414143,-1.0608795065658307
1,0.629824154378935,0.6716777390049317,-0.7710189503395123,0.3396677739540953,0.8548926568407754,0.5556849044435429,-0.8499722104979199,0.931386556687001,-0.37244727246891546,1.6354958930134391,-1.2062936518631564,-1.0800683939124702
1,0.5586846036656765,0.0771129549614574,-0.3190317510231662,0.5948758238342944,0.7088178672960856,0.6409173176975931,-0.9284847972994212,0.8903573634692835,-0.5103095908094623,1.146879122018972,-0.9065504579355746,-1.066177552468182
1,0.6117923704282469,0.9491494589686356,-1.1408001425393945,0.2977611896935233,0.9338519378529161,0.6071292378348736,-0.7584708462724811,0.9363806190045842,-0.29453185747100474,1.9078529200892285,-1.25229451950532,-0.976199945944839
0,0.1584088136526924,0.3316999371266889,-0.30346649589841407,0.3720449714271384,0.7913538364521944,0.8728867195605126,-0.7887687292529015,0.9068326214197552,-0.23356185591850073,1.122300835664408,-0.8626468474215191,-1.0659410248877361
0,0.82076037833788,0.102110905121954,-0.48805832101031504,0.7676242915851541,0.7125277759815886,0.39190461320766184,-1.0363972700525252,1.0134939498785904,-0.722098687135703,1.3148738230073258,-1.0141269193028508,-1.0435042244301937
0,0.3342043861555811,0.5483006425179208,-0.520882596563213,0.2626008393034303,0.8316149298702225,0.7738523985806616,-0.7690033391865508,0.9034486185700231,-0.23892877560917947,1.3175391438413713,-0.9879089934998568,-1.0848570023196398
0,0.8601542115371971,0.7288880408132513,-0.956362208808629,0.6019595165500266,0.8801579831495692,0.33559696020952534,-1.0039541590753895,1.0539173611077144,-0.5446213572381391,1.9583975788938504,-1.4492119056363972,-1.0505670193444483
1,0.3630238569019389,0.8346898418322958,-0.8270674186311231,0.14374936780312633,0.9258591317322928,0.7352946017201384,-0.6912897475610773,0.9028419501184787,-0.1504568532389247,1.5146648018404156,-1.0116580936807427,-1.0138787144466834
1,0.4754052916931236,0.1806020426830897,-0.338347346558396,0.5060748343457757,0.7320747763469552,0.700181302398817,-0.8852927236119122,0.8840235316507895,-0.42969129137106626,1.1774395838767313,-0.9336046159430405,-1.0807219706580595
1,0.9351894795335548,0.3940282497220909,-0.7455836143130249,0.7873697466238149,0.8132896711499955,0.2198039920480136,-1.1144443554915748,1.1194315498006666,-0.725741366472902,1.6730219731981282,-1.2858236578809938,-1.0452370353692548
0,0.4326600376486377,0.4200404870545066,-0.4678947434452562,0.3568626524932941,0.7879795603017316,0.7221863966286101,-0.8241525823849037,0.8964832359148766,-0.33239563106217257,1.3033095501172367,-1.0112492276758382,-1.0968689303271468
1,0.8363227853025659,0.368601626972707,-0.6449405379192354,0.6585832028725577,0.7793092572961724,0.34882054212145563,-1.0253876164939002,1.0292260500503856,-0.6306498794998686,1.5539492253382954,-1.205732092344701,-1.0664517117202825
1,0.4165422877792497,0.0722091187232719,-0.26083912211297655,0.5492762753207133,0.7255446948752396,0.7374100511171028,-0.9010022174071541,0.8696583773684329,-0.42808715154290644,1.0838335522724283,-0.8595760228696765,-1.0610333718992828
0,0.0032987826029046,0.1220274111968685,-0.1514240265218575,0.4880644902429463,0.7876229741475108,0.9128498988429489,-0.8347354048326325,0.9011423695169756,-0.23621705193956286,0.9764781998990083,-0.728525517147616,-1.014562372021415
1,0.9235675564156096,0.6614659120356233,-0.9322575521071312,0.7127941707372661,0.8785089936757143,0.24827218119624608,-1.0788664168853392,1.1094187523229193,-0.6228672550522426,1.9567973445857165,-1.4718684955641161,-1.0483183311797017
1,0.3604081636675764,0.1369063022001853,-0.27308784567802924,0.5020396869432758,0.7395237829809197,0.771579325416255,-0.87418901735556,0.8737374187357329,-0.3823250085520675,1.1018167312946767,-0.8728709017738662,-1.0675180885950815
1,0.4046707736063718,0.9589941076167288,-1.0383654721047852,0.14157089776313292,0.9637492799593899,0.7234866639431522,-0.6533826859788637,0.8997815426518572,-0.1327712530767187,1.6582168128243253,-1.0372520868884152,-0.9447333698415252
1,0.4907715360458711,0.7425534922582783,-0.7822675935690441,0.22736295701114692,0.8845789146366989,0.6606268355266987,-0.768436912991341,0.9081185348983811,-0.2617601468461044,1.564969407209466,-1.1093536958467667,-1.0614092638717778
1,0.5177239267650342,0.8940977223106108,-0.9996286814910228,0.21398376272066563,0.9302847434610256,0.6515828447580465,-0.730064540425822,0.9130339923412969,-0.23566988487925766,1.7280741890041458,-1.144657210941236,-1.0011113844454693
1,0.4349423803549412,0.1109575198203929,-0.28659009475637237,0.5330218288736879,0.7270343129798295,0.7268120213572287,-0.8936822943257312,0.8744992704846143,-0.4274597622746463,1.115577761438517,-0.885163988052083,-1.0688257949276319
0,0.285464214002647,0.8042360533331988,-0.7426008637727998,0.13066187363018766,0.9213361663062727,0.7757566189169556,-0.6790465221532491,0.9065154148554091,-0.11469423463997264,1.424148405287152,-0.9581301239605362,-1.0168934960233356
1,0.6573211514459956,0.0689341295130897,-0.3629792124278317,0.6515148902028584,0.7005547717032986,0.5598749072526886,-0.9602405388040873,0.9202002827902364,-0.5837302798479438,1.1897774081289967,-0.93351522244314,-1.0605981732522838
0,0.3971558463920119,0.4809838600950368,-0.4968012777266766,0.3133492594695749,0.8073804957404491,0.7414118226611202,-0.8013262209009926,0.8988517937712968,-0.2940259647693942,1.3184545786873976,-1.0094239619210696,-1.094165224449424
1,0.746145289525103,0.6182767689310402,-0.777317622571452,0.4642020603531983,0.8402953555136716,0.44591502792343796,-0.9299133301371884,0.9753166986969077,-0.47180493767604625,1.7005393476124453,-1.2822392628511912,-1.0791319870152865
1,0.405597844857707,0.2424049840982556,-0.3458201212323533,0.45179305647550716,0.7499233016757559,0.7459937707654354,-0.8559112448674838,0.8840888513835423,-0.3743576311290769,1.1833727312913005,-0.9355078149233884,-1.0847481560461913
1,0.2598695156068479,0.6407765526933895,-0.5621486927845717,0.20099711159246164,0.8660602584429145,0.8042209403760976,-0.7259061494271295,0.911328970263755,-0.16655206550523358,1.3169345605441771,-0.9519592620164933,-1.0635207956433828
1,0.3701219300799927,0.7775087144895277,-0.7602844546690268,0.1646668262720863,0.9053402767757656,0.7332356878585493,-0.7140890410326709,0.9039845314267794,-0.1760074511367106,1.4816753621505887,-1.0200095171249293,-1.0388968579403162
0,0.7575621882262639,0.3020082265401262,-0.5489851670982838,0.6055085785016401,0.7505650462660064,0.44405186544535574,-0.9765799732194624,0.9764200090409603,-0.5839222491542291,1.4327519852776773,-1.119774075950099,-1.0760318641445246
0,0.4402144482936192,0.335990587914752,-0.4152683263793401,0.40681118933916943,0.7662738654576833,0.7211847095974283,-0.8435897205142701,0.8921052793349132,-0.36323966479118774,1.2566259832828086,-0.9865819995793225,-1.0942654393845306
1,0.0850848547894771,0.5164666970059353,-0.38111845363320535,0.2615788412742366,0.841035867004586,0.8936022130149651,-0.7258106454637446,0.9319628911962453,-0.13241445920187608,1.1612222653394435,-0.8539869814091282,-1.0559365043653208
1,0.3815312754418908,0.8670828640825655,-0.8819011468492205,0.14265865573650457,0.9354386274007599,0.7258994434835784,-0.6850004104234317,0.902009784067821,-0.150381340816704,1.5567064568294193,-1.0238954765862465,-0.9999870639541265
0,0.1248503260520864,0.3255666241623107,-0.2872397807196206,0.3751719823267682,0.7936362178073827,0.8862149098067097,-0.7852044727224197,0.9106851892610281,-0.2214644864887769,1.105797185283519,-0.8458562852588275,-1.0607528207188137
0,0.062843301611132,0.1205058044471947,-0.1690246299383828,0.48828700957321497,0.7787461320969918,0.8958057687636916,-0.8421652478101147,0.8928954770296401,-0.2593916161986492,0.9931245443688479,-0.754687824178901,-1.0243057534931121
1,0.3062517528231566,0.3689876809972473,-0.38303845088199906,0.3606818966080805,0.785358393017236,0.8017808679668754,-0.8056162854420262,0.8956292684530331,-0.28683907647292917,1.2071101046502255,-0.9380341985359858,-1.085954232434398
1,0.1549390816577855,0.3656140771036494,-0.32100658510554464,0.3520373176669167,0.7983301964612346,0.8739379163341742,-0.778917057100082,0.910502578971391,-0.22046105950511888,1.1355992213645185,-0.8688749478534864,-1.0673296748358756
1,0.5029927369862159,0.2938497642206525,-0.4146639140677489,0.45126910840817896,0.7516719976551192,0.6778155779598409,-0.869139259953441,0.8949107950335998,-0.4105559049001687,1.263903040594333,-0.9968356576492888,-1.0930922941326877
1,0.3938723748322197,0.0337346178050884,-0.23473294483074486,0.5641639252740369,0.7259848237645163,0.7494646529919157,-0.908978195936471,0.8646709945748282,-0.42607916033335874,1.0512014036043127,-0.8327925980016829,-1.0519891106990977
0,0.6301966127296941,0.6367894745058957,-0.7359618037019005,0.35140548806057886,0.8441148973122252,0.5556630128516484,-0.8573972824587653,0.9307158002861506,-0.38225716213108807,1.6049240414616122,-1.1960803543351557,-1.0853479606752383
0,0.7445993164759511,0.2720578920159993,-0.5229687928731482,0.6088282766010653,0.741933293183074,0.46010916757591364,-0.9721245177822865,0.9685926922546364,-0.583871242968025,1.3991569454159705,-1.0949454974074322,-1.0755202687269845
0,0.8738562732826947,0.0496388789039575,-0.5113533035273664,0.8516908136513516,0.7127967332704521,0.33868408700876906,-1.07850354792095,1.0570562992221084,-0.8055132387748798,1.3074115738332004,-0.9954126139816817,-1.025156402187903
1,0.669165671865183,0.5550347531623716,-0.6801346439102957,0.41287064249584815,0.818811198072525,0.5223707567147077,-0.8929414366306166,0.9412359253338823,-0.4325057801652406,1.569574293545669,-1.1958253633242284,-1.0909450678251074
1,0.5091769709207302,0.7497946342654418,-0.7997957816680887,0.23506374681832262,0.8856669491665098,0.6479997979463057,-0.7739198356461507,0.9100687489132909,-0.2712440619008463,1.588087960654442,-1.1246480685999078,-1.060358078327974
1,0.5436487657259711,0.886224583575301,-1.0012483075521876,0.23331284433234223,0.9251800768216236,0.6343233415076595,-0.7454969202185914,0.9173391504857656,-0.25665264001031657,1.750335368286822,-1.1694872295556171,-1.007584998252531
0,0.2238051619449573,0.8479295935532486,-0.7553949226420514,0.10075238390696278,0.9423660606832784,0.8016588908045076,-0.6450737252090094,0.9081408247147805,-0.05807354527115191,1.3940234410893575,-0.9089331283501764,-0.9860940291723389
0,0.13453909266627,0.8530831883610858,-0.6983149341215225,0.08352930134199454,0.9521410984017493,0.8379714033590819,-0.6217311191473754,0.9155523977334885,-0.001163470287609953,1.3177482243857193,-0.8475918525723201,-0.9681814033139479
1,0.4198953335960195,0.2997894538572416,-0.3848624303976475,0.4222113617203371,0.7599077798353634,0.7358981158163084,-0.8462588065757533,0.8888662532830701,-0.36407721585593594,1.22438022056243,-0.9642332457180864,-1.0908176297288201
0,0.4137830397616456,0.362932364708017,-0.42188187408355965,0.3843186799089109,0.774827103417061,0.7377302999573175,-0.8311997097179765,0.8928317535094323,-0.3410592022061798,1.2586729887703114,-0.9842775991034932,-1.094308032101118
1,0.026052772498992,0.4045235370291298,-0.2893235798648541,0.3299754412268429,0.819372041375647,0.9203008138065378,-0.7475361771310547,0.934143304933047,-0.15144904392632005,1.094950304648824,-0.8124661173655537,-1.0499112637265235
0,0.275509446989757,0.836029485839673,-0.7748605990807735,0.11672395664818264,0.9336739044337585,0.7788302919621575,-0.6639241717190955,0.9055550237538181,-0.0952118002581624,1.4340315810645217,-0.9470615391309555,-1.0005436652792903
1,0.7449761158565626,0.4833795530153759,-0.6632417543769211,0.5102127073067555,0.8004524129808193,0.44833043798839345,-0.9482980352540269,0.9725468457413758,-0.5108538262084907,1.5744073640037766,-1.2153774621603286,-1.0852360226031041
0,0.8630482656200003,0.0678829482538485,-0.5091717066178829,0.8304310664546978,0.7136356096010668,0.3482302400439269,-1.0688879699610112,1.0475554992296474,-0.7843949106481097,1.315498703215331,-1.0051144037008748,-1.0301234002305617
1,0.2418692304297469,0.4247522537671522,-0.39224717337741727,0.32128176187661944,0.8040645412448781,0.8325461491817262,-0.7790312092773861,0.9048608055109332,-0.23828978405543244,1.2030263803690235,-0.9215233967449109,-1.0800492267881165
0,0.703108605846913,0.1287291288223417,-0.4190050029240514,0.6506625348249455,0.7092735387533402,0.5129601183122174,-0.9689199492756113,0.9427964921805561,-0.6006616128571491,1.2606188924752584,-0.98749660387999,-1.0650477130050935
1,0.5451588358617853,0.8233407706265967,-0.9108978842461583,0.24074696111169283,0.9062316785384856,0.6257863734748016,-0.7677717805080653,0.9162938826037179,-0.274365451102004,1.6897344925438484,-1.1639685407905773,-1.0367624411091685
0,0.8265592087702633,0.0405757813257066,-0.46443672132035857,0.8040415523462924,0.7027945526402981,0.39428343270959665,-1.0466995909243961,1.016543961423788,-0.7535933712875302,1.2673132583283764,-0.9718098725611858,-1.033641598118089
0,0.8787088760715439,0.9090145543271052,-1.205699460377771,0.6753448127340169,0.9096181182089179,0.3840191818409992,-0.9831177568356704,1.0861386559754513,-0.5405581038748981,2.2502231958256966,-1.5860465366651983,-0.9976998461749137
0,0.0293635736603302,0.203508551092439,-0.19389749304828754,0.4450643994323906,0.7886377882292088,0.9135767741599075,-0.8091330926654975,0.909426391630338,-0.22243027621956188,1.019666337723725,-0.7679320504616641,-1.0327550825250587
1,0.6460144536395995,0.9236263911483208,-1.1138723878304757,0.32933060708263034,0.923805646981494,0.5762177289527295,-0.7889034794738338,0.9461837779833855,-0.3272200420814838,1.9220260261985584,-1.286657435555357,-0.9935685592575781
1,0.3080175906323315,0.6479540917342648,-0.5931383593618549,0.20522929177594132,0.8652269657899673,0.7784004735570167,-0.7359123114165745,0.907273936025918,-0.18905037340043554,1.354153838593729,-0.9804159301658337,-1.0679517826470184
0,0.6621886066427669,0.5031050240641489,-0.6337740989202489,0.4293259082733659,0.8030031990815945,0.5310902814834462,-0.8974546671103186,0.9378240199516796,-0.443386199340771,1.5205131489726698,-1.1696568261826845,-1.0935806975637603
0,0.2855262523824269,0.0142022759773122,-0.19090786344572372,0.5548126800731462,0.7420953657228925,0.8029335178164099,-0.9032478724936894,0.8612336324358589,-0.3781696623667885,1.003498757807095,-0.790394908808884,-1.0362884624177626
0,0.6617808587385458,0.6001571860006983,-0.7165416336142577,0.38955121295384454,0.8325484300732998,0.5280535851514123,-0.8811666352716727,0.9395977255332821,-0.4142494413656189,1.6019142163098719,-1.2077580837383313,-1.0880056870680113
0,0.717885581283384,0.9348648783767834,-1.1682287975144772,0.4191855305426736,0.9186162721138481,0.5297769574078314,-0.8337667410639255,0.9775786468486884,-0.3860762895456951,2.0382177442469085,-1.3786852669561842,-0.9894345124075768
1,0.3860354148977714,0.1385403381211757,-0.28291082666269823,0.5061818742460953,0.7364448473282843,0.7569927316061653,-0.8779104228158964,0.8743995218822248,-0.3945249328308642,1.1128642718143973,-0.8823382171771859,-1.0699084429488848
0,0.3468681934366796,0.6615597470999752,-0.625360968903236,0.2069519132682766,0.867196826941187,0.7554873204253805,-0.7426719161359966,0.9050961834857143,-0.20492654871000063,1.3900475786262714,-1.0045085938773965,-1.069465958040753
0,0.3862207927109998,0.4784464908509848,-0.49024532630355794,0.31211189751427665,0.8074133389826228,0.7485246728711061,-0.7989618120713471,0.898849889505194,-0.2892856731469577,1.310367151738147,-1.0032060181979587,-1.093474454547031
0,0.3235997590065073,0.0730174918599575,-0.22962998041637914,0.5302711248358927,0.738839402356765,0.7884653309225136,-0.8877951474060642,0.867119049778038,-0.38154080419872966,1.0506170509472286,-0.8307876071857244,-1.0528404278437007
1,0.9161290016428753,0.3637370949429186,-0.7095720467354184,0.7685015776306215,0.7983411475745478,0.24713965090699078,-1.0965586380424683,1.0996803211236883,-0.7164224929229394,1.6241856398885732,-1.2509630606704476,-1.0481097824119767
0,0.1589207493730337,0.0546493476449454,-0.17023898427932949,0.5235455202615258,0.7627033330742099,0.8572399870053414,-0.8765424958906748,0.8733870420643361,-0.31428185246953516,0.988437490433796,-0.7665090583477616,-1.0267310056056476
1,0.9084212878012884,0.369628987977475,-0.7058471214461952,0.7548328157067304,0.7975040664319101,0.25708068797916483,-1.0886716898699302,1.0919678936824777,-0.7052742892298917,1.6222560227911667,-1.2505288848876435,-1.0504009408697286
0,0.2688561013542282,0.150430058401925,-0.24871314699755445,0.4816185481917982,0.7528375718949427,0.8191711124211414,-0.8570014922578946,0.8772321546790398,-0.3361759153029351,1.0753711475859178,-0.846792284081849,-1.0598997388857276
0,0.9592551493111136,0.2654062708235345,-0.7012680266350169,0.8729484628981395,0.7880160904349872,0.19629439282438543,-1.145276280315329,1.1473205388794958,-0.8133248370607268,1.5722651635284024,-1.1998549965065155,-1.0286299337552076
1,0.2142990764310448,0.5571501055601729,-0.47167876730149194,0.2421105636424361,0.8426255005949789,0.8354103677378342,-0.739046020302897,0.9147299179815345,-0.17650190932755755,1.2488060838399666,-0.9243600658565142,-1.0701678055111583
0,0.5251823960977801,0.6292183536525631,-0.6792973744868742,0.2874080343297816,0.8456240557999403,0.6409416366279346,-0.8110817026733325,0.9099404429550073,-0.3173858766680251,1.507290398378149,-1.1173514472108175,-1.0870521372467756
1,0.529105133987944,0.973773982018988,-1.1405697650479867,0.22606582757094826,0.9514521778221682,0.663461058590993,-0.702677110474217,0.9163917965861924,-0.22271868901254088,1.8272881022257141,-1.1623071430773722,-0.95126003946429
