y,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
1,0.36175708828208786,0.03453252816948671,0.019299806405584374,0.6174828427275811,0.963985582155325,0.029370895640506656,0.931039482574646,0.6319867113757927,0.7303305599743974,0.24712695838398213,0.016046948951445095,0.42464627966833524,0.3894287375120852,0.5682845827875377,0.9148218263090327,0.9610663530099491,0.8964008307733636,0.5216231560701211,0.5055078165934861,0.8389449288480828,0.17021535254222808,0.04881215315009235,0.5957485973691669,0.8453809111877526,0.3167675405505249,0.33341778553637735,0.3444239367554389,0.37882069804779916,0.3113184183586326,0.6196717554652,0.06090053266226403,0.5897666467392056,0.6148406640063128,0.8253440412816792,0.6821970217588657,0.38830926074318306,0.47444037685361606,0.6259970998584452,0.08222093012297227,0.3208060836670723,0.9514021212305744,0.4218892969379088,0.6779699006913833,0.6423296227995654,0.9696462417577807,0.8393276913520309,0.4868902179292506,0.5751321106233335,0.6032465576508043,0.30499538109222046
1,0.02063203589614304,0.4206427750046129,0.47610087676973467,0.4136563058666848,0.2980484308316691,0.32633877732648886,0.12580391946103442,0.7207868575080223,0.18882071506263065,0.2337118725084978,0.2761260714081516,0.9573241355535254,0.3337401075058448,0.38597143778612497,0.7877558238632105,0.5596511751466222,0.8265873648376364,0.18167983256137177,0.8469713013018211,0.695481642884488,0.17725493103302103,0.6539677867650024,0.8019079746754334,0.860064291824681,0.4604503041346064,0.9269060407497085,0.03958583316537523,0.6355089162631103,0.5399310138986789,0.3820459840541719,0.5209041922069918,0.9807439831114113,0.1402478751491385,0.7745805116184614,0.7187156167074524,0.0077680370752709615,0.15445111487891106,0.6558606693989255,0.46888089870340244,0.35116227538199085,0.367621478774541,0.025337577241652087,0.09897610343223928,0.6819341107589758,0.37893945782383076,0.9164104063889865,0.9513554988113911,0.12955468551969362,0.20314122271831836,0.7002910805251625
0,0.8579911676126675,0.6183073899284992,0.04275589813040448,0.689105823519973,0.4964599498248027,0.15923610722280968,0.8419100399533096,0.615761408844292,0.0726164488302874,0.35984053526206616,0.3930558487436374,0.35712279246583767,0.9772488048044612,0.48043765612094613,0.17019519532857186,0.09546120096810962,0.56931929104052,0.3875388988434638,0.9513402127021219,0.11311771403776283,0.01059224086036703,0.04394329815990716,0.36959524153366075,0.3622798425508914,0.8586273541439512,0.9982058940863768,0.4739042211767529,0.37881354358209063,0.11215967499694601,0.5486197232929767,0.4896570656411042,0.2421093494805242,0.5105417304638203,0.1877941461349869,0.07645406378517627,0.06648978574784292,0.575794853391032,0.059504582212036694,0.3096786318060093,0.450484139729024,0.026347611636615587,0.6903251671040036,0.7070697346026487,0.010961656235998318,0.4978971066047212,0.03261369317535967,0.3620588124218904,0.5721384537439448,0.3995506385629144,0.7556376133865914
0,0.2500087450549121,0.45019288948522873,0.6437486328885744,0.021432887440269277,0.4344199914621637,0.8257787398744849,0.3766959876981504,0.2954987578569932,0.2898359645377647,0.629693597616729,0.11609217674596917,0.021718476000619602,0.2710452548735425,0.6044903361675544,0.30178425210345083,0.8368685723334963,0.14306392028911652,0.07511824746531248,0.4691873508607245,0.8332125511196856,0.8306512104412284,0.35228895098595714,0.19122198843597715,0.5599689610824394,0.8150516224654943,0.43433274107123176,0.20280740018074972,0.03393816998335497,0.23021597942533367,0.37898604512997924,0.06480999083754913,0.5630831075334604,0.5055987967424981,0.21146021396649206,0.2570822254191234,0.6768324814259192,0.4488215733966501,0.6072986526101423,0.25763950071808117,0.20143236506385354,0.63587413613278,0.8003011712472551,0.9241139970068949,0.6569606629616299,0.22563263262432376,0.8854742077386428,0.1369858844075036,0.5601337285749117,0.1724312412248752,0.7391352736860788
1,0.10988707786531704,0.7073101839664079,0.9348620202202236,0.3155829241442446,0.7999081846096457,0.9179385550892041,0.024447925786812652,0.17976527972568979,0.8287374286252974,0.49948273650646424,0.16022021822244192,0.8142197177871233,0.10461428574774723,0.24361224508615054,0.8463248328376941,0.7408929437942015,0.5287315801333923,0.6071853454656958,0.6478325298046753,0.4785302062060368,0.6697195266379447,0.9425986572869055,0.4438513794690173,0.5079531899203529,0.13353088876864894,0.709079326209865,0.5406050295323742,0.9293280757366803,0.4461835408571845,0.6826918619245159,0.5030566194963082,0.4553424468857086,0.16505113150246997,0.00011274193539256849,0.2050545542015516,0.006916838294495298,0.589073820502915,0.22732836466162176,0.453230297574195,0.8511869872935739,0.7790693965880584,0.19275571871396502,0.31507201364870385,0.15961596793903865,0.0006660794372046475,0.41733797674525697,0.1235995598492925,0.01759616811855491,0.9004098370772189,0.3773590850817109
0,0.3982882980477721,0.20866858376447617,0.9204763233370902,0.5992901876966633,0.4458043933372642,0.7459279136362644,0.7037943686784641,0.5113410090925115,0.9939056390498499,0.20263940437607297,0.4648267581570157,0.9287422790978349,0.898639190230617,0.799386154815344,0.39389597080122163,0.8899847288018428,0.6757387198147429,0.7190464742306414,0.9679035982815365,0.6807793330497128,0.18387678078987668,0.8248662169524129,0.22949735709346908,0.03042657932790882,0.360627959706431,0.18124776300632794,0.22902257591923347,0.06796462885858756,0.9570117065605916,0.6867189184430471,0.394429589369666,0.6260023595236783,0.595310354200276,0.6883829283987049,0.5744572412779264,0.7183106510599259,0.7982841284775759,0.04210175984005782,0.15636038651423478,0.2642431514563731,0.6728206207565176,0.03372417479049217,0.7963206972875022,0.8149426058533732,0.6208167164087137,0.5581149649714429,0.9969426502107714,0.24283470611899827,0.6765387120836397,0.510856808521239
1,0.16305446705038362,0.06950409810685798,0.7871038084808183,0.8002404960572019,0.6017642067839291,0.2651238162168461,0.9476684046576908,0.0494293740697993,0.9529241254280215,0.49725834350741605,0.3642979026145935,0.733659561617526,0.2776528812383766,0.37952770207482545,0.31681884419889594,0.8991419142380134,0.16757766365245652,0.6634997630054702,0.048756137695080914,0.09875502259931979,0.084621305523637,0.2659871698272055,0.6245242384442796,0.8333981931962043,0.5554524747219945,0.2905451732403346,0.18639439060216034,0.979436055407697,0.12965745156428077,0.22977550168174288,0.1632482788765599,0.9241618862469515,0.79072876528015,0.024656214474614968,0.23615297005362024,0.5685123897886178,0.5155371761303297,0.24071767654117104,0.05045461953872932,0.013628735410629589,0.4859378499919206,0.17870619081810624,0.7181475133539772,0.7535662603114466,0.7321414853931736,0.6802229491688253,0.31291490786025167,0.39984579679080734,0.035192591750507374,0.18584125583003785
1,0.47689175816506124,0.6928875762552814,0.5043048939321341,0.19788651336165186,0.10908156226412746,0.9663622556641779,0.1823693039762413,0.7722942811413486,0.5914338684124447,0.11807455832654534,0.6471316346051187,0.5766322252088574,0.6617777453878866,0.7033819084817502,0.5210761103242594,0.7490032929566017,0.47330379703597547,0.12302186999943165,0.09837852299250238,0.7731357236280995,0.014817099871215711,0.3150884195828426,0.06400061131994028,0.8786148580204605,0.9747485694901645,0.34445650953986284,0.07595772613755469,0.38096843992457363,0.9173556546790461,0.8725865495385259,0.10447611435829529,0.7698932314336422,0.9120690107511162,0.22468057652741225,0.42660312967002567,0.09926923567967771,0.6401444884873775,0.23337821937958803,0.705487822361315,0.9602868361023614,0.4945235481671414,0.061479133747403436,0.45474481165021496,0.03210913348493116,0.7424056261033545,0.1759573012243869,0.9838573957783473,0.8606332723217585,0.6235192987791804,0.15554815762629082
0,0.2780494224590023,0.18891641823816585,0.2596662798398147,0.023056539008929122,0.31458712055320925,0.24954287800436015,0.16895789634125646,0.7723796228941623,0.5938732673029489,0.8358562367040454,0.31920139191340946,0.2966151526357512,0.2899957945531074,0.8012782414017586,0.760516252359593,0.7329346139741011,0.7288723209549804,0.7093229408567291,0.49080222711788934,0.306395817962254,0.4555443417645294,0.48816176632045427,0.6098058986346699,0.0686422916270264,0.5925461506032966,0.6227761146112657,0.979092334084951,0.0103125597322975,0.6727586911110214,0.008938524726567532,0.5984445384733418,0.1354898374153889,0.6845465800091746,0.5726071800723213,0.3504018279640667,0.033429703510658326,0.43746694343377635,0.8626384785517711,0.3944452172456605,0.4850894192689732,0.5861960940361896,0.6463103266086845,0.40722685016049953,0.1586142966115398,0.9674179142819415,0.9175471846117459,0.22811308543952957,0.6958659436806002,0.8981203830284086,0.12151254237511344
0,0.7179772078913462,0.5401573272199831,0.893352025652962,0.3604840361216446,0.7568476464074888,0.7112764902885484,0.5066461369340057,0.7751558967700011,0.37654597752011787,0.6072244871077954,0.8399478075556865,0.14009162955450627,0.027585620302050917,0.0874192986072948,0.7032965402811225,0.35231138399720896,0.5663650750862651,0.6477719578456239,0.467234936163475,0.16856683611327594,0.6163448048589887,0.3372258305489768,0.34088459542571725,0.43523394266056503,0.5017280915986756,0.00520876577666618,0.3946452047101858,0.4707273120306382,0.35729749552316026,0.8195039536558815,0.7618894988812162,0.5155831258721445,0.8550043106167469,0.8846423493734125,0.43887016181477423,0.3890836024990343,0.16562049322412498,0.04374000741917761,0.2630735752218547,0.17233899445781775,0.3756343704340588,0.19456439007080262,0.488436038078236,0.623946622529677,0.8459381706939646,0.3340673942078206,0.7310560779138411,0.9741260242374424,0.12007402165711856,0.7764829872573616
1,0.8005361366167693,0.8866527012903546,0.9753405963909945,0.5462887131490388,0.20568597154400559,0.2828894901200586,0.9458760508576431,0.6364756391115205,0.38251204621366497,0.7133352892273361,0.3171181678041861,0.8970136145573157,0.18546495791666695,0.3938705188252488,0.4047952959695129,0.5654832869234453,0.6825957526802156,0.6856278404378274,0.4038411175112918,0.039155131314404734,0.5469677405141815,0.2855650795928981,0.8240086095670321,0.2668912908530756,0.783914131699326,0.2291962788140821,0.15696268261277668,0.18737491799361616,0.0009533734486124601,0.7976890968262628,0.6253032939924483,0.524196051222714,0.2256773820710427,0.4079351854247425,0.9198066918997483,0.6303097087317946,0.7477222347102633,0.7386173043836138,0.6547005960718046,0.9129520908367112,0.3601782284745465,0.15236752531024822,0.2949514920948091,0.4371063461248976,0.46649085425277836,0.0016487590761469217,0.5741683184295018,0.9317168842382624,0.8236243924818109,0.9000371789733438
0,0.303715717128198,0.15906431200980709,0.13575143875969775,0.7626440013028775,0.9255451677110629,0.6681393386487733,0.5816802605451057,0.612175359496876,0.5883501277731383,0.3279730430526202,0.7369542054849766,0.9218470379679841,0.6953104627913107,0.363489678194276,0.2235480971509719,0.7866693368021763,0.45873681329215454,0.5519598044170938,0.6869334996554598,0.4287571469094661,0.39099976610875065,0.7521970941125284,0.12587286804522235,0.8247858032073649,0.41847956122116714,0.8343345702597686,0.10159840532176123,0.017100579002884086,0.5264283666512842,0.6296551471734539,0.059567718854238394,0.7621191411332717,0.00368564313930142,0.7696921583774364,0.9441667156590497,0.8940087960111432,0.14029467917203764,0.2774934105921485,0.5212361331416528,0.9355095742593652,0.9397060952470863,0.16829135247370974,0.8278888442272548,0.5302358794639365,0.06605738694142604,0.43060991599235465,0.46297141377738527,0.9256651041986328,0.2208679903298696,0.3559922404318795
0,0.12904371580496599,0.013561472314066125,0.33810044380308624,0.5778023192263397,0.3200541872024395,0.5734319423759658,0.8072764137106748,0.6579886384282528,0.30964098624601333,0.36806998393230594,0.594594013603903,0.7953968822770322,0.4090716818740676,0.4510928400562563,0.6510370693526802,0.08940553558542441,0.28908415611403604,0.6722991319450586,0.4501489538708926,0.5476011030386726,0.06527753217275112,0.5176224498015318,0.32861914454094254,0.36455774442073796,0.9731275798798076,0.2913279568278945,0.45402708933215674,0.6878915059160466,0.08569603258617386,0.676515720787081,0.9037680119646768,0.7438741889026333,0.3296202683689604,0.2802385653918552,0.591439285487262,0.9376408969921506,0.9579848383882354,0.3764743021052035,0.44587929524542624,0.014949974515199638,0.7122358581289144,0.27811811165458367,0.20443574748563342,0.1997045061907331,0.6167873040376324,0.32106118828478825,0.7556705623180592,0.5115780796186912,0.9019110737416122,0.5259006044563557
1,0.37712516470541946,0.39288772812518646,0.28822836026954857,0.24094609471604334,0.31895400153418685,0.2341586159025444,0.5880553996032245,0.17353094703918714,0.9966970724250094,0.11440541819401018,0.27264810577119214,0.46491486777986446,0.9689630475900973,0.6162252315199906,0.7577109221199407,0.9946165582608718,0.43866246876288784,0.10391144829005283,0.5425493592829872,0.15060270536323872,0.8061173028558934,0.03165533487094274,0.4520563918356083,0.5261365198609705,0.6164109776835617,0.38810344789126205,0.4462491217730823,0.0035749704588380338,0.9465980488002275,0.025997129554406584,0.2928604778918773,0.5849250114689698,0.21500664410209125,0.16137139993845617,0.2938718823803683,0.14652224288081472,0.7819569352285193,0.9121034419330543,0.7198480769039708,0.5016156039801151,0.1370717771954607,0.09753064036437431,0.5110276747962111,0.4650737076555479,0.6885213456511797,0.5292839552187028,0.283694101047574,0.9079591973792689,0.42607134730947893,0.6339845579707453
0,0.8242359297875737,0.5488997605288534,0.9228412547077398,0.569853942428069,0.45769271061381556,0.41863658332016795,0.5505887719828536,0.8397920665425008,0.5996415323773796,0.8465591991981516,0.29339290750730773,0.4792968814558666,0.7838921308235409,0.1670113333169373,0.19583753616144184,0.007683850233624723,0.07851228494158202,0.5737031902273277,0.7104487614207039,0.9208540967787652,0.25626473435236796,0.12701583058243238,0.6714607075440872,0.8773645878782318,0.11203667290576069,0.9753665399484943,0.4486388952839282,0.354978887081275,0.03640591094098,0.4289032329510719,0.014287310275280407,0.9862908119245571,0.7747327432012195,0.2503293505399018,0.2919995716029842,0.13466530257980358,0.9203230370491894,0.588206799895891,0.8840018178833078,0.12241809491935873,0.12846032402763596,0.36447358897902205,0.888402543751989,0.6688898587244201,0.03335751028107237,0.10428678268628744,0.7935247701496407,0.34913478016192334,0.3874716496288333,0.530342168870812
1,0.6242935689064341,0.5967417111017805,0.9976686361962152,0.8025298803292852,0.9519159570805779,0.5156211230228503,0.8313157319364939,0.9953413395603484,0.03136486267789451,0.9412892458608696,0.1660286658750345,0.6510419782356014,0.4262119446733138,0.011706710124165798,0.9870087086085665,0.5934338951851788,0.5103715992617638,0.5185105737374756,0.886881897630647,0.7462996317231968,0.9723996563093273,0.8949871868060151,0.942542059615967,0.7674723598010468,0.5083748834243025,0.7515101843291122,0.6766618068939623,0.9110749036875918,0.11699271376489273,0.45588377049199913,0.02519524172979748,0.7126224851688489,0.928536125603457,0.8222992733150261,0.8528030231871129,0.9268320096637902,0.0720735423129194,0.7675474446043186,0.5321005835430711,0.6889976741533438,0.7117069261360972,0.15832663248503842,0.3369110373379629,0.25838710116126407,0.25040028770771994,0.48392290226674894,0.24128016337549774,0.4584362207205934,0.35555334363545565,0.872876044598316
0,0.2192162678195746,0.9979405445643604,0.49692941661572965,0.13513953149008429,0.17850458381797918,0.39746665631631684,0.8394212054984118,0.7450368213329013,0.7145313391724892,0.5280268413893454,0.35985216680815035,0.7818889330224075,0.7854628680010525,0.6765030973115721,0.7900137545753056,0.21272864391043356,0.3658760634809244,0.4104307132162204,0.8106245146261387,0.15045668305627669,0.07261337138440749,0.5392242264306379,0.9868196055691009,0.8691265729661788,0.043061788452091965,0.9429730906627075,0.5027914836862073,0.30851362513844394,0.6481658218918156,0.3893662780285949,0.32701073599265584,0.09948915348477905,0.7009529028756337,0.8281881521771337,0.4871054810130365,0.22270806180694203,0.7857537846432543,0.3631143375148349,0.7138583362694328,0.4267088440140232,0.7941615155877056,0.3515844846325419,0.9529348921890828,0.11327453244717212,0.032409504637662234,0.5020993416828312,0.39392339520024267,0.11648179335086639,0.9880026960214547,0.7749449441831018
0,0.2014424772729394,0.4651872749329261,0.1366481340506538,0.33573588805566446,0.40544263654566237,0.06844052553522484,0.8454841372345061,0.8646142595762244,0.04887600328698216,0.07181231007054845,0.21788620995389463,0.9723697447216347,0.025937205379541917,0.8087422070423639,0.7644449639143271,0.7884695337192766,0.2560406585864511,0.9142142288618118,0.18642481695907098,0.08886683902982517,0.8793090193929252,0.6634495946604907,0.39378337685374176,0.998960789605394,0.4561612609746579,0.5198920514196858,0.24980935023758266,0.8496152797386909,0.6906700026279896,0.9779787113189985,0.6408785924827969,0.43282811903281415,0.5351787140647465,0.4602514753764071,0.014371433094633401,0.13540500753955353,0.14484575028616542,0.5847658665384082,0.09427627001118899,0.011361656417210986,0.45864515787119375,0.5806496664582298,0.28189795195971523,0.1952952906366463,0.058406576389518405,0.3636075357934273,0.9649663967715791,0.3233882593858124,0.6423911379649304,0.3122669455747721
1,0.02326990039280019,0.10728490933288148,0.4963998662969643,0.47746274897469954,0.726247401191576,0.5287426627509285,0.2031226281685018,0.279458981353773,0.1944204045084571,0.43246035626570556,0.49867472803488433,0.8487320546591088,0.8209124299433985,0.21102623423996747,0.6157038280616095,0.9111827905456544,0.5197016060088616,0.3303733588361486,0.006011521636975825,0.3001664942484171,0.5212815272130394,0.11479939051468979,0.9121437178333502,0.002965471163666078,0.6251841740752891,0.45131564499387733,0.050615084753514616,0.5078848224547294,0.5754642553702881,0.9622437477428911,0.386273827469488,0.21763536385202897,0.9498710435459385,0.8976326682559052,0.8476184910773787,0.2153319852481932,0.9607312254545225,0.15048017900664967,0.6047027455503673,0.1431544508706687,0.5734807272367705,0.20472989436389666,0.7099519963211159,0.5982774001300116,0.3546901630411108,0.34426044444210646,0.44635791193081276,0.13425481068653755,0.9920069887563131,0.15847853340667395
0,0.6088826814658266,0.23909739110498252,0.7573117039099404,0.6979394232687974,0.7954732141348502,0.3123615838347418,0.8686569092206852,0.7137161842631641,0.655378178564691,0.49044133584645977,0.2249066812051751,0.06484280393239417,0.24671447984181438,0.6971791763206199,0.9349298969350017,0.4766723187002754,0.7700620825767638,0.7596942393949161,0.006487512629556269,0.7779553407569936,0.9356932485495449,0.8382668940361883,0.4681932868738867,0.5630156111848555,0.3151390079678179,0.49275246550642826,0.41948825220089714,0.6881225909720076,0.24988338474645821,0.47097758789631405,0.6345106600723129,0.9824733337675366,0.8919559744562928,0.5889790102209016,0.1714749655756993,0.8160575768235859,0.8573680027769787,0.9230535012422819,0.5907442421799574,0.283789014314364,0.17790212263325866,0.6389352447503879,0.24246798611820475,0.4415378221666223,0.06828022153480084,0.4300503431933155,0.8756037688521273,0.013317312670885206,0.6360242680581122,0.28222582060384616
