y,x0,x1,x2
0,0.8376889678435032,0.7166591380722576,0.19057822733283358
1,0.5316555296577983,0.9505468279832266,0.6828677066555247
0,0.2174130847923813,0.04685398021149312,0.7852076769346449
1,0.5920615095728213,0.949458016134953,0.8045650065015779
1,0.6294947852849361,0.07421118201007082,0.18226454892597233
0,0.6737542047537525,0.7480368484759337,0.19639544867726733
1,0.07153209590607312,0.9501145521632244,0.5155390861132764
1,0.630086701336163,0.6728937155416126,0.8900648976543681
0,0.08901729425654392,0.5020584239394633,0.5034534381081489
0,0.18015086091203825,0.7202933416383254,0.2480396235442699
0,0.15499256934253958,0.10767170182609287,0.19836344423456065
0,0.2533285079635593,0.6910789462795158,0.30935660198574666
0,0.2504386263464109,0.10273007549627378,0.19075424829850562
0,0.3022563200575358,0.5585076924355131,0.49173138168478925
0,0.18427806379776146,0.08698883750978581,0.016498368836969313
0,0.7496800809353665,0.9435749098657491,0.08852861947471025
0,0.04511327085690964,0.9358721942050036,0.9132713817835388
1,0.013957449727178162,0.3496844528856654,0.007691768125838161
0,0.9437483253453273,0.9441171789750024,0.19873493308177903
1,0.03178902982765519,0.05539096476780403,0.5243761454816168
1,0.5311468175387946,0.15511202767514587,0.2265994465104504
1,0.5794161844918411,0.0666852408880445,0.9448766473603045
0,0.9196989065274664,0.6927186004880774,0.8752496796824176
0,0.9901945583101852,0.35770685203221864,0.34371471952219934
1,0.035192714317829776,0.5840686915568106,0.019520194519661582
0,0.34335359944446886,0.5129145989313157,0.11412783014237537
0,0.8116922379908071,0.7532302655281975,0.23904859644562493
0,0.8400457099089512,0.8003522706395256,0.9600472043147705
0,0.13103811671637566,0.3716822869712444,0.5426860824511232
0,0.08422178894689503,0.27473890619771024,0.21956138493469024
0,0.08037249779240463,0.4428034731530819,0.6008233475123325
0,0.6809116655156421,0.6698666054364288,0.32452677401653984
1,0.9956001618871267,0.27127162515051206,0.4324879357695366
0,0.7602244041580727,0.8697605626790765,0.7544260076915742
1,0.6220507243933154,0.20876974237870516,0.9682241397459114
0,0.6170547305915226,0.3800275955992666,0.25267430632333654
1,0.07093321336105884,0.3516326697212776,0.28689855301336076
1,0.05509712879845008,0.9630093939567679,0.4247970197356591
0,0.6171455091839488,0.31829935223318895,0.6618066722383384
1,0.9778109641810478,0.6700787924974465,0.46857507844405544
0,0.7153534315412747,0.13359062316240033,0.8221961779788021
0,0.9238613549565337,0.002840911181527739,0.7387222735689595
1,0.0778083075519832,0.020848806501871486,0.36357962121987175
1,0.34198483982001304,0.24166710077179931,0.9592431703957102
1,0.5316921711974065,0.3359326419221945,0.5321250451417968
0,0.48678587641087767,0.8844237912277774,0.5202745054709778
1,0.0856228606253766,0.32733419202787095,0.4333389164248195
1,0.8074296471119368,0.37079911026288115,0.2957420244611273
1,0.6390732552001422,0.2481187253086493,0.28970026077757316
1,0.9416615961057633,0.22364832646926114,0.5910224662689043
0,0.9984486672730567,0.0011924431624531495,0.2143320277712355
1,0.45294145027116817,0.3692701875833915,0.36933721333399416
1,0.161492685524656,0.06320849517750493,0.34516896630513916
0,0.9536213111866398,0.03510306039549549,0.8112073049045223
0,0.007009857966966737,0.031943613347204414,0.04722312740293366
1,0.9068561648714485,0.8355976011802502,0.4956088570353425
0,0.8609904472793359,0.07671746348676578,0.2893467675915248
0,0.8871482790433322,0.3386176159385246,0.6144141210738676
0,0.14350940468027185,0.7384432959238101,0.13580597035765152
1,0.5627781176217008,0.8933146141234771,0.6799963993584833
1,0.3386751301490193,0.34669523096034316,0.6237762704172739
1,0.5466208800419811,0.003876133992380293,0.038722654094751285
0,0.39004622576390147,0.13959705698905744,0.6007606141984607
1,0.9166270836040729,0.7326003287119249,0.5137469678326007
0,0.11908857954404595,0.7853521538996201,0.9469530813518354
1,0.9990420252549466,0.6368977274498533,0.3092014844500047
0,0.1465814011434704,0.571025999418014,0.5765304913384569
0,0.3792825005739796,0.6230392082998811,0.26371444140122313
1,0.9869897404942711,0.36544040725035576,0.8152869990984305
1,0.9071679492946,0.5704659141949026,0.07561612388215067
0,0.2455340781172194,0.40307061644686937,0.48303486308747723
1,0.5397555020920156,0.9144063333286366,0.25690174783711384
1,0.8856890477007295,0.66055271593875,0.30934262850609895
0,0.6005637450682341,0.8854617472430034,0.5737222731237303
0,0.757801577254809,0.28906040205239614,0.23736212000986068
0,0.22728538812875043,0.37289625710189567,0.6002558278414687
0,0.3976953478961148,0.6697588896840226,0.4181160236718836
1,0.3736440839643641,0.8977725544557141,0.05480209389053692
1,0.34836147797313743,0.5106827194484086,0.3593283871128813
1,0.9269522299052178,0.10202367488670949,0.6643556277942084
1,0.1314141037171146,0.5507235999366215,0.9706835514656038
1,0.5955963877031236,0.5629078636134754,0.6193506351062773
0,0.7983382207456224,0.7996741529875269,0.7967312552864438
0,0.09914553332617326,0.11632415151886522,0.9098996667518766
0,0.45758127083036215,0.016719924393610586,0.3528847116838484
0,0.5719461662246611,0.3943559827441383,0.10468282021881992
1,0.9736066844823388,0.5881551661136754,0.9146725697301034
0,0.5032437764356467,0.3514431342540728,0.31930133975693753
0,0.1610554667207046,0.1437817693468626,0.2663696383593297
1,0.6054636186427755,0.06141110453866361,0.11863103129961794
1,0.6930643422119205,0.6619305437630004,0.8705419360905402
0,0.6945924008701001,0.9622888508004517,0.2951407400556102
0,0.5342063598822927,0.49584204593491044,0.08409627563424682
0,0.3614281266732702,0.46877855441905225,0.18274606584986497
0,0.09342737079246621,0.2150553081381258,0.08281282584242033
0,0.3160901875511333,0.8117489336112198,0.3252103237773507
0,0.28077833030373334,0.9606114530945484,0.1668054579770184
1,0.5866065638588966,0.15007590442751106,0.19772075359755048
0,0.8305801958632457,0.8432178394805284,0.8578402912357462
0,0.21316709650027799,0.1490305967471678,0.26676574884014603
0,0.1303236629016279,0.8990583990614509,0.8029564411975391
1,0.8780317508174631,0.6630778778199765,0.7056481562896748
1,0.711035427026839,0.25668417970037116,0.43465330614153175
1,0.3942688886016351,0.3529540818413398,0.4273742723684949
0,0.9246661930320191,0.6164191284917278,0.5246279101809643
0,0.7352534752471231,0.7576140592950694,0.04411067293678639
0,0.9261741807926502,0.3563581986258847,0.5000348800135117
1,0.151683697791,0.893534490831122,0.41822507845271994
0,0.12415793007733389,0.4524806630248246,0.6069870521896376
0,0.7022508346405916,0.3757864058224156,0.4516532002170367
1,0.9281408873821343,0.3769540689205527,0.8899291223487903
0,0.41470591732606465,0.5305975402474734,0.05970761210086506
1,0.5076360121582127,0.0862770235252821,0.3129142843958731
1,0.4295373684914764,0.19702699136120694,0.04143794110646837
0,0.49173702689200705,0.9094096560568933,0.4134545678931115
0,0.1419670452810191,0.04477431715270297,0.08358455569978895
0,0.9364938486298278,0.7884188396281946,0.20705541824952323
0,0.10838727545700622,0.7396179222377159,0.30630344707659063
0,0.8557167041360351,0.1912515367038896,0.05987159317973978
1,0.040062668631468235,0.6692049767000418,0.5313415336645411
0,0.31101864095367016,0.3517040366879377,0.5084948291820094
1,0.0823604116233676,0.6377093380218783,0.3121481714295047
0,0.06665709654296847,0.18366906080048317,0.28354143481269556
1,0.9350322526907869,0.17985108795907268,0.4027327668161934
0,0.08528394905625236,0.8629467691777665,0.23918933409328902
1,0.9115759477888367,0.3459530876761596,0.24457632641119997
0,0.3095570830277826,0.7060677946440116,0.8628249629463348
0,0.7734401343894485,0.15022657388167815,0.08568756945376554
0,0.7834638306726401,0.24334483530402384,0.15121979661352614
0,0.37607010811270813,0.48302384738369497,0.9656076576528357
0,0.6874155210268275,0.5035657731170545,0.40366038875793264
1,0.6511314745786554,0.7579273862726874,0.925827083059635
1,0.7621211680556067,0.3984193470338383,0.0006569835480374486
1,0.5751667238291099,0.22110152162914065,0.9114313784745156
0,0.8528101135170569,0.196871213039292,0.10736292129029912
1,0.6243282520819937,0.11521220240710284,0.6796261941094102
1,0.2981037598155373,0.43338371570229894,0.9020598462579674
1,0.8369720233639377,0.9706221026013043,0.4215084480037694
0,0.24848713179240534,0.40795336183052155,0.6175152117908322
1,0.2930906692730272,0.6062998652972265,0.10120458415263556
0,0.1954226368377755,0.5367834269302098,0.6365562952380655
1,0.5001261040505912,0.7633905872768502,0.2677004417029947
0,0.5184823047905618,0.9912202480445998,0.5795267774203707
0,0.5824829154489418,0.49146361610991807,0.314368490002771
1,0.9079285985301289,0.563304862747853,0.7946861049480693
0,0.3150371162370865,0.984637561573502,0.8830620234204697
1,0.058230586147880126,0.5922163378848698,0.18132381714719614
1,0.7326711026376762,0.08434503001828919,0.42601983646274166
0,0.680434730255384,0.24056162013984472,0.09956165338997769
1,0.35510748347188037,0.3676975228256304,0.6283063792524308
1,0.7238322946679621,0.18379869707505692,0.3484059829361359
1,0.3286403088711366,0.44560005884681875,0.9694172876285785
1,0.7483670475949776,0.8715022750949725,0.4322168785100666
0,0.5177035687836326,0.5136149020771295,0.043900920754327166
0,0.29832151411440955,0.26876414739559873,0.6892068189092037
0,0.41707534683101866,0.5448967928667716,0.9783780527357617
1,0.5119325708817625,0.8848511809120699,0.2289616097131938
0,0.111920595408043,0.33025133636591497,0.8171629685705107
0,0.05618201462162642,0.48486536274110115,0.36105154529002526
0,0.06291912604694627,0.6576478330538608,0.4375262501330568
0,0.1605039313808747,0.8816113409372773,0.860349165651231
0,0.054044804644039046,0.9901819687499777,0.7540674277277944
0,0.22541213065071986,0.973201886595604,0.8750281827745086
1,0.8626869650326813,0.2247563018236387,0.6184140700763328
0,0.7991226879999435,0.34835900613586457,0.3832853902464036
1,0.35023680405685187,0.1982415390660338,0.8921826560326067
1,0.5179135130509723,0.809999838834443,0.7507756361525285
0,0.5853366871190048,0.5450971553616436,0.3119565947343462
0,0.07226359544395078,0.07713595118929972,0.7213299959135854
1,0.855386496416415,0.5791780251617685,0.688565143105428
0,0.5217483728802854,0.9562458212027293,0.4816095451786192
1,0.37455520513533236,0.7287996934353426,0.9239380387979159
1,0.09737760472972479,0.5379675128293148,0.1987354867791331
0,0.26098400683053646,0.3339802311980894,0.6617569184168801
0,0.01434262256538854,0.9772698410550387,0.8895790560370952
1,0.038497518518651574,0.6394990869244848,0.0932250441289395
1,0.5002311343836352,0.7970633189883455,0.0396407913726714
1,0.7083971122707087,0.714993113114582,0.46419988777182997
0,0.03360582520846778,0.3055621695829803,0.9567332608854506
0,0.960253934139977,0.08023295679440023,0.09560267246652665
0,0.03214400483333846,0.7524836784843001,0.05543095440293622
1,0.08063201903722206,0.7942690864908754,0.5136236063287299
1,0.9571404121482281,0.41709208443039436,0.731571168678014
1,0.43772564410421444,0.26253041174657665,0.740369257437942
1,0.5947424062257898,0.9299849771143847,0.25332005906804145
1,0.05337736755619138,0.39868854085458927,0.005860655018926075
0,0.5996205632968767,0.35093902022613566,0.8087499293751098
1,0.9642618959503575,0.07056982521245869,0.4610687984666215
0,0.8736372780804669,0.8503970437966539,0.07396486110159739
0,0.9483740646795205,0.8973560380753193,0.2469752461173209
0,0.10992046026991131,0.9888563513211092,0.7025270207811881
1,0.5210208551227221,0.07188372185755243,0.7339471001323231
0,0.2921932859460473,0.5010264796062672,0.5900200353090496
1,0.522410434283188,0.4549734341294487,0.6576878652127064
1,0.2650670559971541,0.43261447310823176,0.3016112043482847
1,0.04442296373062993,0.43179276588975557,0.8307101051949904
1,0.8868210317615416,0.5048753174263982,0.6906347316699781
1,0.38106681893796546,0.019137344304901216,0.7832305561598305
1,0.004974145490480253,0.1423469436003736,0.5820061418996916
1,0.5925277215240816,0.4691811466942335,0.5808127755317884
0,0.32584388354943894,0.30103963304580417,0.2793082230290205
1,0.5265172135392772,0.9105352593394486,0.8832318653068038
0,0.858364683198524,0.20033242007988994,0.15897238606706998
1,0.4621474495099904,0.14951593776677563,0.17188177686382233
1,0.4863445056893231,0.27177401857993844,0.9115073569939832
0,0.8299641377861027,0.6579463567597087,0.432817233308076
0,0.9516677146921986,0.2157327287783266,0.7461238391668235
1,0.39129213548456,0.3804668361964837,0.4894803422777988
0,0.6470087216146333,0.10355999081284839,0.6473358411834208
1,0.7985481136126822,0.41913123230636185,0.1281843439948943
0,0.009888916349851451,0.9958542701623558,0.8434864209992853
0,0.9849020307027733,0.5925145548232802,0.6578378844728783
1,0.15549995475838896,0.4530329111289887,0.26936701614099645
1,0.13476316183181658,0.12961587948918485,0.37758596512744125
0,0.12510707975664193,0.017682729477955794,0.2580295706659953
0,0.07358378969894508,0.886824219016088,0.8829716416437586
1,0.5203404533612205,0.5857179817399938,0.42827156618943873
0,0.09272646278552599,0.3237297920831892,0.08706361726263001
0,0.33348658446064927,0.2214823105731848,0.43926832216247413
0,0.5587095740126884,0.5028873301626465,0.02439225293541758
0,0.8056688706436668,0.7029311962684262,0.07384450463818004
0,0.7751070737654309,0.7987071834777485,0.12003787297253321
0,0.003378679917855898,0.2891867866222948,0.15126316103144655
1,0.13588569856436494,0.4230242491264853,0.7046183104220488
0,0.6677056354906764,0.2961018370332058,0.12456471735543406
0,0.42041453929405714,0.6278418391438138,0.6801622224034348
0,0.7878563113700696,0.037130831023433175,0.26323073516982687
0,0.17629294387369443,0.7089813014501032,0.7963285016900012
0,0.8697138158828439,0.8075293406934692,0.7095726929245787
0,0.2818169487685117,0.32612681518429987,0.8717985423637833
1,0.2557510885652796,0.5963572159699603,0.2976528896764238
1,0.27392992571019803,0.8853623364090522,0.3469423794660388
1,0.6257279096373316,0.8455743873869896,0.6857400913348827
0,0.10376136020838156,0.9357691082120624,0.11493141652736283
1,0.5628197704444238,0.2580455705585496,0.2736849422396732
0,0.17163933763133465,0.25041681151116035,0.17490606909011308
0,0.021805342910139802,0.9615261119017973,0.913352541912076
1,0.4692374963341136,0.9990975702590156,0.2879541185397111
0,0.11368689300241763,0.12911304025025971,0.12824131032835262
0,0.09751326499169732,0.6396854163397746,0.5717651571434869
1,0.6418744630362256,0.5196107883119238,0.47181797332324393
0,0.28957132886544756,0.8165290169843649,0.15078170429047832
1,0.14987809473386804,0.46305932282069817,0.970836183963923
1,0.9340361294643553,0.12183969018508078,0.5343326009446456
1,0.6759549845358434,0.7882402929339284,0.4527716864067609
0,0.7610572380619626,0.8638967072407856,0.315363391542968
0,0.6337940202092963,0.5516928545562346,0.9208077403291416
0,0.6041197865877952,0.46340875144615123,0.7385334267369009
1,0.3430433224877285,0.28883752805519447,0.0003713906560086633
1,0.32847069643905236,0.44390688946019563,0.8751953053147168
0,0.5749565752578778,0.41463755906024635,0.17284973017655592
0,0.8828356520079944,0.7312521288544347,0.6921274951166586
1,0.9687573416757775,0.40427351795380473,0.9930212501026874
0,0.5897738711172362,0.45254503261758416,0.3150473100971908
0,0.18061616015659443,0.8852069374908569,0.10908360680649154
1,0.6323879707204813,0.7622486059476904,0.7271611238300923
0,0.9869066535760957,0.014793605594701553,0.14886287967156075
0,0.8259606869586535,0.8122306076710994,0.047448814056260114
1,0.48059631822977866,0.14915910503087682,0.8904199380551356
0,0.9772611277644829,0.696611897748671,0.9363554360086502
1,0.5290511775314951,0.9510200717506112,0.23852934786210855
1,0.08733461084267047,0.12491316229576743,0.4902650160718127
1,0.9071200529482462,0.760995098099272,0.3705788011392761
1,0.9413762103223869,0.6462935923840253,0.6957452828228218
1,0.3937456583072819,0.6900647108460344,0.8741759795630759
1,0.39677711099751245,0.36908093777906115,0.6596644779078932
1,0.8794491465385135,0.5600557811765596,0.9716120318962276
1,0.8420807221855652,0.9354972087947323,0.5872318475621106
1,0.8489914999135925,0.6106103021013647,0.8727260005771121
0,0.26264502054897165,0.8632510195579838,0.8185277305058308
0,0.06331108066321356,0.10775733037442714,0.22910104454149804
0,0.7066293325927859,0.8789300086260616,0.039412671375933406
0,0.43374782841544524,0.8857021205358521,0.6404066156405951
0,0.7581585751700846,0.04994748158838014,0.6871006588138042
0,0.4176811604420073,0.42920463434457834,0.7753302260788909
0,0.5956332944449289,0.17683790355402906,0.3386471277855163
0,0.23564689944852135,0.05899073680738898,0.2165817751386182
0,0.4020944483377462,0.9162149641192919,0.6569261275017686
0,0.9346832477728679,0.207922838718813,0.8151235643232025
0,0.07020591631228812,0.1021342487397322,0.692948869421855
0,0.007058991194873188,0.7545143854309387,0.15887181897616887
0,0.5623909301952865,0.5692432821167602,0.1948900423551917
0,0.014154729441211988,0.06457335670614905,0.8595900699035678
1,0.32911482108605883,0.924048941449985,0.5311858354140316
1,0.5849763198878587,0.33110482089927495,0.8106223382148087
1,0.36062571488270034,0.7600467013230575,0.053674575496053034
0,0.8766230882798216,0.7309190586357994,0.9128873052693037
0,0.3316112193006403,0.31463529797507195,0.6991793829723418
0,0.4074132226882856,0.4045295879598554,0.14538245608008615
1,0.6324550684423023,0.05745082225281195,0.0603670567903134
1,0.6619602353864943,0.8209985127554128,0.703082692506422
1,0.11666576861444511,0.5461156630712869,0.6825763056078048
1,0.7723104333878141,0.8860690851774607,0.46225337532580935
0,0.3278392692418842,0.26823471235422125,0.6901135348892999
0,0.4279906936282122,0.9719312443144231,0.5272211261952946
1,0.7601648908583054,0.21425441597319728,0.34083258787488024
0,0.9988669379387466,0.21547005638561612,0.8695649614815031
0,0.39378087408880946,0.6254888885972137,0.05898819959688728
1,0.20080770046209317,0.26004104424228547,0.5917380561708605
1,0.6805815589776595,0.4901681991308626,0.17091852250240258
1,0.19446077604178924,0.5454450922452406,0.07989359460962042
1,0.7565689369517512,0.3732439822195759,0.17232116629218996
0,0.6000927188496846,0.47111986291684915,0.7043530862708793
0,0.09376998355533939,0.40894574429828656,0.5968069872487437
0,0.03186261834561266,0.0071153760340292305,0.81167872854602
0,0.3212943644611995,0.9831926326951435,0.9146569127153612
1,0.8411653924547109,0.23621615529966233,0.6307331098318022
1,0.18921410093145974,0.5768912605599584,0.84265623862483
0,0.49817752573273144,0.6948067165603038,0.4317967916868961
1,0.13040899370171877,0.33998714102213046,0.07378887754904961
0,0.5142898445898086,0.03158552728017594,0.43070903382758974
1,0.5154647471468355,0.8089120128681285,0.17284295575198816
0,0.14368463029394818,0.9995061495901575,0.29173466777114976
1,0.2127197386023043,0.11909858384613536,0.5018895836908996
1,0.47411807848485366,0.9598046015201355,0.9736858012866333
1,0.40378897076177533,0.9523561255868396,0.8363423940216512
1,0.9694256857714243,0.8643054579067851,0.39419371067141395
0,0.864352744506347,0.14501989415043026,0.789329038757134
0,0.13512221108783107,0.7734547095239435,0.6912573466452704
1,0.37342801312172635,0.197106301922628,0.02670436430682288
1,0.20294865622736413,0.1751480801583697,0.4049606489859785
1,0.8039860822910334,0.5332638778719516,0.8053988689684836
0,0.9579390518011895,0.6532254849635807,0.4793291833944885
0,0.42510098339967506,0.569549361437619,0.9775205621566582
0,0.3720083448769044,0.5079555408576767,0.12028799856496464
0,0.03378367171539198,0.13541431496221468,0.2990032135890832
0,0.2997104803705647,0.7341346528462434,0.1659470005281073
0,0.9220790843836103,0.26580058445799626,0.9752290838293797
1,0.5633780498297369,0.6256157638548131,0.45387970342899453
1,0.36851677411515626,0.8485245474936878,0.01879234018245357
1,0.5274028669269367,0.8993733619411868,0.30382602519081103
1,0.6961215488182289,0.5585628465389785,0.10956711559000032
0,0.7638195274549796,0.772997744819604,0.19149066195336162
1,0.6970688042499704,0.6289340123676558,0.19911359778469628
1,0.9398931180969828,0.565389198222632,0.21324153497095477
0,0.0832112418821922,0.10834106689936762,0.7711401687922501
0,0.8061215321829638,0.4378935103179993,0.4643989098738478
0,0.9460888265436157,0.7725359141240344,0.9077654646128327
0,0.03722844366914979,0.6568519387101481,0.340912396961791
1,0.02573332706258802,0.6708121867187713,0.5802331337007822
1,0.3603638099846226,0.8958930154796944,0.8344625879405675
0,0.6241336749648981,0.850172531510811,0.4586494649891527
1,0.4321514354076119,0.6664086444765153,0.39292646867514935
1,0.3833450602093412,0.9640386415448864,0.8199002794899736
0,0.9937960533558833,0.9329015989016072,0.8396825229553142
1,0.4392403007913823,0.43272569703246344,0.36808908873530477
0,0.24812790891725922,0.8644179488234751,0.06506629839302158
1,0.06750094976220078,0.8054760220729362,0.4526487033377047
0,0.6789425905114335,0.11711896227537488,0.8915431021854748
0,0.644467863028143,0.3969371558819088,0.18936411819051358
0,0.9319502798752903,0.7035814606085663,0.15334966861687305
1,0.6349595121881368,0.8281247159287689,0.31721879123038965
1,0.21640735729851157,0.9260131551701193,0.6295449501884812
0,0.6567008969534334,0.11763586784967861,0.5105498832264823
0,0.9441432484003902,0.8653594359372103,0.18152264119566397
0,0.2566470905862287,0.26413445877677344,0.007105836019286382
1,0.19764209358463936,0.9800013059710945,0.4939952368279539
0,0.33837285350452717,0.8299236048874656,0.46601070696468916
1,0.46982503416536514,0.6965448453872509,0.16629000718574782
0,0.04048061912706258,0.8893112808690059,0.7355444804014817
1,0.689671489414162,0.5817724573385288,0.6860022763179026
0,0.608622761008446,0.8301003071936842,0.6515760321785751
0,0.04768858739457127,0.005805808055247663,0.9190377414308368
0,0.2671153082119412,0.9744648655046046,0.32009882259908706
0,0.015559229016684162,0.31264891123213323,0.7845335226305205
1,0.3572658623530428,0.8164435443528667,0.7996569613595114
0,0.9397421902710251,0.4413929712351229,0.512209741273759
0,0.7741027919914301,0.4913192692502766,0.5491906684152794
1,0.8282951667522749,0.6414360033512139,0.016680235312112823
1,0.6012117253220077,0.1872843713598471,0.873226750827681
0,0.5901490741417456,0.008891020887321077,0.6507453346838415
0,0.15949756707461948,0.2613350131130563,0.07570039147339258
1,0.8564359424799975,0.8793164643605239,0.5403200564430755
1,0.212700427116303,0.6021107623405688,0.05306770658044979
0,0.5997993873128151,0.10913013187811704,0.5428376699455508
0,0.5432679198580865,0.7094405796995954,0.6203795009983168
1,0.3874539721272694,0.25553108040887673,0.06128060479451891
1,0.55978513878401,0.23501597875094182,0.19352402528827206
0,0.45632746330496265,0.45704187985904055,0.24122572806326759
0,0.9549923480072404,0.09702657788743074,0.03580516919855248
0,0.8807787402609224,0.6795496078117627,0.17370035994131117
0,0.7530937181357573,0.45762838922423366,0.665702606553251
0,0.9840637486953232,0.7554283136069605,0.19658124705801194
1,0.6085351530549181,0.7968893072971553,0.13503431980686664
0,0.8508157194187735,0.0843506527595762,0.17338744273385076
0,0.058754943898173706,0.7453462084600756,0.7982084087978077
1,0.7870181774488988,0.7013257394472229,0.5866687753712363
0,0.8365262620183345,0.20072154941808562,0.900585523404252
0,0.2716048406547018,0.6788790499804175,0.22963753397576747
1,0.16929545809243196,0.538646483604481,0.8821444021375066
0,0.5869773814471426,0.5817785486117327,0.15707051970020502
1,0.6145333973511704,0.9992738739895776,0.7040942138957241
0,0.5680584817575851,0.9376630810205567,0.649237540816183
0,0.7290265173683613,0.3090449458929325,0.11479453918130023
1,0.03444784699656833,0.7558507795172592,0.4177223811023054
1,0.8994103061333838,0.24695916498486736,0.5760988810281007
1,0.7899798237230541,0.9270931172046958,0.3639189023382863
0,0.33745631889402505,0.1019035802959567,0.3654430623789239
0,0.8298028829598334,0.03133658547522156,0.3291902805175818
1,0.302150047309793,0.7295758273267176,0.6266838649153194
1,0.3757011708991944,0.5847766459853428,0.4477183219371801
1,0.222695072142013,0.36218602192388094,0.9929538825351438
1,0.3924669998047058,0.04634595254490692,0.8334046300538448
0,0.31714493303711044,0.9839441784434708,0.8104882542294307
1,0.4134344734421873,0.10740943516206514,0.01024506733959607
1,0.482216543224791,0.3370013934783693,0.47934512207560487
0,0.056046759528929124,0.059236489301863315,0.3259437581850597
1,0.11005820487546303,0.8053990448479015,0.5388803195326981
1,0.15488661867524212,0.7612659147742962,0.45111594132063415
1,0.8673231288241616,0.6343648101936371,0.7921662459878163
1,0.7116008648468249,0.9358946547201856,0.3778817795967142
0,0.4748345826472786,0.5106506046159633,0.031148866783504148
1,0.47527930281402797,0.06980867292634207,0.06827478969432021
0,0.3497888356587683,0.801136769369178,0.5000479562417368
1,0.42262450964516074,0.24088265155362043,0.03204065384490029
1,0.8778121467694889,0.9288444561442054,0.6176175723552306
0,0.31534184475469873,0.2656459287035098,0.852777013360093
1,0.42575493510748785,0.21802059206911983,0.321742281513252
0,0.28434672750310797,0.09593504473370318,0.13459516344478328
1,0.41142830416699827,0.21570266509131264,0.8451438203741732
0,0.6458902579917271,0.6254421998271329,0.1170796203750023
1,0.08497901961704335,0.7363989057198026,0.5069455309010716
0,0.5180301175377244,0.31302146706427747,0.6640017203331571
1,0.3745216632421857,0.8769258971798146,0.229020596888322
1,0.19694750045227238,0.4527300584341386,0.8501310924987385
0,0.607538871090032,0.8762578768698603,0.6261028631936582
1,0.1436963510218513,0.5251801360846462,0.9847882757441829
0,0.6701616708988165,0.8925021393655668,0.7580418649095598
1,0.6218365887735419,0.1058997549424292,0.23087188717173823
0,0.8529015118425083,0.06781623869014475,0.1356994478199186
1,0.032750893992650965,0.767535031821186,0.6190946142267943
1,0.5467399398947406,0.7390766272431298,0.8749372425224823
1,0.11537451432611001,0.3239322999608394,0.573305784545288
1,0.540795581458314,0.4451557228498052,0.45687673752629077
0,0.9858442270311004,0.03885492035074556,0.7827527254742609
1,0.7724316483605048,0.4661792765746122,0.8419823213544649
0,0.21407981657049702,0.8367837761441089,0.3322761347297415
0,0.8617322889846296,0.03350635452837736,0.7873541358105633
1,0.6414106277531657,0.5387989964809624,0.4334623069021599
1,0.32711269770148355,0.9612508932264444,0.5176334488136992
1,0.472915320762868,0.8503342718994606,0.6889871321625267
1,0.5721599649732176,0.40402524446425647,0.42970103748172994
0,0.3028216939645202,0.008865845483449264,0.6856289496910929
1,0.9692725956849354,0.6583742442466957,0.23422804050090784
1,0.7303636179200392,0.1966427906564121,0.4895325866652246
0,0.9018516836981646,0.2528067950870778,0.0405326133158177
1,0.4303825545218585,0.43195495799087913,0.5402832740351502
1,0.23199543298281589,0.6972691913036951,0.5847969455922128
1,0.8327856842027278,0.587367690269123,0.2704332859846815
