y,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1,0.69203679702518,0.5528271960229675,0.8736038771165817,0.529974374941049,0.8531092991612085,0.8201065067791996,0.6738545071923314,0.0964065771993452,0.08433322622573813,0.23580145224308435,0.47604504868496555,0.22873454398751558,0.8260428365199601,0.29065706624683996,0.5712597014159644,0.3059625500963449,0.9280875771518392,0.49197007170004126,0.7541898186573426,0.1127055489307599,0.571005163178704,0.853119900682845,0.8280996556670076,0.07527632822504438,0.39666040284091864
0,0.10199408977071667,0.7646326996259567,0.9804381020058547,0.15546753050527695,0.07296439947009759,0.835601658967063,0.11456605101053419,0.4716671832741476,0.1654594550784575,0.12332157481082051,0.14185315413014477,0.6400128383778622,0.5981276253358399,0.9092289573922615,0.19985083994025765,0.105140817455186,0.08949342761721235,0.2773903716120112,0.9519823078054651,0.9962891580427155,0.18031490283474338,0.415796273466278,0.256958486505261,0.20592487835865803,0.9680465922705355
1,0.6371351325639237,0.7364834088139025,0.05480224241435694,0.7181929172273371,0.6245589300411863,0.021920266126705612,0.8664713477201627,0.3125586441178536,0.40379470055586353,0.9462609701212883,0.3888389369013371,0.41263545085342856,0.13557891761639151,0.4092668488763993,0.9777264534174679,0.5376332653586885,0.21053893996222217,0.9481665806709638,0.21184348697613598,0.9106246521546141,0.19538285924010734,0.04303589739727476,0.9090849743942263,0.6010654655433406,0.35276141759670676
1,0.43081755592242643,0.0390024138578392,0.527281146069778,0.9819788617768123,0.6901842997734762,0.2894368003269997,0.35323015665518687,0.5880762154773085,0.8814168146579695,0.7440262605321137,0.5351088900177124,0.42911092237607185,0.7298469325077661,0.9794642199853917,0.7679472471680395,0.42452102142250747,0.996917401236704,0.8134136002017475,0.7272796442032299,0.9787380456810468,0.6905821103676975,0.25290977546292326,0.03472987283055262,0.45511378767532085,0.33625802153817563
1,0.8632368576542304,0.06966826998027098,0.0721551851365626,0.8050761559266537,0.47288514082697297,0.416800386708182,0.2816658559863596,0.20843581220917018,0.5952131720905219,0.799978516277515,0.5891499283168465,0.6828299080240086,0.20390615480641783,0.831679505067593,0.359897834948522,0.21898796168487034,0.4758823697377389,0.9444367056670069,0.20732170483375612,0.6718689831653741,0.5426939026388764,0.1743630362805817,0.8250322746636359,0.17866343668372897,0.25689913999359215
1,0.9777505252440928,0.6546868058947823,0.46195008875796084,0.975623724139274,0.07920752385338248,0.15006496017255777,0.9449410982112731,0.022602280210219816,0.2529702070472446,0.4929055699352588,0.21527919525193684,0.0338539662770434,0.9428597864606773,0.7092796643841925,0.36937304149795425,0.646386065672551,0.7509867902892328,0.31371231079952255,0.9027227791760577,0.9381607108349073,0.8324875408012525,0.7163875121386505,0.9094764215417444,0.8955922904857241,0.28356987231147657
1,0.05730650951714833,0.6589673647837148,0.9584492280988449,0.7824514615660703,0.03168821594246496,0.2859728034642457,0.04218020229596531,0.5888047673438652,0.6275814295945364,0.6002682513547791,0.9756748494261364,0.6987549201825852,0.7192117744371215,0.6839324909215585,0.8368369425393974,0.6090560994128685,0.6585421551175658,0.39013607614855994,0.8547839547748205,0.6725003921046694,0.09188749791401496,0.30336789716023116,0.4466495627492918,0.01241553715819943,0.5603968800030557
1,0.8195687991387853,0.8107730634017786,0.9423290657798017,0.6014643347651428,0.16443080036036484,0.5931144652957965,0.2843630371171133,0.14526376005181685,0.09821404575524872,0.39662723723274484,0.39535174979434307,0.013815095549111867,0.7448484661522545,0.07013780032369477,0.2549721002884128,0.7711560682415285,0.11962150385842207,0.04750946807984524,0.5746487346038006,0.08190248456656923,0.5139479802320006,0.18567616939162035,0.4179377155250813,0.08131608793145872,0.06140150966265434
0,0.7175708193948743,0.7694995618027475,0.8748807395537039,0.3958041137493553,0.31495322088950695,0.5955550438459127,0.23436570002145907,0.4921943856706432,0.2298931457137776,0.052526747813620656,0.33718628377461746,0.3359305425926239,0.5590235202284131,0.17915651448880432,0.06361019865445827,0.44679760889409714,0.9361429521536055,0.8819740361424823,0.7248263806844063,0.09827397132258953,0.13568648256786164,0.5329998004246209,0.7827318842168103,0.9933250607876413,0.9570458056794517
0,0.09003347528596717,0.2894706833198927,0.44825409710557684,0.5038246282319232,0.8563548788257276,0.13590600476467973,0.19738338029063962,0.12171919238622819,0.7399163146296094,0.7378431585763197,0.1868993865625228,0.550320055969907,0.7429753196370992,0.6030276308347422,0.9457627457611253,0.4105131541642685,0.3402647321166461,0.5971656793049501,0.5901194314139544,0.5621535749202456,0.45152519898254395,0.008708315793459986,0.9312201717910943,0.7625537825358788,0.18889421348434277
0,0.552763606673069,0.2520767033378275,0.5469517479151946,0.032223054633812365,0.7672037197267629,0.03863461973320248,0.22557130344386533,0.0766854455181295,0.6929836042509644,0.019638086273188082,0.7507400295484656,0.05870625744762925,0.154371898464981,0.07637180793949727,0.09911316066707698,0.2929092893276981,0.002576240752631076,0.3452335881666442,0.5863647950601331,0.36695959813869594,0.28500260570574365,0.27567001053825824,0.48579605493398714,0.171574834771552,0.14815255494151947
1,0.743157935138805,0.679245591403026,0.3410047599724614,0.4378111571457999,0.9314971360392916,0.31444230111527494,0.6546765110772422,0.41568999747685176,0.7129597572862496,0.769208254009341,0.612657213946521,0.0932825625279986,0.15296453299057,0.8222094896054237,0.6523979236871126,0.1909353103553546,0.29233089004236,0.44424813019433995,0.21956052110310975,0.4846477496304724,0.7377202395590201,0.7877883197168694,0.6664329300691982,0.19129861620477207,0.1227039634071162
1,0.732840257984662,0.4632384675950624,0.37882104538222794,0.8747185085411441,0.015976353168385637,0.06641845713400607,0.3691516851919675,0.5640774511599067,0.3148883831705198,0.5536088422124281,0.7767036722269415,0.6545361577201951,0.8845256118644157,0.019573170343117785,0.2515562492252087,0.42108898938302664,0.4319797856907108,0.2861471718768718,0.6776692208543521,0.9905703489553959,0.937273989993622,0.8166628103387662,0.6221734840481445,0.08008141717851847,0.042776335091872064
0,0.9793398159715407,0.1468352253177665,0.8890784120150561,0.8716331971627469,0.8666276122911795,0.563228818657559,0.3722987504598574,0.6255079609778404,0.4177094491039607,0.19987923850346634,0.6755076180058671,0.6349041884025773,0.11053026022818258,0.13774151917809585,0.6063275762977368,0.6201112265138713,0.9501602571495228,0.8155353166735045,0.436059745591163,0.436504522271423,0.6238125188212496,0.0449230156602759,0.3130223808983479,0.14318581895033378,0.9634574948929032
0,0.8285174626797959,0.9713974569757063,0.7894045801263634,0.36509390032532585,0.3022020225484837,0.7372748239796448,0.9384971481393634,0.34956936529978444,0.15624165008889845,0.13092129220516824,0.3516870776790296,0.0964154368684107,0.9489880935685265,0.9367938998920208,0.956539493691786,0.1056681342119955,0.8936326726136883,0.8236340713618256,0.4500228348394617,0.798605020932408,0.15338050149826898,0.0717563564776158,0.8048391238422706,0.09779367935574479,0.9746016251671494
0,0.4278177971342162,0.6423731068359045,0.7914336003629356,0.5360113707184612,0.8325288780952474,0.3925186092188234,0.4493354062235986,0.9852621280414494,0.7540900239755763,0.3016275697205363,0.8024767569990288,0.36059647163330066,0.2184773013418747,0.0316880830921068,0.4779946311474623,0.1451836751704546,0.8512913626036234,0.41816596134948036,0.4731671877358057,0.21550763133248807,0.31690838588419123,0.9339183968789578,0.5231854920544552,0.6514560304616679,0.4023689693843222
0,0.7732329516818197,0.7119102252936826,0.36881116320501417,0.5969002428828029,0.26897871219081937,0.42686180686031605,0.05726756735346894,0.22436557204550212,0.8764455541907117,0.3402894602297589,0.2851135386068734,0.1462477016053404,0.2143282678956746,0.5505267269741836,0.9218613382567984,0.9108034713902833,0.19523230475170728,0.3238172116088728,0.3229761391514091,0.2418896785713709,0.3573648028036994,0.5887288061581849,0.2856714126802308,0.361982243323447,0.8157481348445568
0,0.05240184776262058,0.4520261077095278,0.23904909261287166,0.6927208142290323,0.5062219314673239,0.6348415966252112,0.46301865664106356,0.7684504577200361,0.743758052054706,0.5052098787247878,0.7954694487696234,0.6447458096383125,0.11698369812271492,0.8225977586546867,0.4912884557299243,0.3084304244256414,0.8632090142580636,0.48194471261370386,0.7261966453665257,0.5045698925954337,0.03402463117120569,0.296804990664738,0.10945411447249087,0.7279122649375047,0.4650228623602083
1,0.9300889418951536,0.2598145982672835,0.7874921775242779,0.027239497040177363,0.11570446385290611,0.9038146275453,0.9839741147329091,0.48560283974758445,0.8604266859488849,0.19694964887673205,0.9337407727906432,0.41039935557148266,0.08594401979092647,0.6181775948639647,0.9326936037739053,0.5787345731339433,0.040746702770028675,0.6075292819184391,0.19297173457068162,0.9527236763268938,0.7776387586992696,0.10429084996757221,0.9701363589535675,0.8265389870071292,0.8883671916154979
0,0.477016484174425,0.945491459793562,0.6826005083398264,0.29998422117893997,0.6006583880598492,0.9353054781526305,0.849823172448052,0.6194112939889382,0.2205683825420479,0.9029641467238377,0.6487620908152363,0.9013021947031725,0.8949851479566692,0.8136643692416216,0.5941596674735777,0.4498956511635219,0.42721459749495894,0.32294333061378055,0.9481161456482237,0.025127619494797693,0.7836178553642397,0.17520914220424888,0.00467828355340183,0.5967942177724047,0.21751814095536703
0,0.2628213100973489,0.6888673378006873,0.7580729368122625,0.5472126628291494,0.9615358613722607,0.9155265530048312,0.3605104301702321,0.9170277816975005,0.689410391664606,0.540061033739788,0.9355769694187829,0.48452171631551755,0.11659294799163156,0.7994804895753914,0.7353606501889963,0.6271327613287733,0.6331353622810976,0.37213687995801725,0.049369657027242386,0.3791131570495764,0.7489977792701771,0.830660414990872,0.3669455541179556,0.5773771831674618,0.8543196242455665
1,0.10995674874337269,0.771503456985834,0.7114116327485618,0.21333021986220113,0.237269816820186,0.8098585159041306,0.2536824115601073,0.3407219680983926,0.4079676855224851,0.44962988142046156,0.46493007835112876,0.8769439632028327,0.057690359217042464,0.6043064959520515,0.42142864090642784,0.8725152044695109,0.8638957005431881,0.24623465575560255,0.9902567365375564,0.5642073793889238,0.25261979214088504,0.3977855714840358,0.008116067314772879,0.8396252452272499,0.4274962691819424
0,0.13587600174025327,0.6909448265497651,0.007006637306146035,0.6536871996512633,0.7976086977101363,0.3373221832823545,0.17392106960268194,0.47708088932138804,0.7841651740052502,0.156593302179852,0.6934500421600575,0.7307448743580296,0.2757955175059237,0.11101673684435287,0.8414174713155276,0.21533979371529643,0.7305973419322921,0.8445809242185165,0.11220180405230906,0.9828076499674684,0.7855615161412772,0.9561493181812003,0.45296615686444974,0.9814386458453161,0.1066017936528284
1,0.8827460910790726,0.013010209173668463,0.32412675019809556,0.14339318734284856,0.9044651675985608,0.4897746162870603,0.48910308012017956,0.25612125829643917,0.79803593526425,0.21339944805947642,0.5049329599335581,0.10499319483777847,0.5820299162444452,0.8668742286939402,0.34765229091950245,0.2116551427517268,0.0555488715727398,0.9333241248173098,0.5992192946051079,0.6439279746554586,0.2068455737322653,0.8990026431365629,0.023770230764147304,0.7037832111541292,0.9158835714602677
0,0.7420672356087085,0.19218337508405148,0.10559396992243353,0.7990102092107447,0.46703346278872615,0.8858043317231085,0.5550944796534671,0.13675097641239164,0.4191254316947275,0.9554433802210106,0.5111383908220972,0.6803039900464068,0.588478692526363,0.3223024676510131,0.9233559209288086,0.4170853473391134,0.8707800750736767,0.9696393912332089,0.5562787500728971,0.3515014613199071,0.6900468749990024,0.0390370240552077,0.15018091106458065,0.8294196288787504,0.7018456381178744
1,0.7687590608827137,0.9731105587724203,0.1322506894175699,0.6569717499921137,0.9625039869420888,0.9073139919265748,0.1326586758219339,0.24503399125225855,0.6122320454814615,0.241845876492221,0.341296987777141,0.33279473911654534,0.19977924828088434,0.17485571742448147,0.5384871717312146,0.7182944615503841,0.01384912481028755,0.41522685651346913,0.6847093945352172,0.9116032048349642,0.9891543954311942,0.4219383045578148,0.02420718289143342,0.3427056484461193,0.8329125280650345
0,0.3888276903267318,0.4261454171166589,0.9147559251299789,0.2203568254131404,0.7967332320439566,0.514723975531066,0.5379177062317794,0.6388126679379014,0.20975018963288927,0.28554035594086824,0.5390859358148231,0.807990999340958,0.389809718449288,0.5117988501995447,0.061507050520133055,0.5067727493895954,0.7017092589640621,0.8879437862003411,0.6716021014882648,0.5618705157877821,0.6878663617102214,0.32847236099802823,0.17055418326699534,0.18126666629935795,0.7414595627416267
0,0.5035872749412375,0.8822259015300605,0.7985846619010563,0.4963885727531384,0.8991394704579498,0.7335995882727229,0.24332463160320306,0.4703372086615071,0.6335266421882231,0.4641679394381032,0.38720752675414893,0.4777182541762376,0.07095843546510883,0.5440947956028825,0.41371947956936894,0.751582641226263,0.6421092856346282,0.13363129217390435,0.75750163627706,0.3449116946557438,0.8973856135408197,0.10636155773290568,0.7461852502281346,0.1253489434154913,0.40530256977594525
1,0.7388991333754737,0.5119738184216496,0.15163032487239125,0.3666684242726116,0.3194467976855758,0.010079988749467583,0.7501048571386028,0.5921898176989823,0.5219328411874539,0.7257716551026343,0.26545324450919217,0.5420716375228771,0.5149894837101892,0.6843757425264905,0.4886958230147259,0.31559379698533374,0.6744911817433131,0.22045744620827534,0.7213505222418389,0.5078236451094228,0.8703556657571337,0.6192387042506233,0.08950231092240246,0.8825323096533726,0.7180254926048718
1,0.7266141102376081,0.9640807317521587,0.008770004286205446,0.9590350643265555,0.2548782477596142,0.21332675466812234,0.16159819841978107,0.45511020514594036,0.34369296267482274,0.09458335214817326,0.6615132235972337,0.7087633126204651,0.19523630852932305,0.9858182358749278,0.32320501898607357,0.16931199211159986,0.19929334022434475,0.7397907255083459,0.6792835650938971,0.7057441707018713,0.3768722292238009,0.17638233247575463,0.5369394755846898,0.8881191253375519,0.6778564059969565
0,0.1482138063705103,0.7562596873288951,0.03237556879135639,0.9234601362229033,0.4604727007705254,0.08329785766815812,0.6372134475391102,0.8989048938564974,0.8529172479867023,0.6434760524819519,0.6453315417372019,0.2631906369285011,0.23805477376175543,0.3179545201719124,0.647934437960316,0.2991364839234323,0.8277128734816188,0.4346200119065011,0.8801522897361133,0.6338097003583907,0.773677619514547,0.05863158086894482,0.2841595243818459,0.9051029814339234,0.6505700803742291
1,0.4916711542040647,0.46397799360507186,0.4502523460726291,0.25748208241986903,0.8389790652341005,0.8101342578596993,0.604214494825139,0.6196291280300419,0.761449310022292,0.5739621330693986,0.28916370931008917,0.9102139957629587,0.28982532317142373,0.43543571823498406,0.13871507999602417,0.9114460095041736,0.014772287768444081,0.38960911950710786,0.4055402755584495,0.03540714577442616,0.7857944991946961,0.10975771650255672,0.23095553553612214,0.6706842396168882,0.8073590563610042
1,0.7314813277262654,0.4757571548852597,0.32932286378666764,0.8066446155022846,0.8845384968953928,0.1901013329197393,0.06841807551928958,0.1973005231745546,0.6467367560979514,0.32945574905714126,0.7884947421948911,0.0924590219274607,0.9246885615887995,0.43928211319877997,0.8337836861051482,0.04946124513275929,0.20606528155727044,0.9174510983636154,0.046656824998867696,0.6363423703426371,0.31986232053880426,0.9277988447472774,0.5301235334240036,0.9758178566940996,0.9063392483167189
1,0.8125304511136945,0.490790908413858,0.46778178527354763,0.24578832740309364,0.4788310641877185,0.8035503135629923,0.7625884094434722,0.8213442271601544,0.9115463670462937,0.6112678778319731,0.4068313896227692,0.5704450084290357,0.6458487630164416,0.6850118472243095,0.42344127465371495,0.8924793018225504,0.25610280231003324,0.5421056799071953,0.1382224568180649,0.33936053288622037,0.07223035227477792,0.6734806555318931,0.2969688893382392,0.5211018931668873,0.19222113950292508
0,0.8198845521943631,0.06642435667521307,0.6668202182220458,0.7926283850245051,0.7784722236393147,0.799875552380097,0.9002972122757982,0.6914973549526559,0.29818881907421924,0.8699685810821562,0.4632217381177083,0.6587051285439292,0.9644769331753219,0.5583795890551868,0.3571943071517769,0.2649185439466045,0.11514927037335532,0.587085407867499,0.8869880736264941,0.14283237497895418,0.2216179233262291,0.8917234222095992,0.5790653248387917,0.10901311287358684,0.03624338095078128
0,0.26001112115351777,0.7920833747391932,0.014736046066720299,0.533490640125727,0.30074383558535744,0.7108881692170409,0.5887448908070373,0.09340368497391816,0.27541516096220164,0.6053003213109696,0.07543652289312308,0.44396569735572533,0.17091206446571294,0.9188341462865941,0.8641032415762949,0.6515380881609005,0.14032946697536186,0.5292103975055147,0.19066092479963803,0.5312631795485414,0.5073637426082812,0.9382775692318176,0.891815364402873,0.7534681210721934,0.28895922996706314
1,0.387968818178409,0.7374650853526622,0.7063483361321492,0.37534665371994946,0.6865826550432078,0.7600331158507877,0.4209065900924065,0.7193337767985082,0.7969509185899881,0.3968360591669452,0.6789271051435832,0.5160837680188715,0.9181762841005676,0.13727142453754493,0.6635000952385716,0.8214966448466009,0.10913563404434046,0.6452832719808683,0.03009788567960958,0.08885166232421748,0.6065863782157064,0.7536420157104159,0.9170252794513858,0.14770939367278635,0.6083387103429511
1,0.5447107633223047,0.18680971960578785,0.13464119183899137,0.8672990882922692,0.6704313222111238,0.2721322773050626,0.6504593777519038,0.4677012933453074,0.13302531269615725,0.26325360217365,0.4410601427649131,0.1720295016146014,0.4234176613655405,0.6962918594644596,0.9470112447455561,0.19650172065758187,0.8187698797797798,0.9952537084249184,0.9551641875568434,0.608046818728139,0.28569633031077013,0.5525647360069967,0.6622454020391713,0.7618136056871785,0.5873687799591277
1,0.8581477622081849,0.5281236211450412,0.5425024346571822,0.37502620301091294,0.22432980401554903,0.011495672253475364,0.09049564537718224,0.2390256657304276,0.004245099680173059,0.7136369353253654,0.25878139567464264,0.5179653436310039,0.799743130421274,0.41906863768848546,0.4315180625988433,0.6023396660084144,0.2740475609042188,0.7782449969693297,0.5796526262758048,0.30042664622220605,0.7761345891073629,0.13607376043507147,0.6673021765681921,0.36937350933643165,0.2281931009342788
1,0.915173089436081,0.619286586506589,0.6288407808819854,0.7544278841814337,0.7875124197259032,0.653640449845431,0.7766782910808271,0.3729594575433871,0.975920434044672,0.718685661940044,0.5202700909818131,0.9338783867232014,0.9939667229841946,0.21915006117125435,0.787639956322083,0.18192798400214893,0.3834386805876173,0.34038805805766337,0.9702990557816679,0.1278032596593388,0.2609967609655973,0.026107690369570058,0.9598339807212409,0.04976998260840515,0.31576273706001257
1,0.2108707662081818,0.20899930171932524,0.8592412780875643,0.2733472674262254,0.7600973120643507,0.6675101037489655,0.41053362983247454,0.9017104263387412,0.5333747931858301,0.4796103499685016,0.8667458461939809,0.39700610800739655,0.9673104139132904,0.028962071626197905,0.17132829056454302,0.23397516506783667,0.7792530150408999,0.8280585031437696,0.8838325450132003,0.1930228335506391,0.314398951914428,0.27731753253301217,0.6989198232445809,0.5331547391250833,0.14722489495175295
0,0.1420948329472268,0.08281599073050272,0.16115263884532627,0.8460035082754744,0.35440088166299244,0.03746786031864291,0.9964325787297348,0.029312123976548032,0.3433011453620233,0.8290400037072745,0.5859500128866423,0.28012030378491426,0.07497367466460836,0.8531315792127441,0.11587886565757044,0.30487054280213355,0.30133099431553856,0.3784935640698991,0.48229938674568695,0.5694769689162562,0.7308081849138952,0.867484489572947,0.3602185457346515,0.5938603915042737,0.6756594644767365
1,0.3800636184819015,0.26047382569723465,0.37891747990743185,0.8095043123899782,0.8629791835053372,0.6108984272846905,0.022922651834067054,0.451866477347857,0.1922182978831103,0.5872234727882915,0.6485589271677614,0.15199849481489625,0.19896439854483572,0.24751397131501596,0.7192499371663489,0.33779467797440854,0.11314237360650914,0.3823120468842709,0.21486341247680152,0.6065169254277362,0.3519408850837874,0.3139014112137416,0.5526268147565269,0.9034877525153459,0.030134844732446098
1,0.6228135084978549,0.13278429978561934,0.6790315236280818,0.07552999864943155,0.42105705884596256,0.8273766100895171,0.6165283968469186,0.7012884654509719,0.27348519751717226,0.9073236401180117,0.7464929555922165,0.9644688793838829,0.9295670180059171,0.6474237817546972,0.07920146638358605,0.07571160103130492,0.18328364530558516,0.5914495499756671,0.9029398793294601,0.25266131732232333,0.28799629233388047,0.006631891995471206,0.7702638280504549,0.8406801403952514,0.6835862797131316
1,0.7070787230134989,0.10997557615163811,0.0445201452535704,0.10133154451520043,0.714367617096526,0.25414678143534697,0.9854117523573764,0.1968772677239814,0.8903040159986477,0.9505287644190932,0.42927079821071157,0.958026752020115,0.8007670385422602,0.4665904979205209,0.9695811320439928,0.6510106301999754,0.8772301535786338,0.40948338846138765,0.7643336589347105,0.8345669241810273,0.7104520498370008,0.7882829905491874,0.34313438621138026,0.6110479129815637,0.4122773892704079
0,0.18908556082911454,0.3272201379767732,0.8100360817033305,0.6132769612284446,0.915179589376941,0.7697497696643114,0.2804722847920704,0.8431220472428752,0.7667852730044896,0.3026744352970544,0.816202632700748,0.6841788876323485,0.2923302274703483,0.3156513194722176,0.5075380482126625,0.9463431577040893,0.6313508907917392,0.8353525271134824,0.9885044309810238,0.7290118044301984,0.5770085614701768,0.578504615317168,0.6661496466516709,0.19973772875343032,0.9981105264365912
0,0.1477022624838873,0.9021639036348674,0.6262909672105933,0.9433798745160993,0.7712966582117116,0.5048824429574825,0.45231579825108525,0.6198216991229963,0.05238790862086151,0.8970861055587402,0.0747695798581357,0.6330457088653314,0.3821174495256049,0.44760359618359746,0.974291659379572,0.37363557833306593,0.7756885122446963,0.36746243754627295,0.6748057832834405,0.7124615169434559,0.7317397159763408,0.7218034169316169,0.10085227963816845,0.31825093420129735,0.641785728067345
0,0.14029344978586167,0.277532894689945,0.2941649672869323,0.2523554979225887,0.933435513595196,0.09015754550845234,0.039672417846297936,0.08742343097470817,0.20356470764506251,0.8106797685975551,0.9907819146414805,0.3697581699454048,0.5592008161456005,0.48335511142735876,0.10760981734096309,0.7852054458276743,0.1776601475534324,0.14095402882490338,0.03805214649443123,0.8169494848010742,0.6277579763117436,0.5481010157771881,0.06665275689699302,0.5728210073950075,0.19633982318327425
0,0.551861693220929,0.18763761065167128,0.7947401814043996,0.8729016985669258,0.36067394271020814,0.35641281243513545,0.5520042260226367,0.044340105796033535,0.35211222335305725,0.8759959115363369,0.015669991437362474,0.15682819011837767,0.5218658647050738,0.4831519644163904,0.9133309154854722,0.3609845475643152,0.7319919813120919,0.001408245894441551,0.49080472807192266,0.5695915287151011,0.5538201190915616,0.43533252096659303,0.8375522233386928,0.6109773979123018,0.3434700408311979
1,0.04381124708943951,0.6254819871665239,0.10815975194183836,0.7960474443472584,0.43445882635688327,0.9133892598737979,0.07976754629689886,0.8991624040754106,0.7672988501424848,0.027360444725299304,0.3157443363235146,0.658353436213641,0.47589091877232015,0.9703231975457569,0.9376782370158582,0.36389590760897084,0.9430430982348948,0.6075874366974358,0.1455519467593981,0.4893731525302235,0.002886350538745419,0.9334205177988488,0.8655134137851859,0.047428217882511725,0.10364132440198925
0,0.6193810072978007,0.7249019772431264,0.4661969462268658,0.11946178007038477,0.8940935358897242,0.8366853839968298,0.5669348971507252,0.4238747538793165,0.798117310938038,0.9600757601944516,0.22668276735388315,0.28461573276499763,0.34342771805358907,0.8971530712064341,0.01353467386556051,0.2864189119352648,0.44944624616910744,0.6628519343896182,0.7164448628346318,0.5657664215733376,0.4349088334975919,0.08600048946682337,0.7751241205687974,0.8764036901424148,0.509590254966069
