y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,0.7315534060084922,0.24220017505188018,0.661333619125757,0.5223446165031127,0.5653858406583094,0.3431162863268975,0.09830825485346462,0.45584579499682676,0.07525356247998394,0.7802302986380688
1,0.5220718033677917,0.9218494773740484,0.7212703386814066,0.8119887260209946,0.22291426875363807,0.9423115489557822,0.7219945659102784,0.4049121275101869,0.03956019384989873,0.48941200437151533
1,0.2399794973960201,0.7843700098800608,0.6543329731331466,0.11669249494657252,0.15023619132958999,0.5640381108195527,0.793423413070028,0.5152363291630505,0.2813583583042335,0.014131961676574933
0,0.6910160816323493,0.8816431998682217,0.5446800254275308,0.8750372956053545,0.2952696594055524,0.24184687697648288,0.3983318586263862,0.20934569206320885,0.879779273860346,0.8445945348288911
1,0.9760792734126191,0.21074759913125374,0.9192141627343623,0.9719167967418988,0.16525805174432673,0.9262520452561602,0.7822137838191037,0.6619849182936691,0.7028195873943247,0.17568842470459134
0,0.6141580408798287,0.23125139273643625,0.9018067032383387,0.6702952805831824,0.029574119733385418,0.05171731892699283,0.1513800483654848,0.04498175709316976,0.5848472792235179,0.960692231820115
1,0.009875077490267281,0.6341355294260614,0.9420614006596095,0.6567711383652466,0.4841952487811336,0.7472498224147011,0.7748530075520025,0.47284498636176686,0.2578449498359209,0.6612741098479692
0,0.14817457295323488,0.1792294669235457,0.955369192005906,0.4328903839693423,0.10283159413866061,0.7327062468662426,0.14844056490901159,0.5853554014226241,0.8188898581397854,0.29968257128556186
1,0.2575333722521972,0.2145000562337276,0.4578639841622162,0.10551606974631167,0.6641847655772384,0.7317139345990495,0.8977443518386816,0.267191146220113,0.2798259816760118,0.6265134823243196
0,0.6262431085563609,0.07946417333149658,0.9627787841414253,0.07308810512455566,0.49443816316088673,0.6970499301770607,0.7820684825907306,0.42839732660118035,0.5618879086845593,0.07336265487679572
1,0.8737985822317828,0.7037776563601792,0.9185704803635891,0.47140042870016396,0.945153045378546,0.4508663648415626,0.30056487409368304,0.544999045763967,0.4110464834275843,0.6525950771077429
1,0.13703560651966662,0.02894612999594459,0.0311931862479512,0.3708646378864652,0.7342449493572442,0.29946762811901273,0.9972172887365364,0.9547857877435565,0.8446808633519138,0.7890191894373372
1,0.3212303041871494,0.7449735843692034,0.2701586411616207,0.49089792741886895,0.8223931741654315,0.17593909283021836,0.1923496136045757,0.7084087412886478,0.1704350367605757,0.7050381849734334
0,0.38690148973430205,0.9931832179438993,0.45678445051720284,0.37307595516679704,0.32740709624105047,0.7768342482356797,0.3985527335514416,0.7792110037310797,0.3071353405326993,0.260239704649988
0,0.13098189905719204,0.7903979343108877,0.49593345175195447,0.3086668822301314,0.8402113346736733,0.9300702193219649,0.6783181434871324,0.6325854000940466,0.055967831639543886,0.23846091173964212
0,0.19663942023424008,0.7423587957141585,0.5524054145649462,0.06732421797420107,0.364684588167565,0.26690672406660954,0.7832683363522596,0.11784126795804095,0.8665116424528012,0.3216359964653308
1,0.3003772703272368,0.9518742729889523,0.23783667572830158,0.6771213952138699,0.3871827307679552,0.7065412594755993,0.23452376806832065,0.113290586339311,0.6903564016100098,0.12082658287764292
1,0.5874344786281648,0.6891866487159843,0.5879804305944776,0.6513634732738492,0.9298447247540592,0.832503118732783,0.05730469522917836,0.8158495208817265,0.9776015232864137,0.07408474284646271
0,0.48494707085018574,0.15703116255274696,0.2306288816451172,0.9892302899328567,0.5165276953423623,0.2971340353113353,0.8722690706910463,0.5128607918046463,0.4790936316187978,0.008715176175578265
0,0.04870811952124565,0.029787860947040223,0.41805195541787654,0.1676667802714613,0.8210715321384895,0.7650289258530881,0.3740812483404832,0.9053451451377316,0.18596514692946864,0.9019591932005303
0,0.4407235879608091,0.7524106112120295,0.7302259683526908,0.21269459045883943,0.20820140619659766,0.8423004177475552,0.0775753614148379,0.9116425161951404,0.885229089185849,0.5157194166453287
1,0.14211158537549684,0.4016733164336139,0.25965001777538443,0.808305385276399,0.4845504983395994,0.2464765502436801,0.2871727574071865,0.2908372859151126,0.7516886635953487,0.5431058582940071
1,0.12131845332611235,0.2328874530197702,0.6824713521769603,0.12363509901874914,0.3451220781430129,0.7823771670975931,0.2989959825032984,0.3798383476711136,0.2454531383742089,0.4665502523411422
0,0.14954178272255791,0.13735391695282873,0.7824951250652671,0.9889333824409926,0.7973538814808866,0.524750855585387,0.6116357260004109,0.6577452222406708,0.6680494988409255,0.4564967895049654
1,0.9139644050737381,0.02568246053502643,0.6790148503822391,0.24075914111053676,0.8060363203637063,0.43056917878136847,0.18825136925137176,0.9699423865475078,0.82414958739055,0.7190356616262492
0,0.2622870828593611,0.3634217132470283,0.4662496796923947,0.356182541214626,0.7289331322046522,0.9975665393597417,0.8487016405218262,0.940181207894874,0.1749318598683235,0.5000381341821665
0,0.6857941077364829,0.33880843803882454,0.6765344541925994,0.1524208503664366,0.2881740336094396,0.25206091620814575,0.4099362520526524,0.7568383769214588,0.11814767786654745,0.036415918457831764
0,0.2854081137419028,0.9580382209494999,0.24697269442505265,0.6145075023168166,0.6909023686175152,0.7151935717926272,0.18104238098717473,0.5246288546800748,0.16140009108212539,0.23601580717250426
1,0.17698023476127644,0.28881127872363477,0.42974785851678443,0.4894569534867037,0.5754587065027333,0.24736527989638835,0.024973713868538527,0.2729559735034024,0.7467128003606719,0.7504506952844509
0,0.10003338142858142,0.5004464131807648,0.47862581585531805,0.8792370422583304,0.3322257349043318,0.0952338261472343,0.7196264882263514,0.6175939546044084,0.14167911484106743,0.45728484971287353
1,0.022753993645153292,0.5843772491546413,0.15245079054168165,0.9239291535169237,0.030114909484019514,0.6353391601033637,0.7007628388428816,0.8781374405183145,0.24419311190226656,0.5868229095140738
0,0.05118558478324031,0.5535386335308905,0.5406076110026428,0.942269415500846,0.8363339996679183,0.8834120966183422,0.04290552184538854,0.17319228980465518,0.3953542482965119,0.5888866081146088
1,0.6453785992714816,0.7296508312662889,0.15987949372134902,0.9616021871024997,0.6417943593773575,0.8264113286034867,0.6203050470644789,0.9084692424048547,0.64734033012572,0.414347787167325
0,0.1344769137622296,0.9505722686293314,0.1304226130360483,0.7153758455421327,0.4227648011106637,0.2926808773730383,0.5640987717903729,0.3421916699579157,0.9512866275523557,0.6666184061823675
0,0.8381869897856414,0.4590036150092257,0.4897780297806754,0.2003318565486244,0.8062234729882379,0.04930565484310334,0.4820888134676625,0.6103774516672076,0.4751150347177635,0.6171919257599632
0,0.7359892914201366,0.2968872919313319,0.6817634074977624,0.32511333417418165,0.5170594967291801,0.6726754041553507,0.9322439493616375,0.9557231693251338,0.29275791160259035,0.5566270702185862
1,0.8221447684618683,0.708963169511377,0.8895419800779722,0.4087801747279559,0.38195208033254624,0.8796592807027536,0.14219086779053636,0.22317998776375547,0.524134727675757,0.7201573918105308
1,0.8279305509775771,0.38608035810431307,0.37660880060163193,0.15374205799435448,0.5927105204095092,0.27603895887222296,0.6015431395307975,0.6645504581438251,0.9154781592327471,0.169142070425367
1,0.8309851141638926,0.20235856041424416,0.0374535651149841,0.8820269308573722,0.5151239956169577,0.5692748313979036,0.9881468956062955,0.2342691052883784,0.505232694705062,0.8788124068375401
1,0.028803980188187195,0.2824382689247945,0.28541657590152325,0.5179351411946463,0.2977984352902898,0.6469177848335442,0.7336888820089139,0.6466482334069119,0.6126636942123171,0.6641885728022787
0,0.44976869210417303,0.8993018852547136,0.7454775749717529,0.39201993835328475,0.19672519265411814,0.5469803468322855,0.10519603657678578,0.607823261724298,0.5476015122679726,0.4876623275918113
1,0.819809425097449,0.7875248521244574,0.9793003057721092,0.6184028988920833,0.6943101102113636,0.2332856922194939,0.31888136597098915,0.29108108769419516,0.37708945089195633,0.3795001940689562
1,0.17801198960989206,0.021622893594858916,0.12358179382723222,0.7282858225494436,0.023203856220285313,0.30944570553354334,0.6070246568496509,0.9987806677403612,0.9496179064498368,0.7904205301360643
0,0.7954241893870088,0.6791361558220869,0.044485285097423666,0.7822007727977711,0.3807368548041765,0.6546189540143519,0.44913474949693444,0.5249094816085823,0.8701215992315315,0.16227896465032843
1,0.7080601870282096,0.38064734209190465,0.849342658905215,0.5431131075202975,0.3926229404065066,0.49336742559925717,0.8589183238838688,0.448587495971161,0.061212271035202104,0.269222042376575
0,0.4275930351534303,0.048402725856935946,0.5281916456869563,0.04577305929450781,0.43414120862524297,0.43783678317494157,0.2059066940368255,0.21324778479832374,0.8553100671073866,0.9077777578522052
0,0.47375043297163266,0.6639280393457616,0.640658760778237,0.6064151679011768,0.757380411950394,0.002942322668930908,0.45853736706459614,0.14033396916144658,0.44298005319198563,0.9498537079809647
0,0.6681448518249766,0.9741545722785525,0.5362731634968431,0.685959830717221,0.7290627209370646,0.9583549153907245,0.380444725806354,0.2640553400925122,0.446386362103825,0.6664134949284204
0,0.2539659047181759,0.8115787560879366,0.7533921110171893,0.2572042146364556,0.7704018498601353,0.46393642221533904,0.6688781779627502,0.9332347193523975,0.7191789818998711,0.5324300700984588
0,0.38114098006914865,0.35431642224939863,0.1607495305619504,0.650711759143251,0.24467920588520797,0.8612118808438655,0.11839285876463168,0.558817529094754,0.6497515436793061,0.3855843385137281
0,0.09321600514098216,0.704946474561407,0.15005267950891588,0.7836900954010176,0.564323010468278,0.5140434389858207,0.052750553492683316,0.967256763146729,0.8729386022596204,0.10372428520016308
0,0.4380709721220173,0.38800787719221985,0.9251734797769481,0.40557207558831165,0.17957975306922713,0.682504954417956,0.7264007422758991,0.5793855229719235,0.2973784536419328,0.6873280020151236
1,0.7895365544485392,0.1851766402603835,0.1987944873153249,0.5490332498393454,0.18501730251593018,0.8298645739861016,0.6370779849735606,0.15770127074106843,0.5413661148288438,0.6909071317846563
1,0.5892884726861061,0.4650738325427195,0.6839647162701329,0.48868948009226354,0.39608009278529244,0.7684579011931413,0.7079193441465956,0.03051088924968659,0.8212944973191053,0.42388024875671304
1,0.05410404459254359,0.9926365350758776,0.5475357583228316,0.21631174325837077,0.9137700545406728,0.1362433179666276,0.2835992270817259,0.12131526406421012,0.4940211362385699,0.4320071901872907
0,0.40991176689942055,0.5735429508154617,0.6732296528257572,0.22170670077060373,0.4167782033961671,0.5140952065972269,0.48825644978955196,0.3940065722338182,0.2863372661974277,0.308295851016424
1,0.3574063458971578,0.2316240269802453,0.8890483238810041,0.8165852910042618,0.1846927349519294,0.6930233297646496,0.6211218926560603,0.6706776691820938,0.1611479004850901,0.4101779438692926
1,0.0024561929735571475,0.30333757811361517,0.2533781586846149,0.7865661789588378,0.9389588426565016,0.0017551887801968702,0.554085903167022,0.7544972727540434,0.5198927939283106,0.5968893098826175
1,0.8453654910125408,0.9737757095547017,0.6643266725783498,0.6439025547899725,0.390702565857742,0.03676510344082595,0.8264473173627782,0.8294627554068528,0.6737962526568354,0.8204251161125617
0,0.46123060895758017,0.1701325508018059,0.368879100752156,0.891128424988466,0.09067894754102901,0.9430919176115425,0.28360485067047814,0.018758529754284825,0.09390922525900958,0.07037807637596882
0,0.5075636864664987,0.8633352193825743,0.6068115375087171,0.3669701808134058,0.07507960786290813,0.6470958572819078,0.0771885199471174,0.09708089811439147,0.45006053350346487,0.41182662469881615
1,0.6213460300352232,0.15834024001410296,0.005033635171648676,0.012656143008096032,0.45239934298164164,0.2514691526272821,0.5789634923165882,0.4334622991609359,0.5891896310246356,0.26334799588345714
0,0.9943454650202439,0.26939775907796204,0.8968921719206077,0.8009850809207558,0.1883122243692127,0.32267652931064816,0.9501347958457284,0.7313793386230907,0.7897321512660902,0.2501191959801591
1,0.41779321514175216,0.9686896110096439,0.3008096715435771,0.8202252537719179,0.7070246420792509,0.9462906178815773,0.6775750374875845,0.8815791372293988,0.19564083519317998,0.84209099976395
1,0.6718197655729147,0.17920319810347773,0.3137478180139177,0.89440181710793,0.5844448408833263,0.2384374468760082,0.3040713864860022,0.9284008070559273,0.16350909843713568,0.6856806799013994
1,0.5820977768574285,0.5666749097410292,0.3858643674222557,0.8180003461533233,0.3284301324026885,0.9258305623899208,0.332516066404143,0.8731895288264089,0.8095731096545415,0.10185101252738127
1,0.16614944646162233,0.17282718699141963,0.3962463065320384,0.7638834791191677,0.09128178118137509,0.13252327923798868,0.005965134469726907,0.7551566856617876,0.6834734454404295,0.9594621788655224
1,0.9764229421962708,0.21815635897741992,0.8897449981489279,0.4553356317473852,0.37153440488305567,0.6372682407714501,0.6521089565912171,0.8005649999651998,0.4206202465520751,0.259931071435631
0,0.15667915426461976,0.34161826673470364,0.6413503112847998,0.8426157021564425,0.015701504108470044,0.6938077180332144,0.30310647452797945,0.44355243801752786,0.4962194375186775,0.7180112694044543
0,0.9980509252655433,0.38480404033082694,0.5427157510921183,0.5896288455171075,0.25623811088112347,0.6208089157651007,0.9412989285782422,0.3014099741516625,0.6830340161222141,0.8258345155341702
1,0.7101813953820607,0.4181567290995174,0.7703258708926477,0.46731871618046783,0.28213424659744546,0.4947142559602902,0.7628722758785298,0.953064799776033,0.25690664035366517,0.04176411862280249
0,0.7727230229768156,0.38014331486858666,0.4456495277082462,0.9195028656935044,0.5312441650728383,0.47873366180240295,0.04254291590809167,0.9296239221100123,0.795501015456355,0.8342419947151744
1,0.38334987844796165,0.8992742539673837,0.6983884680036213,0.5184637700830281,0.8794748942963363,0.752030433131014,0.06360298062338676,0.42321305221807437,0.09549839293500517,0.7138760324378471
0,0.6239041213266051,0.556585341209249,0.7351457147100853,0.6127752811280189,0.7176199004384328,0.43057725453656637,0.24528672978491872,0.7030120389865014,0.791144991078391,0.705944873275135
0,0.22606140521073603,0.5501030741999029,0.048299679980356225,0.7243804195211017,0.5704634571132555,0.2911479085911213,0.9732617120597701,0.10493079181620413,0.8190735485177438,0.8501318245084699
0,0.13150528895946467,0.11295599986880733,0.8719297187955767,0.2454161516354283,0.21514301668451008,0.8958666987238649,0.010163885215113244,0.21980343196936836,0.8429160778516629,0.9549012959199146
0,0.19357097693730518,0.6373474692293805,0.6608617622933549,0.5395383875033452,0.69438573390292,0.6168788050416277,0.39638580283550706,0.8390271952254058,0.19870896905114155,0.3446839155302853
0,0.6330954265365747,0.6759818591819576,0.9084403955968916,0.1720127234457829,0.4197356478111429,0.4463221358109586,0.6234763189824888,0.9544561200541365,0.9428032857132204,0.05495328326533688
0,0.7019510880819674,0.040998219292665894,0.9528887747293522,0.8249288578192191,0.26960015248655633,0.6924116024712699,0.08798694885701097,0.8387347680790208,0.651370523499192,0.43105555722794453
0,0.12195090682674947,0.8144950065291106,0.06756757346619857,0.37790524191619324,0.8348457461805273,0.777721044532264,0.5098788289946886,0.10908712966121126,0.5897456091496279,0.5582340249704869
1,0.556003648464318,0.32197144967105396,0.6656681042287832,0.7719397493512377,0.1831489765116715,0.04385894199911611,0.4310996954337598,0.635604896706576,0.544112032751696,0.10293431540081088
0,0.08194011385220878,0.22285005332412355,0.09570932907280572,0.3903948863800244,0.6723898602040888,0.741876663134096,0.3052752721323022,0.7263016026815371,0.9771539398487257,0.3817389140593581
0,0.1552258670782054,0.5280611406358825,0.6340731369381729,0.8449128412941118,0.901085948148155,0.8359507524387356,0.3598951218850813,0.25905831843894633,0.10511979490687429,0.44106856555142915
0,0.26788517356429387,0.034938334292086703,0.8130809678327107,0.9553349357143963,0.007179519303757931,0.5233884119812667,0.3816146743367641,0.25523536835767924,0.8984622941132645,0.9517752682596687
0,0.5617310201413223,0.08349243196351785,0.13204050646885768,0.6110387736670126,0.7462986907264176,0.030945914955002207,0.29089282552600304,0.9337323068271157,0.9849449303498384,0.29883353178914374
1,0.9070324372196841,0.27899459014015504,0.9145271320275576,0.5993810486369774,0.18314705109958163,0.8692868838763064,0.6617584884064363,0.06514570511265882,0.26789736350516047,0.6085318194423349
1,0.8781584790208109,0.6063628822590968,0.1419876483766288,0.513937232657562,0.7967026003158474,0.6944594708727759,0.1524271418902935,0.5049849630822127,0.7633149584230147,0.1334390610784667
0,0.7575281792017617,0.7959281748531182,0.5355255630225225,0.7322066136078026,0.13453048117576516,0.3915621047858535,0.9186662409711139,0.5363124992525263,0.11753982779111416,0.3756173017597608
0,0.7243400436632828,0.16495832005306932,0.9553747227721807,0.7859368253976092,0.2437801596540664,0.8942178086689154,0.4287295944783288,0.3338463997865787,0.8369915546356662,0.7545160520994343
0,0.138831732547255,0.04363401443185666,0.3714887209045744,0.5109275480095401,0.33405900037896785,0.5390650178719354,0.7256793776426922,0.14548614878684962,0.004126067546619705,0.11832209524728987
0,0.8496212265025987,0.8129224297985679,0.005653953970585879,0.61013743256249,0.1353430418134336,0.29490096419627265,0.8167485740971985,0.7464580080562601,0.6160579519581604,0.7043188439205318
0,0.7287508739842736,0.023267852043095782,0.8502440515255189,0.8071211819059682,0.9570319135695612,0.9218004700148603,0.769507673153077,0.9708007139800735,0.28368531609963776,0.7143928753737133
0,0.4384405843230348,0.3557603966616958,0.08756024647034333,0.03148004125978188,0.2045365135009133,0.47135837635347066,0.20595489301558423,0.20965400812279078,0.4338606886824736,0.06051177215170833
0,0.39630236297883437,0.13808387925289012,0.46756088595527956,0.8114260549479715,0.08836858276557624,0.06413603631322129,0.3998704383604772,0.8967475973548361,0.5329770312633278,0.8644145398939298
0,0.7474753245725303,0.10827702421346519,0.8890565284456597,0.12647952880300561,0.45556159997383205,0.9793412679997814,0.7381795627744532,0.5439710150954055,0.5628814681492781,0.536527339435377
0,0.5073525469792994,0.7792551274767544,0.6054799327301984,0.4712346698480886,0.7640187286612568,0.885137842468029,0.26403168814505307,0.16310161385053423,0.9290990493163329,0.6619299362982173
1,0.08315776833864164,0.6566133389025058,0.0056456321393396625,0.12125110533362182,0.1116857963294029,0.4435705381893895,0.7313484964169554,0.018158692705889434,0.5452505143237202,0.07612321342522366
1,0.03741413801367788,0.35763306215267876,0.31534896164822,0.1910196688712864,0.46652649722007866,0.5602766072875142,0.7286960017692609,0.9684439946466927,0.9483044817136748,0.15274120256450208
0,0.24172999937016548,0.6240291738745162,0.3594077575023945,0.4360583006560269,0.23338915189788456,0.3391337831460616,0.24843849535613227,0.034861244355479326,0.7519449399414211,0.8765804113966947
0,0.1568731339704189,0.6180453784111011,0.15061765989688658,0.24765163721053018,0.01689175845566082,0.6974550867228378,0.2896080217791426,0.09773337243906044,0.12211779490727859,0.43724475772038873
0,0.0674385490370556,0.5804980262412541,0.9843927916906081,0.6294437151308986,0.676208659289847,0.9732961348391567,0.2320143793353625,0.07607554850378995,0.7540857956153382,0.9994907084567897
0,0.7320792148607941,0.62646524127399,0.6258779436987235,0.5974772970640839,0.10166351145009889,0.312344611478943,0.9373639684732966,0.9902228386685176,0.16605045611375624,0.49624041919092765
1,0.5321598154641857,0.8658959428757101,0.6859619743488963,0.5503789026836664,0.06351270126056019,0.30760299050916573,0.09953769064682783,0.8925702924580615,0.7555530877431151,0.5810340818056035
1,0.7409564745891782,0.47910626350716745,0.6042395595500887,0.8661031544281399,0.81171047800279,0.6519304011659591,0.3016827014304191,0.47100550954307074,0.1520389472367022,0.6288809519961085
1,0.9617399941788755,0.5000240143705141,0.27936452971777537,0.7516350475370013,0.9819930593177869,0.692731087988847,0.8180885041286277,0.2790681693372251,0.18334972239036973,0.09064163412950799
1,0.7711887865843623,0.11434469457947982,0.18139755835828641,0.04739577029788433,0.4212658150151348,0.07397739229443134,0.30661027463745116,0.2793233583000643,0.29804836352542363,0.9501854031306411
0,0.9885026996353287,0.8018111235627228,0.4143632249546908,0.15053483781793242,0.35834146475023787,0.7348363555982929,0.5020461427094304,0.1264701791085464,0.1344087916447071,0.6130386086007482
1,0.19729353959585216,0.30728492825251397,0.41438123281346284,0.09364829103242212,0.5943764448306427,0.095800086420606,0.9083213836769088,0.3378156094498632,0.9844135127660006,0.7925450992643996
1,0.8535881567034301,0.1518488811912877,0.9587300576546869,0.1228259976740872,0.47678298855205825,0.48859755098758195,0.9117682569068712,0.6944169803509787,0.06298979698789009,0.4310680713784889
0,0.6082422918276799,0.5075818663361786,0.3992702497814672,0.3148170253112338,0.5573531934330114,0.7341545491658114,0.9723658647772954,0.16415034298654885,0.20120585052740125,0.15262036357212716
1,0.8710020916069172,0.10723523663033718,0.0035551368266780736,0.3609338773065206,0.7084791569738422,0.4552351767712496,0.27896751198871217,0.5013287895849544,0.24434800852124905,0.9720477352104936
1,0.46610654933846596,0.989094972204819,0.30698794021716735,0.4350582563242129,0.46221018559349736,0.8082617248905615,0.8730565417829627,0.8831260681630586,0.13064289933134032,0.7948102111646062
1,0.6770146814190888,0.21139060030832868,0.5068452914616158,0.44413578945755405,0.02588796665290749,0.4491883746499671,0.8158499906180915,0.27783150279289703,0.21374614336155418,0.840296083763008
0,0.17243303404733368,0.6392518311471397,0.28894872920809234,0.15451968150244455,0.7771043741032749,0.6547721443047039,0.8579294868948921,0.1920086416464306,0.25736676128148894,0.9270114893545903
0,0.7333198299034382,0.7958105182982254,0.7858719244134283,0.9223932382868628,0.7855387081192013,0.958395179738104,0.4817634183407269,0.4049489623843474,0.4959729762601114,0.570598956061965
1,0.3277487421663109,0.8600967514263059,0.5444039614469425,0.6268335180827826,0.3129177271612018,0.2615846284816492,0.2557197204119247,0.12092817946373458,0.5160618658857247,0.6916311507886265
0,0.3847702817910569,0.07793875489506119,0.4428696875064848,0.31777197552742,0.8612763143083347,0.02505571838158882,0.30105912426537984,0.9355650136767434,0.19231618426661068,0.8845338741152071
0,0.54043954802231,0.17560092950684514,0.92871551441162,0.1862570690976848,0.5391658265106861,0.25202869091509184,0.0028360468235870684,0.6769700444443525,0.3241285727831513,0.08611400345625109
1,0.4202257327338599,0.13409906232544555,0.6852131132907405,0.9264802971669139,0.8380630065114504,0.34932584237089626,0.32919281262653277,0.6598960556371574,0.2756431917769483,0.29399551494538123
1,0.6470034332746579,0.27325137182071313,0.7984034462025368,0.5049821889272401,0.7197119664542018,0.9788531370045366,0.7207412040610288,0.37885697093509363,0.368202262980057,0.5036725860981477
0,0.2850350749592374,0.04833585047112621,0.46286816612938697,0.48217526802222044,0.16470400997801604,0.2857543884032828,0.439147547052118,0.49499667105398926,0.3182610410713862,0.9746296902618939
1,0.04752564420264094,0.4389545401238889,0.3550599920454909,0.39449261090474885,0.34702320047950586,0.5366646443797582,0.904677839098884,0.7600746557395184,0.8998288004542854,0.14700687012734182
0,0.8157001100745607,0.424057509797076,0.2445580113906468,0.8691558884596501,0.6448365919380137,0.49514098978022425,0.13228106748896562,0.5768512339894665,0.6659438028848007,0.5973106884657737
0,0.7875542995589442,0.967159287046028,0.4183971480314643,0.7572026435104536,0.4847876810999231,0.6528616639859687,0.8484581411329378,0.9989979969210404,0.6160409950000827,0.8706264684491776
1,0.5746811198613341,0.4952974856205776,0.06897201616091131,0.83295562431662,0.34451763859813644,0.025943105849281167,0.12980765516691029,0.5672629112805309,0.5227584679836369,0.18993937731832422
0,0.8365938415673481,0.5773631009205695,0.07277590862802841,0.018890891355880735,0.33798635081443595,0.47696934598936425,0.6458760745936644,0.2706612033102519,0.25834577239446677,0.1776409324987488
0,0.5735387148146119,0.7061674738640069,0.3104668878193645,0.3554692308124098,0.7867338431087394,0.006991932700435632,0.8883848771277059,0.9815980626138301,0.08641245522686347,0.9953977070929831
1,0.7753272066832255,0.8283550896954105,0.6844018528099614,0.6215651155333448,0.6298535201488186,0.39743055271915684,0.305711080272725,0.7260142626794089,0.8869603829202113,0.125602620941617
0,0.6001136076455337,0.7465466540698013,0.18623121351045346,0.39970348516462983,0.08298476535702248,0.30251640215813347,0.9563281790119295,0.680318375242552,0.0020613206983657317,0.8145587953319696
1,0.6184521614531294,0.16421639725847526,0.8865234564441161,0.3835799887736794,0.5446118686699976,0.9308960657540082,0.5726584227038557,0.5995535382039396,0.9726493315488098,0.7208095034036035
0,0.21988932897805935,0.6485699997177777,0.6376463199135034,0.8931551205365058,0.25670284099009033,0.7201155094734478,0.7207811609074176,0.8038258671293731,0.8572527263205774,0.08854131256950148
1,0.7175714699586204,0.18545508291834256,0.10840238808862601,0.0989313489465109,0.20312293022418604,0.9465324128765611,0.9344251680601723,0.04927558096800333,0.04757362962080325,0.5161414988431317
0,0.20102791809421305,0.8418981370884007,0.37756735574229927,0.9443428760238006,0.9978400021430879,0.4247434480377469,0.47597809218208254,0.20850251656167829,0.4841218553565576,0.8224825018589684
0,0.4670323027373552,0.9258690260872023,0.31801619512990975,0.03396987149281849,0.2288113559019478,0.41151821779583353,0.7180615741410009,0.7563302457184815,0.2543027830781268,0.8931993104729906
1,0.6264137213101582,0.5915708142434182,0.42678788064660667,0.28209326757756514,0.5625906870711314,0.5754298346093635,0.10522873900190788,0.5558289255839912,0.6130031584402029,0.004580921592703513
0,0.46701090165025594,0.08515444258447491,0.9404984809485203,0.8884702097559894,0.9511304965277272,0.27260510829086204,0.8968407480537475,0.7430321826810644,0.24714540816821295,0.48735188251294714
0,0.14773460831990626,0.9479997325323133,0.1195334440243212,0.8572591142861188,0.6740946333104426,0.7215023424297252,0.06384792984739462,0.5641925555222435,0.4784722729682549,0.14080757024120705
