y,x0,x1
1,0.669165671865183,0.5550347531623716
1,0.5091769709207302,0.7497946342654418
1,0.5436487657259711,0.886224583575301
0,0.22380516194495736,0.8479295935532486
0,0.13453909266627007,0.8530831883610858
1,0.4198953335960195,0.29978945385724165
0,0.41378303976164565,0.36293236470801704
1,0.02605277249899207,0.4045235370291298
0,0.275509446989757,0.836029485839673
1,0.7449761158565626,0.48337955301537594
0,0.8630482656200003,0.06788294825384855
1,0.24186923042974695,0.4247522537671522
0,0.703108605846913,0.12872912882234178
1,0.5451588358617853,0.8233407706265967
0,0.8265592087702633,0.040575781325706606
0,0.8787088760715439,0.9090145543271053
0,0.029363573660330267,0.20350855109243904
1,0.6460144536395995,0.9236263911483207
1,0.3080175906323315,0.6479540917342648
0,0.6621886066427669,0.5031050240641489
0,0.2855262523824269,0.014202275977312273
0,0.6617808587385458,0.6001571860006983
0,0.717885581283384,0.9348648783767834
1,0.3860354148977714,0.13854033812117572
0,0.34686819343667963,0.6615597470999752
0,0.38622079271099985,0.4784464908509848
0,0.3235997590065073,0.07301749185995754
1,0.9161290016428751,0.3637370949429186
0,0.1589207493730337,0.054649347644945445
1,0.9084212878012884,0.369628987977475
0,0.2688561013542282,0.15043005840192503
0,0.9592551493111136,0.2654062708235345
1,0.21429907643104484,0.5571501055601729
0,0.5251823960977801,0.6292183536525631
1,0.529105133987944,0.973773982018988
0,0.8998624533113347,0.1097459596815451
1,0.6977989111280182,0.5857203027582338
0,0.519808195213618,0.589074070839942
1,0.500435636982984,0.010235805881564253
1,0.6687638826084195,0.3477440093688664
1,0.05981933329677469,0.41833689456104584
0,0.1393647814608917,0.8641044130623614
0,0.9298380252486788,0.7412546803707237
0,0.15933103911635393,0.13943584921043906
1,0.7906395686208159,0.40289467404069834
0,0.48075910218445794,0.5180182452771541
0,0.631191572955785,0.34483065656092093
1,0.6440087431936294,0.9225440968879904
0,0.7772856225479692,0.6700706255285762
0,0.36274058332889647,0.3532370243080528
0,0.23754676814110975,0.7475174313109474
0,0.6863311948692948,0.7342636368370927
0,0.3712410007861232,0.4196518967169255
0,0.07914167125096905,0.9908932968944993
0,0.3636638247220778,0.4512443236579817
1,0.5470152887206146,0.2662796776158657
0,0.22824367883339947,0.3077561533297276
0,0.17596978597676904,0.6956549341009961
0,0.895139400759927,0.966716857661817
1,0.11339796259047807,0.3609601448723547
1,0.2553183027050542,0.5650800584501733
0,0.2618506863161292,0.8515326887611653
1,0.7260496120709737,0.3672284845157445
0,0.6797139528678252,0.13398356154744062
0,0.3888090407695256,0.5768182424524978
1,0.0036464767455395286,0.3724511440636544
1,0.586307446021961,0.3298790952261593
0,0.36678313555459685,0.637632057614708
1,0.989940605810374,0.34501541140787095
1,0.8201418608933628,0.41350828113203053
1,0.015019246203776926,0.5067917215864344
0,0.6799836143028256,0.6700095096229886
0,0.8206950191444626,0.2591179765344719
0,0.300850158564142,0.054502239236505434
0,0.305363231581102,0.03902548796359884
1,0.32993677046943115,0.6404360899239413
1,0.49559505775708246,0.23852146660149176
0,0.9324395531703147,0.6920707356447041
1,0.5983141509120293,0.7146987192369677
0,0.43960841591295907,0.3723810267450488
1,0.3160686240284215,0.6516702578529939
0,0.08257748006329368,0.06902587222304701
1,0.44619937219929484,0.9898533195790411
0,0.2734589965748516,0.17623583209632243
1,0.30518280226113037,0.4869062380207483
1,0.7967568163711682,0.40509215816327815
0,0.9331642695487624,0.9690374793937442
1,0.16737371665184653,0.5519676966449165
1,0.8939239216855813,0.6519799831715846
1,0.6065361352709359,0.004163086814456873
0,0.8345125370726175,0.24090715285399977
0,0.7646920678674658,0.2537872801937757
0,0.8333977029367624,0.06393707240403523
0,0.4020735472772551,0.41878256016266624
0,0.6056814451383692,0.38309900389580687
0,0.195767504509893,0.005591352301357877
1,0.8629870479673062,0.3896580364368166
1,0.2717512472025867,0.5824148761979643
0,0.41685950451338116,0.6446436982645878
0,0.15258103412821933,0.7244513772721102
1,0.24712957712646055,0.5846700068913082
1,0.9205862383320258,0.5047286688092502
0,0.11908344578814778,0.8817402427078116
0,0.6686256074005975,0.9672239364887845
0,0.59844069626203,0.6387382890289671
0,0.3043349597832571,0.7526742921784154
1,0.6852177302901533,0.3381851310073253
1,0.5280139359342017,0.17860387725025761
0,0.024789509520690478,0.7711923208016621
1,0.8033444134865204,0.42421374241536247
1,0.40994936323255105,0.8775433233011498
0,0.7768487603869013,0.8772492548695431
0,0.9343705986099965,0.747613551382371
0,0.8277916895646906,0.016531534825982352
0,0.327714142999866,0.9380209115554798
0,0.8586004504417394,0.7150550688570412
0,0.7542889499186982,0.9904846595753831
1,0.3609717757004709,0.10383562802348933
1,0.8616324152306114,0.621109382000109
1,0.04845042525638921,0.5392528434430104
0,0.6259529986171687,0.3929058026409499
1,0.4002786035948296,0.07961527342395125
0,0.9006035512691317,0.020093172551651106
0,0.8698812176906922,0.31872749178626614
1,0.47498960949338687,0.2131638745551171
0,0.7511675860129647,0.23995555898570853
0,0.5206024074138725,0.40160038305879053
0,0.3057630350981927,0.7906057068608275
0,0.2868388614916706,0.8683363496652161
1,0.6539769786740335,0.7612541796799445
1,0.8248621778812742,0.5964140476895282
1,0.6167038900500094,0.9451965072674253
0,0.7545135271504675,0.04565737698677952
0,0.8842465352313134,0.8882515376838881
1,0.4346902624998993,0.09213129678316123
0,0.522027029138006,0.49810781847154895
0,0.1422955257028693,0.19154350300697487
0,0.9725794862713656,0.8043581404609865
0,0.7547527262635757,0.08926624367338709
0,0.15815516635631144,0.18837058057267653
0,0.2949642740525513,0.6829886637730246
0,0.752731814666688,0.8032090674899299
0,0.826928296515319,0.9216885256390702
0,0.18130562210468026,0.3291600004669334
0,0.8199516023747454,0.9203980599656534
0,0.3713251681235382,0.35788920365178156
1,0.6539147125604508,0.039567732274219614
1,0.8275877460328579,0.6324124048528246
0,0.702489180864246,0.014579181220151782
1,0.7087561728467789,0.5272041261632968
0,0.3456783762379262,0.6142935364511486
1,0.010356191238632073,0.635793181963634
0,0.25421424430976736,0.8775025497894726
0,0.7852223608126405,0.2895826275660488
1,0.578071308312101,0.8639551985646508
0,0.7389536738226471,0.7594376332368857
0,0.47511413012410586,0.3787011435951789
1,0.6054089610528333,0.8270867736680713
1,0.9150213903561069,0.5886198876388182
0,0.059355624717449484,0.9737616729240673
1,0.102349633351424,0.46203941028423745
0,0.26750668276140943,0.07491839698687763
0,0.8561807236148302,0.7518098829424709
1,0.5193511178045419,0.700782295077157
1,0.6835371056827084,0.595396431766954
1,0.4443849274014047,0.23196229687045755
0,0.05557125222197801,0.14782631803400126
1,0.8582898321482884,0.39736862405859497
1,0.52228041146685,0.8840042629111055
0,0.9911918993317165,0.2966290581498141
0,0.3261336914890709,0.7488418066703422
0,0.47217883011980155,0.6530229565729793
0,0.06476011960957007,0.0057012275829319
1,0.4317835249996608,0.16544833330485065
1,0.4678735049783419,0.0007918947813747579
0,0.9980465048671665,0.8246980505172731
0,0.6413476983120628,0.49817704065259694
1,0.44839221697000997,0.8870580613427109
0,0.3731039421983441,0.520215575282893
0,0.4186834310793268,0.5808190002902919
0,0.9074886827577575,0.03152121113689943
0,0.6968096575957888,0.2604858793892556
1,0.969353543303454,0.3719023710722661
1,0.6632395761852848,0.8545712015294938
1,0.7112599355651291,0.36467154037322036
0,0.2804882408884687,0.05037527365601269
1,0.4359827222533782,0.9285604534638315
0,0.422350915551593,0.6164913515612345
0,0.859814599898305,0.9431788583135022
1,0.05047641874169406,0.5700580218856006
1,0.45857967490507967,0.3331450205063279
1,0.5635272309285447,0.023423606725182955
1,0.7016001003091248,0.5256327782531262
0,0.4408832337010985,0.4694469073256471
0,0.06649565529336243,0.8453265186846537
1,0.6255696092972474,0.17044804556164705
0,0.018876406234782928,0.7207572664237988
1,0.35987446302000337,0.926352133643829
0,0.8681210219575126,0.022795210765275242
0,0.8525100047807336,0.8259054642408528
0,0.3747311235297902,0.3824000964905815
1,0.3539206416987186,0.2198362961256255
1,0.4614036642763294,0.14420135980140592
0,0.9879542902901792,0.1760585312648011
1,0.1392284061371848,0.4252515151532562
0,0.871147333677667,0.8607198272074857
1,0.47006221506913703,0.04728337337082977
0,0.2107300925655855,0.03903409233065169
0,0.6628635907168682,0.6052860512394059
0,0.7020635536267773,0.17839544719454192
1,0.9242952041282723,0.37245121433999606
0,0.26270530973575457,0.060836457583525405
0,0.3025123246517414,0.887780435127531
0,0.40759102181176177,0.33738269283228206
1,0.9284592097962469,0.5731992312962919
0,0.7756934211711582,0.8840628360980272
1,0.5633255170422616,0.9368154695639905
0,0.7835049893645517,0.822735032459825
0,0.07470728805751026,0.2680877093887757
0,0.741907429031279,0.9637220026161291
1,0.12313836081359997,0.5784810309872365
1,0.23817392686094685,0.5581496869232844
0,0.8695757678893671,0.0012802332998578247
1,0.5603001205511233,0.8699772931348216
1,0.572080919611327,0.943625999968302
1,0.5798018520572946,0.9593407231422418
0,0.4409883864686096,0.5241805084065431
0,0.8117262608784493,0.010501366018659253
1,0.24727951592652264,0.6653303869162299
0,0.04177580540597492,0.8824464394947544
1,0.45255013048386983,0.22674629534109159
1,0.6453104318133017,0.759789242254475
0,0.08852899564112082,0.6903963909173115
0,0.10461293088126355,0.0872916445411892
0,0.3088265643643102,0.7903385720143226
0,0.7179262045706979,0.970810919681452
1,0.7115271414731779,0.6546532633844135
0,0.25120653393508896,0.19194718465048044
0,0.5821882641466744,0.4491337880879982
0,0.8211284753452613,0.6997572770420483
0,0.7043091712828322,0.848087235180459
0,0.06840599686298843,0.8855880620485865
1,0.5447156227100295,0.04892199407847264
1,0.6133818186921467,0.08510412466643602
1,0.2060492166299015,0.5572446495089831
1,0.36460815209387687,0.6898988664263996
0,0.10275122553665983,0.11383871570997017
0,0.874304086636941,0.28164218289129994
0,0.873442093532398,0.9656056058863373
0,0.22698729916636295,0.820339964471634
0,0.3745070406807788,0.47663236203202874
0,0.5422794404747763,0.3370846845790141
0,0.9757998624562134,0.29763548450470745
0,0.270319274394215,0.7679154245969882
1,0.5208152282817057,0.7105368734575374
0,0.35705134567358665,0.3719489314683304
0,0.12309850004231937,0.2623688559609222
0,0.836361579784272,0.8041476138657773
0,0.7637827252205946,0.8520262963192177
0,0.8799782854871155,0.09261517755942683
1,0.9985461646109407,0.3476887881611075
0,0.8913944750783727,0.7506668738045195
0,0.08971763427993995,0.06467429984717665
0,0.24291613204998497,0.2659820687402703
0,0.20288234917061065,0.9446200829518386
0,0.364827058651781,0.5629743678390393
0,0.3858772728921753,0.5192675799042227
0,0.3192087485369328,0.8713568862160685
0,0.6217197779402165,0.4106712068696764
0,0.47867077581975714,0.5241754588277708
0,0.2755127548987394,0.2573553057777028
1,0.767783509360931,0.6124806874055935
1,0.8444330113734554,0.604262045853193
1,0.39583072276454023,0.9454941064146701
0,0.32560178541392537,0.6993510410412277
1,0.2558793325671398,0.6070241847806643
1,0.4472592495596853,0.7693274946366477
0,0.059490779848946795,0.1275088890320708
0,0.17374818329054675,0.20130412333233028
0,0.8225837546386122,0.2847196922836288
0,0.7898238122630373,0.02386004062392444
1,0.7612628258534854,0.3888738978529298
1,0.5921783113392847,0.052107717127108266
1,0.8349418412939316,0.6354705816585208
1,0.25501565736751197,0.5991981574487658
0,0.023123748485602613,0.1146300201139866
1,0.1950079093828777,0.4263947096404537
0,0.4051481669242155,0.3657374949551464
0,0.15541641872847956,0.8909410176653022
0,0.6998195245644482,0.83203765284765
1,0.09249806708796204,0.6259180151531487
1,0.08636438000508884,0.38653414452326573
0,0.884030719275142,0.1324961125929176
0,0.012688926319223026,0.11927179650080433
0,0.20436397611747203,0.08637871168564237
1,0.0308098023021377,0.6644027598935768
0,0.8706131235714776,0.2605139959493753
1,0.751656788510679,0.3659065607789398
0,0.7390632803249583,0.021591009144742768
1,0.06864004359629206,0.36381114154686234
1,0.5481868452987235,0.07673866661609097
1,0.27013038108749643,0.49122202221735933
0,0.7306963982035444,0.7319518041897041
1,0.48073532053254286,0.3183970955123293
1,0.9678401466290034,0.48328525110167964
0,0.41900596386332456,0.4232170713596479
1,0.4029581161791854,0.6813508533233303
0,0.6385078320671892,0.5653398519362302
0,0.6583012031444941,0.6444500727774902
1,0.17848287933907336,0.6392727510533137
0,0.7349157116980558,0.20405851054601087
1,0.03481293864870716,0.5056527937682684
1,0.1716207052115165,0.6101685875007004
1,0.6399291042082222,0.0775195369828986
0,0.08445502302308827,0.7297128523961128
0,0.8579664533185944,0.7022953054314468
1,0.5609273381520719,0.05455373836914157
0,0.1383588938720134,0.1253485404694319
1,0.00498307043970414,0.4971643360689042
0,0.18460436109832545,0.08888271733630548
0,0.6713248778149274,0.8155429168831291
0,0.20296190821272553,0.7032666683697687
0,0.4400725785030466,0.5549964382191578
1,0.27303934542152786,0.5667989576308531
0,0.9116936276052174,0.06272512495207727
1,0.8213100108608951,0.5995831091789685
1,0.5720074512188246,0.8830572413009548
0,0.7348292226357289,0.3076197255636245
1,0.8680706516144454,0.5535087650660551
0,0.4736159692696058,0.34778030090112866
0,0.30047619101386025,0.2758706087709676
1,0.08628451431665374,0.6189799136895563
1,0.25445266736989747,0.4789712132127112
0,0.595929054476601,0.4048065563811012
1,0.3748463537009534,0.19116515761202724
0,0.06465917018839995,0.10098632588084833
0,0.13695274179550132,0.2401381181544764
1,0.7248117794670661,0.37779418344125926
0,0.3158010683565653,0.7014219620711375
1,0.15609421903966347,0.338715452304968
0,0.3271042661876239,0.1475250779685997
0,0.9661003960491048,0.9717851021909468
1,0.3889595935490302,0.9652840701332018
1,0.6993618878448911,0.5162619696232837
0,0.1961950692290637,0.2016016195125907
1,0.07705502760008387,0.4411587000233499
0,0.8646699684316056,0.10084525746793616
1,0.48261205106804783,0.10523942981458512
0,0.6800736254827684,0.8689736120600603
1,0.12114804120536549,0.3418765881787251
0,0.16372380810417253,0.8713025604027177
0,0.17328786632022797,0.984798766904135
1,0.2613056428306789,0.4679877118008855
1,0.3985685839020854,0.3004958025532187
0,0.574654298068976,0.5952493773031922
0,0.8946262885712478,0.08172783763453706
1,0.6255425918628004,0.14036864345099198
0,0.9978508014247494,0.6838719074443814
1,0.004266607310959403,0.45044745372423534
1,0.549798460973454,0.8681794253409173
1,0.2191154943008765,0.6516000463214143
1,0.3228725220041171,0.3831086273933907
0,0.01968185378595022,0.9519381516969129
0,0.15275704065579587,0.11894990391929727
0,0.9241507355423088,0.8080893122763682
1,0.3721221095126237,0.05959216866382211
0,0.21578547873678933,0.9555412188922755
0,0.6598915894059085,0.5895564325531428
1,0.42870890192220223,0.3064071310760057
0,0.038800270712838425,0.6767445437541357
0,0.7537806655804253,0.934573694295811
0,0.32637445802458764,0.7830274970197253
1,0.8296532464599079,0.4386874493485211
0,0.4757305139699787,0.3761483784063975
1,0.4953235485990465,0.998352961501123
0,0.031764232441631624,0.0708544431946927
0,0.5773705748832205,0.5391203739811334
1,0.5057444396327185,0.2433706063090476
0,0.989012905473563,0.8928636702499914
1,0.43052032836546483,0.7718479430439587
1,0.32390067109413045,0.3954092923698146
0,0.09129670404943513,0.8987925355620919
1,0.8962902102650738,0.4658453155665201
1,0.5006862558805898,0.7308750523825479
0,0.23560948182876018,0.9232113776045788
0,0.904265208057132,0.7276200283939014
0,0.3607851445865915,0.6409491351455265
1,0.694726560390142,0.3744650949263342
0,0.7807358091015162,0.20214254132432097
0,0.2647734227089359,0.2131847360466813
1,0.5984145617329955,0.9494764339463898
0,0.7865908446880917,0.678162782211006
0,0.9990831720683095,0.0720292225297261
1,0.4378856784876054,0.03574457721799296
0,0.2866161211644793,0.23872678182039186
0,0.11099042716123209,0.23107924019654025
0,0.6961082973726697,0.1076295622892377
0,0.9036549341501596,0.9894893866871827
1,0.2338187336252282,0.5601580411743388
1,0.6494738576790394,0.8056972139727174
0,0.3141729607047621,0.3216589598558405
0,0.24226512286378066,0.2878871687197887
1,0.8698958383005081,0.47798234323154243
0,0.8685147371603896,0.7416183079984864
1,0.5436427541098894,0.09548379167204002
1,0.5258911334632351,0.0124061621918794
1,0.9570249522754926,0.3394451466229855
1,0.7792619519874062,0.47723156303916137
1,0.607341619603822,0.7270487835335551
1,0.3450957712403313,0.7386452598757857
0,0.8263385184255001,0.17585507755913565
1,0.3474758228295801,0.21807876202912313
1,0.5108410377233015,0.2627313418574764
1,0.32496695440668977,0.44203702619132
1,0.39821005683717525,0.220810139996496
0,0.03708665317140891,0.9656894179281017
1,0.20385362241011074,0.619391446655415
0,0.12549182356375788,0.6846055328008189
0,0.15654894972857847,0.8753531802821837
0,0.2819177621144179,0.1589879772579682
1,0.4243854929487124,0.9470722926473703
1,0.4391927932802472,0.9734836279728722
1,0.6205945179637458,0.7331889152076982
1,0.6773791104506658,0.38786127834076245
1,0.3780457055752706,0.6952272405815267
1,0.8860849069792576,0.38908569895769063
0,0.33081717696557034,0.18621160589923325
1,0.11083039633800373,0.5441273654034502
0,0.20226833884281037,0.31336973699140813
0,0.9474843268219253,0.7478490154308584
1,0.03836417244148593,0.40770535278453324
1,0.996821739423077,0.34382278898886665
0,0.13880068781325616,0.02757762962457433
0,0.32373652605861913,0.9549752858833277
1,0.6053201096481318,0.7079514485126288
1,0.07880304727751364,0.5307326121792929
1,0.02773908052303753,0.35347113311094347
0,0.44583803368260266,0.49368225124822673
0,0.09128724738554239,0.33162540884106706
1,0.4749936504429073,0.18140244430441987
0,0.7485589774008884,0.07849862726047474
1,0.15410409813388748,0.45514680522998363
0,0.8581806314838183,0.8271875005975833
1,0.6009341504034053,0.3019407784227496
0,0.719467798692617,0.19878826705045438
1,0.8746594659588148,0.4815050909170846
0,0.9139522152727522,0.698013240270555
1,0.11929823465780165,0.649743341582637
1,0.36745980407702716,0.9765934534366352
1,0.49105821169436104,0.21298729799542482
0,0.9177525944733692,0.028828464404612397
0,0.05006458462739849,0.756676266582179
1,0.7468323612823474,0.497274337546442
1,0.7635378895950514,0.35323949719965986
0,0.676814118892447,0.16988579907439472
1,0.3520774133882729,0.7326234795058426
1,0.38867403596602546,0.6906346645497256
1,0.5084818649243589,0.2489201352899777
1,0.11495816094295952,0.3958055308473879
1,0.9505125664356978,0.43933682855617273
1,0.27657269861318623,0.6533779268249569
0,0.5618814637467682,0.6233423274270383
1,0.5399104668887049,0.28283508429952764
1,0.16178020418115435,0.4205290736613494
0,0.06755870100221217,0.7062476007932866
0,0.024934947277516217,0.7313892135559471
0,0.8464988637543209,0.6723700648374046
0,0.8601014271318745,0.8490235481756268
1,0.9710604953304195,0.59848647317934
1,0.35921697807651964,0.09527984731143646
1,0.09251208416313816,0.4663655776691723
1,0.3944754947489141,0.7502561991639375
0,0.9522051252612387,0.21691378344962386
1,0.38327418327602036,0.8907312212019813
0,0.2687235612266228,0.8710431271103317
1,0.07187485231101087,0.44313574050786253
0,0.8762779343276831,0.02100773586635729
1,0.4875218014934347,0.19629663345328208
0,0.6118255058110871,0.6027356731316418
1,0.5418392375988261,0.7552763650976674
1,0.5924496380777802,0.6776938513242614
1,0.511940256241483,0.3316973468961433
1,0.1331290376030917,0.38155633493317576
0,0.21982135022798965,0.8963930814487544
1,0.6532262749500406,0.9398573987631305
0,0.8181160790843185,0.17975922208412654
0,0.12193937736182736,0.2795339336414244
0,0.2942597986515424,0.08112095236177008
1,0.6297300359212428,0.7283268661754159
1,0.5367412886479561,0.05251074171282988
1,0.36932390693993733,0.9005779453868156
0,0.1923580618189643,0.18946263182869283
0,0.5435339879708417,0.6108657117798708
0,0.06433749211424522,0.24903676625918147
1,0.48926856801364305,0.9764950967337418
0,0.9016580564567902,0.03989638891133396
0,0.8292010225578947,0.6988140878718657
1,0.6121321691887268,0.1508229488292432
0,0.9820825459636262,0.8617689730630705
0,0.6177528695343151,0.6544113076671754
0,0.8498712778395294,0.23449276520964657
1,0.4405471080914347,0.9906547301422274
0,0.07613636272416102,0.3055065403163051
0,0.9575144987675792,0.9588343434502737
1,0.7650458317126754,0.6647295463229133
1,0.7261532920733222,0.45147697880843174
1,0.16751118046155344,0.6535246349699921
1,0.6559596997226765,0.7328046591855869
1,0.5508061706141117,0.3280930228760487
0,0.6766610472202081,0.9037469473454406
0,0.7551657125837563,0.8516565523251303
0,0.03114995817014632,0.11717774242638701
1,0.31080371095073,0.44404543355949055
0,0.1544999390175833,0.3102355491701603
0,0.13977262161890003,0.06597784142581953
1,0.1928394915277929,0.6201960410350376
0,0.10011412922202179,0.07666640782604783
1,0.18017384866089825,0.35690297447935426
1,0.8229211493552195,0.6478694258080453
0,0.055970919537055575,0.8195388832935745
1,0.8119782142723821,0.4296157590448477
0,0.9886807644416719,0.8407786648978343
0,0.7938572937539783,0.8764906363075893
0,0.12999734248579953,0.6727581503043152
0,0.0010974442592970313,0.9384708452540916
0,0.8565615548358018,0.8740891436366305
1,0.4065217090928601,0.13550778175688993
1,0.815229104716629,0.6198111992332176
1,0.5802601261175214,0.7629282158378058
0,0.885988043122319,0.015367265571034294
1,0.12243345170679931,0.5287843898394856
0,0.1491155906516607,0.7560976801444258
0,0.27731059601029784,0.213000641300519
1,0.008469547197906824,0.6273576029852812
0,0.8958307546013783,0.07441411755379146
0,0.14912243743516018,0.14897320142642312
1,0.6482894308255964,0.07419189497215595
0,0.8294228158985752,0.8811698137918421
0,0.9727792841665913,0.26345965895343226
1,0.37376121020086805,0.8499064254092853
0,0.1078764702796815,0.924162885237556
1,0.38352349574606337,0.04737260301893231
0,0.9531862019664008,0.015970586662325426
1,0.35006829829318575,0.6934163584965868
1,0.08981329421853002,0.38218938474917397
0,0.29792597371457163,0.9421054831857292
1,0.20513463507774798,0.5678602868675773
0,0.8815323842457599,0.3279921305021539
0,0.8440592920603984,0.8388678417406258
1,0.744890083529853,0.6584103111116895
1,0.024731365083307755,0.5419431860660707
1,0.42612456483967764,0.15347121089027038
1,0.6781464056960531,0.571495058914618
1,0.6144582186997132,0.9699114736076622
1,0.1316025720221441,0.43279167098841753
0,0.11021807877473,0.14287831712904253
1,0.8103548565968867,0.614656958726071
1,0.5933316641658748,0.7995412160517369
0,0.36081617420192325,0.38714306541816657
0,0.8496207764419847,0.9528499816106124
0,0.719544623970845,0.7357639879201509
0,0.2650228136602689,0.7347659416175742
0,0.27558317824236034,0.7027992673471898
0,0.9939834345793828,0.23459948281969345
0,0.6225472606318909,0.46690725134951006
1,0.6311199824282174,0.15159297392771576
0,0.7259677138164498,0.7238706467256185
0,0.290758575451861,0.0276924175023342
1,0.08161316318541689,0.586295886768956
0,0.2993381842850046,0.6965193251057077
1,0.2608915659359867,0.4408937533205003
0,0.6731333343598795,0.035584428650342725
1,0.45790669103704007,0.7535674279919986
1,0.5562279144006708,0.7898471854868662
0,0.020713640232287833,0.9627927968327574
0,0.6814461899473427,0.8492256234804155
0,0.6712100228693548,0.015070635573181668
0,0.37926508126518343,0.34322229008196325
0,0.7120831725303888,0.8332044097334615
0,0.12292830249010256,0.0339825614464101
1,0.8750346901694653,0.4468138933874254
0,0.8331457151200362,0.17625967361863748
0,0.20271023914483122,0.9226654441505998
1,0.08481447064123349,0.6239823095075132
0,0.4508947661666787,0.4939046371343221
1,0.9241627488316431,0.6053557380575831
0,0.19704889020037308,0.959934060730474
0,0.704304042436379,0.016906207907827264
0,0.30015450778830965,0.25946845502877725
0,0.824861765207315,0.0728393500236405
0,0.4253260717771207,0.4662781385754984
0,0.24787464542092041,0.24090383821184935
0,0.8768283726760763,0.9750248153554277
0,0.9449205293269703,0.8847766664648299
0,0.12303545525854787,0.11260758617743605
1,0.5405423105717214,0.13911943882167166
1,0.36550502592036027,0.7055561428832895
1,0.5632338618860455,0.9604963523597839
1,0.750037656822025,0.5923338270811641
0,0.1206098865118801,0.992195599608021
0,0.14251960666605645,0.8924964484295557
0,0.6203797316006655,0.3464073673143202
1,0.1758464980013691,0.6217232283875314
0,0.8561069416818725,0.07145617145017746
0,0.29556257946478337,0.11334774185156027
0,0.15431191718561454,0.7081384965341022
0,0.9511495252305592,0.013049388332655343
0,0.2174127601572995,0.7669240543127204
0,0.29626073142262155,0.6700892223530512
0,0.1609870135928091,0.9131785157123574
1,0.17280083317301487,0.6330437154781097
1,0.5455170450350346,0.14971559077246488
0,0.04039122619302571,0.7802710216246107
1,0.2654414909202477,0.5018097982783072
0,0.06740450963888378,0.9990657091279853
1,0.8130969537989821,0.6418426093119693
0,0.08194048335909254,0.8618135066666168
