y,x0,x1,x2,x3
0,0.6445778582501609,0.8337646722424547,0.10197153219021782,0.48565665873316366
0,0.4551227721714085,0.7601756097654323,0.7199408071915689,0.5146910741382875
0,0.9050552241222201,0.30118822190127004,0.671848934511556,0.6992224045417286
1,0.7602730613834892,0.4979190018363542,0.23504017869317273,0.7730474888823365
1,0.1477706178499557,0.6004485807559704,0.9052584131478677,0.9937606091350604
0,0.9354902806739197,0.5741247894933277,0.06039045651110053,0.6166011765116485
0,0.28779539638883633,0.848583314990435,0.437437148080871,0.5762620042891964
0,0.874506412296947,0.8064540610539939,0.8886508025581088,0.02594827323960469
1,0.5916859297653337,0.0006157580257167838,0.3128354525838325,0.9240244057322796
0,0.20856842480615034,0.18225633506655536,0.719051469833554,0.7374922680202066
0,0.5444927251071181,0.6716509939798454,0.7746761490336571,0.610768395481211
1,0.45164072017999757,0.39829965589388683,0.47508767990403145,0.7677386584225783
1,0.7813508910401004,0.5915317155572664,0.7013284590460761,0.2797663365109182
1,0.8995696207704899,0.02732901088858508,0.6697503018990655,0.3544455280657063
1,0.9137562603009581,0.1804441122398105,0.3748303223700702,0.9574111701328935
1,0.8148081183937391,0.9944617054735054,0.8886054810291533,0.3403201653264214
1,0.8218153239509671,0.5878270814708769,0.5725418832454704,0.4897081209066131
1,0.9980776756509909,0.7966160125066384,0.9574536839936397,0.4024046446950478
1,0.4649562418321147,0.9248257570778177,0.41042734364349376,0.659952928579927
0,0.6248570977782468,0.878576946435199,0.8225716932189772,0.36638789536836314
0,0.9101615222307966,0.02311413829763942,0.8819242331373707,0.18043774475204066
1,0.9652618275391422,0.2274435899325984,0.8489960059372047,0.6519592637623156
1,0.13362793714627041,0.4057676367083074,0.6768749822317197,0.26113467124173073
1,0.9516283165621346,0.3252996957040708,0.5724266501359204,0.979758318782257
0,0.6349934133242143,0.9440301162229568,0.0805953783326554,0.49798357293411055
0,0.8601590337810034,0.36037544011934686,0.3872550671546554,0.08595193377673993
0,0.9704735424229558,0.6370514626363488,0.18619505062545516,0.6003962324934662
0,0.07111685455651973,0.06546952317196142,0.7079838740311545,0.7580184635192162
0,0.04655851695371893,0.5129564773601192,0.2744858280797461,0.3554895766883045
0,0.2039026295673162,0.5673662314040775,0.5836880467804332,0.041918685465324956
0,0.3868607378632052,0.43496469702607743,0.8665627304499883,0.028217687540330383
1,0.014878661962752449,0.347542860438977,0.3739086647673405,0.6537081782613833
0,0.6620596784771307,0.22422588424325895,0.4821133878210936,0.0050757262715879214
0,0.4074958219097172,0.551694280526343,0.00234677696337815,0.706115506485901
0,0.010935726912769339,0.7937965882491662,0.29059776306467566,0.9826325172447625
0,0.13351126809963143,0.8059808420020994,0.09093947895808308,0.996953771801981
0,0.810397471430135,0.14995506025049654,0.004384844413369282,0.6744535303713733
0,0.011190387808279745,0.10761004283944609,0.04464694875049979,0.9046674339774138
0,0.591451691258986,0.16987587773431323,0.5376803046634779,0.9565593029361216
1,0.8159219969893282,0.08244805779574904,0.5431507264428445,0.0948312610482126
0,0.2862513724206591,0.47183839303071284,0.4936583043068108,0.23092901056127768
0,0.48738449327282674,0.685847275263161,0.37987569077640493,0.053223315023962825
0,0.5050893066517882,0.23815567972279372,0.9016498102117457,0.3487125362978082
0,0.4738096709265185,0.37067049950213604,0.3063465083788083,0.9655430684414587
0,0.7408240589645251,0.3821280687828782,0.1115847823443642,0.5979723730537295
1,0.7270075284015741,0.6555233817211689,0.4016941872972709,0.4551552293962635
1,0.06372852067278045,0.7756457074281591,0.8721244130997524,0.6364061945215799
0,0.1932962806039802,0.3762131817798615,0.5544064112679922,0.2996329850836299
1,0.47336430019548525,0.3714090179101771,0.8959598096635849,0.345980141703767
1,0.4760439571317764,0.19445923719863112,0.9170494891980837,0.8799448606340126
1,0.7628860385773785,0.578273880907768,0.957878105880023,0.2960763022981995
1,0.2141282988716463,0.845559553138056,0.19567483190984292,0.43972944229528366
0,0.93603530274691,0.27953802630323876,0.795716106465028,0.18719932840597442
1,0.5690871704246946,0.5527941236212793,0.5748219105315134,0.8286713200266272
1,0.6090926707014535,0.9813438605797519,0.9793996628777136,0.7420793249394545
0,0.8471253826062485,0.7846289572886788,0.7210882452590434,0.9593609577383503
1,0.3584093138253517,0.14402847410964492,0.18784407860547725,0.7258156917206298
1,0.4305037873701817,0.539561115586519,0.5053586194617294,0.7764326191414191
0,0.14879063679056048,0.14225514249288296,0.9828216766353238,0.9852863103283827
0,0.37631761139200093,0.556645387861995,0.3414402234300651,0.4189891253955521
0,0.3511887149754963,0.6520542311009057,0.7902144471592065,0.7318376582946103
0,0.5191889993290227,0.710057162069577,0.560899333489467,0.7390592804162609
0,0.20070074857069975,0.8756246075709012,0.3754507043580366,0.33859627219335153
1,0.65677565943125,0.7175011085431762,0.3528300015485688,0.5910373351073839
1,0.6429349771355012,0.09170265560486213,0.20244443175731863,0.9042088910586987
0,0.8913176655479156,0.8875361618065666,0.7200705634859306,0.17988623089009925
1,0.12384762819288775,0.8742750557304871,0.3953825330401006,0.028379206938525026
0,0.2103479501366896,0.3020694606440778,0.9175177135258763,0.16549911857469035
0,0.09894997294782226,0.5553320812134748,0.4303419639788508,0.8049598435489063
1,0.10936067972110186,0.7535040388097967,0.20714030373933567,0.5006624329965496
1,0.17272665052309732,0.7769384951744002,0.6258454354440424,0.7587787494142578
1,0.9226480627669262,0.07623157558060756,0.3412276805956027,0.6872553307231054
0,0.3507695161430936,0.15725889164772477,0.607514663933101,0.8419044174422673
0,0.2866285657022737,0.06423310959050177,0.08518864589699149,0.32863102207765904
