y,x0,x1,x2,x3,x4
0,0.8490560759498967,0.9349022985523823,0.5506688738032055,0.5926967529927629,0.7603451529634646
0,0.34250489007222984,0.45849468412981764,0.1481148899482797,0.5123591106250164,0.41996322678402853
0,0.37299395358737675,0.522800716178529,0.7309737856261114,0.7394590677893631,0.672645478385444
1,0.26467025666425315,0.6402536976580638,0.10823452763425812,0.9118825501592622,0.13952267209722646
0,0.9654439907894631,0.8541343998283808,0.9583653145170103,0.9539027098855576,0.916041998940721
0,0.04280160184378956,0.16754588232405543,0.5329190260542498,0.06753050820462592,0.62869205920739
1,0.8180214622485644,0.8227941111558089,0.5634423545303054,0.33123328703793176,0.08292778392562661
0,0.3785227316383063,0.6302702885787519,0.6648527153739361,0.9185322669514993,0.6155534048530327
0,0.32046686571887184,0.9523132945815848,0.079498031108856,0.8224706211811286,0.9581881625539235
0,0.8966580243681237,0.6688010131227556,0.9996804934200305,0.9663192180722243,0.1706499202623789
0,0.5169080560160736,0.1385258565461518,0.9583352393188953,0.7844743711953898,0.6631107721482485
0,0.3729213307666749,0.43415677641887807,0.11046663737552231,0.68992095356574,0.7047655939245666
1,0.6350849364686727,0.5596828186383019,0.2946350518973968,0.29040712977203154,0.5577119890690424
0,0.023671544130568267,0.6163939462255729,0.6152390714967221,0.07828492393480313,0.90198905292514
0,0.9877192956111782,0.4848350025468413,0.21754748552333913,0.2582336110958513,0.35138585742416184
0,0.8800404082636979,0.02740447669152568,0.9182211628779822,0.9261929664964936,0.9286850655977432
0,0.46620789306000743,0.20715572915570368,0.8521129220836599,0.9865757408753708,0.643799827230655
0,0.8550853361099303,0.12027278686826803,0.06386993448343203,0.20839624659198497,0.7030635973773028
0,0.10227680071305734,0.11068481485719528,0.588721690114081,0.11846724799712316,0.6249716054797331
1,0.9998588983299795,0.47128225120541545,0.6026305069586957,0.039049828965656896,0.5890371296489875
1,0.10676029841778156,0.6221484236199524,0.7210188329754892,0.6376397282825436,0.41890437064610364
1,0.3579714592169133,0.41364823338886547,0.7432795215809974,0.6003924674412138,0.7441913762237746
0,0.6551387069414486,0.606039428221313,0.10246068450821355,0.7551821547945751,0.29848788754001077
1,0.9411616247989225,0.24301729706963382,0.8276894121624382,0.34692067576859054,0.16156914776871933
0,0.4453000146377142,0.0783082858935682,0.40989255144038006,0.19852316583140894,0.8923614358550723
0,0.75966805773462,0.8481042401046174,0.0800562838876222,0.8519039920740779,0.038045697742714824
0,0.0252842089056462,0.9121101018088201,0.21902778220800945,0.8576186684269972,0.6899862648126506
0,0.32761024692132434,0.5165621956832444,0.04948891602036698,0.7823759493475844,0.37505292994155626
1,0.33249856861751514,0.18926230041785164,0.21292374907901268,0.012892241241445501,0.5476520060809865
1,0.7420101871213513,0.10615623154605447,0.17363621501208715,0.4224137274527522,0.9872891648098371
0,0.25192532205078955,0.8796141491382142,0.8286008129119664,0.4611315920445921,0.6001995133784404
1,0.15836123547417824,0.7112283099210661,0.06503728228020911,0.5670446655972465,0.11736730246491967
1,0.40814627008722626,0.7823375032036084,0.36704789875372534,0.3727632261619809,0.2546877086935633
1,0.7095171288866087,0.4218235616337257,0.2568764714856486,0.933844975447756,0.8213410502990263
1,0.378646207543999,0.17811104966763425,0.8325676848123833,0.23062611883031192,0.8534082177332439
1,0.5540908742421581,0.18118120510026436,0.41263603387612247,0.6015178649265768,0.8926377339914089
1,0.009328334372546876,0.7935563133486132,0.9515915303042539,0.7939142682963946,0.5263820730871953
1,0.4481851873774877,0.11603456606005669,0.6448352032056786,0.6534957735561814,0.06504500297826887
0,0.6496897694447045,0.6553695586041328,0.27517835352472353,0.33227409805424746,0.24866273042027887
1,0.7729997058260779,0.5620364136607706,0.5799391272446175,0.608555056316073,0.777472478333497
1,0.30536440419542665,0.4649976707713439,0.21324408096789427,0.07141397659164328,0.30787870074381785
0,0.4073876439265839,0.040065898224314944,0.6022975255120042,0.5101168556324062,0.44937070158070147
1,0.9509787222863978,0.6491997807705896,0.27773276856975326,0.9061552235598398,0.7836016559346312
1,0.08695720901475867,0.3599777387656985,0.897790579645831,0.2930284778949511,0.2177298221083247
0,0.16142491870956144,0.17990297210252404,0.8706483420173928,0.596192742309463,0.5150191183228894
0,0.7462461638898006,0.7757742101005773,0.6049661649332182,0.2778650315076807,0.47457681079261904
0,0.8285105871369686,0.8133365850305029,0.8292117463007492,0.8644255796262668,0.32852892224028374
0,0.24122955282424707,0.6861751240618325,0.6782590434213316,0.2107713756620183,0.6821573422268111
0,0.5388140714996833,0.5316382723153183,0.2233488958180898,0.3348458087017874,0.6342213298154648
0,0.1071003511114278,0.8451363837948411,0.2678897764553049,0.8915835981432546,0.6770982037018765
1,0.326816783596069,0.30672659506205535,0.8234574735824955,0.5914322677303698,0.19331653154452477
1,0.8370913602068316,0.39045416514207754,0.15213152352740134,0.2912890638439486,0.8381025219062778
0,0.7253070563418631,0.07883849233493812,0.24526600306329593,0.9291787746413238,0.0009430874212940088
1,0.9899877160986369,0.808006389946771,0.6761552071149219,0.714342473133876,0.4772770095125305
1,0.9251372036055961,0.32551046022634766,0.024092717961979204,0.7621267285895469,0.5788044023129202
1,0.08905862884621085,0.8526512010394574,0.11622162247999102,0.9786878773278347,0.4455300973040338
1,0.1991014017359637,0.9289043078249942,0.09043922301607077,0.9635517673934562,0.5000317263256854
0,0.9081162356499729,0.6952269637586779,0.5834734939144366,0.011308678339955414,0.6499489440618874
0,0.8921478725647701,0.09624819136591167,0.5129985842985386,0.379436910868189,0.8040510160613179
1,0.5488549647216341,0.4009296725341275,0.30775999625288264,0.09814493792665646,0.6158582378015919
1,0.2889457920316809,0.07912066428222464,0.9760201597171149,0.6590165772234614,0.09277735757901462
0,0.8804900952601094,0.17367345096417353,0.8477202370221192,0.28282228315911173,0.2380244629017082
1,0.3723940527046049,0.5771812681140407,0.3729365395081843,0.4558143796544345,0.6027972214964812
0,0.41477291431965735,0.733112282753667,0.44430240710306057,0.30432744615960283,0.022837533297053514
1,0.04922240036977532,0.8399791922031365,0.35698647784845705,0.8891851129971527,0.7967710576114101
1,0.5650640702393958,0.23244153760996622,0.5516595040049594,0.38209938395159226,0.10674857977423724
0,0.7783584033833674,0.3673623825955281,0.30806201635268715,0.5216909832837759,0.02410912596909387
